ID,title,description,streetaddress,city,state,amenityfeatures,type,Year,unclear_address,uncleartype,notes,lastmodified
4870,Hole,,109 Tuam,Houston,TX,"(E),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
4876,Keyboard ,,3012 Milam,Houston,TX,(E),Bars/Clubs,1984,,,,12/5/2021 12:17pm
4878,Kirby's Newstand,(Cruisy late) ,3115 Kirby St.,Houston,TX,,"Cruising Areas,Book Store",1984,,,,1/7/2022 10:04am
4877,Kindred Spirits,,5245 Buffalo Speedway,Houston,TX,"(L),(PT),(D),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
4875,Just Marion & Lynn's,,817 Fairview,Houston,TX,"(L),(PT)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
4879,Kristina's Guest House,,3608 Audibon,Houston,TX,(H),Hotel,1984,,,,12/5/2021 12:17pm
4880,Leather Works,"(Leather clothing, etc.)",4307 Montrose,Houston,TX,(*),Erotic Shop,1984,,,,1/7/2022 10:04am
4881,Loading Dock,(DJ but no D),1735 Westheimer,Houston,TX,(W),Bars/Clubs,1984,,,,12/5/2021 12:17pm
4882,Manhole,(Clothing store) ,1983 W . Gray,Houston,TX,,Business,1984,,,,12/5/2021 12:17pm
4883,Mary's,"(Some W, SM FFA)(Good days)
(Cruisy)(Patio)",1022 Westheimer,Houston,TX,"(*),(W),(SM),(FFA),(PT)","Cruising Areas,Bars/Clubs",1984,,,,12/5/2021 12:17pm
4884,M.C.C.,,1919 Decatur,Houston,TX,(MCC),Religious Institution,1984,,,,1/7/2022 9:52am
4886,Midnite Sun,(Open 7 am) (Hustlers) ,534 Westheimer,Houston,TX,"(B),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
4885,Memorial Park Motel,,50 Waugh Dr.,Houston,TX,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
4888,Miss Charlotte's Dance Hall & Saloon,(C&W) ,911 W. Drew,Houston,TX,"(C&W),(D),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
4890,Montrose Mansion,(Guest Quarters Hotel),104 Avondale,Houston,TX,"(H),(*)",Hotel,1984,,,,12/5/2021 12:17pm
4889,Montrose City Hall,(Cabaret) (Looks promising) ,1318 Westheimer,Houston,TX,(E),Bars/Clubs,1984,,,,12/5/2021 12:17pm
4891,Montrose Mining Co. ,(Cruisy) ,805 Pacific St.,Houston,TX,"(PT),(*)","Bars/Clubs,Cruising Areas",1984,,,,1/14/2022 3:20am
4892,Montrose Voice ,(Publication) ,3317 Montrose Blvd.,Houston,TX,,Publications,1984,,,,1/7/2022 10:15am
4895,Omar's,,808 Lovett,Houston,TX,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
4894,Officers Club,(Disco) (Patio & Pool) ,2700 Albany ,Houston,TX,"(D),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
4893,Numbers ,"(Macho, YC) ('Tops') (Disco) (Wed-Sun) ",300 Westheimer,Houston,TX,"(*),(YC),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
4898,Ranch ,,6620 1/2 S. Main St.,Houston,TX,(D),Bars/Clubs,1984,,,,12/5/2021 12:17pm
4899,Rascal's,,2702 Kirby,Houston,TX,"(R),(*)",Restaurant,1984,,,,12/5/2021 12:17pm
4896,Pink Elephant,,1218 Leland,Houston,TX,(OC),Bars/Clubs,1984,,,,12/5/2021 12:17pm
4897,Q. -1 Leather,,408 Westheimer,Houston,TX,,Erotic Shop,1984,,,,1/7/2022 10:08am
4900,Ripcord ,(Shoe Shine),715 Fairview ,Houston,TX,"(SM),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
4901,River Oaks Theatre,(Cruisy balcony) ,2009 W.  Gray,Houston,TX,,"Theatre,Cruising Areas",1984,,,,1/14/2022 3:29am
4903,Stadium ,"(Books, etc.) ",4629 W . 34th,Houston,TX,,Book Store,1984,,,,12/5/2021 12:17pm
4904,Stadium ,"(Books, etc.) ",3519 Bellaire Rd,Houston,TX,,Book Store,1984,,,,12/5/2021 12:17pm
4905,Stadium ,"(Books, etc.) ",3837 Magnum Rd.,Houston,TX,,Book Store,1984,,,,12/5/2021 12:17pm
4908,The Deep ,"(Some W, SM, FFA) ",2212 Converse,Houston,TX,"(W),(SM),(FFA),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
4909,2306 Club,"(Some SM, FFA, Kinky) (Cell like rooms) ",2306 Genessee,Houston,TX,"(*),(P),(SM),(FFA)","Bars/Clubs,Cruising Areas",1984,,,,1/18/2022 3:13pm
4906,Steak 'n' Eggs,,4321 Montrose,Houston,TX,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
4907,Studz News,('Flicks') ,1132 Alabama,Houston,TX,"(F&S),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
4911,Travel Tech,(Travel Agency) ,"Suite 20, 5719 Kirby",Houston,TX,,Travel Service,1984,,,,1/7/2022 11:28am
4910,Tim's Coffee Shop ,,1525 Westheimer,Houston,TX,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
4912,Twins ,(Disco) ,535 Westheimer,Houston,TX,"(L),(*),(D),(S)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
4913,T.W.T. ,(Publication) ,2205 Montrose,Houston,TX,,Publications,1984,,,,1/7/2022 10:15am
4916,Wilde 'n' Stein,(Book store) ,802 Westheimer,Houston,TX,(*),Book Store,1984,,,,12/5/2021 12:17pm
4914,Union Jack,(clothing) ,1212 Westheimer,Houston,TX,,Business,1984,,,,12/5/2021 12:17pm
4915,Venture-N,(D.J.) (Macho) ,2923 S. Main,Houston,TX,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
4927,Mr. Video ,(Books & Peep shows) ,3715 San Bernardo Ave.,Laredo,TX,,Book Store,1984,,,,12/5/2021 12:17pm
4937,Denny's ,,607 Ave. 'Q',Lubbock,TX,"(M),(R),(C),(AH)",Restaurant,1984,,,,12/5/2021 12:17pm
4939,Hilltop,,810 N. University Ave.,Lubbock,TX,"(C&W),(D),(PT),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
4941,M.C.C.,,2801 42nd St.,Lubbock,TX,(MCC),Religious Institution,1984,,,,1/7/2022 9:52am
4940,Just Magic,,Brownfield Hwy. ,Lubbock,TX,"(L),(C&W),(D),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
4944,Varsity ,"(Flicks, etc.) ",2402 Marshall,Lubbock,TX,(F&S),Theatre,1984,,,,12/5/2021 12:17pm
4948,Denny's,,1110 S. 10th St.,McAllen,TX,"(M),(R),(C),(AH)",Restaurant,1984,,,,12/5/2021 12:17pm
4950,Male Box,(Disco) ,200 N. 29th ,McAllen,TX,"(*),(YC),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
4949,"Etc., Etc. Club",,1617 N. 11 1/2 St.,McAllen,TX,(D),Bars/Clubs,1984,,,,12/5/2021 12:17pm
4956,Chubby Bears,,6108 Andrews,Odessa,TX,(L),Bars/Clubs,1984,,,,12/5/2021 12:17pm
4955,Capri ,(Disco) (Sunday S) (Liquor) ,8401 Andrews Hwy.,Odessa,TX,"(YC),(D),(*),(S)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
4960,Graf II ,Dimensions,3830 Arden Rd.,San Angelo,TX,,Bars/Clubs,1984,,,,1/7/2022 11:32am
4962,Phase III,,2226 Sherwood Way,San Angelo,TX,,Business,1984,,,,12/5/2021 12:17pm
4961,M.C.C.,,418 S. Irving,San Angelo,TX,(MCC),Religious Institution,1984,,,,1/7/2022 9:52am
4963,Atlantis ,(Many Latins) ,321 Navarro,San Antonio,TX,(S),Bars/Clubs,1984,,,,12/5/2021 12:17pm
4967,El Jardin ,(Some Latins) ,106 Navarro,San Antonio,TX,(OC),Bars/Clubs,1984,,,,12/5/2021 12:17pm
4966,Earl Abel's,,4200 Broadway,San Antonio,TX,"(M),(R),(C),(AH),(AYOR)",Restaurant,1984,,,,12/5/2021 12:17pm
4965,Crew ,(Downtown types) ,309 W. Market,San Antonio,TX,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
4964,Bonham Exchange,"(Super complex - serveral bars) (Bonham Ballroom - upstairs (S)(E)) (Disco) (Cruisy) (Game room), next to the Alamo",411 Bonham,San Antonio,TX,"(*),(S),(E),(YC),(D)","Bars/Clubs,Cruising Areas",1984,,,,12/5/2021 12:17pm
4970,First Star,(Book 'n' things) ,6724 San Pedro,San Antonio,TX,,Book Store,1984,,,,12/5/2021 12:17pm
4968,Executive Health Club,"(Suana, etc.) (Some OC) -off Broadway",723 Avenue 'B' ,San Antonio,TX,"(H),(OC)",Hotel,1984,,,,12/5/2021 12:17pm
4971,First Star,(Book 'n' things) ,511 E. Houston,San Antonio,TX,,Book Store,1984,,,,12/5/2021 12:17pm
4969,Faces ,(Many L) (Disco) (WE*) ,119 El Mio,San Antonio,TX,"(L),(D),(WE),(*)",Bars/Clubs,1984,,,,1/14/2022 4:25am
4976,Our Place ,(Many L) (Disco) (WE*) ,115 General Krueger,San Antonio,TX,"(L),(C&W),(D),(WE),(*)",Bars/Clubs,1984,,,,1/14/2022 4:25am
4973,L.J.'s ,(Disco) ,3503 West Ave.,San Antonio,TX,"(L),(D),(R)","Bars/Clubs,Restaurant",1984,,,,12/5/2021 12:17pm
4972,Kevin Wagner's Unique Cards,,1805 1/2 N. Main,San Antonio,TX,,Business,1984,,,,12/5/2021 12:17pm
4975,M.C.C.,,107 S. Pine,San Antonio,TX,(MCC),Religious Institution,1984,,,,1/7/2022 9:52am
4974,Madam Arthur's,(Latins) ,607 N. St. Mary's,San Antonio,TX,(PT),Bars/Clubs,1984,,,,12/5/2021 12:17pm
4977,Paris News,,1929 N . New Braunfels,San Antonio,TX,,Book Store,1984,,,,1/7/2022 10:06am
4978,San Antonio Free Clinic,,1136 W. Woodlawn,San Antonio,TX,,Health Clinics,1984,,,,1/7/2022 11:30am
4979,San Pedro Mining Co.,(Looks promising) ,826 San Pedro,San Antonio,TX,,Bars/Clubs,1984,,,,1/7/2022 10:09am
4980,Snuffy's Saloon,(Cruisy) ,820 San Pedro,San Antonio,TX,"(*),(C&W),(PT),(D)","Bars/Clubs,Cruising Areas",1984,,,,1/14/2022 3:22am
4981,Sunset Boulevard ,(Disco) (2 bars) ,1430 N. Main,San Antonio,TX,"(D),(YC),(S),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
4982,Talk of the Town,,3530 N. Broadway,San Antonio,TX,"(S),(WE)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
4983,Unicorn Shop ,(Cards & Gifts) ,4104 W. McCullough,San Antonio,TX,,Business,1984,,,,12/5/2021 12:17pm
4984,Video Palace & Bookstore,,2212 Broadway,San Antonio,TX,,Book Store,1984,,,,12/5/2021 12:17pm
4985,Warehouse Saloon,"(Some W, OC) (Sun. brunch) (Off Hwy 281, Nakoma exit)",134 W. Turbo,San Antonio,TX,"(W),(OC),(PT),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
5002,The Pitts,(Cl. Mon.) ,Hwy. 59 S. ,Victoria,TX,"(S),(*)",Bars/Clubs,1984,,,,12/5/2021 1:47pm
5010,Denny's ,,1206 Central Fwy.,Wichita Falls,TX,"(M),(R),(C),(AH)",Restaurant,1984,,,,12/5/2021 1:58pm
5011,Harlow's Pub,,804 Lamar,Wichita Falls,TX,"(D),(*)",Bars/Clubs,1984,,,,12/5/2021 1:58pm
5012,L & M,,3064 Seymour Hwy. ,Wichita Falls,TX,"(M),(R),(C),(AH)",Restaurant,1984,,,,12/5/2021 1:58pm
5013,Theatre XX,,316 N. Scott St.,Wichita Falls,TX,,Theatre,1984,,,,12/5/2021 1:58pm
5014,The Rose,,703 Travis,Wichita Falls,TX,"(*),(D),(PT)",Bars/Clubs,1984,,,,12/5/2021 1:58pm
5018,Brewery ,,1889 Lincoln Ave.,Ogden,UT,"(M),(YC)",Bars/Clubs,1984,,,,12/5/2021 2:04pm
5019,Sambo's,,3670 Washington Blvd.,Ogden,UT,"(M),(R),(C),(AH)",Restaurant,1984,,,,12/5/2021 2:04pm
5026,Backstreet ,(Good days) (Some OC) (S-in back) ,108 South 5th West,Salt Lake City,UT,"(*),(PT),(OC),(D),(S)",Bars/Clubs,1984,,,,12/5/2021 2:43pm
5027,Bath 14,(Looks promising) (Baths -No sign) ,1414 West 2nd South,Salt Lake City,UT,,Bathhouses,1984,,,,12/5/2021 2:43pm
5028,Cosmic Aeroplane,"(Books, etc.) ",258 E. 1st South,Salt Lake City,UT,(*),Book Store,1984,,,,12/5/2021 2:43pm
5029,Deer Hunter,,636 South 300 West. ,Salt Lake City,UT,(PT),Bars/Clubs,1984,,,,12/5/2021 2:59pm
5030,Dignity ,(Church) ,1327 E. 2nd So.rel,Salt Lake City,UT,,Religious Institution,1984,,,,1/7/2022 9:54am
5035,Magazine Shop,(Books) (Cruisy),258 S. Main St,Salt Lake City,UT,(M),"Book Store,Cruising Areas",1984,,,,1/14/2022 3:20am
5031,Dijon,(French) ,4678 S. Highland Dr.,Salt Lake City,UT,"(M),(R)",Restaurant,1984,,,,12/5/2021 2:59pm
5034,Jeff's Gym,(Baths) ,727 W. 17th South,Salt Lake City,UT,,Bathhouses,1984,,,,12/5/2021 2:59pm
5033,Grandma's,,315 West 400 South,Salt Lake City,UT,"(W),(SM),(*)",Bars/Clubs,1984,,,,12/5/2021 2:59pm
5039,Trax ,(Disco) ,200 South 7th West,Salt Lake City,UT,"(*),(YC),(C&W),(D)",Bars/Clubs,1984,,,,12/5/2021 2:59pm
5038,R.C.,(Can enter thru parking lot in rear),147 S. State St.,Salt Lake City,UT,"(PT),(WE)",Bars/Clubs,1984,,,,12/5/2021 2:59pm
5036,M.C.C.,,569 S. 13th,Salt Lake City,UT,(MCC),Religious Institution,1984,,,,1/7/2022 9:52am
5037,Puss n' Boots,(Disco) (WE*) ,996 S. Redwood Rd.,Salt Lake City,UT,"(L),(D),(S),(PT),(WE),(*)",Bars/Clubs,1984,,,,1/19/2022 8:01am
5040,20 rue Jacob,"(Coffee House, Books, etc) ",232 E. 800 So.,Salt Lake City,UT,(L),Book Store,1984,,,,12/5/2021 2:59pm
5041,Wishing Well,"('Y' like showers, Bed & Breakfast) ",243 West 200 South,Salt Lake City,UT,"(H),(*)",Hotel,1984,,,,12/5/2021 2:59pm
5048,Andrews Inn,(Ski resort) (2 bars) (Disco) (Some L) (Sun. Tea dance & buffet) ,34 Village Square,Bellows Falls,VT,"(*),(H),(R),(D),(L)","Bars/Clubs,Hotel,Restaurant",1984,,,,12/5/2021 10:30pm
5049,Book Stacks,"(Books, mag. etc) ",118 Pine St.,Burlington,VT,,Book Store,1984,,,,12/5/2021 10:30pm
5071,Boiler Room,(Beer) (Cruisy),111 W . Tazewell,Norfolk,VA,"(SM),(W),(PT),(*)","Bars/Clubs,Cruising Areas",1984,,,,1/14/2022 3:15am
5072,Colley Cafe ,"(Open 7 days, 24 hours) (Liquor)",1316 Colley Ave.,Norfolk,VA,,Bars/Clubs,1984,,,,12/5/2021 10:46pm
5074,Cue,(Some L) (Disco) ,4601 Killam,Norfolk,VA,"(*),(YC),(L),(D),(R),(PT)","Restaurant,Bars/Clubs",1984,,,,12/5/2021 10:46pm
5073,Colley Deli,(Open 24 hrs.) ,1202 Colley Ave,Norfolk,VA,"(M),(R)",Restaurant,1984,,,,12/5/2021 10:46pm
5077,Late Late Show,(Some L) (Disco) (Rear entrance) ,113 E. Princess Anne Rd.,Norfolk,VA,"(P),(AH),(L),(D),(*)",Bars/Clubs,1984,,,,12/5/2021 10:46pm
5079,Our Own Community Press,(Publication) ,739 Yarmouth,Norfolk,VA,,Publications,1984,,,,1/7/2022 10:06am
5078,Oar House,(Disco) (WE*) (Rear) ,4107 Colley Ave.,Norfolk,VA,"(R),(YC),(D),(WE),(*)","Restaurant,Bars/Clubs",1984,,,,1/19/2022 7:58am
5080,River Terrace,(Beer) ,Granby St. near bridge,Norfolk,VA,"(PT),(OC)",Bars/Clubs,1984,,,,12/5/2021 10:46pm
5082,Trolley,,219 Granby Mall,Norfolk,VA,(R),Restaurant,1984,,,,12/5/2021 10:46pm
5083,Y.M.C.A.,,312 Butte St.,Norfolk,VA,"(M),(H)",Hotel,1984,,,,12/5/2021 10:46pm
5081,Shirley's,"(Also C, R-AH) ",811 Colley Ave.,Norfolk,VA,"(L),(D),(PT),(C),(R),(AH),(*)","Bars/Clubs,Restaurant",1984,,,,12/5/2021 10:46pm
5058,Steak 'n' Eggs,,Columbia Pike,Arlington,VA,"(M),(R),(C),(AH)",Restaurant,1984,,,,12/5/2021 10:35pm
