ID2,title,description,amenityfeatures,streetaddress,type,city,state,unclear_address,Year,unclear type or question,notes,Last Modified
2755,Z Street ,(Some L) ,"(D),(YC),(L),(PT)",324 Lawrence St.,Bars/Clubs,Lake Charles,LA,,1989,,,6/30/2022 2:36pm
2756,River Park Saloon,,(M),308 Arkansas Ave.,Bars/Clubs,Monroe,LA,,1989,,,6/30/2022 2:36pm
2757,Steak & Egg,,"(M),(R),(AH)",507 Louisville Ave.,Restaurant,Monroe,LA,,1989,,,6/30/2022 2:36pm
2763,Airline Adult Books,,(AYOR),1824 Airline Hwy,"Book Store,Erotic Shop",Kenner,LA,,1989,,,7/19/2022 12:53pm
2765,Blue Odyssey Club,(Drag Shows) (Go go boys) (Metairie),,2820 Lime St.,Bars/Clubs,New Orleans,LA,,1989,,,6/30/2022 2:37pm
2766,Bon Maison Guest House,(504) 561-8498,"(H),(*)",835 Bourbon St.,Hotel,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2767,Bourbon Pub,(Disco-upstairs 'The Parade') ,"(*),(V),(YC)",801 Bourbon St.,Bars/Clubs,New Orleans,LA,,1989,,,1/3/2023 10:41pm
2768,Bourgoyne Guest House,(504)525-3983 (Apts),"(H),(*)",839 Bourbon S.,Hotel,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2769,Broadway Deli ,,(R),1034 Royal St.,Restaurant,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2770,Bunks-by-the-Bayou,(504)525-6028,(B&B),1001 Rampart St.,Hotel,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2771,Cafe Lafitte in Exile ,(aka Lafitte's) (Cruisy) ,(*),901 Bourbon St.,"Bars/Clubs,Cruising Areas",New Orleans,LA,,1989,,,6/30/2022 2:36pm
2772,Cafe Sbisa ,(Seafood-R),"(M),(R),(*)",1011 Decatur St.,Restaurant,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2773,Carousel Travel ,,(IGTA),539 Domaine St.,Travel Agency,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2774,Changes ,,"(L),(E),(*)",308 N. Rampart ,Bars/Clubs,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2775,Charlene's,,"(L),(*)",940 Elysian Fields,Bars/Clubs,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2776,Clover Grill,,(R),900 Bourbon St.,Restaurant,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2777,Club Body Center,(Spa) ,"(IGHC),(*)",515 Toulouse St.,Bathhouses,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2778,Corner Pocket,(Go go boys),(*),940 St. Louis,Bars/Clubs,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2779,Corral ,(Levi) (Cruisy) (Above Lafitte's),"(PT),(*)",901 Bourbon St.,"Bars/Clubs,Cruising Areas",New Orleans,LA,,1989,,,6/30/2022 2:36pm
2780,Country Club,(Pool),"(R),(D),(P)",634 Louisa St.,Restaurant,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2781,Diane's,(Jefferson Twnshp.),"(D),(PT)",2317 Jefferson Hwy,Bars/Clubs,New Orleans,LA,,1989,,,6/30/2022 2:37pm
2782,Faubourg Marigny Book Store,,(*),600 Frenchman St.,Book Store,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2783,Feelings Cafe,,"(M),(R)",2600 Chartres St.,Restaurant,New Orleans,LA,,1989,,,6/30/2022 2:37pm
2784,Four Seasons ,(Patio) (Metairie),"(D),(PT),(*)",3229 Causeway,Bars/Clubs,New Orleans,LA,,1989,,,6/30/2022 2:37pm
2785,Frenchman - A Hotel,(Pool) (504)948-2166,"(H),(*),(R)",417 Frenchman St.,"Hotel,Restaurant",New Orleans,LA,,1989,,,1/18/2023 10:00am
2786,Friendly Bar,,(N),2301 Chartres St.,Bars/Clubs,New Orleans,LA,,1989,,,6/30/2022 2:37pm
2787,Golden Lantern,,"(N),(OC)",1239 Royal St.,Bars/Clubs,New Orleans,LA,,1989,,,6/30/2022 2:37pm
2788,Gregory's ,(Hustlers) ,(RT),439 Dauphine,Bars/Clubs,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2789,Hairy Dog,(Brandon's hang out),(N),540 Burgundy,Bars/Clubs,New Orleans,LA,,1989,,at Toulouse,6/30/2022 2:36pm
2790,Hotel de la Monnaie,,(IGTA),405 Esplande Ave.,"Travel Agency,Hotel",New Orleans,LA,,1989,,,1/18/2023 9:34am
2791,Hooter's,(Cruisy) (Great patio during Mardi Gras!),"(OC),(*)",820 N. Rampart,"Bars/Clubs,Cruising Areas",New Orleans,LA,,1989,,,6/30/2022 2:36pm
2793,Jewel's Tavern,(Cruisy),(*),1207 Decatur,"Bars/Clubs,Cruising Areas",New Orleans,LA,,1989,,,6/30/2022 2:37pm
2795,La Peniche,,(R),1940 Dauphine,Restaurant,New Orleans,LA,,1989,,,6/30/2022 2:37pm
2796,Lafitte Guest House,,"(M),(H)",1003 Bourbon St.,Hotel,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2797,Legends,,(N),409 Decatur St.,Bars/Clubs,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2798,Lucille's,,(N),721 Burgundy ,Bars/Clubs,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2799,Mama Rosa,(Pizza R),"(M),(R)",616 N. Rampart,Restaurant,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2800,Midtown Spa,,"(*),(IGHC)",700 Baronne St.,Bathhouses,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2801,Mint,(Great cocktail hour!),"(*),(YC),(PE)",504 Esplanade,Bars/Clubs,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2802,Mississippi River Bottom,(Patio),(PT),515 St. Philip,Bars/Clubs,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2803,New Orleans Guest House,,(H),1118 Ursulines,Hotel,New Orleans,LA,,1989,,,6/30/2022 2:37pm
2804,Nine-0-Six Mazant,,"(H),(M)",906 Mazant ,Hotel,New Orleans,LA,,1989,,at Burgundy,6/30/2022 2:36pm
2805,Other Side,,"(L),(D),(*)",621 Elysian Fields,Bars/Clubs,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2806,P-Gee's,(Marrero),(N),1302 Allo St.,Bars/Clubs,New Orleans,LA,,1989,,,6/30/2022 2:37pm
2807,Pasta Passions,,"(M),(R)",95 French Market Place,Restaurant,New Orleans,LA,,1989,,,6/30/2022 2:35pm
2808,Petunia's,,"(M),(R),(*)",817 St. Louis,Restaurant,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2809,Quarter Scene,,(R),900 Dumaine ,Restaurant,New Orleans,LA,,1989,,at Dauphine,6/30/2022 2:36pm
2810,R&R Tours,,(IGTA),1318 Ursulines,Travel Agency,New Orleans,LA,,1989,,,6/30/2022 2:37pm
2811,Rawhide ,(Levi) ,"(W),(PT),(*)",740 Burgundy,Bars/Clubs,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2812,Refuge,"(Some YC, OC,) (Mr. Hunter's hangout)","(*),(YC),(OC),(E)",1041 Royal St.,Bars/Clubs,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2813,Rooster,(Publication) ,,"704 Touro, 7016",Publication,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2814,Round Up,(Hustlers),"(RT),(PT)",819 St. Louis,Bars/Clubs,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2815,Royal Barracks Guest House,(504)529-7269,"(B&B),(IGTA),(*)",717 Barracks St.,Hotel,New Orleans,LA,,1989,,,1/3/2023 10:41pm
2816,Royal St. Cafe & Pub,,(R),2513 Royal St.,Restaurant,New Orleans,LA,,1989,,,6/30/2022 2:37pm
2817,Second Skin Leather,,,521 St. Philip St.,Business,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2818,Seven Hundred Burgundy,(Levi) (Cruisy) ,"(W),(S),(*)",700 Burgundy,"Bars/Clubs,Cruising Areas",New Orleans,LA,,1989,,,6/30/2022 2:36pm
2819,Sidney's News Stand,,,917 Decatur St.,Book Store,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2820,Sidney's News Stand,,,1332 S. Carrolton,Book Store,New Orleans,LA,,1989,,,6/30/2022 2:37pm
2821,Tortilla Flats,(Mexican-R),"(R),(*)",501 Esplanade ,Restaurant,New Orleans,LA,,1989,,at Decatur,6/30/2022 2:36pm
2822,Twenty-six-0-One,,(N),2601 Royal St.,Bars/Clubs,New Orleans,LA,,1989,,,6/30/2022 2:37pm
2823,Ultimate Male,(Leather),,700 Burgundy,Business,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2824,Van Gogh's Ear,"(Card, gifts, etc.) ",,909 Bourbon St.,Book Store,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2825,Vera Cruz,(Mexican-R),"(M),(R)",1141 Decatur,Restaurant,New Orleans,LA,,1989,,,6/30/2022 2:37pm
2826,Warehouse,(Hustlers),(PT),740 Dauphine,Bars/Clubs,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2827,Wendel's,,"(M),(R)",1001 Esplanade,Restaurant,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2828,Woldendale's,(Patio),"(V),(PT)",834 N. Rampart St.,Bars/Clubs,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2829,Ziggy's,,(S),718 N. Rampart,Bars/Clubs,New Orleans,LA,,1989,,,6/30/2022 2:36pm
2845,Old Lyons House,(318)589-2903,"(M),(B&B)",1335 Horridge St.,Hotel,Vinton,LA,,1989,,,1/3/2023 10:41pm
2846,Papa Joe's,(Disco) (Best Sat.),"(YC),(L),(R),(*)",80 Water St.,Restaurant,Augusta,ME,,1989,,,6/30/2022 2:35pm
2852,Paris Book Store,,,297 Lisbon St.,Book Store,Lewiston,ME,,1989,,,6/30/2022 2:36pm
2853,Sportsman's Club,(Disco),"(YC),(P),(*)",2 Bates St.,Bars/Clubs,Lewiston,ME,,1989,,,6/30/2022 2:35pm
2858,Gov. Wm. F. King Guest House,,"(M),(H)",89 Shore Rd.,Hotel,Ogunquit,ME,,1989,,,6/30/2022 2:35pm
2859,Grenadier Motor Inn,,"(M),(H),(R)",64 S. Main St.,"Hotel,Restaurant",Ogunquit,ME,,1989,,,1/18/2023 10:00am
2860,Ogonoquit House,(207)646-2967,(B&B),7 Kings Hwy,Bars/Clubs,Ogunquit,ME,,1989,,,1/3/2023 10:42pm
2861,The Club,(Disco),"(V),(YC),(*)",13 Main St.,Bars/Clubs,Ogunquit,ME,,1989,,,6/30/2022 2:35pm
2862,The Inn at Tall Chimney,(207) 646-6655,"(H),(*)",37 Main St.,Hotel,Ogunquit,ME,,1989,,,6/30/2022 2:35pm
2863,Yellow Monkey Guest House,(207) 646-9056,(H),44 Main St. ,Hotel,Ogunquit,ME,,1989,,,6/30/2022 2:35pm
2867,Backstreet,(Disco) (Cruisy) (Upstairs at Underground),"BYOB,(AH),(*)",3 Spring St.,"Bars/Clubs,Cruising Areas",Portland,ME,,1989,,,6/30/2022 2:35pm
2868,Blackstones,(Some OC),"(E),(R),(OC)",9 Pine St.,Restaurant,Portland,ME,,1989,,,6/30/2022 2:35pm
2869,Cycles ,(Some W) (Levi),"(W),(D),(*)","59 Center St,",Bars/Clubs,Portland,ME,,1989,,,6/30/2022 2:35pm
2870,Entrenous,,(L),117 Spring St.,Bars/Clubs,Portland,ME,,1989,,,6/30/2022 2:35pm
2873,Underground,(Disco) (Some L),"(*),(YC),(L),(E)",3 Spring St.,Bars/Clubs,Portland,ME,,1989,,,6/30/2022 2:35pm
2874,Woodford Cafe,,"(M),(R),(E)",119 Spring St.,Restaurant,Portland,ME,,1989,,,6/30/2022 2:35pm
2878,Pricilla's Book Store,,,18 Water St.,Book Store,Waterville,ME,,1989,,,6/30/2022 2:35pm
2879,Treasure Chest II Bookstore,,,25 College Ave.,Book Store,Waterville,ME,,1989,,,6/30/2022 2:35pm
2882,Little Campus Inn,,"(R),(M)",63 Maryland Ave.,Restaurant,Annapolis,MD,,1989,,,6/30/2022 2:35pm
2883,Admiral's Cup,(Fells Pr.),"(M),(R),(PE)",1645 Thames St.,Restaurant,Baltimore,MD,,1989,,,6/30/2022 2:37pm
2884,Allegro ,(Piano bar),(N),1101 Cathedral,Bars/Clubs,Baltimore,MD,,1989,,,6/30/2022 2:36pm
2885,Atlantis ,(Go go boys),,615 Fallsway,Bars/Clubs,Baltimore,MD,,1989,,,6/30/2022 2:36pm
2887,Bernie's Speakeasy,(Cruisy) (Fells Pt.),(OC),1735 Bank St.,"Bars/Clubs,Cruising Areas",Baltimore,MD,,1989,,,6/30/2022 2:37pm
2889,Club Mitchell ,,"(L),(D),(PT)",1003 E. Pratt,Bars/Clubs,Baltimore,MD,,1989,,,6/30/2022 2:36pm
2893,Discount Books,(Books & erotica),,3222 Greenmount Ave.,Book Store,Baltimore,MD,,1989,,,1/3/2023 10:43pm
2894,Drinkery ,(Some OC),(OC),205 W. Read,Bars/Clubs,Baltimore,MD,,1989,,,6/30/2022 2:36pm
2895,Fran's,(Some L),(L),2127 E. Pratt,Bars/Clubs,Baltimore,MD,,1989,,,6/30/2022 2:37pm
2896,G&G ,,(B),4909 Edmington,Bars/Clubs,Baltimore,MD,,1989,,,6/30/2022 2:38pm
2897,Gallery,(Levi) ,"(SM),(W),(*)",1735 Maryland,Bars/Clubs,Baltimore,MD,,1989,,,6/30/2022 2:37pm
2898,Gay Community Center,(301)837-5445,,241 W. Chase St.,Community Center/Support Group,Baltimore,MD,,1989,,,1/3/2023 10:43pm
2900,Go West,(Levi) (Some OC) (Opens 11am) ('Loft' & 'Deck'),"(W),(OC),(*)",228 Park Ave.,Bars/Clubs,Baltimore,MD,,1989,,,6/30/2022 2:36pm
2901,Great American Melting Pot,('Grampy's') (Sun. brunch*),"(M),(R),(PE),(*)",904 N. Charles St.,Restaurant,Baltimore,MD,,1989,,,6/30/2022 2:36pm
2903,Hats,,(B),419 N. Paca,Bars/Clubs,Baltimore,MD,,1989,,,6/30/2022 2:36pm
2904,Hippo ,(Disco) (Unisex) (Great!),"(*),(YC),(V)",1 W. Eager St,Bars/Clubs,Baltimore,MD,,1989,,at Charles,1/3/2023 10:43pm
2906,Kalorama Guest House,(301)728-6550,,205 W. Madison St.,Hotel,Baltimore,MD,,1989,,,6/30/2022 2:36pm
2907,Lambda Rising,(Bookstore),(*),241 W. Chase St.,Book Store,Baltimore,MD,,1989,,,6/30/2022 2:36pm
2908,Last Stop,"(WE-AH) (Some B, L)","(WE),(AH),(B),(L)",616 Eutaw St.,Bars/Clubs,Baltimore,MD,,1989,,,6/30/2022 2:36pm
2909,Leather Underground,(Leather goods),,136 W. Read St.,Business,Baltimore,MD,,1989,,,6/30/2022 2:35pm
2910,Leon's,(Some OC),"(OC),(*)",870 Park Ave.,Bars/Clubs,Baltimore,MD,,1989,,,6/30/2022 2:36pm
2911,Lynn's,(Patio),,774 Washington,Bars/Clubs,Baltimore,MD,,1989,,,6/30/2022 2:36pm
2913,Men's Room,(Clothing),,202 W. Reed St.,Business,Baltimore,MD,,1989,,,6/30/2022 2:35pm
2914,New Port In a Storm,,(L),4330 E. Lombard,Bars/Clubs,Baltimore,MD,,1989,,,6/30/2022 2:38pm
2915,Now Voyager,,(N),139 N. Mulberry St.,Bars/Clubs,Baltimore,MD,,1989,,,6/30/2022 2:35pm
2916,Numbers,"(Disco) (Some B, L)","(B),(L)",2312 Boston St.,Bars/Clubs,Baltimore,MD,,1989,,,11/15/2022 3:37pm
2917,Open House Coffee Shop,,"(M),(R),(AH)",227 W. 29th St.,Restaurant,Baltimore,MD,,1989,,,6/30/2022 2:36pm
2919,Porthole,,"(PT),(R)",511 Gorsuch Ave.,Restaurant,Baltimore,MD,,1989,,,6/30/2022 2:36pm
2920,Rumours,,,9119 E. Lombard,Bars/Clubs,Baltimore,MD,,1989,,,6/30/2022 2:38pm
2921,Senator Bar,(Somme OC) (Tired),"(E),(OC)",614 N. Howard,Bars/Clubs,Baltimore,MD,,1989,,,6/30/2022 2:36pm
2922,Shirley Guest House,(301) 728-6550,"(M),(H)",205 W. Madison,Hotel,Baltimore,MD,,1989,,,6/30/2022 2:36pm
2923,Sportsman,,(N),412 Park Ave.,Bars/Clubs,Baltimore,MD,,1989,,,6/30/2022 2:36pm
2924,Studio,(Adj. Gallery),(R),1735 Maryland Ave.,Restaurant,Baltimore,MD,,1989,,,6/30/2022 2:37pm
2926,Thirty-first St. Book Store,,,425 E. 31st St.,Book Store,Baltimore,MD,,1989,,,6/30/2022 2:36pm
2927,Tikki's ,(Some L),"(B),(L)",616 W. Lexington St.,Bars/Clubs,Baltimore,MD,,1989,,,6/30/2022 2:36pm
2928,Tomaso Gifts,"(Cards, gifts, etc.)",,1111 Park Ave.,Book Store,Baltimore,MD,,1989,,,6/30/2022 2:37pm
2929,Turf Lounge,,(B),226 W. Fayette.,Bars/Clubs,Baltimore,MD,,1989,,,6/30/2022 2:36pm
2930,Unicorn,,(D),2218 Boston St.,Bars/Clubs,Baltimore,MD,,1989,,,6/30/2022 2:37pm
2935,Your Travel Agent of Beltsville,,(IGTA),10440 Baltimore Blvd.,Travel Agency,Beltsville,MD,,1989,,,6/30/2022 2:38pm
2940,Now Voyager,,(S),139 N. Mulberry St.,Bars/Clubs,Hagerstown,MD,,1989,,,6/30/2022 2:35pm
2950,Travel Central ,,(IGTA),8209 Fenton St.,Travel Agency,Silver Springs,MD,,1989,,,6/30/2022 2:38pm
2951,Towson Books,,(M),516 York Rd.,Book Store,Towson,MD,,1989,,,6/30/2022 2:36pm
2953,Coach and Four Travel,,(IGTA),454A Massachusetts Ave.,Travel Agency,Arlington,MA,,1989,,,6/30/2022 2:36pm
2956,Art I Cinema ,,,204 Tremont,Theatre,Boston,MA,,1989,,,6/30/2022 2:36pm
2957,Axis ,(Punk) (Disco) (Wild mix of people) (Part of the Metro complex),"(M),(*)",13 Lansdowne ,Bars/Clubs,Boston,MA,,1989,,,6/30/2022 2:35pm
2960,Boston Eagle,(Levi) ,"(W),(R),(*)",520 Tremont St.,Restaurant,Boston,MA,,1989,,at Berkeley,6/30/2022 2:36pm
2961,Boston Ramrod,(Levi),"(W),(SM),(*)",1254 Boylston St.,Bars/Clubs,Boston,MA,,1989,,,6/30/2022 2:37pm
2962,Box Office Video,,,160 Newbury,Theatre,Boston,MA,,1989,,,6/30/2022 2:35pm
2963,Buddenbrooks,(Books),"(M),(*)",753 Boylston,Book Store,Boston,MA,,1989,,,6/30/2022 2:36pm
2964,Cafe Amalfi,,(R),8-10 Westland,Restaurant,Boston,MA,,1989,,,6/30/2022 2:35pm
2965,Capiccio Pui,,"(M),(R)",553 Tremont,Restaurant,Boston,MA,,1989,,,6/30/2022 2:36pm
2966,Chandler Inn,(617)482-3450,"(H),(IGTA),(R),(*)",26 Chandler St.,"Hotel,Restaurant",Boston,MA,,1989,,at Berkeley,1/3/2023 10:46pm
2967,Chaps,(Disco) (Cruisy) (Enter off Blagden),"(*),(YC)",27 Huntington Ave.,"Bars/Clubs,Cruising Areas",Boston,MA,,1989,,,6/30/2022 2:35pm
2968,City Travel ,,(IGTA),75 Kneeland St.,Travel Agency,Boston,MA,,1989,,,6/30/2022 2:35pm
2969,Club 297 ,,"(AH),(F&S)",297 Franklin St.,Bars/Clubs,Boston,MA,,1989,,,6/30/2022 2:36pm
2970,Club Cafe ,(Cabaret) ,"(*),(R),(PE)",209 Columbus,Restaurant,Boston,MA,,1989,,,6/30/2022 2:36pm
2971,Commonwealth Grill,,"(R),(M),(*)",111 Dartmouth,Restaurant,Boston,MA,,1989,,,6/30/2022 2:35pm
2972,Dignity ,,,355 Boylston St.,Religious Institution,Boston,MA,,1989,,,1/18/2023 9:51am
2973,Downtown Cafe,,"(R),(*)",12 La Grange St.,Restaurant,Boston,MA,,1989,,,6/30/2022 2:35pm
2974,Eight-Two Chandler,,(B&B),82 Chandler St.,Bars/Clubs,Boston,MA,,1989,,,1/3/2023 10:46pm
2975,Fenway Comm. Health Ctr.,,,16 Haviland St.,Health Clinic,Boston,MA,,1989,,,6/30/2022 2:35pm
2976,Forex Travel ,,(IGTA),76 Arlington St.,Travel Agency,Boston,MA,,1989,,,6/30/2022 2:35pm
2977,Fritz ,(Cruisy) at the Chandler Inn,"(R),(*)",26 Chandler St.,"Restaurant,Cruising Areas",Boston,MA,,1989,,,6/30/2022 2:35pm
2978,G.C.N.,(Publication),,167 Tremont St.,Publication,Boston,MA,,1989,,,6/30/2022 2:35pm
2979,Gay & Lesbian Counseling Service,(617)542-5188,,600 Washington St.,Community Center/Support Group,Boston,MA,,1989,,,1/3/2023 10:47pm
2981,Glad Day Books,,(*),673 Boylston St.,Book Store,Boston,MA,,1989,,,6/30/2022 2:36pm
2982,Haymarket ,(Some Hustlers),"(D),(V),(*)",611 Washington St.,Bars/Clubs,Boston,MA,,1989,,,6/30/2022 2:36pm
2983,Icarus,,"(M),(R)",1 Appleton St.,Restaurant,Boston,MA,,1989,,,6/30/2022 2:35pm
2984,Innovation in Leather,"(Leather, clothing)",,581 Tremont St.,Business,Boston,MA,,1989,,,6/30/2022 2:36pm
2985,Integrity,,,15 Newbury St.,Religious Institution,Boston,MA,,1989,,,6/30/2022 2:35pm
2986,Jacque's,(Drag-S0,"(D),(RT),(S)",79 Broadway,Bars/Clubs,Boston,MA,,1989,,,6/30/2022 2:35pm
2987,La Trattoria ,(Italian-R),"(M),(R)",288 Cambridge St.,Restaurant,Boston,MA,,1989,,,6/30/2022 2:36pm
2988,Luxor ,(Cruisy) (Above Mario's),"(*),(V)",69 Church,"Theatre,Cruising Areas",Boston,MA,,1989,,,6/30/2022 2:35pm
2989,M.C.C.,,(MCC),131 Cambridge St.,Religious Institution,Boston,MA,,1989,,,1/3/2023 10:47pm
2990,Mario's ,(Italian-R) (Bay Village),"(M),(R)",69 Church,Restaurant,Boston,MA,,1989,,,6/30/2022 2:35pm
2991,Mass. Bay Counseling Assn.,,,321 Columbus Ave.,Organization,Boston,MA,,1989,,,1/3/2023 10:47pm
2992,Merrimac,(May be closing),"(D),(OC),(W)",119 Merrimac St.,Bars/Clubs,Boston,MA,,1989,,,6/30/2022 2:35pm
2993,Metro,(Disco) (Sun. nights only*) (Hot!),"(*),(YC),(V)",15 Lansdowne,Bars/Clubs,Boston,MA,,1989,,,1/3/2023 10:47pm
2994,Metropolitan Health Club,(Both sexes),,209 Colunbus,Bathhouses,Boston,MA,,1989,,,6/30/2022 2:36pm
2995,Mirror ,(Publication) ,,24 Lawrence St.,Publication,Boston,MA,,1989,,,6/30/2022 2:35pm
2996,Napoleon Club,(Disco & YC- upstairs),"(*),(E),(OC),(YC)",52 Piedmont,Bars/Clubs,Boston,MA,,1989,,,6/30/2022 2:35pm
2997,Nova Books,,(F&S),16 La Grange St.,Book Store,Boston,MA,,1989,,,6/30/2022 2:35pm
2998,Oasis Guest House,(617)267-2262,"(*),(H),(IGTA)",22 Edgerly Rd.,Travel Agency,Boston,MA,,1989,,,6/30/2022 2:35pm
2999,Paradise ,(Cruisy),,180 Massachusetts Ave,"Bars/Clubs,Cruising Areas",Boston,MA,,1989,,,6/30/2022 2:35pm
3000,Playground ,(Hustlers) (Opens 8am) (Anything  goes!),(RT),21 Essex,Bars/Clubs,Boston,MA,,1989,,,6/30/2022 2:35pm
3001,Somewhere Else,(Disco) (Many L),(L),295 Franklin,Bars/Clubs,Boston,MA,,1989,,,6/30/2022 2:36pm
3002,Spin-Off Roller Skating Rink,(Tues. night only),,145 Ipswich,Business,Boston,MA,,1989,,,6/30/2022 2:35pm
3003,Sporters,(Cruisy) ,"(*),(YC),(D)",228 Cambridge St.,"Bars/Clubs,Cruising Areas",Boston,MA,,1989,,nr. Blossom St.,6/30/2022 2:36pm
3004,Tan-O-Rama,(Tanning salon),,303 Cambridge,Bathhouses,Boston,MA,,1989,,,6/30/2022 2:36pm
3006,Travel Management,,(IGTA),25 Huntington Ave. #505,Travel Agency,Boston,MA,,1989,,,6/30/2022 2:35pm
3007,Twelve-Seventy Club,('The Twelve') (Disco) (4 floors) (Roof top lounge),"(*),(YC),(PT)",1270 Boylston St.,Bars/Clubs,Boston,MA,,1989,,,6/30/2022 2:37pm
3008,Walkers ,(Clothing),,122 Boylston St.,Business,Boston,MA,,1989,,,6/30/2022 2:35pm
3019,Court Street News,(Adult Books),,81 Court St.,"Book Store,Erotic Shop",Brockton,MA,,1989,,,7/19/2022 12:54pm
3020,Campus & Man Ray,(Disco) (Lots of College preppies) (Thurs.*) ,"(YC),(*)",21 Brookline,Bars/Clubs,Cambridge,MA,,1989,,,6/30/2022 2:35pm
3021,Ground Zero,(New Wave) (Some L),"(D),(L)",512 Massachusetts Ave.,Bars/Clubs,Cambridge,MA,,1989,,,6/30/2022 2:36pm
3022,Paradise ,(Cruisy) (L-Sun.&Tue.),"(*),(PT),(L)",180 Massachusetts Ave.,"Bars/Clubs,Cruising Areas",Cambridge,MA,,1989,,,6/30/2022 2:35pm
3023,WordsWorth,(Books),(M),30 Brattle St.,Book Store,Cambridge,MA,,1989,,,6/30/2022 2:35pm
3036,Duval Street Station,(Some L) ,"(*),(D),(YC),(PT),(L)",477 Yarmouth ,Bars/Clubs,Hyannis,MA,,1989,,,6/30/2022 2:36pm
3037,Mallory Dock,(Next to Duval St. Station),"(R),(E),(OC)",477 Yarmouth,Restaurant,Hyannis,MA,,1989,,,6/30/2022 2:36pm
3039,Di Rocco's Tall Pines Inn,,(D),147 Frost Rd.,Bars/Clubs,Kingboro,MA,,1989,,,6/30/2022 2:35pm
3041,Tower News,,(M),101 Gorham St.,Book Store,Lowell,MA,,1989,,,6/30/2022 2:35pm
3044,Fran's Place,(Disco),(L),776 Washington,Bars/Clubs,Lynn,MA,,1989,,,6/30/2022 2:36pm
3045,Around the World Travel,,(IGTA),28 Pickwich Rd.,Travel Agency,Marblehead,MA,,1989,,,6/30/2022 2:35pm
3053,House of Orange,,"(M),(H)",25 Orange St.,Hotel,Nantucket,MA,,1989,,,6/30/2022 2:35pm
3055,La Place,(Disco),(L),20 Kenyon St.,Bars/Clubs,New Bedford,MA,,1989,,,6/30/2022 2:35pm
3056,The Four Seasons Lounge,(Disco),(*),1447 Acushnet,Bars/Clubs,New Bedford,MA,,1989,,,6/30/2022 2:37pm
3058,Pearl Street Cafe,(Disco) (Some L) (Wed. only),"(M),(L)",10 Pearl St.,Bars/Clubs,North Hampton,MA,,1989,,,6/30/2022 2:35pm
3066,Alice's,,"(M),(R)",199 Commercial St.,Restaurant,Provincetown,MA,,1989,,,6/30/2022 2:35pm
3067,Ampersand Guest House,(617) 487-0959,"(M),(H)",6 Cottage St.,Hotel,Provincetown,MA,,1989,,,6/30/2022 2:35pm
3068,Anchor Inn Guest House,(617)487-1420,"(M),(H),(*)",175 Commercial St.,Hotel,Provincetown,MA,,1989,,,6/30/2022 2:35pm
3069,Angel's Landing Guest House,(Some L) (614)487-1420,"(H),(L)",353 Commercial St.,Hotel,Provincetown,MA,,1989,,,6/30/2022 2:36pm
3070,Aspasia House,(617)487-2511,"(H),(L)",31 Pearl St.,Hotel,Provincetown,MA,,1989,,,6/30/2022 2:35pm
3071,Atlantic House Hotel,(Disco) (2 bars),"(*),(H),(YC)",4 Masonic Place,"Hotel,Bars/Clubs",Provincetown,MA,,1989,,off 216 Commercial St.,6/30/2022 2:35pm
3074,Beacon Light Guest House,(617)487-9603,(H),12 Winthrop,Hotel,Provincetown,MA,,1989,,,6/30/2022 2:35pm
3075,Bed & Breakfast,,(IGTA),44 Commercial St.,Travel Agency,Provincetown,MA,,1989,,,6/30/2022 2:35pm
