ID,title,description,streetaddress,city,state,amenityfeatures,type,unclear_address,uncleartype,notes,Year,lastmodified
1980,Fitness 1st ,(Gym) ,1407 Peachtree St. N.E.,Atlanta,GA,(M),Gym,,,,1986,2/22/2022 8:15pm
5279,All Star News,(Cruisy) ,1407 Richmond,Houston,TX,,"Book Store,Cruising Areas",,,,1986,6/7/2022 1:16pm
5010,Fox Cinema & Books,(Cruisy arcade*) ,1409 Market St.,Chattanooga,TN,(*),"Book Store,Theatre,Cruising Areas",,,,1986,6/7/2022 1:31pm
669,Farallone Hotel,,1410 Main St.,Montara,CA,(M),Hotel,,,,1986,2/3/2022 11:15pm
4191,Act II Books ,,1413 Central ,Charlotte,NC,,Book Store,,,,1986,3/25/2022 1:51pm
5634,Crescent Tavern,,1413 E. Olive Way,Seattle,WA,"(D),(PT)",Bars/Clubs,,,,1986,4/22/2022 1:32pm
1627,M.C.C.,(813) 334-4443,1414 Dean St.,Ft. Myers,FL,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
1696,Ellie's Nest Guest House,,1414 N ewton St.,Key West,FL,"(L),(H)",Hotel,,,,1986,2/15/2022 11:44pm
5492,Club 14,(Baths - No sign) ,1414 West 2nd South ,Salt Lake City,UT,(*),Bathhouses,,,,1986,4/21/2022 12:14am
2511,Arcade Theatre - Times II,,1415 1st Ave. S.E. ,Cedar Rapids ,IA,,Theatre,,,,1986,3/3/2022 8:03pm
1468,Badlands ,(Disco) (Sun. T-D*) (AH-WE) ,1415 22nd St. N.W .,Washington,D.C.,"(D),(R),(V),(AH),(WE),(*)","Bars/Clubs,Restaurant",,,,1986,6/7/2022 2:23pm
3611,Back Door,(Rear) ,1415 E. Charleston,Las Vegas,NV,"(PT),(N)",Bars/Clubs,,,,1986,3/16/2022 11:49pm
2152,Odyssey ,(Some L) (Looks promising) ,1415 E. New York,Aurora,IL,"(L),(D)",Bars/Clubs,,,,1986,2/26/2022 9:48pm
774,Paddleboard II ,(Good days*) (Also C-AH-WE),1417 S. Pacific Coast Hwy.,Redondo Beach,CA,"(PT),(C),(AH),(WE),(*)",Bars/Clubs,,,,1986,6/7/2022 2:26pm
5327,Outlaws,,1419 Richmond ,Houston,TX,"(PT),(E)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
106,Barney's Books,,1421 E. McDowell Rd.,Phoenix,AZ,,Book Store,,,,1986,1/26/2022 6:09pm
868,Bee Jay's ,(W & Levi) (Liquor) (WE*),1421 University,San Diego,CA,"(W),(R),(WE),(*)",Restaurant,,,,1986,6/7/2022 2:23pm
4629,Joq's ,,1422 N.E. Broadway ,Portland,OR,(PT),Bars/Clubs,,,,1986,4/9/2022 1:09pm
2890,Turkish Baths,(Some OC) ,1425 E. Baltimore St. ,Baltimore,MD,(OC),Bathhouses,,,,1986,3/8/2022 6:26pm
1188,Desperados ,(Disco) (Macho) ,1425 Hacienda ,Campbell,CA,"(PT),(*),(D),(YC)",Bars/Clubs,,,,1986,2/10/2022 10:05pm
2683,Pitt Grill ,,1427 W. Tunnel Blvd. ,Houma,LA,"(M),(R),(C),(AH)",Restaurant,,,,1986,3/6/2022 9:54pm
1907,El Goya ,(Disco) (Best Sun. & Tue.) (Burgers) ,1430 E. 7th Ave.,Tampa,FL,"(D),(E),(M)",,,,(Ybor City) ,1986,2/22/2022 7:07pm
5410,Copa ,(Disco) (2 bars) ,1430 N. Main St. ,San Antonio,TX,"(YC),(D),(S),(E),(AH),(*)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
2754,Inches ,,1431 Royal St.,New Orleans,LA,"(N),(PT)",Bars/Clubs,,,,1986,3/6/2022 9:54pm
819,Continental Motel,(Pool) ,1432 W. Capitol Ave.,Sacramento,CA,"(H),(*)",Hotel,,,,1986,2/6/2022 4:32pm
740,The Ritz,,1433 N. Indian Ave.,Palm Springs,CA,"(*),(H)",Hotel,,,,1986,2/4/2022 1:29pm
4301,Jox ,(Disco) ,1433 S. Main,Akron,OH,"(YC),(D),(*)",Bars/Clubs,,,,1986,4/8/2022 12:53pm
4255,Camera's Eye,(Erotica) ,1433 S. Wilmington ,Raleigh,NC,,Erotic Shop,,,,1986,3/25/2022 1:51pm
855,Bearfacts Book Store,,1434 E. Baseline,San Bernardino,CA,,Book Store,,,,1986,2/6/2022 6:37pm
417,Le Chat,(Some L) (Liquor) ,1435 E. Broadway,Long Beach,CA,(L),Bars/Clubs,,,,1986,1/31/2022 12:23pm
1097,Buzzby's ,(Disco) ,1436 Polk St.,San Francisco,CA,"(YC),(D),(*)",Bars/Clubs,,,,1986,2/13/2022 3:02pm
1071,Trax ,,1437 Haight St.,San Francisco,CA,"(PT),(*)",Bars/Clubs,,,,1986,2/13/2022 3:02pm
5768,Market St. News,,1437 Market St.,Wheeling,WV,,Book Store,,,,1986,4/23/2022 12:56am
2199,Our Way on Wells,,1437 N. Wells St. ,Chicago,IL,,Bars/Clubs,,,,1986,2/26/2022 10:17pm
1673,Phoenix,(Cruisy) ,1440 San Marco Blvd.,Jacksonville,FL,"(W),(SM),(*)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:27pm
4620,Dugan's ,(Liquor) ,1441 N.E. Broadway ,Portland,OR,"(M),(R)",Restaurant,,,,1986,4/9/2022 1:09pm
328,Carousel ,(Belmont & U.S. 99),1444 W. White,Fresno,CA,"(M),(R)",Restaurant,,,,1986,1/28/2022 10:13pm
4357,Club Cleveland ,,1448 W. 32nd St. ,Cleveland,OH,"(CBC),(*)",Bathhouses,,,,1986,4/8/2022 12:53pm
1964,Boy Next Door ,(Clothing) ,1449 Piedmont Rd. N.E.,Atlanta,GA,,Business,,,,1986,2/22/2022 8:00pm
1122,Mark Tours,(Travel) ,1450 Sutter St.,San Francisco,CA,(*),Travel Service,,,,1986,2/13/2022 3:02pm
380,Main Street ,"(Some OC, L) ",1460 S. Coast Hwy.,Laguna Beach,CA,"(E),(OC),(L)",Bars/Clubs,,,,1986,1/28/2022 11:17pm
4078,Twilight ,(Some Orientals) ,1463 3rd Ave. ,New York,NY,,Bars/Clubs,,,nr. 82nd St.,1986,3/24/2022 7:35pm
4452,Pub Lounge ,,1463 Broadway,Lorain,OH,,Bars/Clubs,,,,1986,4/8/2022 12:53pm
382,Ron's in Laguna,,1464 S. Coast Hwy.,Laguna Beach,CA,"(M),(R),(OC),(E)",Restaurant,,,,1986,1/28/2022 11:18pm
732,Palm Canyon Inn,,1466 N. Palm Canyon,Palm Springs,CA,"(H),(R)","Restaurant,Hotel",,,,1986,2/4/2022 1:23pm
4445,1470 West ,"(Some M, YC) (Disco) (WE*) (Video) (Cl. Mon.) ",1470 W. Dorothy Lane,Kettering,OH,"(M),(YC),(D),(R),(WE),(*)","Restaurant,Bars/Clubs",,,,1986,4/8/2022 12:53pm
5055,Jackie's ,"(SM, W, OC) (Men of Leather Shop) ",1474 Madison ,Memphis,TN,"(SM),(W),(OC),(BYOB),(*)",Bars/Clubs,,,,1986,4/13/2022 2:18pm
1105,Freeway ,,1488 Pine,San Francisco,CA,(N),Bars/Clubs,,,nr. Polk,1986,2/13/2022 3:02pm
1973,Crazy Ray's ,(Sun. brunch) (R-snacks) ,1492-B Piedmont,Atlanta,GA,"(R),(*)",Restaurant,,,(Ansley Square) ,1986,2/22/2022 8:09pm
1083,Irish Rover,(Some L) ,1498 Valencia,San Francisco,CA,(L),Bars/Clubs,,,,1986,2/13/2022 3:02pm
3570,Le Bistro,(Military) ,1500 JFK Drive,Bellevue,NE,(M),Bars/Clubs,,,,1986,3/16/2022 2:55pm
2699,Paragon ,(Disco) ,1501 Broad St. ,Lake Charles,LA,"(YC),(D),(*)",Bars/Clubs,,,,1986,3/6/2022 9:54pm
5633,Cottage ,,1501 E. Madison ,Seattle,WA,,Bars/Clubs,,,,1986,4/22/2022 1:32pm
3215,Interchange ,"(Some SM, W, FFA) (Cruisy) (Disco) ",1501 Holden ,Detroit,MI,"(SM),(W),(FFA),(PT),(*)","Bars/Clubs,Cruising Areas",,,at Trumbull,1986,6/7/2022 1:26pm
5105,Menagerie ,,1501 S. Hwy. 288 ,Angleton,TX,,Bars/Clubs,,,,1986,4/20/2022 2:05pm
5028,Carousel ,(Disco) (2 Floors) ,1501 White Ave. S. ,Knoxville,TN,"(*),(YC),(D),(E),(S)",Bars/Clubs,,,,1986,4/13/2022 2:18pm
2283,Pepper's ,,1502 W. Jarvis ,Chicago,IL,(OC),Bars/Clubs,,,,1986,2/27/2022 6:36pm
1926,Tom Cat Theatre,(Ritz II) ,1503 E. 7th St.,Tampa,FL,,Theatre,,,,1986,2/22/2022 7:22pm
4451,Club 1504 ,(Some W) ,1504 Broadway,Lorain,OH,"(*),(D),(W)",Bars/Clubs,,,,1986,4/8/2022 12:53pm
1642,Jerry's,(AH-WE only) ,1505 N .W . 13th St,Gainesville,FL,"(M),(R),(C),(AH),(WE)",Restaurant,,,,1986,6/7/2022 2:13pm
2458,Scandinavian Book Stores,(Cruisy) ,1506 Lincolnway,La Porte,IN,(F&S),"Book Store,Cruising Areas",,,,1986,6/7/2022 1:28pm
2338,Gentleman's Adult Books,(Cruisy) ,1506 N. Main,Normal,IL,,"Book Store,Erotic Shop,Cruising Areas",,,,1986,6/7/2022 1:26pm
2153,Gentlemen's Book Store,,1506 N. Main,Bloomington,IL,,Book Store,,,,1986,6/7/2022 12:56pm
2065,Do Jiggy ,,1506 S. King St. ,"Honolulu, Oahu",HI,"(PT),(*)",Bars/Clubs,,,,1986,2/23/2022 4:41pm
2603,Jack's Lounge ,"(Some YC, L) ",1507 E. Pawnee,Wichita,KS,"(PT),(YC),(L)",Bars/Clubs,,,,1986,3/3/2022 8:43pm
2561,Danish Book World,,1507 La Port Rd. ,Waterloo,IA,,Book Store,,,nr. Crossroad Ctr. ,1986,3/3/2022 8:03pm
4438,Victor's ,"(Disco) (Some YC, L) (Cl. Mon.) (WE*) ",1508 N. Main St.,Dayton,OH,"(D),(YC),(L),(WE),(*)",Bars/Clubs,,,,1986,4/8/2022 12:53pm
5660,Neighbors,(Disco) (Cruisy) (Enter thru alley in rear),1509 Broadway,Seattle,WA,"(YC),(D),(*)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:27pm
5647,Good News,"(Cards, etc.) ",1510 E. Olive Way,Seattle,WA,,Book Store,,,,1986,4/22/2022 1:32pm
2129,M.C.C.,,1510 N. 21st St. ,Boise,ID,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
1998,Music City ,(Mags. & records) ,1510 Piedmont Rd. N.E.,Atlanta,GA,,Book Store,,,,1986,2/23/2022 1:32pm
1061,DeLuxe ,,1511 Haight St.,San Francisco,CA,"(PT),(V),(*)",Bars/Clubs,,,,1986,2/13/2022 3:02pm
4773,El Metate ,(Mexican R) ,1511 Locust St. ,Philadelphia,PA,"(M),(R)",Restaurant,,,,1986,4/12/2022 6:00pm
4777,J.P.'s ,(Hustlers) ,1511 Spruce St. ,Philadelphia,PA,,Bars/Clubs,,,,1986,4/12/2022 6:00pm
3598,Stage Door ,(Disco) ,1512 Howard ,Omaha,NE,"(D),(*),(C),(AH)",Bars/Clubs,,,,1986,3/16/2022 2:55pm
5160,Commerce St. News,,1513 Commerce St. ,Dallas,TX,(M),Book Store,,,,1986,4/20/2022 2:05pm
3505,Denny's ,,1515 Hampton,St. Louis,MO,"(M),(R),(C),(AH)",Restaurant,,,,1986,3/16/2022 2:11pm
5096,Maggie's ,(Some L) (Disco) (WE*) (Liquor) ,1515 S. Harrison ,Amarillo,TX,"(L),(D),(PT),(S),(WE),(*)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
3412,Fernwood Books & Novelties ,,1515 Terry Rd. ,Jackson,MS,,Book Store,,,,1986,3/16/2022 12:26am
1495,Afterwords,Very M cafe,1517 Connecticut Ave. N.W.,Washington,D.C.,(M),Restaurant,,checked,,1986,2/15/2022 5:55pm
1494,Kramerbooks ,bookstore,1517 Connecticut Ave. N.W.,Washington,D.C.,,Book Store,,checked,question,1986,2/15/2022 5:55pm
2440,Varsity Lounge ,(R-days) (Some OC) 9Nights & Sun. brunch) ,1517 N. Pennsylvania ,Indianapolis,IN,"(M),(R),(OC)",Restaurant,,,,1986,3/2/2022 5:56pm
113,Club Phoenix Baths,(East Side—Northbound),1517 S. Black Canyon Rd.,Phoenix,AZ,"(P),(CBC)",Bathhouses,,,,1986,1/26/2022 6:14pm
1513,Paramount Steak House,,1519 17th St. N.W.,Washington,D.C.,"(R),(*)",Restaurant,,,,1986,2/15/2022 6:19pm
1518,Rascals,('Hot cocktail hour') ,1520 Connecticut Ave. N.W.,Washington,D.C.,"(*),(D),(V)",Bars/Clubs,,,,1986,2/15/2022 6:27pm
5632,Continental Club Baths,(Club Seattle) ,1520 Summit Ave.,Seattle,WA,"(IGHC),(*)",Bathhouses,,,,1986,4/22/2022 1:32pm
5643,Emerald City Inn,(Guest House) ,1521 Bellevue Ave.,Seattle,WA,(*),Hotel,,,,1986,4/22/2022 1:32pm
1924,Tampa Bay Business Guild,,1521 S. Dale Mabry #656,Tampa,FL,,"Organization,Business",,,,1986,2/22/2022 7:18pm
2524,Man's World Spa,(Baths) (Around corner from Good Times Too) ,1525 'B' Ave.,Council Bluffs,IA,,Bathhouses,,,,1986,3/3/2022 8:03pm
1111,Grubstake II,(C-AH*) ,1525 Pine St.,San Francisco,CA,"(R),(C),(AH),(*)",Restaurant,,,,1986,2/13/2022 3:02pm
5346,Tim's Coffee Shop ,,1525 Westheimer ,Houston,TX,"(M),(R)",Restaurant,,,,1986,4/20/2022 2:05pm
4790,Odyssey II ,"(Disco) (Some Hustlers), an alley off 16th  ",1526 Delancy ,Philadelphia,PA,(D),Bars/Clubs,,,,1986,4/12/2022 6:00pm
1077,B.A.R.,(Publication) ,1528 15th St.,San Francisco,CA,,Publication,,,,1986,2/13/2022 3:02pm
2184,Gay Chicago ,(Publication) ,1529 N. Wells St.,Chicago,IL,,Publication,,,,1986,2/26/2022 10:09pm
202,Sky Chief,(Bar only-WE),1530 E. 32nd St.,Yuma,AZ,"(M),(WE)",Bars/Clubs,,,,1986,1/27/2022 12:36pm
729,Michael's Inn,,1530 N. Indian Ave.,Palm Springs,CA,"(M),(H)",Hotel,,,,1986,2/4/2022 1:22pm
5668,Sonya's ,,1532 7th Ave.,Seattle,WA,,Bars/Clubs,,,,1986,4/22/2022 1:32pm
513,I Don't Know ,(Hustlers) ,1533 N. La Brea,Hollywood West,CA,,Bars/Clubs,,,,1986,2/1/2022 1:29pm
1048,Stud ,(Disco) (Punkers),1535 Folsom St.,San Francisco,CA,"(D),(*)",Bars/Clubs,,,,1986,2/13/2022 3:02pm
341,Wild Cat Book Store,,1535 Fresno St.,Fresno,CA,,Book Store,,,,1986,1/28/2022 10:24pm
818,Club Baths of Sacramento,(WE*),1537 Sacramento,Bryte,CA,"(IGHC),(WE),(*)",Bathhouses,,,,1986,6/7/2022 2:24pm
1999,New Order Lounge ,,1544 Piedmont ,Atlanta,GA,,Bars/Clubs,,,,1986,2/23/2022 1:33pm
4250,Friends ,(Disco) ,1551 Lejeune Blvd. ,Jacksonville,NC,"(P),(YC),(D),(*)",Bars/Clubs,,,,1986,3/25/2022 1:51pm
5802,Tattoo's ,,1552 Rose,La Crosse,WI,,Bars/Clubs,,,,1986,4/25/2022 1:29pm
4066,Chaps ,,1558 3rd Ave. ,New York,NY,"(*),(PT)",Bars/Clubs,,,at 87th St. ,1986,3/24/2022 7:35pm
2671,Cock & Bull ,"(Disco) (D in back) (Some L, YC, B, W) (Open Sun.)",1564 Nicholson,Baton Rouge ,LA,"(*),(R),(D),(L),(YC),(B),(W)","Restaurant,Bars/Clubs",,,,1986,3/6/2022 9:54pm
4397,Club Columbus Baths & Health Club ,,1575 E. Livingston ,Columbus,OH,"(CBC),(P),(YC),(*)",Bathhouses,,,,1986,4/8/2022 12:53pm
1985,Gene & Gabe's ,(Very M) ,1578 Piedmont Rd. N.E.,Atlanta,GA,"(M),(PE),(R)",Restaurant,,,,1986,2/22/2022 8:18pm
1126,Paperback Traffic Books,,1581 Polk St.,San Francisco,CA,(*),Book Store,,,,1986,2/13/2022 3:02pm
1037,Hamburger Mary's ,,1582 Folsom St.,San Francisco,CA,"(R),(C),(AH)",Restaurant,,,,1986,2/13/2022 3:02pm
1027,Cissy's Saloon,,1586 Folsom St.,San Francisco,CA,"(M),(R)",Restaurant,,,,1986,2/13/2022 3:02pm
689,Lake Lounge,(Some W) (Open days) ,1591 Madison,Oakland,CA,(W),Bars/Clubs,,,,1986,2/3/2022 11:32pm
1104,Fog Horn,,1592 Market St.,San Francisco,CA,,Bars/Clubs,,,,1986,2/13/2022 3:02pm
4194,Chase's ,(Male strippers) ,1600 Freedom Dr. ,Charlotte,NC,"(S),(*)",Bars/Clubs,,,,1986,3/25/2022 1:51pm
3501,Chaps,"(Some W, & Levi) ",1600 Tower Grove,St. Louis,MO,"(*),(W)",Bars/Clubs,,,,1986,3/16/2022 2:11pm
1373,Hanson Lodge,(R & Bar) (US 6 & 40) (303)567-2043,1601 Colorado Blvd.,Idaho Springs,CO,"(M),(H),(R)","Restaurant,Hotel",,,,1986,2/12/2022 8:44pm
484,Spotlight,,1601 N. Cahuenga,Hollywood,CA,"(RT),(AYOR)",Bars/Clubs,,,,1986,1/31/2022 2:46pm
1462,R.S.V.P.,"(Cards, books, etc.)",1602 Delaware A ve.,Wilmington,DE,,Business,,,,1986,2/15/2022 1:04am
4013,Broadway Video Center,(All male books & V) (Basement) ,1605 Broadway,New York,NY,"(*),(V),(F&S)",Book Store,,,nr 49th St.,1986,6/7/2022 2:03pm
2813,Monte's Lounge,(Disco) (Tops) ,1605 Marshall ,Shreveport,LA,"(D),(*)",Bars/Clubs,,,,1986,3/6/2022 9:54pm
462,Gaslight ,,1608 N. Cosmo,Hollywood,CA,"(S),(RT),(AYOR)",Bars/Clubs,,,,1986,1/31/2022 2:30pm
5646,Golden Crown,(Liquor) ,1608 Times Court ,Seattle,WA,"(E),(S),(OC)",Bars/Clubs,,,(nr. 4th & Pine) ,1986,4/22/2022 1:32pm
672,Joanie's Country Kitchen ,,1612 Del Monte,Seaside,CA,(L),Restaurant,,,,1986,2/3/2022 11:20pm
5253,Partners ,(Disco) ,1612 Park Pl. ,Ft. Worth,TX,"(YC),(L),(D),(*)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
4195,City Nights,(Disco) ,1615 Elizabeth Ave.,Charlotte,NC,"(D),(*)",Bars/Clubs,,,,1986,3/25/2022 1:51pm
419,Long Beach Travel Service ,,1617 E. 7th St.,Long Beach,CA,,Travel Service,,,,1986,1/31/2022 12:24pm
5054,Getwell Adult Books,,1617 Getwell ,Memphis,TN,,"Book Store,Erotic Shop",,,,1986,6/7/2022 12:56pm
5389,Bumpers,(Disco) ,1617 N. 11 1/2 St. ,McAllen,TX,"(D),(YC),(L)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
1345,The Grove,"(Twinkies, L) (Disco) (3.2 beer) ",1618 E. 17th Ave.,Denver,CO,"(L),(D)",Bars/Clubs,,,,1986,2/12/2022 8:15pm
2528,M.C.C.,,1618 W. 3rd St. ,Davenport,IA,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
2329,Club Illusions,(Disco) ,1620 Plainfield Ave.,Joliet ,IL,"(L),(D)",Bars/Clubs,,,,1986,2/27/2022 8:48pm
5565,Broadway Cafe,(Many L) ,1620 W. Broad St. ,Richmond,VA,"(R),(L)",Restaurant,,,,1986,4/21/2022 11:38pm
3404,Riviera ,(Many L) ,1621 30th Ave. ,Gulfport,MS,(L),Bars/Clubs,,,,1986,3/16/2022 12:26am
4259,Glenwood Park,(Some L) ,1622 Glenwood Ave. ,Raleigh,NC,"(E),(L)",Bars/Clubs,,,at Five Points,1986,3/25/2022 1:51pm
4559,M.C.C. ,,1623 M. Maplewood,Tulsa,OK,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
1497,Lambda Rising Book Store,,"1625 Connecticut Ave., N.W.",Washington,D.C.,(*),Book Store,,,,1986,2/15/2022 5:58pm
5764,Carousel ,,1625 Murdoch Ave. ,Parkersburg,WV,,Bars/Clubs,,,,1986,4/23/2022 12:56am
5296,Eagle Leathers,,1625 Richmond ,Houston,TX,,Bars/Clubs,,,& at Mary's,1986,4/20/2022 2:05pm
2742,Flamingos Cafe & Bar,,1625 St. Charles Ave.,New Orleans,LA,,Bars/Clubs,,,,1986,3/6/2022 9:54pm
449,Casanova Book Store,,1626 1/2 N. Cahuenga Blvd.,Hollywood,CA,,Book Store,,,,1986,1/31/2022 2:22pm
479,My House,"(Some Hustlers, OC) ",1626 Cahuenga,Hollywood,CA,"(*),(OC)",Bars/Clubs,,,,1986,1/31/2022 2:43pm
4535,Herland's Book Store,,1630 N.W. 19th ,Oklahoma City,OK,,Book Store,,,,1986,4/8/2022 2:14pm
2033,Reflections ,(Disco) ,1632 Walton Way,Augusta,GA,"(D),(*)",Bars/Clubs,,,,1986,2/23/2022 2:23pm
2575,Big Mama's ,,1633 Southwest Blvd. ,Kansas City,KS,,Bars/Clubs,,,,1986,3/3/2022 8:43pm
3455,Big Mamma's ,,1633 Southwest Blvd. ,Kansas City,MO,"(L),(PT)",Bars/Clubs,,,,1986,3/16/2022 1:00am
146,Women's Center,,1634 N. 7th St.,Phoenix,AZ,,Community Center/ Support Group,,,,1986,1/26/2022 6:58pm
778,Answer ,(Cruisy) (Disco) ,1640 Main St. ,Redwood City,CA,"(W),(D),(*)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:16pm
3201,Cruise Club ,(Disco) (Inkster) ,1641 Middlebelt Rd. ,Detroit,MI,"(D),(V),(*)","Bars/Clubs,Theatre",,,,1986,3/12/2022 3:19pm
2855,Admiral's Cup ,(Fells Pt.) ,1645 Thames St. ,Baltimore,MD,"(PE),(M),(R)",Restaurant,,,,1986,3/8/2022 6:26pm
460,Frolic II,"(Some OC, RT) ",1645N.Wilcox,Hollywood,CA,"(OC),(RT)",Bars/Clubs,,,,1986,1/31/2022 2:29pm
4569,Tool Box ,,1649 S. Main ,Tulsa,OK,"(C&W),(PT),(*)",Bars/Clubs,,,,1986,4/8/2022 2:14pm
1556,Zodiac Lounge ,(Disco) (Some L) ,1654 S. Ridgewood,Daytona Beach,FL,"(*),(YC),(D),(L),(S)",Bars/Clubs,,,(S. Daytona Beach),1986,2/15/2022 6:55pm
1191,H.M.S.,(Disco) ,1660 S. Bascom,Campbell,CA,"(*),(D),(V)","Theatre,Bars/Clubs",,,at Hamilton ,1986,2/10/2022 10:07pm
994,Pensione,,1668 Market St.,San Francisco,CA,"(H),(*)",Hotel,,,,1986,2/13/2022 3:02pm
3169,M.C.C.,,1679 Broadway,Ann Arbor,MI,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
1289,Erotic News ,(Books) ,1688 Locust St.,Walnut Creek,CA,,"Book Store,Erotic Shop",,,,1986,6/7/2022 12:55pm
2605,M.C.C.,,1700 S. Santa Fe,Wichita,KS,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
226,Branding Iron ,"(Some W, YC) ",1701 University,Little Rock,AR,"(W),(YC),(*)",Bars/Clubs,,,,1986,1/28/2022 11:23am
3347,Dignity ,(Catholic) ,1701 University ,Minneapolis,MN,,Religious Institution,,,,1986,6/7/2022 12:33pm
2056,Mr. B's,"(Some YC, L) (Disco) ",1702 E. Park Ave.,Valdosta ,GA,"(YC),(L),(D)",Bars/Clubs,,,,1986,2/23/2022 2:40pm
4543,Renaissance Athletic Club,(IGHC Baths) ,1704 N.W. 23rd,Oklahoma City,OK,(*),Bathhouses,,,,1986,4/8/2022 2:14pm
5150,M.C.C. ,,1705 10th St. ,Corpus Christi,TX,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
4796,Post ,,1705 Chancellor St.,Philadelphia,PA,"(SM),(W),(WE),(*)",Bars/Clubs,,,,1986,4/12/2022 6:00pm
4756,Astral Plane,,1706 Lombard St. ,Philadelphia,PA,"(R),(M)",Restaurant,,,,1986,4/12/2022 6:00pm
4196,Club South Baths of Charlotte ,(Scruffy) ,1708 South Blvd. ,Charlotte,NC,,Bathhouses,,,,1986,3/25/2022 1:51pm
4511,Track Club ,,1710 Dupont,Claremore,OK,,Bars/Clubs,,,,1986,4/8/2022 12:55pm
5069,Cabaret ,"(Disco) (Some YC, B) (WE*) ",1711 Hayes St. ,Nashville,TN,"(D),(S),(YC),(B),(WE),(*)",Bars/Clubs,,,,1986,4/13/2022 2:18pm
680,Daybreak ,(Disco) ,1711 W. El Camino Real,Mountain View,CA,"(L),(D),(PT)",Bars/Clubs,,,,1986,2/3/2022 11:27pm
5081,World's End,,1713 Church,Nashville,TN,"(M),(R),(YC)",Restaurant,,,,1986,4/13/2022 2:18pm
3469,K.C. Submarine Station,,1713 Westport Rd.,Kansas City,MO,"(M),(R)",Restaurant,,,,1986,3/16/2022 1:00am
143,Tuff Stuff,"(Leather, Toys, etc.) ",1714 E. McDowell,Phoenix,AZ,,Erotic Shop,,,,1986,1/26/2022 6:56pm
3601,The Run ,"(New SM, W complex) (3 bars) (Disco) (AH-WE) (Loft) ",1715 Leavenworth ,Omaha,NE,"(*),(SM),(W),(AH),(WE),(D)",Bars/Clubs,,,,1986,3/16/2022 2:55pm
21,Steak 'n' Egg,,1717 10th Ave. S.,Birmingham,AL,"(M),(R),(C),(AH)",Restaurant,,,,1986,1/25/2022 1:04pm
1779,Pier 17,(Latins) ,1717 N.W. 17th Ave.,Miami,FL,(S),Bars/Clubs,,,,1986,2/17/2022 7:37pm
1294,The News Stand,(Books & cruisy arcade),1720 15th St.,Boulder,CO,,"Book Store,Cruising Areas",,,,1986,6/7/2022 1:32pm
422,Mineshaft ,"(Cruisy) (Liquor) (Some W, SM) ",1720 E. Broadway,Long Beach,CA,"(*),(PT),(W),(SM)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:27pm
5437,The Club,,1720 N. Main,San Antonio,TX,"(W),(D),(PT),(*)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
2885,Port in a Storm,(Cl. Mon.) ,1722 E. Fleet St. ,Baltimore,MD,"(L),(D)",Bars/Clubs,,,,1986,3/8/2022 6:26pm
487,Study ,(Open days) ,1723 N. Western Ave.,Hollywood,CA,(*),Bars/Clubs,,,,1986,1/31/2022 2:48pm
1101,Cinch ,(Mixed bag),1723 Polk St.,San Francisco,CA,(PT),Bars/Clubs,,,,1986,2/13/2022 3:02pm
142,Trax,(D.J. but no D) (AH-WE),1724 E. McDowell,Phoenix,AZ,"(SM),(D),(PT),(*),(AH),(WE)",Bars/Clubs,,,,1986,1/26/2022 6:55pm
5161,Contemporary Country ,,1724 W. Mockingbird ,Dallas,TX,(C&W),Bars/Clubs,,,,1986,4/20/2022 2:05pm
4159,Reflections ,(Many L) ,1724 W. Oriskany St. ,Tupper Lake,NY,"(L),(YC)",Bars/Clubs,,,,1986,3/24/2022 7:35pm
1470,Buck Stops Here,(Some L) (Fri.-Sun. only) ,"1725 G . St., N .W .",Washington,D.C.,"(L),(D)",Bars/Clubs,,,,1986,2/15/2022 5:17pm
1916,Old Plantation ,(Disco) (WE*) ,1725 W. Kennedy ,Tampa,FL,"(D),(WE),(*)",Bars/Clubs,,,,1986,2/22/2022 7:12pm
118,Discouvery,(Disco) ,1730 E. McDowell,Phoenix,AZ,"(D),(S),(PT),(*)",Bars/Clubs,,,,1986,1/26/2022 6:27pm
168,Bentley's House of Coffee & Tea,(No booze) ,1730 E. Speedway,Tucson,AZ,"(M),(R)",Restaurant,,,,1986,6/7/2022 2:13pm
4956,M.C.C. ,,1730 Gist St. ,Columbia,SC,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
