ID2,title,description,streetaddress,type,amenityfeatures,city,state,Year,unclear_address,unclear type or question,notes,Last Modified
1431,Famous Door ,(Disco) (Closed Sun.) at State,1256 Griswald ,Bars/Clubs,"(B),(YC),(M),(D),(*)",Detroit,MI,1981,,,,3/17/2022 3:10pm
1432,Flaming Ruby's ,(Disco)6 blks W. of Livernois,6918 Michigan ,Bars/Clubs,(D),Detroit,MI,1981,,,,3/17/2022 3:10pm
1433,Gas Station,(Disco)(Also C -AH) (Enter thru rear parking lot) 19106 W o o d w a rd A ve.,19106 Woodward Ave.,Bars/Clubs,"(D),(YC),(C),(AH),(*)",Detroit,MI,1981,,,,3/17/2022 3:10pm
1434,Gold Coast ,(Go go boys)(Disco)(Some L),2971 E. 7 Mile Road,Bars/Clubs,"(L),(D)",Detroit,MI,1981,,,,3/17/2022 3:10pm
1435,Interchange  ,"(Some SM, W , FFA)(Cruisy) at Trumbull",1501 Holden ,"Bars/Clubs,Cruising Areas","(*),(SM),(W),(FFA),(PT)",Detroit,MI,1981,,,,3/17/2022 3:10pm
1436,Ladies Love Five West ,at John R.,7 Mile Rd. ,Bars/Clubs,(L),Detroit,MI,1981,,,,3/17/2022 3:10pm
1437,La Palais Bar ,(Some B ),655 Beaubien,Bars/Clubs,"(L),(RT),(B)",Detroit,MI,1981,,,,3/17/2022 3:10pm
1438,Manis ,(Disco),1430 Holden,"Bars/Clubs,Restaurant","(AH),(R),(D),(SM),(W),(YC),(*)",Detroit,MI,1981,,,,3/17/2022 3:10pm
1439,M.C.C. ,,45 E. Adams,Religious Institution,MCC,Detroit,MI,1981,,,,3/17/2022 3:10pm
1440,Menjo's ,(Disco) ,928 W. McNichols,Bars/Clubs,"(*),(D),(YC)",Detroit,MI,1981,,,,3/17/2022 3:10pm
1441,Outlaw ,,1028 W. 7 Mile Rd.,Bars/Clubs,"(W),(SM),(*)",Detroit,MI,1981,,,,3/17/2022 3:10pm
1442,Oxford Book Store ,(Cruisy) ,17530 Woodward Ave.,"Cruising Areas,Book Store",,Detroit,MI,1981,,,,3/17/2022 3:10pm
1443,Park Avenue Baths,(Best days) ,2027 Park,Bathhouses,,Detroit,MI,1981,,,,3/17/2022 3:10pm
1444,Prudential Health Club Baths ,,124 W. State Fair,Bathhouses,"(YC),(*)",Detroit,MI,1981,,,,3/17/2022 3:10pm
1445,Rhinoceros ,,265 Riopelle,Restaurant,"(R),(M)",Detroit,MI,1981,,,,3/17/2022 3:10pm
1446,Silver Star Bar,(Maybe moving & changing name),9310 Greenfield,Bars/Clubs,,Detroit,MI,1981,,,,3/17/2022 3:10pm
1447,Six Mile Theatre ,,16525 Woodward Ave.,Theatre,,Detroit,MI,1981,,,,3/17/2022 3:10pm
1448,Socio's,(Disco) ,10015 Chalmers,Bars/Clubs,"(*),(D),(L)",Detroit,MI,1981,,,,3/17/2022 3:10pm
1449,Stephen's Saloon  ,(No sign- crazy Sundays) ,17436 Woodward Ave.,Bars/Clubs,"(W),(YC),(*)",Detroit,MI,1981,,,,3/17/2022 3:10pm
1450,Ted's on the Park,,18002 Woodward Ave.,Restaurant,"(YC),(M),(R),(AH)",Detroit,MI,1981,,,,3/17/2022 3:10pm
1451,Terrace ,,9310 Greenfield,Bars/Clubs,,Detroit,MI,1981,,,,3/17/2022 3:10pm
1452,T.N.T. Health Club ,(Health club - baths),13333 W. 8 Mile Rd.,"Bathhouses,Gym",,Detroit,MI,1981,,,,3/17/2022 3:10pm
1453,Todd’s Sway Lounge ,,8139 E. 7 Mile Rd.,Bars/Clubs,"(YC),(*)",Detroit,MI,1981,,,,3/17/2022 3:10pm
1454,Todd's Other Side,(Disco) ,8139 E. 7 Mile Rd.,Bars/Clubs,(D),Detroit,MI,1981,,,,3/17/2022 3:10pm
1455,Underground  ,at Greenfield,15535 W. 8 Mile Rd. ,Bars/Clubs,(D),Detroit,MI,1981,,,,3/17/2022 3:10pm
1456,Uptown Book Stores  ,,16401 Woodward,Book Store,(*),Detroit,MI,1981,,,,3/17/2022 3:10pm
1457,Uptown Book Stores  ,,16549 Woodward,Book Store,(*),Detroit,MI,1981,,,,3/17/2022 3:10pm
1458,Wayman's Lounge ,,1244 Randolph,Bars/Clubs,,Detroit,MI,1981,,,,3/17/2022 3:10pm
1459,Wood Six Twin Theatre,,16549 Woodward,Theatre,,Detroit,MI,1981,,,,3/17/2022 3:10pm
1460,Woodward Cocktail Lounge ,"(No sign, but don't miss it! Enter thru parking lot in rear)",6426 Woodward,Restaurant,"(*),(R)",Detroit,MI,1981,,,,3/17/2022 3:10pm
1461,Wrapper ,,20401 W. 8 Mile Rd.,Bars/Clubs,,Detroit,MI,1981,,,,3/17/2022 3:10pm
1467,State Bar ,(Long established),2512 S. Dort Hwy.,Bars/Clubs,"(*),(D),(PT),(S)",Flint,MI,1981,,,,3/17/2022 3:10pm
1468,Sylvia's Club Oasis ,,408 S. Center,Bars/Clubs,,Flint,MI,1981,,,,3/17/2022 3:10pm
1469,Wally's ,,1341 Center Road,Restaurant,"(M),(R),(AH),(C)",Flint,MI,1981,,,,3/17/2022 3:10pm
1471,Smitty's,,100 Washington,Bars/Clubs,(M),Grand haven,MI,1981,,,,3/17/2022 3:10pm
1472,Carousel ,(Disco)(Game room - PT) (Occ. S),8 Ionia,"Restaurant,Bars/Clubs","(D),(R),(PT),(*),(S)",Grand Rapids,MI,1981,,,,3/17/2022 3:10pm
1473,Knife & Fork ,Pantland Hotel,187 Monroe Ave. N.W.,"Restaurant,Bars/Clubs,Hotel","(M),(R),(C)",Grand Rapids,MI,1981,,,,3/21/2022 8:22am
1474,Papa Joe's ,"(Some L, RT )(Doing better since 3 Sons burned) ",43 S. Division,Bars/Clubs,"(RT),(L),(PT),(D)",Grand Rapids,MI,1981,,,,3/17/2022 3:10pm
1479,Skiles Tavern ,,154 E. 8th,Bars/Clubs,"(M),(YC)",Holland,MI,1981,,,,3/17/2022 3:10pm
1480,Bill & Joe's Bar ,,150 W. Michigan Ave.,Bars/Clubs,,Jackson,MI,1981,,,,3/17/2022 3:10pm
1481,Jack Thurmans Restaurant & Bar ,"(Some YC, OC)",224 W. Kalamazoo Ave.,"Restaurant,Bars/Clubs","(M),(YC),(OC)",Kalamazoo,MI,1981,,,,3/17/2022 3:10pm
1482,Portage House,(Disco-D -downstairs -can enter thru backdoor) (Portage),10441 Shaver Rd. ,"Restaurant,Bars/Clubs","(R),(*),(YC),(D)",Kalamazoo,MI,1981,,,,3/17/2022 3:10pm
1484,Capitol News ,"(Books, 'peep shows' & cruisy arcade) ",532 E. Michigan Ave.,"Book Store,Cruising Areas",,Lansing,MI,1981,,,,3/17/2022 3:10pm
1485,Clara's Train Station ,,637 E. Michigan Ave.,Restaurant,"(*),(R),(M)",Lansing,MI,1981,,,,3/17/2022 3:10pm
1486,Denny's ,,2710 E. Grand River,Restaurant,"(M),(R),(AH),(C)",Lansing,MI,1981,,,,3/17/2022 3:10pm
1487,Joe Covello's ,"(Disco)(Some W, YC, OC, L- something for everyone) ",535 E. Michigan Ave.,Bars/Clubs,"(D),(W),(YC),(OC),(L)",Lansing,MI,1981,,,,3/17/2022 3:10pm
1488,Trammpp's ,(Disco),523 E. Michigan Ave.,Bars/Clubs,"(YC),(D),(*)",Lansing,MI,1981,,,,3/17/2022 3:10pm
1491,Steam Bath Sauna ,"(Sat. afternoons, Wed. & Fri. 6-10pm) ",1203 2nd Ave.,Bathhouses,(M),Marquette,MI,1981,,,,3/17/2022 3:10pm
1494,Bar 69 ,(Best late),69 Macomb St.,Bars/Clubs,(M),Mount Clemens,MI,1981,,,,3/17/2022 3:10pm
1495,Dee's Lounge ,(Some L) ,31 S. Gratiot Ave.,Bars/Clubs,"(L),(*)",Mount Clemens,MI,1981,,,,3/17/2022 3:10pm
1497,Big Stein ,(Best late) ,173 W. Broadway,Bars/Clubs,"(M),(E),(PT)",Muskegon,MI,1981,,,,3/17/2022 3:10pm
1498,Eagle's Nest  ,(Tops' in the area)(Disco)(PT & cruisy game room downstairs)(Muskegon Heights),3236 Hoyt ,"Bars/Clubs,Cruising Areas","(S),(D),(*),(PT)",Muskegon,MI,1981,,,,3/17/2022 3:10pm
1503,Sundowners ,(Many L) ,125 E. Huron,Bars/Clubs,"(L),(M)",Pontiac,MI,1981,,,,3/17/2022 3:10pm
1507,Red Fox  ,Harrington Hotel ,1026 N. Military,"Bars/Clubs,Hotel",(M),Port Huron,MI,1981,,,,3/17/2022 3:10pm
1512,Dutch's ,(Disco),1742 E. Genesee,"Restaurant,Bars/Clubs","(YC),(D),(R),(PT),(*)",Saginaw,MI,1981,,,,3/17/2022 3:10pm
1516,1894 Guest House ,,Main St.,Hotel,"(H),(M)",Saugatuck,MI,1981,,,,3/17/2022 3:10pm
1521,Hitching Post ,,209 W. Portage,Bars/Clubs,(M),Sault Ste. Marie,MI,1981,,,,3/17/2022 3:10pm
1522,High Wheeler ,(Cruisy-WE) ,214 E. Front,"Cruising Areas,Bars/Clubs","(M),(WE)",Traverse City,MI,1981,,,,3/17/2022 3:10pm
1523,Pirates Den ,Wildwood Bowling Lanes,1705 S. G arfield,"Restaurant,Bars/Clubs","(M),(R),(E),(D)",Traverse City,MI,1981,,,,3/17/2022 3:10pm
1524,The Parlor,,1 Park St.,Bars/Clubs,(M),Traverse City,MI,1981,,,,3/17/2022 3:10pm
1528,Flame No. 1 ,,3364 Rochester Rd.,Restaurant,"(M),(R),(AH),(C)",Troy,MI,1981,,,,3/17/2022 3:10pm
1529,Trans American Travel Service,,4940 Rochester Road,Travel Service,,Troy,MI,1981,,,,3/17/2022 3:10pm
1530,Wagon Wheel ,,2950 Rochester Rd.,Bars/Clubs,(M),Troy,MI,1981,,,,3/17/2022 3:10pm
1535,Vapors Steam Baths 1864 Bunker Lake D r. N .W .,,,Bathhouses,,Anoka,MN,1981,,,,3/21/2022 6:08pm
1536,Erie Rex Lounge,(Cruisy-WE) ,Hwy. 10 E.,Cruising Areas,"(M),(R),(E),Cruisy Area,(WE)",Detroit Lakes,MN,1981,,,,3/22/2022 8:28am
1537,Duluth Hotel Bar,,231 E. Superior,"Hotel,Bars/Clubs",,Detroit Lakes,MN,1981,,,,3/22/2022 8:25am
1538,D u lu th Steam Baths (Closes 12 m idnight),,18 N . 1st A v e . E.,Bathhouses,,Detroit Lakes,MN,1981,,,,3/21/2022 6:08pm
1539,Mr. Pete's Corral ,,412 W . Superior,Bars/Clubs,"(M),(RT)",Detroit Lakes,MN,1981,,,,3/22/2022 8:26am
1541,Char House ,(Some L) ,Hwy. 14 E.,Bars/Clubs,"(M),(L)",Mankato,MN,1981,,,,3/17/2022 3:10pm
1543,Adonis Theatre ,,900 Hennepin Ave.,Theatre,,Minneapolis,MN,1981,,,,3/17/2022 3:10pm
1544,Adult Book Store ,,429 Hennepin Ave.,Book Store,(*),Minneapolis,MN,1981,,,,3/17/2022 3:10pm
1545,Big Daddy's ,(Baths) at Hennepin ,3 N. 7th ,Bathhouses,(OC),Minneapolis,MN,1981,,,,3/17/2022 3:10pm
1546,Brass Rail, (Some OC) ,422 Hennepin Ave.,bar,"(OC),(*)",Minneapolis,MN,1981,,,,3/17/2022 3:10pm
1547,Club Minneapolis Baths ,(Supposedly opening soon) 113 1st St. N .,113 1st St. N.,Bathhouses,,Minneapolis,MN,1981,,,,3/17/2022 3:10pm
1548,Dignity ,(Catholic Church) ,1701 University,Religious Institution,,Minneapolis,MN,1981,,,,3/17/2022 3:10pm
1549,Gay House ,(Social organ.) ,1012 E. 35th,Organization,,Minneapolis,MN,1981,,,,3/17/2022 3:10pm
1550,Gay Nineties ,(Disco)(Some L)(Adj. Happy Hour) ,408 Hennepin Ave.,"Bars/Clubs,Restaurant","(*),(YC),(D),(L),(R)",Minneapolis,MN,1981,,,,3/17/2022 3:10pm
1551,Happy Hour ,(Some OC )(Cruisy),408 Hennepin Ave.,"Bars/Clubs,Cruising Areas","(*),(OC)",Minneapolis,MN,1981,,,,3/17/2022 3:10pm
1552,Integrity ,(St. John's Church) ,4201 Sheridan Ave. S.,Religious Institution,,Minneapolis,MN,1981,,,,3/17/2022 3:10pm
1553,Locker Room Health Club ,(Baths)('Harness' shop),315 1st Ave. N.,Bathhouses,"(*),(P)",Minneapolis,MN,1981,,,,3/17/2022 3:10pm
1556,Nineteen Bar ,(Beer)(Many L)(Best Sun.*) ,19 W. 15th St.,Bars/Clubs,"(D),(PT),(L),(*)",Minneapolis,MN,1981,,,,3/21/2022 8:15am
1557,Simion's,,416 Hennepin Ave.,Restaurant,"(R),(AH)",Minneapolis,MN,1981,,,,3/17/2022 3:10pm
1558,Sun Bar & Disco,(Disco)(WE*),413 Hennepin Ave.,Bars/Clubs,"(WE),(S),(D),(*)",Minneapolis,MN,1981,,,,3/22/2022 7:59am
1559,Y'All Come Back ,(Disco)(Sign says 'Tourist Hotel') ,830 Hennepin Ave.,Bars/Clubs,"(YC),(D),(*)",Minneapolis,MN,1981,,,,3/17/2022 3:10pm
1566,La Casa ,,424 Center Ave.,Bars/Clubs,"(PT),(M)",Moorhead,MN,1981,,,,3/17/2022 3:10pm
1567,Tree Top  ,,403 Center Ave.,Restaurant,"(R),(M),(OC)",Moorhead,MN,1981,,,,3/17/2022 3:10pm
1570,Harry's American Bar ,Holiday Inn Downtown,220 S. Broadway,Bars/Clubs,(M),Rochester,MN,1981,,,,3/17/2022 3:10pm
1573,Press Club  ,,502 St. Germaine Ave.,Bars/Clubs,"(M),(YC)",St. Cloud,MN,1981,,,,3/17/2022 3:10pm
1574,Barefoot Boy Rooming House ,(Baths) (Behind Grand Finale -use rear entrance),141 E. 9th St.,Bathhouses,(*),St. Paul,MN,1981,,,,3/17/2022 3:10pm
1575,Foxy's ,(Disco)(WE*), 249 W. 7th St.,Bars/Clubs,"(D),(WE),(L),(*)",St. Paul,MN,1981,,,,3/22/2022 7:59am
1576,Grand Finale ,(Disco)(Macho)(Cruisy) at 10th St.,490 N. Robert St. ,"Bars/Clubs,Cruising Areas","(YC),(D),(*),(PT)",St. Paul,MN,1981,,,,3/17/2022 3:10pm
1577,La Senorita ,(Mexican R) Rosedale Center in Roseville,1961 Rice St. ,Restaurant,"(M),(R)",St. Paul,MN,1981,,,,3/17/2022 3:10pm
1578,Town House ,(Many L)(Disco),1415 University Ave.,Bars/Clubs,"(L),(D),(*)",St. Paul,MN,1981,,,,3/17/2022 3:10pm
1583,Le Bistro ,(Disco),222 Pat Harrison Ave.,Bars/Clubs,"(YC),(D),(*)",Biloxi,MS,1981,,,,3/17/2022 3:10pm
1594,Coming Out - After Dark ,(C.O.A.D.)(Disco) at Lakeland,2912 Old Canton Rd.,Bars/Clubs,"(*),(YC),(D)",Jackson,MS,1981,,,,3/17/2022 3:10pm
1596,Steak 'n' Egg ,,523 Yazoo,Restaurant,"(M),(R),(AH),(C)",Jackson,MS,1981,,,,3/17/2022 3:10pm
1603,Holiday Inn Bar ,,400 N. Lamar,Bars/Clubs,(M),Oxford,MS,1981,,,,3/17/2022 3:10pm
1606,Downtowner Motel Bar,,1313 Walnut,Bars/Clubs,"(M),(*)",Vicksburg,MS,1981,,,,3/17/2022 3:10pm
1608,Gay Peoples Alliance ,U. of Mo.,200 Read Hall,Organization,,Columbia,MO,1981,,,,3/17/2022 3:10pm
1610,Midwest Adult Book Store ,(Cruisy peep shows),109 N 5th St.,"Book Store,Erotic Shop,Cruising Areas",(*),Columbia,MO,1981,,,,3/17/2022 3:10pm
1615,Governor Hotel Bar,,200 Madison,"Bars/Clubs,Hotel",(M),Jefferson City,MO,1981,,,,3/21/2022 8:24am
1616,Billy's ,(Cruisy) ,420 Joplin ,"Cruising Areas,Bars/Clubs","(PT),(D),(*)",Joplin,MO,1981,,,,3/17/2022 3:10pm
1617,Gallery I ,"(Occ. S)(Disco - D - WE*)(Some M, L, YC) ",722 Main St.,Bars/Clubs,"(M),(S),(D),(WE),(YC),(*)",Joplin,MO,1981,,,,3/21/2022 7:47am
1618,Opel's Pla Mor ,(Disco)(Many L)(Game room),418 Joplin St.,Bars/Clubs,"(D),(L)",Joplin,MO,1981,,,,3/17/2022 3:10pm
1621,Adult Book Store ,,3314 Troost,"Book Store,Erotic Shop",,Kansas City,MO,1981,,,,3/17/2022 3:10pm
1622,Adult Literary Guild ,(Books) ,3849 Main St.,Book Store,,Kansas City,MO,1981,,,,3/17/2022 3:10pm
1623,Berkeley Westport Hotel ,,315 W. 38th St.,Hotel,(H),Kansas City,MO,1981,,,,3/17/2022 3:10pm
1624,Broadway Territory,(Open for Sun. brunch) (Should be a big winner) 3601 B roadw ay,3601 Broadway,Restaurant,"(R),(*)",Kansas City,MO,1981,,,,3/17/2022 3:10pm
1625,Bunkhouse,(Baths) (Upstairs) ,3109 Main St.,Bathhouses,"(P),(*)",Kansas City,MO,1981,,,,3/17/2022 3:10pm
1626,Club Midwest Baths  ,,19 W. 39th St.,Bathhouses,"(YC),(*)",Kansas City,MO,1981,,,,3/17/2022 3:10pm
1627,Dover Fox ,(Disco)(Cruisy) ,4334 Main St.,"Bars/Clubs,Cruising Areas",(D),Kansas City,MO,1981,,,,3/17/2022 3:10pm
1628,Four Seasons ,"(Some M, L, OC) ",3707 Main St.,"Bars/Clubs,Restaurant","(M),(L),(OC),(R),(D)",Kansas City,MO,1981,,,,3/17/2022 3:10pm
1629,Ivanhoe Cabaret,(Disco) ,5024 Main St.,Bars/Clubs,"(*),(YC),(D),(S)",Kansas City,MO,1981,,,,3/17/2022 3:10pm
1630,Jewel Box ,(Touristy) ,3112 Main St.,Bars/Clubs,"(M),(S)",Kansas City,MO,1981,,,,3/17/2022 3:10pm
1631,Kenny's Korral ,(Many L)(Disco),1706 W. 39th St.,Bars/Clubs,"(D),(L)",Kansas City,MO,1981,,,,3/17/2022 3:10pm
1632,M.C.C.,,4000 Harrison,Religious Institution,MCC,Kansas City,MO,1981,,,,3/17/2022 3:10pm
1633,Oasis,(Cocktail hour*)(Open Sundays) Upstairs above 'The Tent',3314 Gilham Plaza,Restaurant,"(R),(*)",Kansas City,MO,1981,,,,3/22/2022 7:57am
1634,Pegasus Complex,"(Opening '80)(Disco)(C - AH - WE)(Some W, SM) ",101 E. Armour Blvd.,Bars/Clubs,"(P),(D),(E),(C),(AH),(WE),(W),(SM)",Kansas City,MO,1981,,,,3/17/2022 3:10pm
1635,Ray's Playpen ,(Bookstore),3235 Main St.,Book Store,,Kansas City,MO,1981,,,,3/17/2022 3:10pm
1636,Round Up,"('Fun place' - Some W, SM, OC, L - you name it!)(WE*) ",701 W. 12th,Bars/Clubs,"(W),(SM),(OC),(L),(PT),(WE),(*)",Kansas City,MO,1981,,,,3/22/2022 7:56am
1637,Sky High Lounge ,(Some L) ,3323 Main St.,Bars/Clubs,"(L),(M)",Kansas City,MO,1981,,,,3/17/2022 3:10pm
1638,Submarine,(Sandwiches) 4532 M a in St.,4532 Main St.,Restaurant,"(M),(R)",Kansas City,MO,1981,,,,3/17/2022 3:10pm
1639,Sundance ,(Disco) ,3726 Broadway,Bars/Clubs,"(YC),(D),(*)",Kansas City,MO,1981,,,,3/17/2022 3:10pm
1640,Tent ,(Some SM Wed. night)  ,3314 Gilham Plaza,Bars/Clubs,"(*),(D),(SM)",Kansas City,MO,1981,,,,3/17/2022 3:10pm
1641,Time to Read Bookstore ,,7 W. 12th St.,Book Store,,Kansas City,MO,1981,,,,3/17/2022 3:10pm
1642,Windjammer ,(Some SM) ,1822 Main St.,Bars/Clubs,"(*),(D),(SM)",Kansas City,MO,1981,,,,3/17/2022 3:10pm
1656,Depot Lounge ,Holiday Inn ,4312 Frederick,Bars/Clubs,(M),St. Joseph,MO,1981,,,,3/17/2022 3:10pm
1657,Herb & Jeannie's ,betw. 4th & 5th,324 Edmond ,Bars/Clubs,(M),St. Joseph,MO,1981,,,,3/17/2022 3:10pm
1659,Balaban's  ,,405 N. Euclid,Restaurant,"(M),(R),(Hip)",St. Louis,MO,1981,,,,3/17/2022 3:10pm
1660,Bob Martin's Bar  ,"(This popular cruisy complex open from 11am. V.I.P. Room has (Disco) Gateway Saloon (Downstairs) on Wed., Fri. & Sat. Also (S) in the new Cellar Room & Stadium Baths.) Stadium Hotel ",201 S. 20th,"Cruising Areas,Bathhouses,Bars/Clubs,Hotel","(*),(YC),(D),(SM),(W),(S)",St. Louis,MO,1981,,,,3/21/2022 8:23am
1661,Bookshelf ,(Books),1116 Olive St.,Book Store,,St. Louis,MO,1981,,,,3/17/2022 3:10pm
1662,Bookshelf ,(Books),10 N. Euclid,Book Store,,St. Louis,MO,1981,,,,3/17/2022 3:10pm
1663,Broadway News ,,712 N. Broadway,Book Store,,St. Louis,MO,1981,,,,3/17/2022 3:10pm
1664,Charlie's Lounge ,,719 N. 6th St.,Bars/Clubs,"(RT),(*)",St. Louis,MO,1981,,,,3/17/2022 3:10pm
1665,City Cousin,,4111 Lindell,Restaurant,"(M),(PE),(R)",St. Louis,MO,1981,,,,3/17/2022 3:10pm
1666,Clementines ,"(SM, Levi & W)(Male Hide Leathers) at Allen",2001 Menard ,Bars/Clubs,"(SM),(*)",St. Louis,MO,1981,,,,3/17/2022 3:10pm
1667,Club St. Louis Baths ,(Use P door off parking lot in rear of George Washington Hotel) off Kingshighway,2526 Lucas,"Bathhouses,Hotel",(*),St. Louis,MO,1981,,,,3/21/2022 8:22am
1668,Cunard's ,(Many L)(Small disco downstairs -looks promising) ,1927 S. Jefferson,Bars/Clubs,(L),St. Louis,MO,1981,,,,3/17/2022 3:10pm
1669,Duff's ,(Open Sundays*) ,392 N. Euclid,Restaurant,"(M),(R),(*)",St. Louis,MO,1981,,,,3/22/2022 8:02am
1671,Jefferson Ave. Boarding House ,,3265 S. Jefferson,Restaurant,"(M),(R)",St. Louis,MO,1981,,,,3/17/2022 3:10pm
1672,Kitty Kat Klub ,,2800 California,Bars/Clubs,"(PT),(L),(*)",St. Louis,MO,1981,,,,3/17/2022 3:10pm
1673,Olive St. News,,3608 Olive,Book Store,(M),St. Louis,MO,1981,,,,3/17/2022 3:10pm
1674,Potpourri ,,4755 McPherson,Bars/Clubs,(*),St. Louis,MO,1981,,,,3/17/2022 3:10pm
1676,Uncle Bill's Pancake House,,3427 S. Kingshighway,Restaurant,"(M),(R),(C),(AH)",St. Louis,MO,1981,,,,3/17/2022 3:10pm
1677,Zebra Lounge,,3230 Olive,Bars/Clubs,"(B),(D)",St. Louis,MO,1981,,,,3/17/2022 3:10pm
1684,Galaxy ,"(Some L, OC, YC)(Something for everyone)(3 bars)(Disco - D - WE)(Snacks)(Enter thru parking lot in rear on McDanie l St.)",300 W. College St.,Bars/Clubs,"(PT),(*),(L),(OC),(YC),(D),(WE),(S)",Springfield,MO,1981,,,,3/17/2022 3:10pm
1685,Red Door II,"(Some L, M, YC)(Disco)(Show Address Book for adm) ",2708 S. Glenstone,Bars/Clubs,"(D),(YC),(M),(P),(*)",Springfield,MO,1981,,,,3/17/2022 3:10pm
1690,Scotch'n'Soda  ,,319 1st Ave. N.,Bars/Clubs,"(*),(M)",Great Falls,MT,1981,,,,3/17/2022 3:10pm
1691,Town Baths ,(WE*)(Scruffy) ,203 Central,Bathhouses,"(WE),(*)",Great Falls,MT,1981,,,,3/22/2022 8:05am
1698,Top Hat ,(Best bet) ,134 Front St.,Bars/Clubs,(M),Missoula,MT,1981,,,,3/17/2022 3:10pm
1701,Paintin' Place ,(Military) ,1500 J.F.K. D rive,Bars/Clubs,(M),Bellevue,NE,1981,,,,3/17/2022 3:10pm
1702,Red Baron,(Disco) ,2623 S. Locust,Bars/Clubs,(M),Grand Island,NE,1981,,,,3/17/2022 3:10pm
1706,Adult Books & Cinema X,,951 'O' St.,"Theatre,Book Store,Erotic Shop",,Lincoln,NE,1981,,,,3/17/2022 3:10pm
1707,Barrymore's ,(In alley) 124 N . 13th St.,124 N. 13th St.,Bars/Clubs,(M),Lincoln,NE,1981,,,,3/17/2022 3:10pm
1708,Dirt Cheap ,(Book Store & Head Shop),227 N. 11th St.,Book Store,(*),Lincoln,NE,1981,,,,3/17/2022 3:10pm
1710,Office Lounge ,(Disco)(WE*) ,1705 'O' St.,Bars/Clubs,"(WE),(YC),(D),(*)",Lincoln,NE,1981,,,,3/22/2022 7:59am
1714,Diamond Bar ,"(Some W, SM) (Good afternoons)",516 S. 16th St.,Bars/Clubs,"(W),(SM),(*)",Omaha,NE,1981,,,,3/17/2022 3:10pm
1716,Stage Door ,"(Some W, YC)(3 bars - 'Top' disco in Nebraska) ",1512 Howard,Bars/Clubs,"(*),(W),(YC),(PT)",Omaha,NE,1981,,,,3/17/2022 3:10pm
1724,Apollo Health Spa ,,2466 Industrial Rd.,Business,(*),Las Vegas,NV,1981,,,,3/17/2022 3:10pm
1725,Back Door ,(Use back door),1415 E. Charleston,Bars/Clubs,(PT),Las Vegas,NV,1981,,,,3/17/2022 3:10pm
1726,Bookworm,(Bookstore) ,1350 E. Flamingo Rd.,Book Store,,Las Vegas,NV,1981,,,,3/17/2022 3:10pm
1728,Camp David ,(Baths) ,2631 S. Highland,Bathhouses,"(*),(H)",Las Vegas,NV,1981,,,,3/17/2022 3:10pm
1729,Dignity ,,1605 E. Charleston Rd.,Religious Institution,,Las Vegas,NV,1981,,,,3/17/2022 3:10pm
1730,Disco Fever  ,(Disco)(Game room),4605 Paradise Rd.,Bars/Clubs,"(*),(D),(PT)",Las Vegas,NV,1981,,,,3/17/2022 3:10pm
1732,Interchange ,,5410 Paradise Rd.,Bars/Clubs,(D),Las Vegas,NV,1981,,,,3/17/2022 3:10pm
1733,Manhattan Health Spa,(Manhattan Hotel) at Casino Center Blvd.,15 E. California ,"Business,Hotel",,Las Vegas,NV,1981,,,,3/17/2022 3:10pm
1735,Peek-O-Rama ,(Books & arcade) (See Talk of the Town),2232 E. Charleston Blvd.,"Book Store,Business",(*),Las Vegas,NV,1981,,,,3/17/2022 3:10pm
1736,Red Barn,(Games & slots)(WE*) nr. Maryland Parkway,1317 E. Tropicana,Bars/Clubs,"(WE),(*)",Las Vegas,NV,1981,,,,3/22/2022 8:02am
1737,Sixteen-Ten ,(Cruisy)(Also new SM bar adj.) ,1610 E. Charleston Blvd.,"Bars/Clubs,Cruising Areas","(PT),(SM),(*)",Las Vegas,NV,1981,,,,3/17/2022 3:10pm
1738,Snick's ,(Dull) ,1402 S. 4th St.,Bars/Clubs,"(M),(PT)",Las Vegas,NV,1981,,,,3/17/2022 3:10pm
1739,Talk of the Town Book Store ,('Peep shows - cruisy arcade)(Peek-O-Rama) ,2232 E. Charleston Blvd.,"Book Store,Cruising Areas",(*),Las Vegas,NV,1981,,,,3/17/2022 3:10pm
1740,The Garage ,(Disco) 4310 Paradise Rd.,4310 Paradise Rd.,Bars/Clubs,"(YC),(D),(*)",Las Vegas,NV,1981,,,,3/17/2022 3:10pm
1744,B. Jay Motor Lodge ,,525 W. 2nd St.,Hotel,(H),Reno,NV,1981,,,,3/17/2022 3:10pm
1745,Club Baths ,('Tired') ,1030 W. 2nd St.,Bathhouses,,Reno,NV,1981,,,,3/17/2022 3:10pm
1746,Dave's V.I.P. Club  ,Westside Motel & adjacent Dave's ,3001 W. 4th St.,Bars/Clubs,"(*),(D),(YC)",Reno,NV,1981,,,,3/17/2022 3:10pm
1747,Exchange ,"(Some OC, L) ",1278 S. Virginia,Bars/Clubs,"(OC),(L)",Reno,NV,1981,,,,3/17/2022 3:10pm
1748,Imagine That,(Disco) ,1295 E. 2nd St.,Bars/Clubs,"(D),(*),(YC)",Reno,NV,1981,,,,3/17/2022 3:10pm
1750,Paul's Lounge ,(3 rooms),132 West St.,Bars/Clubs,"(PT),(D),(YC),(*)",Reno,NV,1981,,,,3/17/2022 3:10pm
