ID2,title,streetaddress,description,city,state,amenityfeatures,Year,type,unclear_address,unclear type or question,notes,Last Modified
1302,Fort Collins Travel,333 W. Mountain Ave,482-5555,Fort Collins,CO,,1990,Travel/Tour Operators,,,(303),4/25/2023 9:36pm
1301,People's Bar,934 S. LeMay Ave,493-0251,Fort Collins,CO,"(*),(MW),(CW),(D),(F),(S),(V)",1990,Bars,,,(303),4/25/2023 9:36pm
1303,Quincy's ,609 Main St.,242-9633 gay after 8pm,Grand Junction,CO,"(NH),(D),(MW)",1990,Bars,,,(303),4/25/2023 9:36pm
1307,Columbine Lodge,10755 Ute Pass Ave.,684-9062 10 mi W. of Co. Springs,Green Mountain Falls,CO,"(MX),(MW),(IGTA),(F),(SW)",1990,Accommodations,,,(719),4/25/2023 9:36pm
1314,Altitude Club,250 S Frontage Rd,(at Doubletree Hotel) 476-7810 opens 4pm,Vail,CO,"(D),(MX)",1990,Bars,,,(303),4/25/2023 9:36pm
1313,The Silly Goose Inn,1644 Matterhorn Cir.,476-7769 to open Spring '89,Vail,CO,(MW),1990,Accommodations,,,(303),4/25/2023 9:36pm
1317,Travel Junction ,3200 Wadsworth Rd,233-2629,Wheat Ridge,CO,(IGTA),1990,Travel/Tour Operators,,,(303),4/25/2023 9:36pm
1315,Sweet Basil ,190 E Gore Creek Dr.,476-0125,Vail,CO,"(MX),(MW)",1990,Restaurants & Cafes,,,(303),4/25/2023 9:36pm
1316,Verbatim Bookstore,141 E Meadow Dr.,476-3032 general books w/ gay/lesbian section,Vail,CO,,1990,Book Stores/Retail Shops,,,(303),4/25/2023 9:36pm
1318,Silverado II,490 Kings Crossing Rd.,726-5753 condo ski resort,Winter Park,CO,"(MX),(MW)",1990,Accommodations,,,(303),4/25/2023 9:36pm
1323,Aldis the Travel Planner,107 Federal Rd. ,775-9399 ,Brookfield,CT,(IGTA),1990,Travel/Tour Operators,,,(203),4/25/2023 9:36pm
1324,Triangles Cafe,66 Sugar Hollow Rd.,798-6996,Danbury,CT,"(*),(MW),(D),(S)",1990,Bars,,,(203),4/25/2023 9:36pm
1325,Bookends ,44 Enfield St.,745-3988,Enfield,CT,,1990,Erotica/Adult Groups,,,(203),4/25/2023 9:36pm
1328,Gay Switchboard/ Community Center,495 Farmington Ave.,236-8379,Hartford,CT,,1990,Info Lines & Services,,,(203),4/25/2023 9:36pm
1329,Backstreet,81 Pope Park Hwy #4,"951-0500 8am-1am Wed, Thur & Sun 8pm-2am Fri & Sat",Hartford,CT,"(*),(MW),(D),(YC)",1990,Bars,,,(203),4/25/2023 9:36pm
1330,Bearristers ,601 Broad St.,noon-2am Mon-Sat 3pm-1am Sun,Hartford,CT,"(D),(B),(LV)",1990,Bars,,,(203),4/25/2023 9:36pm
1331,Chez Est,238 Columbus Blvd.,247-3224 noon-1am Sun-Thur noon-2am Fri Sat,Hartford,CT,"(*),(P),(D)",1990,Bars,,,,4/25/2023 9:36pm
1332,Nick's Cafe House,1943 Broad ,"6pm-2am Sun-Thur, 7pm-1am Fri & Sat back bar disco/front quiet",Hartford,CT,"(D),(F),(MW)",1990,Bars,,,,4/25/2023 9:36pm
1333,Arts & Liesure,211 Zion St.,popular late night,Hartford,CT,(MX),1990,Restaurants & Cafes,,,,4/25/2023 9:36pm
1335,The Recovery Place,99 Maple Ave.,525-3848 12-step program bookstore & cafe,Hartford,CT,,1990,Restaurants & Cafes,,,,4/25/2023 9:36pm
1337,Equinox ,182 S. Whitney St.,523-1866 11am-7pm Tues-Sat closed Sun & Mon,Hartford,CT,,1990,Book Stores/Retail Shops,,,,4/25/2023 9:36pm
1338,Japanalia ,178 S. Whitney St.,232-6880 11am-7pm Tue-Sat clsd Sun Mon,Hartford,CT,,1990,Book Stores/Retail Shops,,,,4/25/2023 9:36pm
1341,Dignity-Hartford,155 S. Quaker ,(Quaker Mtg House) West Hartford 232-8184 7:30pm Sun,Hartford,CT,,1990,Religious Organizations,,,,4/25/2023 9:36pm
1340,Am Segulah,495 Farmington Ave.,246-8181 Jewish gays service 2nd Fri 8pm,Hartford,CT,,1990,Religious Organizations,,,,4/25/2023 9:36pm
1339,Reader's Feast Bookstore Cafe,529 Farmington Ave.,232-3710 10am-9pm Tues-Thur til 11pm Fri & Sat 11am-3pm Sun,Hartford,CT,,1990,Book Stores/Retail Shops,,,,4/25/2023 9:36pm
1342,Integrity ,45 Church St.,Chirst Church Cathedral services 2nd 4th Sun 5:30pm,Hartford,CT,,1990,Religious Organizations,,,,4/25/2023 9:36pm
1343,MCC,50 Bloomfield Ave.,(Unitarian Meeting House) 236-8444 worship 7pm Sun,Hartford,CT,(MCC),1990,Religious Organizations,,,,4/25/2023 9:36pm
1346,Hartford Books,467 Wethersfield Ave.,,Hartford,CT,,1990,Erotica/Adult Groups,,,,4/25/2023 9:36pm
1345,Aircraft Bookstore,349 E. Main St.,569-2324,Hartford,CT,,1990,Erotica/Adult Groups,,,,4/25/2023 9:36pm
1347,Red Lantern Book Store,1247 Main St.,289-5000,Hartford,CT,,1990,Erotica/Adult Groups,,,,4/25/2023 9:36pm
1348,Sisson Ave. Book Store,275 Sisson Ave.,523-4340,Hartford,CT,,1990,Erotica/Adult Groups,,,,4/25/2023 9:36pm
1355,Weber's Travel Services ,24 Cedar St;,,New Britain,CT,(IGTA),1990,Travel/Tour Operators,,,(203),4/25/2023 9:36pm
1360,Parntern's,365 Crown St.,"624-5510 4pm-1am Sun-Thurs, 4on-2am Fri/Sat",New Haven,CT,"(*),(D),(V),(YC)",1990,Bars,,,(203),4/25/2023 9:36pm
1359,Pink Triangle Coffeehouse,620 Chapel St. ,"St. Pauls Parish House 1st. 3rd Fri, call switchboard for more info",New Haven,CT,,1990,Info Lines & Services,,,(203),4/25/2023 9:36pm
1361,Pub Cafe,168 York St.,789-8612 2pm-1am Sun Thur til 2am Fri/Sat women welcome,New Haven,CT,"(*),(MX)",1990,Restaurants & Cafes,,,(203),4/25/2023 9:36pm
1362,Dignity ,142 Sylvan Ave,(St. John's Church) 7pm Sun,New Haven,CT,,1990,Religious Organizations,,,(203),4/25/2023 9:36pm
1363,MCC ,34 Harrison St.,(United Church) Westville 777-9808 4pm Sun 7pm Wed,New Haven,CT,(MCC),1990,Religious Organizations,,,(203),4/25/2023 9:36pm
1368,Frank's Place,9 Tilley St.,443-8883,New London,CT,"(MW),(NH),(V)",1990,Bars,,,(203),4/25/2023 9:36pm
1373,Gay Men's Group of Fairfield County,20 Forest St.,358-9002/324-5587 1st Thurs & 3rd Tues call for info,Stamford,CT,,1990,Info Lines & Services,,,(203),4/25/2023 9:36pm
1378,Maxie's Cafe,2627 Thomaston Ave.,574-1629 6pm-1am Wed-Thurs & Sun til 2am Fri & Sat clsd Mon & Tues,Waterbury,CT,"(MW),(D),(E),(S)",1990,Bars,,,(203),4/25/2023 9:36pm
1377,Torrington Books,466 Main St. ,495-0737 clsd Sun,Torrington,CT,,1990,Erotica/Adult Groups,,,(203),4/25/2023 9:36pm
1379,Rumors Cafe,379 E. Main St,574-3077 8pm-1am Tues-Thurs & Sun til 2am Fri & Sat,Waterbury,CT,"(MX),(MW),(D),(S),(F)",1990,Bars,,,(203),4/25/2023 9:36pm
1380,Boomart,104 S Main St.,754-4819,Waterbury,CT,,1990,Erotica/Adult Groups,,,(203),4/25/2023 9:36pm
1383,The Brook,919 Post Rd. E.,222-0109 4pm-1am Mon-Thurs til 2am Fri & Sat til 11pm Sun,Westport,CT,"(*),(D),(YC)",1990,Bars,,,(203),4/25/2023 9:36pm
1385,Thread City Book & Novelty,503 Main St.,456-8131,Williamantic,CT,,1990,Erotica/Adult Groups,,,(203),4/25/2023 9:36pm
1389,Beach House,15 Hickman St.,227-7074/(800)255-7386 B&B year-round,Rehoboth Beach,DE,"(MX),(MW),(SW),(B&B)",1990,Accommodations,,,(302),4/25/2023 9:36pm
1390,Paper Nautilus ,42 1/2 Baltimore Ave.,227-1603 April-Sept ,Rehoboth Beach,DE,(MW),1990,Accommodations,,,(302),4/25/2023 9:36pm
1392,Blue Moon,35 Baltimore Ave.,227-6515 clsd Dec-Feb opens 10am summer 5pm winter,Rehoboth Beach,DE,"(*),(MW),(D)",1990,Bars,,,(302),4/25/2023 9:36pm
1393,Palms ,84 Rehoboth Ave.,227-0800 10am-1am,Rehoboth Beach,DE,(MW),1990,Bars,,,(302),4/25/2023 9:36pm
1394,The Strand ('Rock Lobster'),137 Rehoboth Ave.,226-0888 under age bar,Rehoboth Beach,DE,"(*),(MX),(MW),(D),(YC)",1990,Bars,,,(302),4/25/2023 9:36pm
1396,Blue Moon,35 Baltimore Ave.,(at Blue Moon Bar) 227-6515 ,Rehoboth Beach,DE,(MW),1990,Restaurants & Cafes,,,(302),4/25/2023 9:36pm
1397,Palms ,84 Rehoboth Ave.,227-0800 10am-1am daily,Rehoboth Beach,DE,(MW),1990,Restaurants & Cafes,,,(302),4/25/2023 9:36pm
1395,Back Porch ,21 Rehoboth Ave.,227-3674 summer only (May-September) 10am-11pm,Rehoboth Beach,DE,,1990,Restaurants & Cafes,,,(302),4/25/2023 9:36pm
1399,Tijuana Taxi,207 Rehoboth Ave.,227-1986 Mexican food hours vary with season,Rehoboth Beach,DE,"(MX),(MW)",1990,Restaurants & Cafes,,,(302),4/25/2023 9:36pm
1404,Griffin Community Center,214 N. Market ST.,655-5280,Wilmington,DE,,1990,Info Lines & Services,,,(302),4/25/2023 9:36pm
1405,Renaissance,107 W. 6th St.,652-9435 10am-2am,Wilmington,DE,"(*),(MW),(D),(YC),(E)",1990,Bars,,,(302),4/25/2023 9:36pm
1406,R.S.V.P.,1602 Delaware Ave.,"652-7787 cards & gifts, 10am-6pm Mon/Tues/Thurs til 8 Wed/Fri til 5 Sat",Bloomington,DE,,1990,Book Stores/Retail Shops,,,(302),4/25/2023 9:36pm
1410,Discount Adult Books,174 S. Dupont Hwy,328-4812,Wilmington,DE,,1990,Erotica/Adult Groups,,,(302),4/25/2023 9:36pm
1409,MCC Emmanuel ,214 N. Market St.,292-0429 worship 11am Sun,Wilmington,DE,(MCC),1990,Religious Organizations,,,(302),4/25/2023 9:36pm
1413,AA Gay/Lesbian ,1407 S St NW,"(Whitman-Walker Clinic) 797-3580 outpatient group counseling, referrals, call or drop in noon-8pm",Washington,DC,,1990,Info Lines & Services,,,(202),7/31/2023 4:31pm
1414,Gay Community Center,1228 17th St. NW,"659-1228 hrs 6-10pm gay/lesbian groups (support, youth, minority, etc.)",Washington,DC,,1990,Info Lines & Services,,,(202),7/31/2023 4:31pm
1417,Jardan Guest House,1735 'S' St. NW,462-0709 B&B,Washington,DC,(IGTA),1990,Accommodations,,,(202),7/31/2023 4:31pm
1418,Kalorama Guest House,1854 Mintwood Pl. NW,667-6369 gay-friendly bed & breakfast,Washington,DC,"(MX),(MW)",1990,Accommodations,,,(202),7/31/2023 4:31pm
1419,Kalorama Guest House at Woodley Park,2700 Cathedral Ave. NW,328-0860 a gay-friendly bed & breakfast,Washington,DC,"(MX),(MW)",1990,Accommodations,,,(202),7/31/2023 4:31pm
1422,Back Door Pub,1104 8th St. SE,546-5979 cruisy,Washington,DC,,1990,"Cruising Areas,Bars",,,(202),7/31/2023 4:31pm
1424,Brass Rail,476 K St. NW,,Washington,DC,"(B),(D)",1990,Bars,,,(202),7/31/2023 4:31pm
1423,Badlands ,1415 22nd St. NW,296-0505 T-dance Sun,Washington,DC,"(*),(D),(V),(YC)",1990,Bars,,,(202),7/31/2023 4:31pm
1425,Chesapeake House,746 9th St. N.W.,347-3600 cruisy,Washington,DC,"(*),(H),(S)",1990,"Bars,Cruising Areas",,,(202),7/31/2023 4:31pm
1426,The Clubhouse,1296 Upshur St. N.W.,882-7616 open Sat only 1am-8am no alcohol ,Washington,DC,"(*),(B),(D),(PC),(AH),(YC)",1990,Bars,,,(202),7/31/2023 4:31pm
1427,D.C. Eagle ,639 New York Ave. NW,347-6025 cruisy,Washington,DC,"(*),(L),(LV)",1990,"Bars,Cruising Areas",,,(202),7/31/2023 4:31pm
1428,Delta Elite ,3734 10th St. N.E.,529-0626 Sun only,Washington,DC,"(B),(D),(PC)",1990,Bars,,,(202),7/31/2023 4:32pm
1429,Fraternity House,2122 'P' St. N.W.,(alley entrance) 223-4917,Washington,DC,"(*),(D),(E),(V),(YC),(AH)",1990,Bars,,,(202),7/31/2023 4:32pm
1430,Friends ,2122 'P' St. N.W.,822-8909 piano bar,Washington,DC,"(F),(NH),(E),(OC)",1990,Bars,,,(202),7/31/2023 4:32pm
1431,J.R.'s Bar 'n Grill,1519 17th St. N.W. ,328-0090 cruisy hot cocktail hour,Washington,DC,"(*),(V),(YC)",1990,"Bars,Cruising Areas",,,(202),7/31/2023 4:32pm
1432,La Cage aux Follies,18 'O' St. SE,554-3615 nude go go boys nightly,Washington,DC,"(D),(V),(S),(H),(YC)",1990,Bars,,,(202),7/31/2023 4:32pm
1433,Lost & Found ,56 'L' St S.E.,488-1200 Sun T-dance,Washington,DC,"(*),(D),(V),(F),(YC),(AH)",1990,Bars,,,(202),7/31/2023 4:32pm
1434,Mr. P's,2147 'P' St N.W.,293-1064 cruisy,Washington,DC,"(NH),(L),(LV),(V)",1990,"Bars,Cruising Areas",,,(202),7/31/2023 4:32pm
1435,Nob Hill ,1101 Kenyon NW,797-1101 ,Washington,DC,"(B),(D),(F)",1990,Bars,,,(202),7/31/2023 4:32pm
1436,P St. Station,2161 'P' St. NW,293-1293,Washington,DC,"(F),(NH),(V)",1990,Bars,,,(202),7/31/2023 4:32pm
1437,Rascals ,1520 Connecticut Ave. NW,"234-0975 movies, happy hours Mon-Fri 5-9pm",Washington,DC,"(V),(S)",1990,Bars,,,(202),7/31/2023 4:32pm
1438,Remington's,639 Pennsylvania Ave. S.E.,543-3113 Mon night dance lesson,Washington,DC,"(CW),(D),(V)",1990,Bars,,,(202),7/31/2023 4:32pm
1440,Shooters,1520 Connecticut Ave. NW,234-0975 nude go go boys,Washington,DC,"(S),(V)",1990,Bars,,,(202),7/31/2023 4:32pm
1441,Tracks,1111 First St. SE,488-3320 popular Thurs & Sun,Washington,DC,"(MX),(MW),(D),(F),(V),(YC),(AH)",1990,Bars,,,(202),7/31/2023 4:32pm
1443,Ziegfelds,1345 Half St. SE,554-5141 open Thur-Sun,Washington,DC,"(MX),(MW),(S),(D)",1990,Bars,,,(202),7/31/2023 4:32pm
1442,The Veault ,911 F. St. NW,347-8079 Tue gay/lesbian night,Washington,DC,"(MX),(MW),(D)",1990,Bars,,,(202),7/31/2023 4:32pm
1444,Annie's Paramount Steak House,1609 17th St. NW,"232-0395 cocktails, brunch Sat, Sun & holidays",Washington,DC,"(*),(MX),(MW)",1990,Restaurants & Cafes,,,(202),7/31/2023 4:32pm
1445,Cafe Beaux Arts,2111 P St. NW,956-6690 breakfast lunch and dinner,Washington,DC,"(MX),(MW)",1990,Restaurants & Cafes,,,(202),7/31/2023 4:32pm
1447,Helen's,1805 18th St. NW,483-1813 ,Washington,DC,"(MX),(MW)",1990,Restaurants & Cafes,,,(202),7/31/2023 4:32pm
1446,Cafe Berlin,322 Massachusetts Ave. NE,543-7656 lunch and dinner,Washington,DC,"(MX),(MW)",1990,Restaurants & Cafes,,,(202),7/31/2023 4:32pm
1449,Mr. Henry's Capitol Hill,601 Pennsylvania Ave. SE,546-8412 cocktails,Washington,DC,"(*),(MX),(MW)",1990,Restaurants & Cafes,,,(202),7/31/2023 4:32pm
1448,Kramer Books & Afterwords,1517 Connecticut Ave. NW,387-1400 cafe and bookstore with general titles,Washington,DC,"(MX),(MW)",1990,Restaurants & Cafes,,,(202),7/31/2023 4:32pm
1451,Suzanne's ,1735 Connecticut Ave. NW,483-4633,Washington,DC,"(MX),(MW)",1990,Restaurants & Cafes,,,(202),7/31/2023 4:32pm
1450,Paramount Steak House,1227 Wisconsin NW,"Georgetown, 333-0393 cocktails brunch Sat, Sun & holidays",Washington,DC,"(MX),(MW)",1990,Restaurants & Cafes,,,(202),7/31/2023 4:32pm
1453,Club Washington ,20 O St SE,"(upstairs) 488-7317 spa, open 24hrs daily",Washington,DC,(PC),1990,Gyms/Health Clubs,,,(202),7/31/2023 4:32pm
1452,Trio ,1537 17th St. NW,232-6305,Washington,DC,"(MX),(MW)",1990,Restaurants & Cafes,,,(202),7/31/2023 4:33pm
1454,GH Club ,24 'O' St. S.E. ,(below Follies),Washington,DC,(PC),1990,Gyms/Health Clubs,,,(202),7/31/2023 4:33pm
1455,Lambda Rising Book Store,1625 Connecticut Ave. NW,462-6969 wide range of gay titles periodicals etc. 10am-midnight daily,Washington,DC,(*),1990,Book Stores/Retail Shops,,,(202),7/31/2023 4:33pm
1457,Central Travel Consultants,616 17th St. NW,371-1100/800-334-9168,Washington,DC,(IGTA),1990,Travel/Tour Operators,,,(202),7/31/2023 4:33pm
1456,Splash,1419 22nd St. NW,Georgetown 223-5252 cards gifts clothing,Washington,DC,,1990,Book Stores/Retail Shops,,,(202),7/31/2023 4:33pm
1458,Travel Escape ,1725 'K'  St. NW,223-9354,Washington,DC,(IGTA),1990,Travel/Tour Operators,,,(202),7/31/2023 4:33pm
1462,Dignity Washington,1820 Connecticut Ave NW,(St. Margaret's Episcopal) 332-2424 Mass Sun 7:30pm,Washington,DC,,1990,Religious Organizations,,,(202),7/31/2023 4:33pm
1464,Friends ,2111 Florida Ave. NW,483-3310/745-5758 Worship 10am Sun,Washington,DC,,1990,Religious Organizations,,,(202),7/31/2023 4:33pm
1468,MCC Church of the Disciples ,2122 P St. NW,(2nd fl) 331-0055 Sun 3pm,Washington,DC,(MCC),1990,Religious Organizations,,,(202),7/31/2023 4:33pm
1469,MCC Washington ,415 M St. NW,638-7373 Sun 9am 11am & 7pm,Washington,DC,(MCC),1990,Religious Organizations,,,(202),7/31/2023 4:33pm
1471,Washington Blade,724 9th St. NW,(8th fl) 347-2038,Washington,DC,,1990,Publications,,,(202),7/31/2023 4:33pm
1470,Presbyterians Concerned ,400 I St. SW,484-7700 monthly mtgs at Westminster Presbyterian Church call for times,Washington,DC,,1990,Religious Organizations,,,(202),7/31/2023 4:33pm
1472,B&D ,472 K St. NW,"682-2030 men's leather, latex and chain mail store",Washington,DC,,1990,Erotica/Adult Groups,,,(202),7/31/2023 4:33pm
1475,Le Salon,804 14th St. NW,"(2nd floor) books, etc. cruisy ",Washington,DC,"(*),(PC)",1990,"Erotica/Adult Groups,Cruising Areas",,,(202),7/31/2023 4:33pm
1474,Follies ,24 'O' St. SE ,"(upstairs) 484-0323 Fri-Sun go go boys, cinema books videos periodicals ",Washington,DC,,1990,Erotica/Adult Groups,,,(202),7/31/2023 4:33pm
1477,Plain Brown Wrapper ,1226 'H' St. NW,638-8131 books films peeps toys erotica etc,Washington,DC,,1990,Erotica/Adult Groups,,,(202),7/31/2023 4:33pm
1478,Pleasure Chest,1063 Wisconsin Ave. NW,"Georgetown, 333-8570 leather toys erotica etc.",Washington,DC,,1990,Erotica/Adult Groups,,,(202),7/31/2023 4:33pm
1489,Blondies,1929 N. Federal Hwy,395-9933 midnight-6am Tues-Sat,Boca Ration,FL,"(V),(PC),(AH)",1990,Bars,,,(407),4/25/2023 9:36pm
1490,Fantasies,495 NE 20th St.,"395-3030 3pm-2am Sun-Thurs, 5pm-2am Fri & Sat",Boca Ration,FL,"(D),(NH)",1990,Bars,,,(407),4/25/2023 9:36pm
1494,Flamingo Bar & Grill,610 Court St.,447-3379 4pm-2am,Clearwater,FL,"(*),(MW),(D)",1990,Bars,,,(813),4/25/2023 9:36pm
1496,Silks,103 S. Garden Ave.,441-2748 1pm-2am,Clearwater,FL,"(D),(V)",1990,Bars,,,(813),4/25/2023 9:36pm
1495,Pro Shop Pub,840 Cleveland ,447-4259 11:30am-2am Mon-Sat 1pm-2am Sun,Clearwater,FL,"(*),(V),(NH)",1990,Bars,,,(813),4/25/2023 9:36pm
1500,Midnight Lounge,5675 N. Atlantic Ave.,(Bayview Plaza) 784-6626 3pm-2am,Cocoa Beach,FL,"(*),(MW),(D),(S)",1990,Bars,,,(907),4/25/2023 9:36pm
1506,The Barn Door,615 Main St,252-3776 11am-3am,Daytona Beach,FL,"(LV),(F)",1990,Bars,,,(904),4/25/2023 9:36pm
1505,Buccaneer Motel,2301 N. Atlantic Ave.,253-9678,Daytona Beach,FL,"(MW),(SW)",1990,Accommodations,,,(904),4/25/2023 9:36pm
1507,Beach Side,415 Main St.,252-5465 9am-3am,Daytona Beach,FL,"(*),(D),(S),(E)",1990,Bars,,,(904),4/25/2023 9:36pm
1508,Boulevard Station,542 Seabreeze Blvd,(rear entrance) 258-3827/255-6022 3pm-3am,Daytona Beach,FL,"(MW),(D),(E),(S),(V)",1990,Bars,,,(904),4/25/2023 9:36pm
1509,Landmark,615 Main St.,252-3776 hours vary with season,Daytona Beach,FL,"(*),(MW),(D),(S),(F)",1990,Bars,,,(904),4/25/2023 9:36pm
1510,Seven Sixty-nine Club,769 Alabama ,253-4361,Daytona Beach,FL,"(MW),(D),(LV)",1990,Bars,,,(904),4/25/2023 9:36pm
1513,Dallape's Lounge,325 Main St.,736-2969 5:30pm-2am,Dunedin,FL,"(*),(MW),(YC),(D)",1990,Bars,,,(813),4/25/2023 9:36pm
1518,Big Rudy's Guest House,908 NE 15th Ave.,523-7829 breakfast open year-round ,Ft. Lauderdale,FL,"(N),(SW)",1990,Accommodations,,,(305),4/25/2023 9:36pm
1517,Admiral's Court,21 Hendricks Isle,462-5072 open year-round,Ft. Lauderdale,FL,"(MW),(MX),(SW)",1990,Accommodations,,,(305),4/25/2023 9:36pm
1519,Hunters East,315 NE 16 Terrace,764-0621 open year-round,Ft. Lauderdale,FL,"(MW),(MX),(SW)",1990,Accommodations,,,(305),4/25/2023 9:36pm
1520,King Henry Arms,543 Breakers Ave.,561-0039 open year-round,Ft. Lauderdale,FL,"(MW),(MX),(SW)",1990,Accommodations,,,(305),4/25/2023 9:36pm
1521,Lauderdale Manor,2926 Valencia St.,463-3385 open year-round,Ft. Lauderdale,FL,"(*),(SW),(IGTA)",1990,Accommodations,,,(305),4/25/2023 9:36pm
1523,Midnight Sea,3016 Alhambra St.,463-4827 possible ownership change in '89 call first,Ft. Lauderdale,FL,,1990,Accommodations,,,(305),4/25/2023 9:36pm
1522,Marlin Beach Hotel,17 S. Atlantic Blvd.,467-6551 year-round,Ft. Lauderdale,FL,"(*),(MW),(SW),(F),(IGTA)",1990,Accommodations,,,(305),4/25/2023 9:36pm
1524,Robindale Motel/Apts,709 Breakers Ave.,565-4123 open year-round gay men & non-gay women,Ft. Lauderdale,FL,"(MX),(SW),(IGTA)",1990,Accommodations,,,(305),4/25/2023 9:36pm
1526,Surf & Sand Motel,3009 Sebastian St.,761-9544 open year-round,Ft. Lauderdale,FL,"(MW),(MX)",1990,Accommodations,,,(305),4/25/2023 9:36pm
1527,Taurus Apts.,700 NE 6th St.,522-3642 open year-round ,Ft. Lauderdale,FL,(N),1990,Accommodations,,,(305),4/25/2023 9:36pm
1525,S.I.R. Apts,705 SE 2nd St,463-1756 open year-round gay men & non-gay women,Ft. Lauderdale,FL,(MX),1990,Accommodations,,,(305),4/25/2023 9:36pm
1528,Two-Fifteen Guesthouse,215 SW 7th Ave.,527-4900 open year-round,Ft. Lauderdale,FL,,1990,Accommodations,,,(305),4/25/2023 9:36pm
1531,Cathode Ray,1105 E. Las Olas Blvd.,462-8611 2pm-2am Sun-Fri 3am Sat,Ft. Lauderdale,FL,"(*),(YC),(V)",1990,Bars,,,(305),4/25/2023 9:36pm
1529,Boot's ,2708 SW 9th St.,792-9177 2pm-2am,Ft. Lauderdale,FL,"(CW),(LV),(L)",1990,Bars,,,(305),4/25/2023 9:36pm
1530,Buddy's ,2312 NE 26th St.,561-0964 1pm-2am Mon-Fri 3am Sat,Ft. Lauderdale,FL,"(NH),(F)",1990,Bars,,,(305),4/25/2023 9:36pm
1533,Dock 501,501 S. New River Dr.,525-5501 3 level club on converted coastguard cutter 11am-2am 3am Sat,Ft. Lauderdale,FL,"(*),(MW),(D),(F)",1990,Bars,,,(305),4/25/2023 9:36pm
1532,Copa ,624 SE 28th St. ,463-1507 9pm-4am daily 3 bars patio,Ft. Lauderdale,FL,"(*),(MW),(D),(E),(YC),(F)",1990,Bars,,,(305),4/25/2023 9:36pm
1536,Grotto ,1914 E. Oakland Park,561-0283 11am-2am daily,Ft. Lauderdale,FL,"(NH),(V)",1990,Bars,,,(305),4/25/2023 9:36pm
1534,Everglades Bar,1931 Federal Hwy,462-9165 1pm-2am 3am Sat,Ft. Lauderdale,FL,(NH),1990,Bars,,,(305),4/25/2023 9:36pm
1535,Glow Lounge,1118 W. Broward Blvd.,7am-2am Sun-Fri 3am Sat,Ft. Lauderdale,FL,,1990,Bars,,,(305),4/25/2023 9:36pm
1537,Hideaway,2022 NE 18th St.,566-8622 noon-2am Mon-Fri 3am Sat,Ft. Lauderdale,FL,"(V),(S)",1990,Bars,,,(305),4/25/2023 9:36pm
1540,Lefty's ,710 N. Federal Hwy,(entrance in rear) 761-9669 1pm-2am Mon-Fri 3am Sat,Ft. Lauderdale,FL,"(*),(NH)",1990,Bars,,,(305),4/25/2023 9:36pm
1539,KY Club,4446 NE 20th Ave,938-0150 1pm-2am daily 3am Sat lunches only,Ft. Lauderdale,FL,"(BW),(F),(NH)",1990,Bars,,,(305),4/25/2023 9:36pm
1538,Johnny's Village Inn,219 SW 2nd ,761-9543 noon-2am Sun-Fri noon-3am Sat,Ft. Lauderdale,FL,"(*),(YC),(NH),(H)",1990,Bars,,,(305),4/25/2023 9:36pm
1541,Little Jim's,3038 N. Federal Hwy,561-1724 noon-2am Sun-Fri 3am Sat,Ft. Lauderdale,FL,"(*),(NH),(LV)",1990,Bars,,,(305),4/25/2023 9:36pm
1544,Stanley's Beer & Wine,626 S. Federal Hwy,523-9769,Ft. Lauderdale,FL,,1990,Bars,,,(305),4/25/2023 9:36pm
1543,Phoenix,502 E. Sunrise Blvd.,764-6163 1pm-2am 3am Sat,Ft. Lauderdale,FL,"(NH),(LV)",1990,Bars,,,(305),4/25/2023 9:36pm
1547,Aste's ,3704 N. Ocean Blvd.,566-7178 northern Italian cuisine opens 6pm Tues-Sun,Ft. Lauderdale,FL,"(*),(MX)",1990,Restaurants & Cafes,,,(305),4/25/2023 9:36pm
1546,Tunnel Bar,545 S. Federal Hwy,761-9668 9am-2am Mon-Fri 7am-2am Sat,Ft. Lauderdale,FL,"(OC),(NH)",1990,Bars,,,(305),4/25/2023 9:36pm
1545,Tacky's ,2509 W. Broward Blvd ,791-5092 9pm-4am Mon-Sat 5pm-4am Sat,Ft. Lauderdale,FL,"(D),(E),(V),(LV),(L)",1990,Bars,,,(305),4/25/2023 9:36pm
1548,Bobby Winn's,201 SW 2nd St. ,467-7667 11am-2am daily,Ft. Lauderdale,FL,"(*),(MW),(E),(S)",1990,Restaurants & Cafes,,,(305),4/25/2023 9:36pm
1550,Grand Central Cafe,901 Progresso Dr.,524-4100 European-Style lunch 11-2 weekdays dinner 6-10 Mon-Sat,Ft. Lauderdale,FL,"(MX),(MW)",1990,Restaurants & Cafes,,,(305),4/25/2023 9:36pm
1549,Georgie's Restaurant & Bar,321 West Sunrise Blvd.,761-7276 3pm-2am daily cocktails,Ft. Lauderdale,FL,"(OC),(V),(E)",1990,Restaurants & Cafes,,,(305),4/25/2023 9:36pm
1552,La Rezza,1506 E. Commercial Blvd,491-1983 Italian cuisine 4pm-10pm daily,Ft. Lauderdale,FL,"(MW),(MX)",1990,Restaurants & Cafes,,,(305),4/25/2023 9:36pm
1553,Palms ,2209 Wilton Dr.,563-2033 5pm-2am daily cocktails ,Ft. Lauderdale,FL,"(MW),(E),(OC),(P)",1990,Restaurants & Cafes,,,(305),4/25/2023 9:36pm
