ID2,title,amenityfeatures,description,streetaddress,unclear_address,city,state,type,unclear type or question,notes,Year,Last Modified
4159,AA Gay/Lesbian ,,(Unitarian Church) 722-5983 (AA#) 7pm Wed & Sat ,183 Riverside Dr.,,Binghamton,NY,Info Lines & Services,,,1996,6/7/2023 1:51pm
4348,Islander's Kennedy Travel,(IGTA),"242-3222/ (800) 988-1181; also Queens loc. 267-10 Hillside Ave., Floral Park (800)237-7433",183 W. 10th St.,,Greenwich Village/ Chelsea,NY,Travel/Tour Operators,,,1996,4/25/2023 9:20pm
4324,Chelsea Clinton Café,,"(19th St.) 989-5289, noon-11pm, French & Italian",184 8th Ave.,,New York City,NY,Restaurants & Cafes,,,1996,6/7/2023 1:52pm
3381,Normandy House ,"(*),(GF)","487-1197 intimate guest house at the very tip of Cape Cod, hot tub",184 Bradford St.,,Provincetown,MA,Accommodations,,,1996,4/25/2023 9:20pm
1130,China Basin Travel Center ,,777-4747 ,185 Berry St.,,San Francisco,CA,Travel/Tour Operators,,,1996,4/25/2023 9:20pm
4290,The Dugout ,"(M),(NH),(WC)","242-9113 4pm-2am, from noon Fri-Sun, sports bar",185 Christopher St.,,Greenwich Village/ Chelsea,NY,Bars,,,1996,4/25/2023 9:20pm
2352,Hale Kahawai ,(GF),"822-1031 B&B, mountain views, full brkfst, hot tub",185 Kahawai Pl.,,"Kapaa, Kauai",HI,Accommodations,,,1996,4/25/2023 9:20pm
3257,New Words Bookstore,,"876-5310, 10am-8pm, til 6pm wknds",186 Hampshire St.,,Cambridge,MA,Bookstores/Retail Shops,,,1996,6/7/2023 1:52pm
2462,River Spirit Retreat Bed & Breakfast ,,569-5795,187 W. 19th St.,,Alton,IL,Accommodations,,,1996,4/25/2023 9:20pm
2240,Sheraton Colony Square Hotel ,"(GF),(F)",892-6000; also full bar,188 14th St.,,Atlanta,GA,Accommodations,,,1996,4/25/2023 9:20pm
5192,Dahlia's,,"(Reed Opera House) 363-5414, lunch & dinner",189 Liberty St. NE,,Salem,OR,Restaurants & Cafes,,,1996,6/7/2023 1:53pm
4447,Tioga Travel,,687-4144 ,189 Main St.,,Owego,NY,Travel/Tour Operators,,,1996,4/25/2023 9:20pm
4322,Brunetta's ,"(*),(MW)",(11th) 228-4030 Italian,190 1st Ave.,,New York City,NY,Restaurants & Cafes,,,1996,6/7/2023 1:53pm
3440,Spiritus ,(*),487-2808 great espresso shakes & late night hangout for a slice,190 Commercial St. ,,Provincetown,MA,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
5482,The Villa,"(GF),(SW)","596-1054/ (800) 722-9240 B&B, jacuzzi, fireplaces, close to beaches",190 Shore Rd.,,Westerly,RI,Accommodations,,,1996,4/25/2023 9:20pm
3298,Joseph's ,"(MW),(D),(V),(WC)",599-9483 5pm-2am,191 Oxford St.,,Lynn,MA,Bars,,,1996,4/25/2023 9:20pm
4289,Dick's Bar,"(M),(E),(S),(V)",(12th St.) 475-2071 2pm-4am,192 2nd Ave.,,New York City,NY,Bars,,,1996,6/7/2023 1:53pm
4344,The Rainbows & Triangles,,"627-2166, 11am-9pm, lesbigay",192 8th Ave. ,,Greenwich Village/ Chelsea,NY,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
3451,Dont's Panic ,,"487-1280, lesbigay gifts, t-shirts",192 Commercial St.,,Provincetown,MA,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
4432,Bunk House,"(*),(M),(D),(S),(WC)","Montauk Hwy. 567-2865 8pm-4am, from 5pm Sun",192 N. Main St.,,Sayville,NY,Bars,,,1996,6/7/2023 1:55pm
278,Starlite Motel ,"(GF),(SW)",873-4912 ,192 Short St. ,,Bishop,CA,Accommodations,,,1996,4/25/2023 9:20pm
1524,Sweet Basil,,"476-0125, lunch & dinner; also full bar",193 E. Gore Creek Dr.,,Vail,CO,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
3424,Pied Piper,"(W),(D)",487-1527 ,193-A Commercial St.,,Provincetown,MA,Bars,,,1996,4/25/2023 9:20pm
3943,Suzie's,,"786-8557, 24hrs",195 Kietzke ,,Reno,NV,Erotica,,,1996,4/25/2023 9:20pm
1996,Professional Travel Management,(IGTA),858-5522/ (800) 568-4064,195 SW 15th Rd. Ste. 403 ,,Miami,FL,Travel/Tour Operators,,,1996,4/25/2023 9:20pm
3489,Affirmations Lesbian/Gay Community Center ,,"Ste. 106 (810) 398-7105, 1pm-6pm, 9am-2pm Sat",195 W. 9-Mile Rd.,,Ferndale ,MI,Info Lines & Services,,,1996,6/7/2023 1:57pm
6410,Ballgame,"(*),(M),(NH),(V)","273-7474 2pm-2am, from 11am wknds",196 S. 2nd St.,,Milwaukee,WI,Bars,,,1996,4/25/2023 9:20pm
3070,Northport House B&B,"(GF),(F)",338-1422/ (800) 338-1422 ,197 Northport Ave.,,Belfast,ME,Accommodations,,,1996,4/25/2023 9:20pm
1045,Transfer ,"(M),(NH)","861-7499 11am-2am, from 6am wknds ",198 Church St.,,San Francisco,CA,Bars,,,1996,4/25/2023 9:20pm
3385,The Ranch ,(MO),487-1542 ,198 Commercial St.,,Provincetown,MA,Accommodations,,,1996,4/25/2023 9:20pm
6126,Lambda Directory ,,486-3546,198 S. Rosemont Rd.,,Virginia Beach,VA,Publications,,,1996,4/25/2023 9:20pm
2221,The Globe ,"(GF),(BW)","353-4721 4pm-2am, clsd Sun",199 N. Lumpkin,,Athens,GA,Bars,,,1996,4/25/2023 9:20pm
2224,The Grit ,(WC),"543-6592 11am-10pm, ethnic vegetarian, great Sun brunch ",199 Prince Ave.,,Athens,GA,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
1480,Magazine City ,,"861-8249, 8:30am-6:30pm, 10am-5:30pm wknds",200 E. 13th Ave.,,Denver,CO,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
3696,Club Colours ,"(MW),(D),(MRC-AF),(S),(BW),(BYOB)","353-2041 10pm-? Wed, Fri-Sun ",200 N. Mill St.,,Jackson,MS,Bars,,,1996,4/25/2023 9:20pm
3858,Panic ,"(MW),(D),(S),(V),(WC)","435-8764 4pm-1am, from 1pm wknds ",200 S. 18th St.,,Lincoln,NE,Bars,,,1996,4/25/2023 9:20pm
2118,Numbers Pub ,"(M),(D),(E)",438-9004 noon-3am,200 S. Alcaniz,,Pensacola,FL,Bars,,,1996,4/25/2023 9:20pm
1390,Hotel Lenado ,(GF),"925-6246/(800) 321-3457 full brkfst, hot tub; also full bar ",200 S. Aspen St. ,,Aspen,CO,Accommodations,,,1996,4/25/2023 9:20pm
2470,Bank Lounge,"(*),(M),(D),(E),(S),(V),(YC),(WC)","891-9651 9pm-2am, til 3am Wed, Fri-Sat, patio",200 State St.,,Calumet City,IL,Bars,,,1996,4/25/2023 9:20pm
226,Passages ,,"442-5845, 10am-6pm, til 8pm Fri, 1pm-5pm Sun, alternative bookstore ",200 W. Dickson ,,Fayetteville,AR,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
6174,Counseling Service for Sexual Minorities ,,"282-9307, noon-5pm Mon-Fri",200 W. Mercer Ste. 300,,Seattle,WA,Info Lines & Services,,,1996,4/25/2023 9:20pm
1721,Kasper Livery Service ,,"554-2471, gay-owned & operated limousine service serving DC, MD & VA",201 'I' St. Ste. 512,,Washington,DC,Travel/Tour Operators,,,1996,4/25/2023 9:20pm
1871,Bo's Coral Reef ,"(MW),(D),(E),(S)",246-9874 2pm-2am ,201 5th Ave. N.,,Jacksonville Beach,FL,Bars,,,1996,4/25/2023 9:20pm
1108,The French Quarter ,,"252-7669, 11am-2am, 24hrs Fri-Sun ",201 9th St. ,,San Francisco,CA,Bars,,,1996,4/25/2023 9:20pm
5945,The Gig,"(MW),(D),(PC),(S)","(Hwy. 71 S.), AR (501) 773-6900 8pm-5am Tue-Sun",201 East St.,,Texarkana,AR,Bars,,,1996,6/7/2023 1:58pm
4131,Galisteo News ,(F),"984-1316 7am-7pm, alternative bookstore, café, ticket sales to local events ",201 Galisteo St. ,,Santa Fe,NM,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
3966,Merri-Mac Club,"(*),(MW),(D),(PC)","623-9362 2pm-1am, from noon wknds",201 Merrimack ,,Manchester,NH,Bars,,,1996,4/25/2023 9:20pm
867,Goldies I ,,"447-5860, 24hrs",201 N. 12th St.,,Sacramento,CA,Erotica,,,1996,4/25/2023 9:20pm
2236,Hidden Creek ,"(MO),(N),(IGTA)","Sandy Springs 705-9545/(800) 605-9545 full brkfst, hot tub, nr. outdoor recreation",201 N. Mill Rd.,,Atlanta,GA,Accommodations,,,1996,6/7/2023 2:00pm
5643,Just Friends ,"(MW),(D),(S),(WC)","672-9318 7pm-midnight, til 1am Fri, til 2am Sat, clsd Mon",201 S. 14th St.,,Abilene,TX,Bars,,,1996,4/25/2023 9:20pm
2650,The Bullwinkle's ,"(MW),(D),(S)","334-3232 7pm-3am, from 5pm Fri-Sat, clsd Sun, drag on Mon & Wed",201 S. College St.,,Bloomington,IN,Bars,,,1996,4/25/2023 9:20pm
4163,Risky Business ,"(*),(M),(D),(V),(WC)","723-1507 9pm-1am, from 5pm Wed-Fri, til 3am Fri-Sat, gift shop on premises",201 State St. ,,Binghamton,NY,Bars,,,1996,4/25/2023 9:20pm
1489,Travel Boy Company,(IGTA),333-4855/(800) 334-2285 ,201 Steele St. Ste. 2B,,Denver,CO,Travel/Tour Operators,,,1996,4/25/2023 9:20pm
4384,Gaiety Burlesk ,,221-8868,201 W. 46th St.,,N.Y.C - Midtown,NY,Erotica,,,1996,4/25/2023 9:20pm
5263,Tally Ho ,"(*),(MW),(D),(YC)","299-0661 6pm-2am, from 8pm Sun",201 W. Orange ,,Lancaster,PA,Bars,,,1996,4/25/2023 9:20pm
4232,Nite Spot ,"(MW),(D),(S)","3pm-2am, no phone, Dj Th-Sun",201 Windsor ,,Jamestown,NY,Bars,,,1996,4/25/2023 9:20pm
4770,Slammers Pizza Pub,"(MW),(K),(WC)","221-8880 11am-2:30am, from 3pm wknds",202 E. Long St.,,Columbus,OH,Bars,,,1996,4/25/2023 9:20pm
5328,Woody's ,"(*),(M),(D),(F),(V),(YC),(WC)",545-1893 11am-2am; 2 flrs,202 S. 13th St.,,Philadelphia ,PA,Bars,,,1996,4/25/2023 9:20pm
5706,Club 202,"(*),(M),(D),(S)","823-6767 9pm-2am, clsd Sun-Mon",202 S. Bryan St.,,Bryan,TX,Bars,,,1996,4/25/2023 9:20pm
2187,Tomes & Treasures ,,"251-9368, 11am-8pm, 1pm-6pm Sun, lesbigay bookstore",202 S. Howard Ave.,,Tampa,FL,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
4510,Stutz ,"(*),(M),(D),(S)","761-3100 5pm-4am, from 8pm wknds, patio",202 Westchester Ave.,,White Plains,NY,Bars,,,1996,4/25/2023 9:20pm
769,Encounters ,"(MW),(D),(YC)",792-3735 2pm-2am,203 N. Sierra Madre Blvd.,,Pasadena,CA,Bars,,,1996,4/25/2023 9:20pm
5363,Both Ways,,"985-2344, 11am-midnight, til 8pm Sun",203 S. 13th St.,,Philadelphia ,PA,Erotica,,,1996,4/25/2023 9:20pm
3159,The Drinkery,"(MW),(NH)",669-9820 11am-2am,203 W. Read St.,,Baltimore,MD,Bars,,,1996,4/25/2023 9:20pm
5777,Briar Patch,"(MW),(NH),(OC),(WC)",546-9100 noon-2am,204 E. Rio Grande St.,,El Paso,TX,Bars,,,1996,4/25/2023 9:20pm
3744,View on the Hill,"(M),(NH)","371-9370 4pm-2am, from noon wknds ",204 Orchard ,,Kansas City,MO,Bars,,,1996,4/25/2023 9:20pm
5343,12th St. Gym,,"985-4092, 6am-11pm, 9am-7pm wknds",204 S. 12th St.,,Philadelphia ,PA,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
5314,Bike Stop,"(*),(M),(D),(A),(L),(E)",627-1662 1pm-2am,204 S. Quince ,,Philadelphia ,PA,Bars,,,1996,4/25/2023 9:20pm
3272,Art I & II Cinemas,,482-4661,204 Tremont ,,Boston,MA,Erotica,,,1996,4/25/2023 9:20pm
3749,Home Diner,,"531-4151, 6am-10pm ",204 W. 39th ,,Kansas City,MO,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
7,Lambda Resource Center,,"326-8600, 7pm-10pm, clsd Sun, library, drop-in coffeehouse, men's nights 2nd Mon 7pm",205 32nd St. S. ,,Birmingham,AL,Info Lines & Services,,,1996,4/25/2023 9:20pm
18,Alabama Forum,,328-9228 monthly ,205 32nd St. S. Ste. 216,,Birmingham,AL,Publications,,,1996,4/25/2023 9:20pm
6515,Steam Works,(PC),725-4993,205 Calle Luna ,,San Juan,PR,Men's Clubs,,,1996,4/25/2023 9:20pm
5315,Black Banana ,"(GF),(D),(A),(WC)","925-4433 10pm-3am, clsd Mon",205 N. 3rd ,,Philadelphia ,PA,Bars,,,1996,4/25/2023 9:20pm
4494,My Bar,"(MW),(F),(E)","471-9279 10am-2am, til 4am Wed-Sat, patio",205 N. West St.,,Syracuse,NY,Bars,,,1996,4/25/2023 9:20pm
3187,Center News,,727-9544,205 W. Fayette St.,,Baltimore,MD,Erotica,,,1996,4/25/2023 9:20pm
3148,Biltmore Suites,(GF),728-6550/ (800) 868-5064 B&B,205 W. Madison St.,,Baltimore,MD,Accommodations,,,1996,4/25/2023 9:20pm
5356,The Greater Philadelphia Lavender Pages,,247-1018,205 W. Mt. Pleasant Ave. Ste. 1,,Philadelphia ,PA,Publications,,,1996,4/25/2023 9:20pm
3959,The Horse & Hound Inn,(GF),"823-5501 clsd April, Nov, full brkfst ",205 Wells Rd.,,Franconia,NH,Accommodations,,,1996,4/25/2023 9:20pm
3751,Larry's Gifts & Cards,,"753-4757, 10am-7pm, noon-5pm Sun, lesbigay books",205 Westport Rd.,,Kansas City,MO,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
4378,Townhouse Restaurant ,"(MW),(E)","(3rd) 826-6241 lunch & dinner, late on wknds, eclectic & elegant, Sunday brunch",206 E. 58th,,New York City,NY,Restaurants & Cafes,,,1996,6/7/2023 2:00pm
3482,Crazy Wisdom Books,,"665-2757, 10am, from noon Sun, holistic metaphysical bookstore ",206 N. 4th Ave.,,Ann Arbor,MI,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
5477,Upstairs Bookshop,,272-3139,206 Washington ,,Providence ,RI,Erotica,,,1996,4/25/2023 9:20pm
3676,Windswept Inn,(GF),864-2545 ,207 N. Mill St.,,Rushford,MN,Accommodations,,,1996,4/25/2023 9:20pm
683,Capri Lounge ,"(*),(M),(NH),(WC)",722-7284 10am-2am,207 N. Tremont,,Oceanside,CA,Bars,,,1996,4/25/2023 9:20pm
1623,Tijuana Taxi ,,227-1986,207 Rehoboth Ave.,,Rehoboth Beach,DE,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
5319,Key West ,"(MW),(D),(E),(S),(WC)","545-1578 4pm-2am, from 11am Sun",207 S. Juniper ,,Philadelphia ,PA,Bars,,,1996,4/25/2023 9:20pm
4634,The Manor,"(M),(S)",251-9220 4pm-2am,208 Market St.,,Wilmington,NC,Bars,,,1996,4/25/2023 9:20pm
10,Bill's Club,"(W),(D),(E),(WC)","254-8634 6pm-4am, from 5pm Sun, clsd Mon",208 N. 23rd St.,,Birmingham,AL,Bars,,,1996,4/25/2023 9:20pm
5126,Darcelle XV,"(GF),(F),(K),(S)","222-5338 5pm-2:30am, clsd Sun",208 NW 3rd Ave.,,Portland,OR,Bars,,,1996,4/25/2023 9:20pm
4245,Lesbian & Gay Community Services Center,,"620-7310, 9am-11pm, meeting location for various groups, newsletter",208 W. 13th St.,,New York City,NY,Info Lines & Services,,,1996,4/25/2023 9:20pm
3697,Jack's (& Jill's) Saloon ,"(MW),(D),(BYOB)",352-0022 9pm-? Fri-Sat,208 W. Capitol ,,Jackson,MS,Bars,,,1996,4/25/2023 9:20pm
4323,C.J. Blanda's ,"(*),(MW)","(22nd St.) 206-7880 lunch & dinner, Italian",209 7th Ave.,,New York City,NY,Restaurants & Cafes,,,1996,6/7/2023 2:00pm
3238,Club Café,"(*),(MW),(E),(V)","536-0966 2pm-2am, from 11:30am Sun; also full restaurant ",209 Columbus ,,Boston,MA,Bars,,,1996,4/25/2023 9:20pm
3252,Metropolitan Health Club,,536-3006,209 Columbus ,,Boston,MA,Gyms & Health Clubs,,,1996,4/25/2023 9:20pm
6411,Boot Camp Saloon,"(M),(L)","643-6900 8pm-2am, from 3pm Sun",209 E. National Ave.,,Milwaukee,WI,Bars,,,1996,4/25/2023 9:20pm
6431,Schwartz ,,"274-6400, 9am-6pm, clsd Sun",209 E. Wisconsin Ave.,,Milwaukee,WI,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
2895,Tryangles ,"(M),(D),(WC)","583-6395 4pm-4am, from 1pm Sun",209 S. Preston St. ,,Louisville,KY,Bars,,,1996,4/25/2023 9:20pm
3552,Brother's Bar,"(MW),(D),(PC),(S)",345-1960 4pm-2am,209 Stockbridge ,,Kalamazoo,MI,Bars,,,1996,4/25/2023 9:20pm
4328,Empire Diner,,"(22nd St.) 243-2736, 24hrs, upscale diner",210 10th Ave.,,New York City,NY,Restaurants & Cafes,,,1996,6/7/2023 2:00pm
3047,New Orleans Gay/Lesbian Yellow Pages,,"528-3070, comprehensive lesbigay business directory",210 Baronne St. Ste. 1014 ,,New Orleans,LA,Publications,,,1996,4/25/2023 9:20pm
3408,Three Peaks ,"(MW),(IGTA)",487-1717/ (800) 286-1715 1870s Victorian house transformed into an inn,210 Bradford St.,,Provincetown,MA,Accommodations,,,1996,4/25/2023 9:20pm
6312,Broadway ,"(M),(D),(PC),(WC)","343-2162 4pm-3am, from 1pm wknds",210 Broad St.,,Charleston,WV,Bars,,,1996,4/25/2023 9:20pm
3934,T.J.'s ,"(M),(E),(WC)",323-8455 24hrs,210 Commercial Row,,Reno,NV,Bars,,,1996,4/25/2023 9:20pm
2648,Burr House ,(MW),828-7686,210 E. Chestnut St.,,Bloomington,IN,Accommodations,,,1996,4/25/2023 9:20pm
3848,Fantasy for Adults Only,,"543-7760; also 2611 Brooks Ave., 543-7510",210 E. Main St.,,Missoula,MT,Erotica,,,1996,4/25/2023 9:20pm
4250,Colorlife,,222-9794,210 Riverside ,,New York City,NY,Publications,,,1996,4/25/2023 9:20pm
5348,Travelers Emporium ,,546-2021 ,210 S. 17th St.,,Philadelphia ,PA,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
3755,Mother's Club ,,"753-3680, 6pm-?, clsd Mon",211 E. Linwood ,,Kansas City,MO,Men's Clubs,,,1996,4/25/2023 9:20pm
50,Jimmy Mac's,"(MW),(D),(PC),(WC)",264-5933 7pm-? ,211 Lee St. ,,Montgomery,AL,Bars,,,1996,4/25/2023 9:20pm
387,Camellia Inn ,"(GF),(WC)",433-8182/(800)727-8182 full brkfst ,211 North St.,,Healdsburg,CA,Accommodations,,,1996,4/25/2023 9:20pm
1792,District ,"(M),(D),(A)","764-1111 9:30pm-4:30am Wed-Sat, call for events",211 SW 2nd St. ,,Fort Lauderdale,FL,Bars,,,1996,4/25/2023 9:20pm
5118,Anchors,"(M),(NH),(F),(BW)",220-4001 10am-midnight,211 SW Ankeny St.,,Portland,OR,Bars,,,1996,4/25/2023 9:20pm
5679,Oil Can Harry's,"(*),(M),(D),(A),(YC),(WC)",320-8823 2pm-2am,211 W. 4th,,Austin,TX,Bars,,,1996,4/25/2023 9:20pm
66,Arctic Feather B&B,(MW),"277-3862 5 min. to downtown, nice view",211 W. Cook,,Anchorage,AK,Accommodations,,,1996,4/25/2023 9:20pm
4307,Rawhide,"(*),(M),(CW),(WC)",(21st) 242-9332 8am-4am,212 8th Ave.,,New York City,NY,Bars,,,1996,6/7/2023 2:01pm
6387,Mimosa ,,"256-5432, New Age titles",212 N. Henry ,,Madison,WI,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
744,Rainbow Cactus Café ,,"325-3868, 11am-2am, authentic Mexican; also full bar",212 S. Indian Canyon,,Palm Springs,CA,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
6166,Smithfield Café,"(*),(WC)","786-1725 7am-7pm, form 8am wknds",212 W. 4th Ave.,,Olympia,WA,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
3519,Backstage/Footlights,(E),"(810) 546-0526 11am-2am, til 4am Fri-Sat; also full bar",212 W. 6th St.,,Detroit,MI,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
2481,Holiday Video Arcade,,351-8897,213 S. Neil St.,,Champaign/Urbana,IL,Erotica,,,1996,4/25/2023 9:20pm
4122,Paradise Garage ,,"820-2985, unverified for '96",213 W. Alameda ,,Santa Fe,NM,Bars,,,1996,4/25/2023 9:20pm
6299,The Steak Out Lounge,(E),"582-5048 11am-9pm, clsd Sun",213 W. Kennewick Ave.,,Kennewick,WA,Restaurants & Cafes,,,1996,6/7/2023 2:02pm
6223,Café Septieme,"(*),(MW)",860-8858,214 Broadway Ave. E,,Seattle,WA,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
2603,Chinese Kitchen Lounge ,,"965-9070, 11am-10pm",214 Greenwood ,,Glenview,IL,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
6320,Retreat at Buffalo Run B&B,(GF),636-2960 ,214 Harpertown Rd.,,Elkins,WV,Accommodations,,,1996,6/7/2023 2:03pm
671,After Dark ,"(MW),(D),(V)","373-7828 8pm-2am, patio",214 Lighthouse Ave.,,Monterey,CA,Bars,,,1996,4/25/2023 9:20pm
5227,Allegheny House,(GF),867-9636/ (800) 547-8499 full brkfst,214 River Ave.,,Emlenton,PA,Accommodations,,,1996,4/25/2023 9:20pm
4696,Duffenhofer's Books & News,,381-1340,214 W. McMillan St.,,Cincinnati ,OH,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
4094,North & South Travel & Tours ,(IGTA),246-9100/ (800) 456-1479,215 Central Ave NW,,Albuquerque,NM,Travel/Tour Operators,,,1996,4/25/2023 9:20pm
43,Troopers ,"(M),(NH),(PC)","433-7436 4pm-?, cruisy",215 Conti St. ,,Mobile,AL,"Bars,Cruising Areas",,,1996,4/25/2023 9:20pm
3731,The Den,"(GF),(D)","531-2886 8pm-? Fri-Sat, 21 & under rave club",215 E. Linwood ,,Kansas City,MO,Bars,,,1996,4/25/2023 9:20pm
2191,Club Tampa ,"(*),(F),(PC)",223-5181 24hrs,215 N. 11th St.,,Tampa,FL,Men's Clubs,,,1996,4/25/2023 9:20pm
49,Hojons ,"(MW),(D),(S)","269-9672 8pm-?, til 2am Sat, clsd Sun-Mon",215 N. Court St.,,Montgomery,AL,Bars,,,1996,4/25/2023 9:20pm
3481,Common Language,,"663-0036, 11am-8pm, til 4pm Sun, clsd Mon, lesbigay books",215 S. 4th Ave.,,Ann Arbor,MI,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
5132,La Luna,"(M),(D),(E)","241-5862 9pm-2am, queer night Mon",215 SE 9th Ave.,,Portland,OR,Bars,,,1996,4/25/2023 9:20pm
1771,215 Guesthouse,(M),527-4900 B&B,215 SW 7th Ave.,,Fort Lauderdale,FL,Accommodations,,,1996,4/25/2023 9:20pm
4857,Winds Café & Bakery ,(WC),"767-1444 call for hours, vegetarian, organic; also full bar",215 Xenia Ave.,,Yellow Springs ,OH,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
4509,That Place,"(*),(M),(D),(YC),(WC)",724-1446 8pm-2am,216 Bleecker St.,,Utica,NY,Bars,,,1996,4/25/2023 9:20pm
1049,Amazing Grace,"(MW),(WC)",626-6411 vegetarian menu ,216 Church St.,,San Francisco,CA,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
4453,Hamilton Book & Video ,,473-1776,216 N. Hamilton St.,,Poughkeepsie,NY,Erotica,,,1996,4/25/2023 9:20pm
5781,U-Got-It ,"(M),(D),(A),(S),(WC)","533-9510 8pm-2am, clsd Sun-Mon",216 S. Ochoa,,El Paso,TX,Bars,,,1996,4/25/2023 9:20pm
6054,Tryangles ,"(*),(MW),(D),(S),(PC)","296-8783 9pm-2am Th & Sun, til 4am Fri-Sat",216 W. Water St.,,Charlottesville,VA,Bars,,,1996,4/25/2023 9:20pm
3727,Doanleigh Wallagh Inn,(GF),753-2667 full brkfst ,217 E. 37th St.,,Kansas City,MO,Accommodations,,,1996,4/25/2023 9:20pm
4397,Les Hommes Book Shop,,at Broadway ,217 W. 80th St.,,N.Y.C. - Uptown,NY,Erotica,,,1996,5/13/2023 10:17pm
4148,Mother Earth,(WC),"434-0944, 11am-11pm, health & veggie, 4th Mon gay club night ",217 Western Ave.,,Albany,NY,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
4493,Mr. T's ,"(*),(M),(NH),(D)",471-9026 3pm-2am,218 N. Franklin St.,,Syracuse,NY,Bars,,,1996,4/25/2023 9:20pm
2594,Ogden Books,,"964-2727, 24hrs",218 Ogden Ave. ,,Downers Grove,IL,Erotica,,,1996,4/25/2023 9:20pm
5344,Afterwords ,,"735-2393, 11am-11pm, til midnight Fri-Sat",218 S. 12th St.,,Philadelphia ,PA,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
4675,Tower Bookstore ,,455-1254,219 12th St. NE,,Canton,OH,Erotica,,,1996,4/25/2023 9:20pm
40,Golden Rod,(M),"433-9175 7:30am-?, 24hrs Fri-Sun",219 Conti ,,Mobile,AL,Bars,,,1996,4/25/2023 9:20pm
1909,Lime House Inn ,"(MO),(SW),(N)","private & friendly guesthouse in Key West, hot tub",219 Elizabeth St.,,Key West,FL,Accommodations,,,1996,4/25/2023 9:20pm
6414,Club 219,"(M),(D),(S),(WC)","271-3732 4pm-2am, from 3pm wknds",219 S. 2nd St.,,Milwaukee,WI,Bars,,,1996,4/25/2023 9:20pm
2754,Venus II ,,752-3766 ,219 S. Main ,,Burlington,IA,Erotica,,,1996,4/25/2023 9:20pm
5779,The Old Plantation,"(*),(MW),(D),(S),(V),(WC)","533-6055 8pm-2am, til 4am Th-Sat, clsd Mon-Wed, patio",219 S. Ochoa St.,,El Paso,TX,Bars,,,1996,4/25/2023 9:20pm
767,Stacey's Bookstore ,,"326-0681, 9am-9pm, til 10pm Fri-Sat, 11am-6pm Sun",219 University Ave.,,Palo Alto,CA,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
3766,Martha's Vineyard,"(M),(NH),(18+)","864-4572 4pm-?, from 2pm Sat, clsd Sun, patio",219 W. Olive St.,,Springfield,MO,Bars,,,1996,4/25/2023 9:20pm
3838,Iron Pine,(GF),(Ponderosa Inn) 761-3410 4pm-2am,220 Central Ave.,,Great Falls,MT,Bars,,,1996,6/7/2023 2:03pm
2854,Adult Entree ,,"832-1816, 24hrs",220 E. 21st St.,,Wichita,KS,Erotica,,,1996,4/25/2023 9:20pm
1423,First Amendment Adult Bookstore,,630-7676 ,220 E. Fillmore,,Colorado Springs,CO,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
1266,Campus Theater,,673-3384,220 Jones St.,,San Francisco,CA,Erotica,,,1996,4/25/2023 9:20pm
4435,Bayman's Katch ,(MW),"589-9744 4pm-2am, from 2pm Sun; also full bar ",220 Montauk Hwy.,,Sayville,NY,Restaurants & Cafes,,,1996,6/7/2023 2:03pm
1397,Explore Booksellers & Coffeehouse,,"925-5336, 10am-11pm",221 E. Main ,,Aspen,CO,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
4591,Babylon,"(*),(MW),(D),(A)",275-1006 call for events,221 S. Elm St.,,Greensboro,NC,Bars,,,1996,4/25/2023 9:20pm
122,307 Lounge ,"(MW),(S),(WC)","252-0001 6am-1am, Sun brunch ",222 E. Roosevelt ,,Phoenix,AZ,Bars,,,1996,4/25/2023 9:20pm
