ID2,title,description,streetaddress,city,state,amenityfeatures,type,Year,unclear_address,unclear type or question,notes,Last Modified
2451,Esplanade Paperback Books,,107 Charles,Boston,MA,(*),Book Store,,,,,11/26/2021 1:32pm
2453,Glad Day Books,,22 Broomfield St.,Boston,MA,(*),Book Store,,,,,11/23/2021 9:17am
2454,Harry's Place,(AYOR),45 Essex St.,Boston,MA,"(D),(AYOR)",Bars/Clubs,,,,,11/23/2021 9:17am
2455,Herbie's Ramrod Room,(Cruisy),1254 Boylston St.,Boston,MA,"(SM),(W),(*)","Bars/Clubs,Cruising Areas",,,,,11/23/2021 9:17am
2456,Icarus ,,540 Tremont St.,Boston,MA,"(M),(R)",Restaurant,,,,,11/23/2021 9:17am
2457,Ideal Diner,,21 Huntington,Boston,MA,"(M),(R)",Restaurant,,,,,11/23/2021 9:17am
2459,La Trattoria,(Italian R),288 Cambridge St.,Boston,MA,"(R),(M)",Restaurant,,,,,11/23/2021 9:17am
2458,Jacques',(AYOR) (Disco),87 Broadway,Boston,MA,"(RT),(D),(AYOR)",Bars/Clubs,,,,,11/23/2021 9:17am
2460,Loft ,(No booze) (Orgy room),21 Stanhope St.,Boston,MA,"(P),(AH)",Bars/Clubs,,,,,11/23/2021 9:17am
2461,M.C.C. ,(Old West Church) ,131 Cambridge St.,Boston,MA,(MCC),Religious Institution,,,,,12/1/2021 3:59am
2463,Nine Knox,,9 Knox St.,Boston,MA,"(PE),(M),(R)",Restaurant,,,,,11/23/2021 9:17am
2462,Napoleon Club,(Disco-D-upstairs),52 Piedmont ,Boston,MA,"(E),(*),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
2464,119 Merrimac ,"(Some W, OC)",119 Merrimac ,Boston,MA,"(E),(W),(OC)",Bars/Clubs,,,,,11/23/2021 9:17am
2465,Paperback Booksmith,(Books),753 Boylston,Boston,MA,(M),Book Store,,,,,11/23/2021 9:17am
2466,Plain Brown Wrapper,"(Books, peeps, erotica)",8 Boylston St.,Boston,MA,,Book Store,,,,,11/23/2021 9:17am
2467,Playland,('Hustler') ('Combat Zone'),21 Essex,Boston,MA,(RT),Bars/Clubs,,,,,11/23/2021 9:17am
2470,Saints ,(L-only),112 Broad St.,Boston,MA,(L),Bars/Clubs,,,,,11/23/2021 9:17am
2468,Prelude ,(Disco),271 Dartmouth St.,Boston,MA,"(YC),(L),(D),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
2471,Saunatek,(Health club) (Looks promising),297 Franklin St.,Boston,MA,,Business,,,,,11/23/2021 9:17am
2474,Somewhere,(Disco) (Many L),295 Franklin,Boston,MA,"(D),(L),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
2473,Slave to Fashion ,(Leather & clothes),526 Tremont St.,Boston,MA,,"Business,Erotic Shop",,,,,11/26/2021 1:33pm
2472,Skipper's ,(Disco) (WE*),252 Boylston,Boston,MA,"(WE),(*),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
2476,Spin-off Roller Skating Rink,(Gay Tues.),145 Ipswich,Boston,MA,,Business,,,,,11/23/2021 9:17am
2477,Sporters ,"(Cruisy) (Small disco room) (nr. Blossom) (Opp. Holiday Inn - no sign, - opens 4pm)",228 Cambridge,Boston,MA,"(*),(YC),(PT)","Cruising Areas,Bars/Clubs",,,,,11/23/2021 9:17am
2480,Twelve-Seventy Club,"(Some Hip, YC, L) (3 floors) (Disco)",1270 Boylston,Boston,MA,"(*),(Hip),(YC),(L),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
2479,Together ,(Disco) (Bar downstairs) (Best Mondays),110 Boylston,Boston,MA,"(D),(S)",Bars/Clubs,,,,,11/23/2021 9:17am
2482,United Discounts,"(Books, Jewelry, etc.)",646 Washington,Boston,MA,,Book Store,,,,,11/23/2021 9:17am
2478,The House ,(Italian R) (Guest house) (off Cambridge near Harvard),12 Wilton St.,Allston,MA,"(R),(H)",Restaurant,,,,,11/23/2021 9:17am
2494,New Worlds,(Books) ,186 Hampshire St.,Cambridge ,MA,(L),Book Store,,,,,11/23/2021 9:17am
2495,Paradise Club,(Cruisy) (Closes at 1am),180 Massachusetts Ave.,Cambridge ,MA,"(*),(YC)","Cruising Areas,Bars/Clubs",,,,,11/23/2021 9:17am
2493,Kimmie's,(Disco) ,237 Massachusetts Ave.,Cambridge ,MA,"(D),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
2497,WordsWith,(Books) ,30 Brattle,Cambridge ,MA,,Book Store,,,,,11/23/2021 9:17am
2498,Xanadu Graphics,(Typesetting),143 Albany St.,Cambridge ,MA,,Business,,,,,11/23/2021 9:17am
2496,Redbooks,(Some L) (Books),136 River St.,Cambridge ,MA,(L),Book Store,,,,,11/23/2021 9:17am
2502,Sword & Shield ,,735 Pleasant St.,Fall River,MA,"(D),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
2509,Cosmopolitan Cafe,,511 Market St.,Lowell,MA,(M),Restaurant,,,,,11/23/2021 9:17am
2510,Tower News Stand,(Books),101 Gotham St.,Lowell,MA,(M),Book Store,,,,,11/23/2021 9:17am
2512,Fran's Place,(Many L) (Disco),776 Washington ,Lynn,MA,"(L),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
2513,Mr. Dominic's ,,34-36 Central Ave.,Lynn,MA,"(D),(PT),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
2520,Club Car ,(Best late),Lower Main St.,Nantucket,MA,(M),Bars/Clubs,,,,,11/23/2021 9:17am
2523,Friends & Lovers,"(Some B, L, Latins) (Disco) (AYOR)",145 N. Front St.,New Bedford,MA,"(B),(L),(D),(AYOR)",Bars/Clubs,,,,,11/23/2021 9:17am
2525,Pals Four,,Acushnet St.,New Bedford,MA,"(M),(R),(C),(AH)",Restaurant,,,,,11/23/2021 9:17am
2524,Meeting Place,(Some L),1447 Acushnet St.,New Bedford,MA,"(*),(D),(PT),(L)",Bars/Clubs,,,,,11/23/2021 9:17am
2531,Jimmy's ,,W. Housatonic St.,Pittsfield,MA,(M),Bars/Clubs,,,,,11/23/2021 9:17am
2529,Cellar ,(Hip),North St.,Pittsfield,MA,"(M),(YC),(Hip)",Bars/Clubs,,,,,11/23/2021 9:17am
2546,Anchor Inn Guest House,,175 Commercial St.,Provincetown,MA,(H),Hotel,,,,,11/23/2021 9:17am
2547,Angels Landing ,,353 Commercial St.,Provincetown,MA,"(H),(M)",Hotel,,,,,11/23/2021 9:17am
2553,Caper Inn,(Swim Pool),14 Mechanic St.,Provincetown,MA,"(H),(M),(*)",Hotel,,,,,11/23/2021 9:17am
2551,Below the Decks ,(Disco) (Town House *),293 Commercial St.,Provincetown,MA,"(D),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
2552,Boatslip Motel,"('Tops days - cruisy beach & pool) (Tea dance Disco, 3:30-6:30)",161 Commercial St.,Provincetown,MA,"(H),(R),(*)","Restaurant,Hotel,Cruising Areas",,,,,11/23/2021 9:17am
2554,Capricorn Guest House,,6 Cottage St.,Provincetown,MA,"(YC),(H),(*)",Hotel,,,,,11/23/2021 9:17am
2555,Captain & His Ship,,164 Commercial St.,Provincetown,MA,(H),Hotel,,,,,11/23/2021 9:17am
2556,Captain's House,,350-A Commercial St.,Provincetown,MA,,Bars/Clubs,,,,,11/23/2021 9:17am
2557,Carl's Guest House ,(Sundeck),68 Bradford St.,Provincetown,MA,"(H),(*)",Hotel,,,,,11/23/2021 9:17am
2559,Chancellor Inn,,17 Center St.,Provincetown,MA,"(M),(H)",Hotel,,,,,11/23/2021 9:17am
2560,Chicago Guest House,,6 Winslow St.,Provincetown,MA,(H),Hotel,,,,,11/23/2021 9:17am
2558,Casablanca Guest House,,166 Commercial St. ,Provincetown,MA,(H),Hotel,,,,,11/23/2021 9:17am
2561,Christopher Inn,,8 Dyer St.,Provincetown,MA,"(H),(YC)",Hotel,,,,,11/23/2021 9:17am
2562,Ciro & Sal's,(Italian R),4 Kiley Court ,Provincetown,MA,"(M),(R)",Restaurant,,,,,11/23/2021 9:17am
2563,Coat of Arms ,,7 Johnson St.,Provincetown,MA,"(H),(*)",Hotel,,,,,11/23/2021 9:17am
2564,Cottage,(Breakfast & lunch),149 Commercial ,Provincetown,MA,"(M),(R),(*)",Restaurant,,,,,11/23/2021 9:17am
2565,Courtyard ,,183 Commercial St.,Provincetown,MA,"(M),(R)",Restaurant,,,,,11/23/2021 9:17am
2566,Crown & Anchor ,"(Include swim pool, health club, 'Cellar Bar' Cabaret, Clamback & Sidewalk Cafe (M) (R))",247 Commercial St.,Provincetown,MA,"(H),(*)","Hotel,Bars/Clubs",,,,,11/23/2021 9:17am
2567,Dexter's Inn,,6 Conwell St.,Provincetown,MA,"(M),(H)",Hotel,,,,,11/23/2021 9:17am
2568,Dunes Motel & Apts,(P.O. Box 361),Bradford St. W.,Provincetown,MA,(H),Hotel,,,,,11/23/2021 9:17am
2570,Fisherman's Cove,,145 Commercial St.,Provincetown,MA,"(H),(M)",Hotel,,,,,11/23/2021 9:17am
2569,1807 House,,54 Commercial St.,Provincetown,MA,(H),Hotel,,,,,11/23/2021 9:17am
2571,Fredrik's Guest House,,156 Bradford St.,Provincetown,MA,(H),Hotel,,,,,11/23/2021 9:17am
2573,Gabriel Apts.,(L-only *),104 Bradford ,Provincetown,MA,"(H),(L),(*)",Hotel,,,,,12/10/2021 5:29pm
2574,George's Inn,,9 Court ,Provincetown,MA,(H),Hotel,,,,,11/23/2021 9:17am
2572,Front Street,,230 Commercial ,Provincetown,MA,"(M),(R)",Restaurant,,,,,11/23/2021 9:17am
2576,Haven House ,,12 Carver St.,Provincetown,MA,"(H),(*)",Hotel,,,,,11/23/2021 9:17am
2577,Isis Books & Records ,(Many L),247 Commercial St.,Provincetown,MA,(L),Book Store,,,,,11/26/2021 1:33pm
2578,J.P.'s Hilltop Inn,,140 Bradford St.,Provincetown,MA,"(H),(M)",Hotel,,,,,11/23/2021 9:17am
2580,Lamplighter Guest House,,26 Bradford St.,Provincetown,MA,"(H),(*)",Hotel,,,,,11/23/2021 9:17am
2579,Jones' Locker,,45 Commercial St.,Provincetown,MA,"(M),(R)",Restaurant,,,,,11/23/2021 9:17am
2581,Land's End Inn,,22 Commercial St.,Provincetown,MA,"(M),(H)",Hotel,,,,,11/23/2021 9:17am
2582,Liverpool Mod,"(Clothes, books, erotica, liquid) (Also called 'Just Men')",393 Commercial St.,Provincetown,MA,(*),"Erotic Shop,Book Store",,,,,1/7/2022 8:43am
2584,Moffett House ,,296A Commercial ,Provincetown,MA,(H),Hotel,,,,,11/23/2021 9:17am
2583,Madeira Room,(Pilgrim House),336 Commercial St.,Provincetown,MA,"(M),(S)",Bars/Clubs,,,,,11/23/2021 9:17am
2586,Monument View,,82 Bradford St.,Provincetown,MA,(H),Hotel,,,,,11/23/2021 9:17am
2585,Monument House,,129 Bradford St.,Provincetown,MA,(H),Hotel,,,,,11/23/2021 9:17am
2587,Moors Motel ,,Bradford St. Ext.,Provincetown,MA,"(M),(H)",Hotel,,,,,11/23/2021 9:17am
2588,Normandy House,,1 Miller Hill Rd.,Provincetown,MA,"(H),(*)",Hotel,,,,,11/23/2021 9:17am
2590,Pete's Body,,97 Bradford St.,Provincetown,MA,(H),Hotel,,,,,11/23/2021 9:17am
2589,Ocean's Inn,,386 Commercial St.,Provincetown,MA,"(H),(R)","Hotel,Restaurant",,,,,11/23/2021 9:17am
2591,Pied Piper ,(Disco),193-A ,Provincetown,MA,"(*),(D),(R),(PT),(L)",Restaurant,,,,,11/23/2021 9:17am
2593,Plain & Fancy ,(Downstairs),Commercial St.,Provincetown,MA,"(R),(M),(*)",Restaurant,,,,,11/23/2021 9:17am
2592,Pilgrim House,,336 Commercial St.,Provincetown,MA,(H),Hotel,,,,,11/23/2021 9:17am
2595,Post Office Cabaret ,(Upstairs) ,303 Commercial St.,Provincetown,MA,"(M),(R),(E)",Restaurant,,,,,11/23/2021 9:17am
2594,Plaza Guest House,,11 Pearl St.,Provincetown,MA,(H),Hotel,,,,,11/23/2021 9:17am
2597,Richmond Inn,,4 Conant St.,Provincetown,MA,(H),Hotel,,,,,11/23/2021 9:17am
2596,Provincetown Inn,,(1 mi. W. on Commerical),Provincetown,MA,"(M),(H)",Hotel,,,,,11/23/2021 9:17am
2599,Sea Drift Inn,,80 Bradford St.,Provincetown,MA,"(*),(H),(W),(SM)",Hotel,,,,,11/23/2021 9:17am
2598,Sandpiper Beach House,(Swim pool),165 Commercial St.,Provincetown,MA,"(*),(M),(H)",Hotel,,,,,11/23/2021 9:17am
2601,Six Dyer Street Guest House,,6 Dyer St.,Provincetown,MA,(H),Hotel,,,,,11/23/2021 9:17am
2603,Sunset Inn,,142 Bradford St.,Provincetown,MA,(H),Hotel,,,,,11/23/2021 9:17am
2602,Somerset Guest House ,,378 Commercial St.,Provincetown,MA,"(M),(H)",Hotel,,,,,11/23/2021 9:17am
2605,The Ranch ,"(Some W, OC)",198 Commercial St.,Provincetown,MA,"(W),(H),(OC),(*)",Hotel,,,,,11/23/2021 9:17am
2604,Terrace,,Bradford St.,Provincetown,MA,"(M),(R),(*)",Restaurant,,,,,11/23/2021 9:17am
2608,Uptown Strutters Ball,(Clothing store),212 Commercial,Provincetown,MA,,Business,,,,,11/23/2021 9:17am
2607,Trade Winds,,12 Johnson St.,Provincetown,MA,(H),Hotel,,,,,11/23/2021 9:17am
2606,Town House ,(Bar with (OC) - 'singalong' is in back through (M) (R) called 'The Gallery'),291 Commercial St.,Provincetown,MA,"(R),(*),(OC),(M)",Restaurant,,,,,11/23/2021 9:17am
2609,Victoria House,,5 Standish St.,Provincetown,MA,(H),Hotel,,,,,11/23/2021 9:17am
2610,Vorelli's,,Commercial St.,Provincetown,MA,"(M),(R),(E)",Restaurant,,,,,11/23/2021 9:17am
2613,White Wind Inn,"(Some M, L) ",174 Commercial St.,Provincetown,MA,"(M),(L)",Bars/Clubs,,,,,11/23/2021 9:17am
2612,Weathering Heights ,(Bar & R),Shank Painter Rd.,Provincetown,MA,(R),"Restaurant,Bars/Clubs",,,,,11/23/2021 9:17am
2611,Watership Inn,,7 Winthrop,Provincetown,MA,"(*),(H)",Hotel,,,,,11/23/2021 9:17am
2620,Country Club,(Disco) (Swim pool) (WE*) (Rte. 139),44 Mazeo Drive,Provincetown,MA,"(P),(D),(E),(WE),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
2622,Pleasant Stock,,421 Washington,Somerville,MA,(R),Restaurant,,,,,11/23/2021 9:17am
2635,Red Lion Inn,(Downstairs),Rte. 7,Stockbridge,MA,(M),Bars/Clubs,,,,,11/23/2021 9:17am
2639,Di Rocco's Cabaret ,(Disco) (Some L) (WE*) (Rte. 3A) (nr. New Hampshire State Line),Frost Rd.,Tyngsboro,MA,"(YC),(D),(S),(L),(WE),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
2644,Williamstown Inn,(Disco - WE),Main St.,Williamstown,MA,"(M),(H),(R),(WE)","Restaurant,Hotel",,,,,11/23/2021 9:17am
2643,Purple Pub ,(Some L),Spring St.,Williamstown,MA,"(M),(YC),(L)",Bars/Clubs,,,,,11/23/2021 9:17am
2646,Howard Johnson's,,481 Lincoln ,Worcester,MA,"(M),(R),(C),(AH)",Restaurant,,,,,11/23/2021 9:17am
2645,Denny's ,,494 Lincoln,Worcester,MA,"(M),(R),(C),(AH)",Restaurant,,,,,11/23/2021 9:17am
2647,Isaiah's ,(Disco),11 Thomas St.,Worcester,MA,"(R),(D),(*)",Restaurant,,,,,11/23/2021 9:17am
2648,Mailbox ,(Disco) (Burned - hopefully will be re-opening),282 Main St.,Worcester,MA,"(YC),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
2656,Flame ,(Something for everyone),115 W. Washington,Ann Arbor,MI,(*),Bars/Clubs,,,,,11/23/2021 9:17am
2657,Rubaiyat ,(Disco),102 S. 1st,Ann Arbor,MI,"(*),(D),(YC)",Bars/Clubs,,,,,11/23/2021 9:17am
2664,Three Knights Inn,(Big Rapids Motel),1010 S. State St.,Big Rapids,MI,"(M),(YC),(WE)",Hotel,,,,,11/23/2021 9:17am
2667,Wampler's Lake Resort,"(Bar & beach) (Hopes to attract SM, W) (May be changing name)",1280 Shoreline Dr.,Brooklyn,MI,"(M),(H),(SM),(W)",Hotel,,,,,11/23/2021 9:17am
3416,Club 71 ,,71 Pineapple St.,Brooklyn,NY,,Bars/Clubs,,,,,11/23/2021 9:17am
3420,Jaybird Books ,,408 Jay St.,Brooklyn,NY,,Book Store,,,,,11/23/2021 9:17am
3421,Pandora Books ,,88 Court St.,Brooklyn,NY,,Book Store,,,,,11/23/2021 9:17am
2668,Amigas Club ,(Disco) (betw. 7 & 8 Mile Roads),19326 Conant,Detroit,MI,"(L),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
2669,Aruba,(Disco) ,99 W. 7 Mile Rd.,Detroit,MI,"(YC),(D),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
2670,Back Stage Deli,(Open until 4am*),1020 W. 7 Mile Rd.,Detroit,MI,"(*),(R)",Restaurant,,,,,11/23/2021 9:17am
2673,Bookie's Club 870,(S - Sun) (Some B) (nr. Hamilton),870 McNichols,Detroit,MI,"(S),(D),(B)",Bars/Clubs,,,,,11/23/2021 9:17am
2672,Betty Ross,,944 W. 7 Mile Rd.,Detroit,MI,"(R),(C),(AH)",Restaurant,,,,,11/23/2021 9:17am
2675,Cafe Gigi's ,(Use rear entrance) (Mon. go-go boys) (nr. Southfield),16920 W. Warren ,Detroit,MI,"(R),(YC),(D),(*)",Restaurant,,,,,11/23/2021 9:17am
2674,Brass Rail,,6545 Woodward,Detroit,MI,,Bars/Clubs,,,,,11/23/2021 9:17am
2678,Club Detroit,"(Some YC, W, SM, FFA) ",7646 Woodward Ave.,Detroit,MI,"(YC),(W),(SM),(FFA),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
2677,C.C.W. Saloon,(C&W) (Looks promising) ,16103 W. Warren,Detroit,MI,(C&W),Bars/Clubs,,,,,11/23/2021 9:17am
2676,Capri,,7840 Michigan Ave.,Detroit,MI,(L),Bars/Clubs,,,,,11/23/2021 9:17am
2680,Club 49,(Sun. Brunch) ,9217 E. Jefferson,Detroit,MI,(E),Bars/Clubs,,,,,11/23/2021 9:17am
2679,Club X-Clusive,(8 mi. Rd.),16021 W. ,Detroit,MI,"(L),(S)",Bars/Clubs,,,,,11/23/2021 9:17am
2682,Deck ,(Opens 12 noon),14901 E. Jefferson,Detroit,MI,(E),Bars/Clubs,,,,,11/23/2021 9:17am
2683,Dignity Detroit,(Catholic organ.),2846 17th St.,Detroit,MI,,Religious Institution,,,,,12/1/2021 3:51am
2687,Gold Coast ,"(Go go boys) (Disco) (Biz must be bad - many promises, but never paid 2-1-81)",2971 E. 7 Mile Rd.,Detroit,MI,(D),Bars/Clubs,,,,,11/23/2021 9:17am
2686,Glory Hole,(No booze) ('Wild back room') ('Flicks') ,862 McNichols West,Detroit,MI,(P),Bars/Clubs,,,,,11/23/2021 9:17am
2685,Gas Station,(Disco) (Also C-AH) (Enter thru rear parking lot) ,19106 Woodward Ave.,Detroit,MI,"(YC),(D),(C),(AH),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
2688,Hollywood Bar & Grill,,6221 Lincoln ,Detroit,MI,(R),Restaurant,,,,,11/23/2021 9:17am
2692,Mayfield,"(Some M, L, B, Drags) (Disco)",1422 Griswold,Detroit,MI,"(M),(L),(B),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
2691,Man's Country of Michigan,(Baths),7530 E. 7 Mile Rd.,Detroit,MI,(*),Bathhouses,,,,,11/23/2021 9:17am
2693,M.C.C.,,45 E. Adams,Detroit,MI,(MCC),Religious Institution,,,,,12/1/2021 3:59am
2694,Menjo's ,(Disco) ,928 W. McNichols,Detroit,MI,"(YC),(D),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
2697,Outlaw,(Cruisy) (FFA),1028 W. 7 Mile Rd.,Detroit,MI,"(W),(SM),(FFA),(*)","Cruising Areas,Bars/Clubs",,,,,11/23/2021 9:17am
2696,Mr. C's Lounge,,19720 W. 7 Mile Rd.,Detroit,MI,,Bars/Clubs,,,,,11/23/2021 9:17am
2698,Oxford Book Store,(Cruisy) ,17530 Woodward Ave.,Detroit,MI,,"Cruising Areas,Book Store",,,,,11/23/2021 9:17am
2699,Palmwood ,(Some L) ,17546 Woodward,Detroit,MI,(L),Bars/Clubs,,,,,11/23/2021 9:17am
2701,Prudential Health Club Baths ,,124 W. State Fair,Detroit,MI,"(*),(YC)",Bathhouses,,,,,11/23/2021 9:17am
2700,Park Avenue Baths,(Best days),2027 Park,Detroit,MI,,"Bars/Clubs,Bathhouses",,,,,12/1/2021 4:30am
2702,Rhinoceros ,,256 Riopelle,Detroit,MI,"(M),(R)",Restaurant,,,,,11/23/2021 9:17am
2704,Schoolcraft Bar,,15431 Schoolcraft,Detroit,MI,,Bars/Clubs,,,,,11/23/2021 9:17am
2703,R & R,"(Some W, SM)",6918 Michigan Ave.,Detroit,MI,"(W),(SM)",Bars/Clubs,,,,,11/23/2021 9:17am
2705,Six Mile Theatre,,16525 Woodward Ave.,Detroit,MI,,Theatre,,,,,11/23/2021 9:17am
2707,Ted's on the Park,,18002 Woodward Ave.,Detroit,MI,"(M),(YC),(R),(AH)",Restaurant,,,,,11/23/2021 9:17am
2706,Stephen's Saloon,,17436 Woodward Ave.,Detroit,MI,"(W),(YC)",Bars/Clubs,,,,,11/23/2021 9:17am
2710,T.N.T. Bar,(In back of above) (Disco) (Something for everyone),13333 W. 8 Mile Rd,Detroit,MI,"(D),(E)",Bars/Clubs,,,,,11/23/2021 9:17am
2708,Terrace ,,9310 Greenfield,Detroit,MI,,Bars/Clubs,,,,,11/23/2021 9:17am
2709,T.N.T. Health Club,,13333 W. 8 Mile Rd,Detroit,MI,,Business,,,,,11/23/2021 9:17am
2712,Underground ,"(WE-AH, 2-4am) (at Greenfield)",15535 W. 8 Mile Rd. ,Detroit,MI,"(D),(WE),(AH)",Bars/Clubs,,,,,11/23/2021 9:17am
2711,Todd's Sway Lounge,(& Todd's Other SIde) (Disco) ,8139 E. 7 Mile Rd.,Detroit,MI,"(*),(YC),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
2713,Uptown Books Stores,,16549 Woodward ,Detroit,MI,,Book Store,,,,,11/23/2021 9:17am
2715,Wood Six Twin Theatre,,16549 Woodward Ave.,Detroit,MI,,Theatre,,,,,11/23/2021 9:17am
2714,Uptown Books Stores,,16401 Woodward,Detroit,MI,,Book Store,,,,,11/23/2021 9:17am
2716,Woodward Cocktail Lounge,"(No sign, but don't miss it! Enter thru parking lot in rear)",6426 Woodward Ave.,Detroit,MI,"(*),(R)",Restaurant,,,,,11/23/2021 9:17am
2723,State Bar ,(Long established),2512 S. Dort Hwy.,Flint,MI,"(D),(*),(PT),(S)",Bars/Clubs,,,,,11/23/2021 9:17am
2724,Wally's ,,1341 Center Road,Flint,MI,"(M),(R),(C),(AH)",Restaurant,,,,,11/23/2021 9:17am
2726,Smitty's ,,100 Washington,Grand Haven,MI,(M),Bars/Clubs,,,,,11/23/2021 9:17am
2729,Club ,(Disco),67 S. Divison,Grand Rapids,MI,"(*),(D),(YC)",Bars/Clubs,,,,,11/23/2021 9:17am
2728,Carousel ,(Disco) (Game room - PT) (Occ. S) ,8 Ionia,Grand Rapids,MI,"(D),(R),(PT),(*),(S)",Restaurant,,,,,11/23/2021 9:17am
2730,Papa Joe's,"(Some L, RT) ",43 S. Divison,Grand Rapids,MI,"(L),(RT),(PT),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
2734,Skiles Tavern,,154 E. 8th ,Holland,MI,"(M),(YC)",Bars/Clubs,,,,,11/23/2021 9:17am
2736,Jack Thurmans Restaurant & Bar,"(Some YC, OC)",224 W. Kalamazoo Ave.,Kalamazoo,MI,"(M),(YC),(OC)",Bars/Clubs,,,,,11/23/2021 9:17am
2737,Zoo,(Disco) (Game Room),906 Portage St.,Kalamazoo,MI,"(YC),(D),(R),(*)",Restaurant,,,,,11/23/2021 9:17am
2742,Clara's Train Station,,637 E. Michigan,Lansing,MI,"(M),(R)",Restaurant,,,,,11/23/2021 9:17am
2741,Capitol News ,"(Books, 'peep shows' & cruisy arcade) ",532 E. Michigan,Lansing,MI,,"Cruising Areas,Book Store",,,,,11/26/2021 1:33pm
2744,Joe Covello's ,"(Disco) (Some W, YC, OC, L - something for everyone) ",535 E. Michigan Ave.,Lansing,MI,"(*),(D),(W),(YC),(OC),(L)",Bars/Clubs,,,,,11/23/2021 9:17am
2743,Denny's ,,2710 E. Grand River,Lansing,MI,"(M),(R),(C),(AH)",Restaurant,,,,,11/23/2021 9:17am
2745,Nu-Art Theatre & Movierama Book Store,(Cruisy),513 E. Michigan ,Lansing,MI,,"Cruising Areas,Theatre,Book Store",,,,,11/23/2021 9:17am
2746,Trammpp's ,(Disco) ,523 E. Michigan,Lansing,MI,"(YC),(D),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
2750,Downstairs Bar,(Old Marquette Inn),214 N. Front,Marquette,MI,(M),Bars/Clubs,,,,,11/23/2021 9:17am
2751,Steam Bath Sauna,"(Sat afternoons, Wed. & Fri. 6-10pm)",1203 2nd Ave.,Marquette,MI,(M),Bathhouses,,,,,12/2/2021 8:30am
2754,D's Lounge ,(Some L),31 S. Gratiot Ave.,Mount Clemens,MI,"(L),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
2756,Big Stein,(Best late),173 W. Broadway ,Muskegon,MI,"(M),(E),(PT)",Bars/Clubs,,,,,11/23/2021 9:17am
2757,Eagle's Nest ,(Disco),3236 Hoyt,Muskegon Heights,MI,"(*),(S),(D),(PT)",Bars/Clubs,,,,,11/23/2021 9:17am
2761,Sundowners ,(Many L),125 E. Huron,Pontiac,MI,"(L),(M)",Bars/Clubs,,,,,11/23/2021 9:17am
2824,Harry's American Bar ,(Holiday Inn Downtown),220 S. Broadway ,Rochester,MN,(M),"Bars/Clubs,Hotel",,,,,11/23/2021 9:17am
3452,Avenue Pub,(Fun neighborhood bar - best Sundays*) ,522 Monroe Ave.,Rochester,NY,(*),Bars/Clubs,,,,,11/23/2021 9:17am
3454,Bullwinkle Cafe,,618 Lake St.,Rochester,NY,"(M),(OC),(E)",Bars/Clubs,,,,,11/23/2021 9:17am
3455,485 E. Main,(Many L) (Disco) ,485 E. Main,Rochester,NY,"(YC),(D),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
3457,Gratadarias Coffe Shop,,Midtown Plaza ,Rochester,NY,,Restaurant,,,,,11/26/2021 1:37pm
3456,Friars Inn,(Disco) (Macho) ,248 Monroe Ave.,Rochester,NY,"(R),(YC),(D),(*)","Restaurant,Hotel",,,,,11/23/2021 9:17am
3460,New Clinton Bookmark,,115 N. Clinton,Rochester,NY,,Bars/Clubs,,,,,11/23/2021 9:17am
3458,Hitch-hikers Sauna ,"(Baths) (Some W, SM, OC)",92 North St.,Rochester,NY,"(W),(SM),(OC)",Bathhouses,,,,,11/23/2021 9:17am
3461,North-End News,,490 Monroe Ave.,Rochester,NY,,Book Store,,,,,11/26/2021 1:37pm
3459,Jim's ,"(Some YC, L, B) (Disco) (2 bars)",123 North St.,Rochester,NY,"(*),(YC),(L),(B),(D),(PT)",Bars/Clubs,,,,,11/23/2021 9:17am
3464,River View Restaurant ,,242 South Ave.,Rochester,NY,"(L),(D),(*)",Restaurant,,,,,11/23/2021 9:17am
3462,Nu-Art Book Store,,57 Mortimer St.,Rochester,NY,,Book Store,,,,,11/23/2021 9:17am
3463,Rathskellar,,89 Elm St.,Rochester,NY,"(RT),(D),(S),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
