ID2,title,streetaddress,unclear_address,description,city,state,amenityfeatures,type,unclear type or question,notes,Year,Last Modified
1282,China Moon Cafe,639 Post St.,,775-4789 lunch & dinner; unique nouvelle Californian w/Chinese accent,San Francisco,CA,"(*),(MX)",Restaurants & Cafes,,"Listed under ""S.F. - Downtown""",1993,4/25/2023 9:31pm
1283,Lascaux Bar & Rotisserie,248 Sutter St.,,391-1555 upscale Mediterranean cuisine,San Francisco,CA,"(*),(MX),(E)",Restaurants & Cafes,,"Listed under ""S.F. - Downtown""",1993,4/25/2023 9:31pm
1284,U.S. Restaurant,431 Columbus Ave.,,"362-6251 6am-9pm Tues-Sat, Italian food just like home",San Francisco,CA,"(MX),(BW)",Restaurants & Cafes,,"Listed under ""S.F. - Downtown""",1993,4/25/2023 9:31pm
1285,Big Al's,556 Broadway,,391-8510,San Francisco,CA,,Erotica,,"Listed under ""S.F. - Downtown""",1993,4/25/2023 9:31pm
1286,Campus Theater,220 Jones St.,,673-3384,San Francisco,CA,,Erotica,,"Listed under ""S.F. - Downtown""",1993,4/25/2023 9:31pm
1287,Circle J Video,369 Ellis St.,,474-6995,San Francisco,CA,,Erotica,,"Listed under ""S.F. - Downtown""",1993,4/25/2023 9:31pm
1288,City Books,52 Turk St.,,885-4216,San Francisco,CA,,Erotica,,"Listed under ""S.F. - Downtown""",1993,4/25/2023 9:31pm
1289,Kearny Books & Video,1030 Kearney St.,,391-9246,San Francisco,CA,,Erotica,,"Listed under ""S.F. - Downtown""",1993,4/25/2023 9:31pm
1290,Nob Hill Theater,729 Bush St.,,781-9468,San Francisco,CA,,Erotica,,"Listed under ""S.F. - Downtown""",1993,4/25/2023 9:31pm
1291,Turk St. News,66 Turk St.,,"885-2040, 24hrs",San Francisco,CA,,Erotica,,"Listed under ""S.F. - Downtown""",1993,4/25/2023 9:31pm
1293,Billy DeFrank Lesbian/Gay Community Center & Hotline,175 Stockton Ave.,,"293-2429/4525, 6pm-9pm from 3pm Wed, from noon Sat & Sun",San Jose,CA,,Info Lines & Services,,,1993,4/25/2023 9:31pm
1295,641 Club,641 Stockton,,998-1144 noon-2am 11am-2am Sat & Sun,San Jose,CA,"(MW),(D)",Bars,,,1993,4/25/2023 9:31pm
1296,Buck's,301 Stockton Ave.,,286-1176 noon-2am,San Jose,CA,"(MW),(D),(NH),(AH)",Bars,,,1993,4/25/2023 9:31pm
1297,Club St. John,170 W. St. John St.,,"947-1667 11:30am-2am, 5pm-2am Sat, piano bar, lunch & Sun brunch",San Jose,CA,"(*),(D),(E),(F),(S),(V)",Bars,,,1993,4/25/2023 9:31pm
1298,Mac's Club,349 S. 1st St.,,998-9535 10am-2am,San Jose,CA,(NH),Bars,,,1993,4/25/2023 9:31pm
1299,Renegades,393 Stockton,,"275-9902 11am-2am, patio",San Jose,CA,"(L),(LV),(NH)",Bars,,,1993,4/25/2023 9:31pm
1300,Selections,1984 Oakland Rd.,,"428-0329 4pm-2am, 'Men's Night' Th",San Jose,CA,"(W),(D)",Bars,,,1993,4/25/2023 9:31pm
1301,El Faro,674 N. 13th St.,,"294-7468 Mexican cuisine, lunch & dinner, champagne brunch 10am-3pm Sun",San Jose,CA,(MX),Restaurants & Cafes,,,1993,4/25/2023 9:31pm
1302,Pasquale's Restaurant,476 S. 1st St.,,"286-1770 fresh pastas, homemade breads & pastries",San Jose,CA,(MX),Restaurants & Cafes,,,1993,4/25/2023 9:31pm
1303,Watergarden,1010 The Alameda,,275-1215 24hrs,San Jose,CA,(PC),Gyms/Health Clubs,,,1993,4/25/2023 9:31pm
1304,Yankee Clipper Travel,"260 Saratoga Ave., Los Gatos",,354-6400 contact Jim,San Jose,CA,(IGTA),Travel/Tour Operators,,,1993,4/25/2023 9:31pm
1305,Hosanna Church of Praise,24 N. 5th St.,,"293-2437, 3pm Sun",San Jose,CA,,Religious Organizations,,,1993,4/25/2023 9:31pm
1307,Our Paper,973 Park Ave.,,286-2670 bi-weekly,San Jose,CA,,Publications,,,1993,4/25/2023 9:31pm
1308,Borderline,36 N. Saratoga Ave.,,241-2177,San Jose,CA,,Erotica,,,1993,4/25/2023 9:31pm
1309,L'Amour Shoppe,447 S. 1st St.,,298-2173,San Jose,CA,,Erotica,,,1993,4/25/2023 9:31pm
1310,Leather Masters,"969 Park Ave., 95126",,"293-7660, newsletter available",San Jose,CA,,Erotica,,,1993,4/25/2023 9:31pm
1313,Bill's Eagle,16024 E. 14th St.,,"276-5540/9783 noon-2am. from 10am (summers), after hours Fri & Sat",San Leandro,CA,"(MW),(LV),(NH),(AH)",Bars,,,1993,4/25/2023 9:31pm
1314,Maranatha MCC,100 Hacienda,,"(Christ Lutheran Church) 481-9720, 6pm Sun",San Lorenzo,CA,,Religious Organizations,,,1993,4/25/2023 9:31pm
1320,B Street,236 S. 'B' St.,,"348-4045 4pm-2am, 3 flrs",San Mateo,CA,"(*),(MW),(D),(E),(V),(S)",Bars,,,1993,4/25/2023 9:31pm
1323,Golden Gate Video,1968 Rumrill,,620-9639,San Pablo,CA,,Erotica,,,1993,4/25/2023 9:31pm
1324,MCC of the Redwoods,110 Magnolia Ave. Larkspur,,6pm Sun,San Rafael,CA,,Religious Organizations,,,1993,4/25/2023 9:31pm
1325,Christ Chapel MCC,720 N. Spurgeon,,"835-0722, 10am Sun",Santa Ana,CA,,Religious Organizations,,,1993,4/25/2023 9:31pm
1326,Gay/Lesbian Resource Center,126 E. Haley St. A-17,,"963-3636, 10am-4pm Mon-Fri, social, educational & support services",Santa Barbara,CA,,Info Lines & Services,,,1993,4/25/2023 9:31pm
1327,Glenborough Inn,1327 Bath St.,,"966-0589 11 units, full brkfst in bed, non-smoking, year round",Santa Barbara,CA,(MX),Accommodations,,,1993,4/25/2023 9:31pm
1328,Gold Coast,30 W. Cota,,965-6701 4pm-2am,Santa Barbara,CA,"(*),(D)",Bars,,,1993,4/25/2023 9:31pm
1329,Pub,224 Helena,,"962-3911 4pm-2am, 2pm-2am Sat & Sun, piano bar",Santa Barbara,CA,"(*),(MW),(D),(E)",Bars,,,1993,4/25/2023 9:31pm
1330,Choice Books & Music,913 De La Vina St.,,"965-5477 lesbian/gay 11am-6pm, clsd Mon",Santa Barbara,CA,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
1331,Earthling Bookshop,1137 State St.,,"965-0926, 9am-11pm, from 9:30am Sat & Sun",Santa Barbara,CA,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
1334,For Adults Only,223 Anacapa,,"963-9922, 24hrs",Santa Barbara,CA,,Erotica,,,1993,4/25/2023 9:31pm
1341,Tinker's Damn (TD),46 N. Saratoga,,"243-4595 3pm-2am, 1pm-2am Sat & Sun",Santa Clara,CA,"(*),(D),(YC)",Bars,,,1993,4/25/2023 9:31pm
1342,Borderline,36 N. Saratoga Ave.,,241-2177,Santa Clara,CA,,Erotica,,,1993,4/25/2023 9:31pm
1343,L'Amour Shoppe,2329 El Camino Real,,"296-7076, 24hrs",Santa Clara,CA,,Erotica,,,1993,4/25/2023 9:31pm
1346,Blue Lagoon,923 Pacific Ave.,,423-7117 4pm-2am,Santa Cruz,CA,"(*),(MW),(D),(V),(S)",Bars,,,1993,4/25/2023 9:31pm
1347,China Sechuan,221 Cathcart,,423-1178 weekend lunch & dinners popular,Santa Cruz,CA,(MX),Restaurants & Cafes,,,1993,4/25/2023 9:31pm
1348,Book Loft,1207 Soquel Ave.,,"429-1812 mostly used books, 10am-10pm, noon-6pm Sun",Santa Cruz,CA,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
1349,Bookshop Santa Cruz,1547 Pacific Garden Mall,,"423-0900, 9am-10pm, til 11pm Fri & Sat, 10am-6pm Sun",Santa Cruz,CA,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
1350,Chimney Sweep Books,419 Cedar St.,,"458-1044 mostly used books, 11am-6pm, noon-4pm Sun",Santa Cruz,CA,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
1355,Book Adventure,306 S. Blosser Rd.,,928-7094,Santa Maria,CA,,Erotica,,,1993,4/25/2023 9:31pm
1358,Santa Rosa Inn,4302 Santa Rosa Ave.,,"584-0345 noon-2am, piano bar 5pm-8pm Fri",Santa Rosa,CA,"(*),(MW),(D),(E)",Bars,,,1993,4/25/2023 9:31pm
1359,Sawyer's News,733 4th St.,,"542-1311, 7am-9pm, til 10pm Fri & Sat",Santa Rosa,CA,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
1360,Santa Rosa Travel,542 Farmers Lane,,542-0943,Santa Rosa,CA,(IGTA),Travel/Tour Operators,,,1993,4/25/2023 9:31pm
1361,Santa Rosa Travel,6598 Stonebridge Rd.,,539-5440,Santa Rosa,CA,(IGTA),Travel/Tour Operators,,,1993,4/25/2023 9:31pm
1362,Sun Quest,1208 4th St.,,573-8300/(800)444-8300 year round gay cruises & tours,Santa Rosa,CA,(IGTA),Travel/Tour Operators,,,1993,4/25/2023 9:31pm
1363,MCC Santa Rosa,3632 Airway Dr.,,"526-4673, 11:30am Sun",Santa Rosa,CA,,Religious Organizations,,,1993,4/25/2023 9:31pm
1365,Santa Rosa Adult Books,3301 Santa Rosa Ave.,,542-8248,Santa Rosa,CA,,Erotica,,,1993,4/25/2023 9:31pm
1366,F St. Bookstore,4650 Border Village Rd.,,"497-6042, 24hrs",San Ysidro,CA,,Erotica,,,1993,4/25/2023 9:31pm
1370,Paradise,10100 N. Lower Sacramento Rd.,,"477-4724 6pm-2am, from 4pm Fri/Sat & from 3pm Sun",Stockton,CA,"(*),(MW),(E),(S),(D),(YC)",Bars,,,1993,4/25/2023 9:31pm
1371,Delta Harvest MCC,2737 Pacific Ave.,,"(1st Unitarian) 477-1440, 6:30pm Sun",Stockton,CA,,Religious Organizations,,,1993,4/25/2023 9:31pm
1372,Adult Books,332 N. California,,941-8607,Stockton,CA,,Erotica,,,1993,4/25/2023 9:31pm
1376,Jimmy's Coffeehouse,27544 Ynez Rd. Ste. Q-1,,"695-2608 7am-11pm, 'literary night' Mon",Temecula,CA,"(MX),(E)",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
1380,Club 711,711 S. State St.,,462-7111 6am-2am,Ukiah,CA,(MX),Bars,,,1993,4/25/2023 9:31pm
1381,Sunset Grill,228 E. Perkins St.,,462-7111 clsd Tues,Ukiah,CA,"(MX),(D),(F)",Bars,,,1993,4/25/2023 9:31pm
1383,Seductions,2200 N. State St.,,462-1519,Ukiah,CA,,Erotica,,,1993,4/25/2023 9:31pm
1386,Mustang Books,961 N. Central,,981-0227,Upland,CA,,Erotica,,,1993,4/25/2023 9:31pm
1387,"Toy Box, The",1999 W. Arrow Rte.,,"982-9407, 24hrs",Upland,CA,,Erotica,,,1993,4/25/2023 9:31pm
1389,Vacaville Book Co.,315 Main St.,,"449-0550, 10am-9pm, til 10pm Fri & Sat, 1pm-5pm Sun",Vacaville,CA,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
1391,St. Paul's United Methodist Church,101 West St.,,"448-5154, 11am Sun, reconciling congregation",Vacaville,CA,,Religious Organizations,,,1993,4/25/2023 9:31pm
1392,Nobody's Place,437 Virginia St.,,645-7298 10am-2am,Vallejo,CA,"(MW),(D)",Bars,,,1993,4/25/2023 9:31pm
1393,Scarlet's,412 Georgia St.,,644-4584 11am-2am,Vallejo,CA,"(MW),(D)",Bars,,,1993,4/25/2023 9:31pm
1395,AA Gay/Lesbian,739 E. Main,,389-1444 (AA#) 8pm Fri,Ventura,CA,,Info Lines & Services,,,1993,4/25/2023 9:31pm
1397,Wild Goose,2485 E. Main St.,,653-9194 6pm-2am,Ventura,CA,"(*),(MW),(D),(BW)",Bars,,,1993,4/25/2023 9:31pm
1398,MCC Ventura,4949 Foothill Rd.,,"643-0502, 6:20pm Sun",Ventura,CA,,Religious Organizations,,,1993,4/25/2023 9:31pm
1399,Three Star Adult News,359 E. Main St.,,"653-9068, 24hrs",Ventura,CA,,Erotica,,,1993,4/25/2023 9:31pm
1403,West Side 15,16868 Stoddard Wells Rd.,,243-9600 noon-2am,Victorville,CA,"(MW),(BW)",Bars,,,1993,4/25/2023 9:31pm
1404,Oasis Adult Dept. Store,14949 Palmdale Rd.,,241-0788,Victorville,CA,,Erotica,,,1993,4/25/2023 9:31pm
1409,AA Gay/Lesbian,1924 Trinity Ave.,,(St. Paul's Episcopal Church) 939-4155 (AA#) 8:30pm Fri,Walnut Creek,CA,,Info Lines & Services,,,1993,4/25/2023 9:31pm
1410,D.J.'s,1535 Olympic Blvd.,,930-0300,Walnut Creek,CA,"(*),(MW),(E),(F)",Bars,,,1993,4/25/2023 9:31pm
1411,Just Rewards,2520 Camino Diablo,,"256-1200 5pm-2am, til 4am Fri & Sat, 4pm-2am Sun",Walnut Creek,CA,"(MW),(D),(AH)",Bars,,,1993,4/25/2023 9:31pm
1412,Twelve Twenty,1220 Pine St.,,"938-4550 4pm-2am, from 5pm Sat, from 3pm Sun",Walnut Creek,CA,"(*),(MW),(D),(YC)",Bars,,,1993,4/25/2023 9:31pm
1413,Erotic News,1688 Locust St.,,923-5287,Walnut Creek,CA,,Erotica,,,1993,4/25/2023 9:31pm
1415,Scene One,340 N. Azusa Ave.,,339-5505 4:30pm-2am,West Covina,CA,"(MW),(D),(S)",Bars,,,1993,4/25/2023 9:31pm
1416,MCC Good Samaritan,6709 S. Greenleaf Ave. Ste. 209,,"696-6213, 10am Sun, 7:30pm Wed",Whittier,CA,,Religious Organizations,,,1993,4/25/2023 9:31pm
1417,J.P.'s Club,244 S. Main St.,,459-4977 6am-2am,Willits,CA,(MX),Bars,,,1993,4/25/2023 9:31pm
1418,John's Place,255 E. Commercial St.,,459-5636 6am-2am,Willits,CA,"(MX),(D),(F),(V)",Bars,,,1993,4/25/2023 9:31pm
1419,Tsunami,50 S. Main St.,,459-4750,Willits,CA,"(*),(MX)",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
1420,Leaves of Grass,630 S. Main St.,,459-3744,Willits,CA,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
1421,Skunk Train California Western,299 E. Commercial St.,,459-5248,Willits,CA,,Travel/Tour Operators,,,1993,4/25/2023 9:31pm
1425,Ebbe's Club,312 S. Galena,,"925-6200 5pm-1am, dinner nightly",Aspen,CO,"(MW),(D),(E)",Bars,,,1993,4/25/2023 9:31pm
1426,Tatou,419 E. Hyman Ave.,,"920-9091 6pm-2am, full up-scale menu available",Aspen,CO,"(MX),(E),(F)",Bars,,,1993,4/25/2023 9:31pm
1430,Boulder Express Club,2075 30th St.,,"443-8162 open Th-Sat, gay night last Tues",Boulder,CO,"(MX),(D),(YC)",Bars,,,1993,4/25/2023 9:31pm
1431,Yard of Ale,2690 28th St. #C,,"443-1987 4pm-2am, from 2pm Sat & Sun",Boulder,CO,"(MW),(D)",Bars,,,1993,4/25/2023 9:31pm
1432,Adventure Bound Expeditions,711 Walnut St.,,(Carriage House) 449-0990 mountain tours & hiking excursions,Boulder,CO,(IGTA),Travel/Tour Operators,,,1993,4/25/2023 9:31pm
1433,Gay & Lesbian Concerned Catholics,904 14th St.,,443-8383 monthly events,Boulder,CO,,Religious Organizations,,,1993,4/25/2023 9:31pm
1434,"News Stand, The",1720 15th St.,,442-9515,Boulder,CO,,Erotica,,,1993,4/25/2023 9:31pm
1442,Hide & Seek Complex,512 W. Colorado,,"634-9303 11am-2am, til 4am Fri & Sat, 3 bars & restaurant",Colorado Springs,CO,"(*),(MW),(D),(YC),(CW),(F),(S)",Bars,,,1993,4/25/2023 9:31pm
1443,Pikes Peak MCC,730 N. Tejon,,"(Unitarian Church) 634-3771, 5pm Sun",Colorado Springs,CO,,Religious Organizations,,,1993,4/25/2023 9:31pm
1444,First Amendment Adult Book Store,220 E. Fillmore,,630-7676,Colorado Springs,CO,,Erotica,,,1993,4/25/2023 9:31pm
1446,"Crested Beauty, The",329 Whiterock Ave.,,"349-1201 B&B, great Rocky Mtn. location",Crested Butte,CO,(MX),Accommodations,,,1993,4/25/2023 9:31pm
1449,Gay/Lesbian Community Center,"1245 E. Colfax Ave., Ste. 319",,831-6268 comprehensive listings of men's resources/activities,Denver,CO,,Info Lines & Services,,,1993,4/25/2023 9:31pm
1453,Victoria Oaks Inn,1575 Race St.,,355-1818 B&B,Denver,CO,(MX),Accommodations,,,1993,4/25/2023 9:31pm
1454,BJ's Carousel,1380 S. Broadway,,"777-9880 10am-2am, patio & volleyball",Denver,CO,"(*),(NH),(F),(S)",Bars,,,1993,4/25/2023 9:31pm
1455,Blarney Castle,3014 E. Colfax Ave.,,322-0500 11am-2am,Denver,CO,"(LV),(NH)",Bars,,,1993,4/25/2023 9:31pm
1456,Brick's,1600 E. 17th Ave.,,"377-5400 11am-2am, lunch daily",Denver,CO,"(NH),(F)",Bars,,,1993,4/25/2023 9:31pm
1457,Buddies,2101 Champa St.,,298-9301 6pm-2am,Denver,CO,"(D),(LV),(L)",Bars,,,1993,4/25/2023 9:31pm
1458,Charlie's,900 E. Colfax Ave.,,839-8890 9am-2am,Denver,CO,"(*),(CW),(D)",Bars,,,1993,4/25/2023 9:31pm
1459,Club 22,22 Broadway,,"733-2175 7am-2am, 11am-midnight Sun",Denver,CO,"(D),(L),(LV)",Bars,,,1993,4/25/2023 9:31pm
1460,Compound,145 Broadway,,772-7977 7am-2am,Denver,CO,"(D),(LV),(YC)",Bars,,,1993,4/25/2023 9:31pm
1461,Dads,282 S. Penn,,"744-3237 11am-1am, non-alcoholic bar",Denver,CO,"(MW),(NH)",Bars,,,1993,4/25/2023 9:31pm
1462,Den,5110 W. Colfax Ave.,,534-9526 10am-2am,Denver,CO,"(NH),(F)",Bars,,,1993,4/25/2023 9:31pm
1463,Denver Detour,551 E. Colfax Ave.,,"861-1497 11am-2am, lunch & dinner daily",Denver,CO,"(MW),(F)",Bars,,,1993,4/25/2023 9:31pm
1464,Fishdance,720 E. 17th Ave.,,"832-3474 5pm-2am, from 8pm Sat, clsd Sun & Mon, popular happy hour buffet",Denver,CO,"(MX),(D),(F)",Bars,,,1993,4/25/2023 9:31pm
1465,Foxhole,2936 Fox St.,,"296-8505 4pm-2am, from noon Fri-Sun, patio",Denver,CO,"(D),(E),(YC)",Bars,,,1993,4/25/2023 9:31pm
1466,Garbo's,116 E. 9th Ave.,,"837-8217 live jazz, piano bar",Denver,CO,"(MW),(P),(E),(F)",Bars,,,1993,4/25/2023 9:31pm
1467,Highland Bar,2532 15th St.,,455-9978 noon-2am,Denver,CO,"(W),(D),(F)",Bars,,,1993,4/25/2023 9:31pm
1468,Matchmaker,1480 Humboldt,,"839-9388 10am-2am, 2 bars, Chinese restaurant",Denver,CO,"(MW),(D),(F),(S)",Bars,,,1993,4/25/2023 9:31pm
1469,Maximilian's,2151 Lawrence St.,,"297-0015 multicultural dance bar, call for info",Denver,CO,"(MX),(B),(D),(YC)",Bars,,,1993,4/25/2023 9:31pm
1470,Metro Express,314 E. 13th Ave.,,"894-0668 4pm-2am, 7pm-midnight Sun, patio",Denver,CO,"(MW),(D),(V)",Bars,,,1993,4/25/2023 9:31pm
1471,Mike's,117 Broadway,,777-0193 11am-2am,Denver,CO,(NH),Bars,,,1993,4/25/2023 9:31pm
1472,Mr. Bill's,1027 Broadway,,"534-1759, 10am-2am",Denver,CO,,Bars,,,1993,4/25/2023 9:31pm
1473,Paradise Garage,2975 Fox St.,,292-5671 9pm-2am Wed-Sun,Denver,CO,"(MW),(D),(E),(YC)",Bars,,,1993,4/25/2023 9:31pm
1474,R & R Denver,4958 E. Colfax Ave.,,320-9337 7am-2am,Denver,CO,"(NH),(LV),(CW)",Bars,,,1993,4/25/2023 9:31pm
1475,Rock Island,1614 15th St.,,"572-7625 alternative music, call for info",Denver,CO,"(MX),(D),(YC)",Bars,,,1993,4/25/2023 9:31pm
1476,Southtown Lumber Co.,255 S. Broadway,,777-9849 11am-2am,Denver,CO,(NH),Bars,,,1993,4/25/2023 9:31pm
1477,Surf City Bar & Grill,1175 E. Colfax,,"830-0715 dinner weekdays, lunch weekends, patio",Denver,CO,"(MW),(D),(F),(AH),(V)",Bars,,,1993,4/25/2023 9:31pm
1478,Three Sisters (aka 'Six Tits'),3358 Mariposa St.,,458-8926 noon-2am,Denver,CO,"(*),(W),(NH),(D)",Bars,,,1993,4/25/2023 9:31pm
1479,Triangle Denver,2036 Broadway,,"295-9008 11am-2am, til 4am Fri & Sat",Denver,CO,"(*),(L),(LV),(AH)",Bars,,,1993,4/25/2023 9:31pm
1480,Denver Sandwich Co.,1217 E. 9th Ave.,,861-9762 11am-9pm,Denver,CO,(MX),Restaurants & Cafes,,,1993,4/25/2023 9:31pm
1481,Devine Cafe,2033 E. Colfax Ave.,,333-8463 cocktails,Denver,CO,(MX),Restaurants & Cafes,,,1993,4/25/2023 9:31pm
1482,Footloose Cafe,102 S. Broadway,,"722-3430 9am-10pm, til 4am Fri & Sat, til 5pm Sun",Denver,CO,"(MX),(AH)",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
1483,John Galt's Coffeehouse,430 S. Broadway,,"744-6774 coffeehouse, desserts, games & cards",Denver,CO,"(*),(MW),(NH)",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
1484,Lautrec's Restaurant & Cabaret,266 S. Downing St.,,"777-1991 5pm-2am, clsd Mon",Denver,CO,"(MX),(E),(P)",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
1485,Broadway Bodyworks,160 S. Broadway,,722-4342,Denver,CO,,Gyms/Health Clubs,,,1993,4/25/2023 9:31pm
1486,Community Country Club,2151 Lawrence St.,,297-2601 24hrs,Denver,CO,(PC),Gyms/Health Clubs,,,1993,4/25/2023 9:31pm
1487,Denver Swim Club,6923 E. Colfax Ave.,,321-9399 24hrs,Denver,CO,"(*),(YC),(V),(SW)",Gyms/Health Clubs,,,1993,4/25/2023 9:31pm
1488,Midtowne Spa,2935 Zuni St.,,"458-8902, 24hrs",Denver,CO,,Gyms/Health Clubs,,,1993,4/25/2023 9:31pm
1489,Category Six,1029 E. 11th Ave.,,"832-6263, 10am-6pm",Denver,CO,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
1490,Tattered Cover Book Store,2955 E. 1st Ave.,,"322-7727/(800)833-9327, 9:30am-9pm, til 6pm Sat, noon-5pm Sun",Denver,CO,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
1493,Imperial Travel,717 17th St.,,292-1334,Denver,CO,(IGTA),Travel/Tour Operators,,,1993,4/25/2023 9:31pm
1494,Metro Travel,900 Madison Ste. 101,,333-6777,Denver,CO,(IGTA),Travel/Tour Operators,,,1993,4/25/2023 9:31pm
1495,Travel Junction,3200 Wadsworth,,233-2629,Denver,CO,(IGTA),Travel/Tour Operators,,,1993,4/26/2023 11:58am
1496,Affirmation Methodist,1615 Ogden,,"(St. Paul's Church) 832-4929, 11am Sun",Denver,CO,,Religious Organizations,,,1993,4/25/2023 9:31pm
1497,Dignity Denver,1100 Fillmore,,"322-8485, 5pm Sun",Denver,CO,,Religious Organizations,,,1993,4/25/2023 9:31pm
1498,Integrity,1280 Vine St.,,"388-6469, 7pm Sun",Denver,CO,,Religious Organizations,,,1993,4/25/2023 9:31pm
1499,MCC of the Rockies,960 Clarkson St.,,"860-1816, 9:30am, 11am, & 5pm Sun, 7pm Wed",Denver,CO,,Religious Organizations,,,1993,4/25/2023 9:31pm
1501,Out Front,600 Grant Ste. 505,,860-8994 bi-weekly,Denver,CO,,Publications,,,1993,4/25/2023 9:31pm
1502,Quest,432 S. Broadway,,722-5965 monthly,Denver,CO,,Publications,,,1993,4/25/2023 9:31pm
1503,Crypt,131 Broadway,,733-3112,Denver,CO,,Erotica,,,1993,4/25/2023 9:31pm
1504,Empress Theater,139 Broadway,,"778-6584, 24hrs",Denver,CO,,Erotica,,,1993,4/25/2023 9:31pm
1515,Nightingales,1437 E. Mulberry St.,,493-0251 4pm-2am,Fort Collins,CO,"(*),(MW),(CW),(D),(S),(V)",Bars,,,1993,4/25/2023 9:31pm
1516,Fort Collins Travel,333 W. Mountain Ave.,,482-5555,Fort Collins,CO,,Travel/Tour Operators,,,1993,4/25/2023 9:31pm
1517,Quincy's,609 Main St.,,242-9633 gay after 8pm,Grand Junction,CO,"(MW),(NH)",Bars,,,1993,4/25/2023 9:31pm
1521,MCC Pueblo,1003 Liberty Ln.,,"(Christ Church) 543-6460, 12:30pm Sun & 7pm Wed",Pueblo,CO,,Religious Organizations,,,1993,4/25/2023 9:31pm
1526,Sweet Basil,193 E. Gore Creek Dr.,,"476-0125 lunch & dinner, full bar",Vail,CO,(MX),Restaurants & Cafes,,,1993,4/25/2023 9:31pm
1528,Silverado II,490 Kings Crossing Rd.,,726-5753 condo ski resort,Winter Park,CO,(MX),Accommodations,,,1993,4/25/2023 9:31pm
1530,"Hackman House, The",602 W. Midland Ave.,,"687-9851 Victorian B&B, message available",Woodland Park,CO,(MX),Accommodations,,,1993,4/25/2023 9:31pm
1531,Changes Cafe,1199 Main St.,,"332-7939 9am-1am, til 2am Fri & Sat, from 11am Sun",Bridgeport,CT,"(MW),(D),(E)",Bars,,,1993,4/25/2023 9:31pm
1536,Aldis the Travel Planner,"265 Federal Rd., Box 189",,775-9399,Brookfield,CT,(IGTA),Travel/Tour Operators,,,1993,4/25/2023 9:31pm
1538,Triangles Cafe,"66 Sugar Hollow Rd., Rte. 7",,"798-6996 7:30pm-2am, outdoor patio",Danbury,CT,"(*),(MW),(D),(S)",Bars,,,1993,4/25/2023 9:31pm
1541,"Eatery, The",297 S. Main St.,,"627-7094 lunch & dinner, full bar w/cabaret",West Windsor,CT,"(MX),(E)",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
1542,Bookends,44 Enfield St. ,,(Rte. 5) 745-3988,Enfield,CT,,Erotica,,,1993,4/25/2023 9:31pm
1543,Video Expo,591 Rte. 12,,448-0787,Groton,CT,,Erotica,,,1993,4/25/2023 9:31pm
1546,Gay/Lesbian Community Center,1841 Broad St.,,"724-5542, 5pm-10pm Mon, Th & Fri",Hartford,CT,,Info Lines & Services,,,1993,4/25/2023 9:31pm
1549,Chez Est,458 Wethersfield Ave.,,"525-3243 3pm-2am, from noon Sat & Sun",Hartford,CT,"(*),(P),(D)",Bars,,,1993,4/25/2023 9:31pm
1550,"Mission, The",81 Pope Park Hwy.,,"951-0500 8pm-1am Tues-Sat, from 4pm Sun",Hartford,CT,"(*),(MX),(D),(YC)",Bars,,,1993,4/25/2023 9:31pm
