"ID","title","streetaddress","unclear_address","description","city","state","amenityfeatures","type","uncleartype","notes","Year","Last.Modified","full.address","lon","lat","geoAddress","status"
3070,"Bar, The","99 St. Botolph St.",NA,"266-3030 11am-1am","Boston","MA","(MW),(NH),(F)","Bars","","",1995,"4/25/2023 9:22pm","99 St. Botolph St. ,  Boston ,  MA",-71.0808596,42.3450286,"99 st botolph st, boston, ma 02116, usa","Geocoded"
3102,"Omega International Travel","99 Summer St.",NA,"737-8511/ (800)727-0599","Boston","MA","(IGTA)","Travel/Tour Operators","","",1995,"4/25/2023 9:22pm","99 Summer St. ,  Boston ,  MA",-71.0583128,42.3537236,"99 summer street, boston, ma 02110, usa","Geocoded"
1783,"Underpass","100 Ansin Blvd.",NA,"457-8800 clsd Mon","Hallandale","FL","D,(E),(K),(S)","Bars","","",1995,"4/25/2023 9:22pm","100 Ansin Blvd. ,  Hallandale ,  FL",-80.1635772,25.9858649,"100 ansin blvd, hallandale beach, fl 33009, usa","Geocoded"
237,"Lotus Bookstore","100 Brewery Lane",NA,"885-6685, 10am-5:30pm, clsd Sun","Auburn","CA","","Bookstores/Retail Shops","","",1995,"4/25/2023 9:22pm","100 Brewery Lane ,  Auburn ,  CA",-121.0783295,38.8949625,"100 brewery ln, auburn, ca 95603, usa","Geocoded"
1418,"Bistro 100","100 E. 9th @ Lincoln",NA,"894-0600 lunch & dinner, Sun brunch, bar from 11am, great patio","Denver","CO","(MW),(E)","Restaurants & Cafes","","",1995,"4/25/2023 9:22pm","100 E. 9th @ Lincoln ,  Denver ,  CO",NA,NA,"NA","Geocoded"
2041,"La Royale Lounge & Liquor Store","100 Harrison",NA,"763-9110 3pm-3am, 4pm-4am Fri-Sat, patio","Panama City","FL","(*),(MW),(NH),(WC)","Bars","","",1995,"4/25/2023 9:22pm","100 Harrison ,  Panama City ,  FL",-85.6579362,30.1942936,"100 harrison pl, panama city, fl 32405, usa","Geocoded"
4020,"Sneakers","100 Harrison",NA,"484-8816 3:30pm-2am","Jamestown","NY","(*),(MW),D,(V),(WC)","Bars","","",1995,"4/25/2023 9:23pm","100 Harrison ,  Jamestown ,  NY",-79.2353765,42.0936911,"100 harrison st, jamestown, ny 14701, usa","Geocoded"
3139,"Captain Dexter House","100 Main St., Vineyard Haven",NA,"693-6564","Martha's Vineyard","MA","(GF)","Accommodations","","",1995,"4/25/2023 9:22pm","100 Main St., Vineyard Haven ,  Martha's Vineyard ,  MA",-70.6033533,41.456467,"100 main st, vineyard haven, ma 02568, usa","Geocoded"
88,"Monte Vista Lounge","100 N. San Francisco St.",NA,"779-6971 24hrs, rooms avail., cafe 6am-6pm","Flagstaff","AZ","(GF),(E)","Bars","","",1995,"4/25/2023 9:22pm","100 N. San Francisco St. ,  Flagstaff ,  AZ",-111.6473011,35.1982704,"100 n san francisco st, flagstaff, az 86001, usa","Geocoded"
3726,"Alley Club, The","100 N. Sierra",NA,"(in alley btwn. Virginia & Sierra) 333-2808 24hrs","Reno","NV","(MW),(WC)","Bars","","",1995,"4/28/2023 9:37am","100 N. Sierra ,  Reno ,  NV",-119.8139764,39.5256271,"100 n sierra st, reno, nv 89501, usa","Geocoded"
2018,"Edge, The","100 W. Livingston St.",NA,"839-4331 Gay Night Th","Orlando","FL","(GF),D,(S)","Bars","","",1995,"4/25/2023 9:22pm","100 W. Livingston St. ,  Orlando ,  FL",-81.3811131,28.5469645,"100 w livingston st, orlando, fl 32801, usa","Geocoded"
1590,"Capitol Hill Guest House","101 5th St. NE",NA,"547-1050 B&B","Washington","DC","(GF)","Accommodations","","",1995,"4/25/2023 9:22pm","101 5th St. NE ,  Washington ,  DC",-76.9992493,38.8910788,"101 5th st ne, washington, dc 20002, usa","Geocoded"
4092,"Pyramid","101 Avenue A",NA,"(7th) 679-1808 10pm-4am Wed & wknds, call for theme nights, drag queens & kings","New York City","NY","(*),D,(E),(S)","Bars","","Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,"4/28/2023 10:29am","101 Avenue A ,  New York City ,  NY",-73.9840245,40.7258559,"101 avenue a, new york, ny 10009, usa","Geocoded"
4471,"Fountain Square News","101 E. 5th St.",NA,"421-4049, 7:30am-6:30pm","Cincinnati","OH","","Bookstores/Retail Shops","","",1995,"4/25/2023 9:23pm","101 E. 5th St. ,  Cincinnati ,  OH",-84.5111653,39.1011851,"101 e 5th st, cincinnati, oh 45202, usa","Geocoded"
3525,"Midwest Adult Book Store","101 E. Walnut St.",NA,"442-6622","Columbia","MO","","Erotica","","",1995,"4/25/2023 9:22pm","101 E. Walnut St. ,  Columbia ,  MO",-92.3359533,38.9530553,"101 e walnut st, columbia, mo 65203, usa","Geocoded"
3132,"Tower News","101 Gorham St.",NA,"452-8693","Lowell","MA","","Erotica","","",1995,"4/25/2023 9:22pm","101 Gorham St. ,  Lowell ,  MA",-71.3089542,42.6404139,"101 gorham st, lowell, ma 01852, usa","Geocoded"
4375,"Club Cabaret","101 N. Center St.",NA,"322-8103 9pm-3am Th-Sun","Hickory","NC","(MW),D,(S),(PC),(WC)","Bars","","",1995,"4/25/2023 9:23pm","101 N. Center St. ,  Hickory ,  NC",-81.3381366,35.7336125,"101 n center st, hickory, nc 28601, usa","Geocoded"
4698,"After 8 Club","101 NW 23rd",NA,"752-8157 mtgs 2nd Tues 7pm, lesbigay info/referrals, Corvallis Men's Group","Corvallis","OR","","Info Lines & Services","","",1995,"4/25/2023 9:23pm","101 NW 23rd ,  Corvallis ,  OR",-123.2774387,44.5687887,"101 nw 23rd st, corvallis, or 97330, usa","Geocoded"
3788,"Atlantic City News","101 S. Martin Luther King Jr. Blvd.",NA,"(S. Illinois Ave.) 344-9444, 24hrs","Atlantic City","NJ","","Erotica","","",1995,"4/28/2023 10:28am","101 S. Martin Luther King Jr. Blvd. ,  Atlantic City ,  NJ",-74.4304581,39.3588821,"101 mlk jr blvd, atlantic city, nj 08401, usa","Geocoded"
5483,"Community Outreach Center","102 Ave. S.",NA,"762-1019, taped info","Longview","TX","","Info Lines & Services","","",1995,"4/25/2023 9:23pm","102 Ave. S. ,  Longview ,  TX",-94.7404891,32.5007037,"longview, tx, usa","Geocoded"
2544,"DK's Lounge","102 E. Main St.",NA,"674-2535 3pm-3am","Gas City","IN","(MW),D","Bars","","",1995,"4/25/2023 9:22pm","102 E. Main St. ,  Gas City ,  IN",-85.6150178,40.4877146,"102 e main st, gas city, in 46933, usa","Geocoded"
5197,"Hut","102 N. Cleveland",NA,"725-9872 7am-3am, beer & set-ups only","Memphis","TN","(MW),(NH)","Bars","","",1995,"8/7/2023 2:52pm","102 N. Cleveland ,  Memphis ,  TN",-90.0157169,35.1420463,"102 n cleveland st, memphis, tn 38104, usa","Geocoded"
5857,"Fantasy Unlimited","102 Pike St.",NA,"682-0167","Seattle","WA","","Erotica","","",1995,"4/25/2023 9:23pm","102 Pike St. ,  Seattle ,  WA",-122.3399455,47.6089767,"102 pike st, seattle, wa 98101, usa","Geocoded"
4425,"Plain Brown Wrapper","102 S. 3rd St.",NA,"772-9021, 24hrs","Grand Forks","ND","","Erotica","","",1995,"4/25/2023 9:23pm","102 S. 3rd St. ,  Grand Forks ,  ND",-97.0290456,47.9241187,"102 s 3rd st, grand forks, nd 58201, usa","Geocoded"
5574,"Trapp, The","102 S. 600 W.",NA,"531-8727 11am-1am, patio","Salt Lake City","UT","D,(CW),(PC),(WC)","Bars","","",1995,"4/25/2023 9:23pm","102 S. 600 W. ,  Salt Lake City ,  UT",-111.9085365,40.7669609,"102 s 600 w, salt lake city, ut 84101, usa","Geocoded"
2354,"Pour House","103 155th Pl.",NA,"891-3980 8pm-2am, til 3am Wed, Fri-Sat","Calumet City","IL","D","Bars","","",1995,"4/25/2023 9:22pm","103 155th Pl. ,  Calumet City ,  IL",-87.527721,41.612704,"103 155th pl, calumet city, il 60409, usa","Geocoded"
1703,"Amelia Island Williams House, The","103 S. 9th St.",NA,"277-2328 full brkfst, fireplaces","Fernandina Beach","FL","(*),(GF)","Accommodations","","",1995,"4/25/2023 9:22pm","103 S. 9th St. ,  Fernandina Beach ,  FL",-81.4584962,30.6691814,"103 s 9th st, fernandina beach, fl 32034, usa","Geocoded"
4107,"103","103 Second Ave.",NA,"(6th) 777-4120 lunch & dinner, open late, New American menu","New York City","NY","(*),(WC)","Restaurants & Cafes","","Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,"4/28/2023 10:29am","103 Second Ave. ,  New York City ,  NY",-73.9886731,40.727587,"103 2nd ave, new york, ny 10003, usa","Geocoded"
3813,"Joy's Books","103 Springbrook Ave.",NA,"397-2907","Lambertville","NJ","","Erotica","","",1995,"4/25/2023 9:22pm","103 Springbrook Ave. ,  Lambertville ,  NJ",-74.9429448,40.3659394,"lambertville, nj 08530, usa","Geocoded"
5179,"Chelsea Station News","103 W. Jackson Ave.",NA,"522-6390, 9am-10pm, til 2am Fri-Sat, alternative magazines & newspapers","Knoxville","TN","","Bookstores/Retail Shops","","",1995,"8/7/2023 2:51pm","103 W. Jackson Ave. ,  Knoxville ,  TN",-83.918743,35.9705299,"103 w jackson ave, knoxville, tn 37902, usa","Geocoded"
1423,"Footloose Cafe","104 S. Broadway",NA,"722-3430 9am-10pm, til 5pm Sun, full bar","Denver","CO","(MW),(WC)","Restaurants & Cafes","","",1995,"4/25/2023 9:22pm","104 S. Broadway ,  Denver ,  CO",-104.9872842,39.7145529,"104 s broadway, denver, co 80203, usa","Geocoded"
2490,"Left Bank Bookstall","104 S. Oak Park Ave.",NA,"383-4700","Oak Park","IL","","Bookstores/Retail Shops","","",1995,"4/25/2023 9:22pm","104 S. Oak Park Ave. ,  Oak Park ,  IL",-87.7942891,41.886628,"104 s oak park ave, oak park, il 60302, usa","Geocoded"
2749,"Sparks","104 W. Main St.",NA,"587-8566 9pm-4am, clsd Mon","Louisville","KY","(MW),D,(A),(E),(WC)","Bars","","",1995,"4/25/2023 9:22pm","104 W. Main St. ,  Louisville ,  KY",-85.7519569,38.2557916,"104 w main st, louisville, ky 40202, usa","Geocoded"
166,"Sun Catch B&B, The","105 N. Avenida Javalina",NA,"885-0883 4 acres, hot tub, full brkfst","Tucson","AZ","(MW),(SW),(N),(WC)","Accommodations","","",1995,"4/25/2023 9:22pm","105 N. Avenida Javalina ,  Tucson ,  AZ",-110.7322221,32.222147,"105 n avenida javalina, tucson, az 85748, usa","Geocoded"
5638,"Passport Executive Travel","105 N. Washington St.",NA,"549-5559/(800)344-7794","Alexandria","VA","(IGTA)","Travel/Tour Operators","","",1995,"4/25/2023 9:23pm","105 N. Washington St. ,  Alexandria ,  VA",-77.0467318,38.8052289,"105 n washington st, alexandria, va 22314, usa","Geocoded"
4910,"Havana","105 S. Main St.",NA,"86209897 11am-midnight, full bar til 2am","New Hope","PA","(E)","Restaurants & Cafes","","",1995,"4/25/2023 9:23pm","105 S. Main St. ,  New Hope ,  PA",-74.950423,40.3609344,"105 s main st, new hope, pa 18938, usa","Geocoded"
2103,"Mr. C's Top Secret","105 W. MLK Blvd.",NA,"239-3333 4pm-1am, Chinese","Tampa","FL","(K),(WC)","Restaurants & Cafes","","",1995,"4/25/2023 9:22pm","105 W. MLK Blvd. ,  Tampa ,  FL",-82.4614349,27.9817841,"105 w m.l.k. jr blvd, tampa, fl 33603, usa","Geocoded"
5634,"Mallard of Olde Towne, The","106 Commerce St.",NA,"548-5618","Alexandria","VA","(MW),(IGTA)","Accommodations","","",1995,"4/25/2023 9:23pm","106 Commerce St. ,  Alexandria ,  VA",-77.0530621,38.8054538,"106 commerce st, alexandria, va 22314, usa","Geocoded"
1596,"Mallard of Olde Towne","106 Commerce St.",NA,"(Alexandria, VA) (703)548-5618","Washington","DC","(MW)","Accommodations","","",1995,"4/28/2023 10:22am","106 Commerce St. ,  Washington ,  DC",-77.0368707,38.9071923,"washington, dc, usa","Geocoded"
5800,"Romper Room","106 First Ave. N.",NA,"284-5003 4pm-2am, til 4am Fri-Sat","Seattle","WA","(GF),D,(BW)","Bars","","",1995,"4/25/2023 9:23pm","106 First Ave. N. ,  Seattle ,  WA",-122.3552164,47.6189527,"106 1st ave n, seattle, wa 98109, usa","Geocoded"
5750,"Whidbey Inn, The","106 First St.",NA,"221-7115 full brkfst, on bluff over Saratoga Passage Waterway & mtns.","Langley","WA","(GF)","Accommodations","","",1995,"4/25/2023 9:23pm","106 First St. ,  Langley ,  WA",-122.4077469,48.0407559,"106 1st st, langley, wa 98260, usa","Geocoded"
3056,"Food for Thought","106 N. Pleasant St.",NA,"253-5432 opens 9:30am, from noon Sun, progressive bookstore","Amherst","MA","(WC)","Bookstores/Retail Shops","","",1995,"4/25/2023 9:22pm","106 N. Pleasant St. ,  Amherst ,  MA",-72.520321,42.3771061,"106 n pleasant st, amherst, ma 01002, usa","Geocoded"
5517,"El Jardin","106 Navarro St.",NA,"223-7177 10am-2am (since 1946!)","San Antonio","TX","(NH),(P),(S)","Bars","","",1995,"4/25/2023 9:23pm","106 Navarro St. ,  San Antonio ,  TX",-98.4906795,29.4213331,"106 navarro st, san antonio, tx 78205, usa","Geocoded"
5510,"106 Off Broadway","106 Pershing St.",NA,"820-0906 noon-2am","San Antonio","TX","(NH),(OC),(WC)","Bars","","",1995,"4/25/2023 9:23pm","106 Pershing St. ,  San Antonio ,  TX",-98.466092,29.4608675,"106 pershing ave, san antonio, tx 78209, usa","Geocoded"
5890,"North Bank Tavern","106 W. 6th St.",NA,"695-3862 noon-2am","Vancouver","WA","(MW),(F),(BW),(WC)","Bars","","",1995,"4/25/2023 9:23pm","106 W. 6th St. ,  Vancouver ,  WA",-122.6722009,45.6257984,"106 w 6th st, vancouver, wa 98660, usa","Geocoded"
4591,"Zephyr, The","106 W. Main St.",NA,"678-4848 clsd Mon, vegetarian","Kent","OH","(E),(WC)","Restaurants & Cafes","","",1995,"4/25/2023 9:23pm","106 W. Main St. ,  Kent ,  OH",-81.358476,41.1535106,"106 w main st, kent, oh 44240, usa","Geocoded"
3043,"Route 1 News Agency","106 Washington Blvd.",NA,"725-9671, 24hrs","Laurel","MD","","Erotica","","",1995,"4/25/2023 9:22pm","106 Washington Blvd. ,  Laurel ,  MD",-76.8438394,39.1036549,"106 washington blvd, laurel, md 20707, usa","Geocoded"
2915,"Manor House Inn","106 West St.",NA,"288-3759 B&B, open May-Nov.","Bar Harbor","ME","(GF)","Accommodations","","",1995,"4/25/2023 9:22pm","106 West St. ,  Bar Harbor ,  ME",-68.208795,44.3903644,"106 west st, bar harbor, me 04609, usa","Geocoded"
3500,"Courtyard, The","107 E. Front St.",NA,"545-2714 11am-2pm, 8pm-2am Wed-Sat, patio","Hattiesburg","MS","(MW),D,(F),(E)","Bars","","",1995,"4/25/2023 9:22pm","107 E. Front St. ,  Hattiesburg ,  MS",-89.2893525,31.3265731,"107 e front st, hattiesburg, ms 39401, usa","Geocoded"
2591,"Mark III Tap Room","107 E. Main St.",NA,"282-8273 11am-3am, clsd Sun","Muncie","IN","(MW),D","Bars","","",1995,"4/25/2023 9:22pm","107 E. Main St. ,  Muncie ,  IN",-85.3861737,40.1934037,"107 e main st, muncie, in 47305, usa","Geocoded"
1457,"Raven and the Rose, The","107 S. College",NA,"224-2434, 2pm-7pm, 1pm-5:30pm Sun, metaphysical bookstore","Fort Collins","CO","","Bookstores/Retail Shops","","",1995,"4/25/2023 9:22pm","107 S. College ,  Fort Collins ,  CO",-105.0772718,40.5866668,"107 s college ave, fort collins, co 80524, usa","Geocoded"
569,"Score","107 W. 4th St.",NA,"625-7382 10am-2am, Sun Beer Bust","Los Angeles","CA","(NH),(MRC-L)","Bars","","Listed under ""L.A. - Midtown.""",1995,"4/25/2023 9:22pm","107 W. 4th St. ,  Los Angeles ,  CA",-118.2473453,34.0486054,"107 4th st, los angeles, ca 90013, usa","Geocoded"
1569,"Renaissance","107 W. 6th St.",NA,"652-9435 10am-2am","Wilmington","DE","(*),(MW),D,(F),(E)","Bars","","",1995,"4/25/2023 9:22pm","107 W. 6th St. ,  Wilmington ,  DE",-75.55123,39.742458,"107 w 6th st, wilmington, de 19801, usa","Geocoded"
4212,"Heaven Sent Me","108 Cain Dr., Brentwood",NA,"434-4777 24hrs","New York City","NY","(*),(PC)","Erotica","","Listed under ""N.Y.C. - Long Island/ Suffolk County.""",1995,"4/25/2023 9:23pm","108 Cain Dr., Brentwood ,  New York City ,  NY",NA,NA,"NA","Geocoded"
5044,"Chumley's","108 W. College",NA,"238-4446 4pm-2am, from 6pm Sun","State College","PA","(*),(WC)","Bars","","",1995,"4/25/2023 9:23pm","108 W. College ,  State College ,  PA",-77.8616729,40.7940415,"108 w college ave, state college, pa 16801, usa","Geocoded"
4871,"Safari Lounge","108 W. Pittsburgh St.",NA,"837-9948 9pm-2am, clsd Sun, patio","Greensburg","PA","(*),D","Bars","","",1995,"4/25/2023 9:23pm","108 W. Pittsburgh St. ,  Greensburg ,  PA",-79.5459805,40.3019096,"108 w pittsburgh st, greensburg, pa 15601, usa","Geocoded"
2083,"Lighted Tree Garden Bar","109 8th Ave., Pass-a-Grille Beach",NA,"360--373 11am-2am, patio, inquire about accommodations","St. Petersburg Beach","FL","(*),(MW),(F),(E),(WC)","Bars","","",1995,"4/25/2023 9:22pm","109 8th Ave., Pass-a-Grille Beach ,  St. Petersburg Beach ,  FL",-82.7371165,27.6882773,"109 8th ave, st pete beach, fl 33706, usa","Geocoded"
5797,"Off Ramp Music Cafe","109 Eastlake E.",NA,"628-0232 5pm-2am, call for taped info","Seattle","WA","(GF),(F),(E)","Bars","","",1995,"4/25/2023 9:23pm","109 Eastlake E. ,  Seattle ,  WA",-122.3293861,47.6186896,"109 eastlake ave e, seattle, wa 98109, usa","Geocoded"
4264,"Rochester Spa & Body Club","109 Liberty Pole Way",NA,"454-1074 24hrs","Rochester","NY","(PC)","Men's Clubs","","",1995,"4/25/2023 9:23pm","109 Liberty Pole Way ,  Rochester ,  NY",-77.6042927,43.1597219,"109 liberty pole way, rochester, ny 14604, usa","Geocoded"
3821,"Lesbian/Gay Men of New Brunswick","109 Nichol Ave.",NA,"(Quaker Meeting House) 247-0515, 8pm 2nd & 4th Tues, social group","New Brunswick","NJ","","Info Lines & Services","","",1995,"4/28/2023 10:28am","109 Nichol Ave. ,  New Brunswick ,  NJ",-74.4410942,40.4817146,"109 nichol ave, new brunswick, nj 08901, usa","Geocoded"
2794,"Hott Shotz","110 Catalpa St.",NA,"388-3262 opens 9pm, clsd Sun-Mon, drag Tues, giftshop","Monroe","LA","(MW),D,(S),(V)","Bars","","",1995,"4/25/2023 9:22pm","110 Catalpa St. ,  Monroe ,  LA",-92.1150001,32.5028297,"110 catalpa st, monroe, la 71201, usa","Geocoded"
2040,"Fiesta Room","110 Harrison Ave.",NA,"763-9476 7:30pm-3am, til 4am Fri-Sat, patio","Panama City","FL","(*),(MW),D,(S)","Bars","","",1995,"4/25/2023 9:22pm","110 Harrison Ave. ,  Panama City ,  FL",-85.6618236,30.1537029,"110 harrison ave, panama city, fl 32401, usa","Geocoded"
3446,"GlamSlam","110 N. 5th St.",NA,"(at 2nd) 338-3383 men's night Tues","Minneapolis","MN","(GF),D,(A)","Bars","","",1995,"8/7/2023 3:06pm","110 N. 5th St. ,  Minneapolis ,  MN",-93.2740394,44.9811147,"110 n 5th st, minneapolis, mn 55401, usa","Geocoded"
4751,"Embers Nightclub","110 NW Broadway",NA,"222-3082 11am-2:30am, til 4am Fri-Sat","Portland","OR","(*),(MW),D,(F),(S),(WC)","Bars","","",1995,"4/25/2023 9:23pm","110 NW Broadway ,  Portland ,  OR",-122.6772242,45.5239836,"110 nw broadway, portland, or 97209, usa","Geocoded"
2694,"Expressions","110 SE 8th",NA,"233-3622 7pm-2am, from 4pm Fri-Sat","Topeka","KS","(*),(MW),D,(S),(V),(PC)","Bars","","",1995,"4/25/2023 9:22pm","110 SE 8th ,  Topeka ,  KS",-95.6737642,39.0488413,"110 se 8th ave, topeka, ks 66603, usa","Geocoded"
5568,"Perry Hotel","110 W. 300 S.",NA,"521-4300","Salt Lake City","UT","(GF),(F),(WC)","Accommodations","","",1995,"4/25/2023 9:23pm","110 W. 300 S. ,  Salt Lake City ,  UT",-111.89448,40.763163,"110 w 300 s, salt lake city, ut 84101, usa","Geocoded"
1350,"Hotel Aspen","110 W. Main St.",NA,"925-3441/ (800)527-7369 ""mountain brkfst""","Aspen","CO","(GF),(SW)","Accommodations","","",1995,"4/25/2023 9:22pm","110 W. Main St. ,  Aspen ,  CO",-106.8229415,39.1920175,"110 w main st, aspen, co 81611, usa","Geocoded"
2078,"P.S.","111 2nd Ave. NE",NA,"823-2937 cards & gifts, 10am-6pm, clsd Sun","St Petersburg","FL","","Bookstores/Retail Shops","","",1995,"4/25/2023 9:22pm","111 2nd Ave. NE ,  St Petersburg ,  FL",-82.6334039,27.7745015,"111 2nd ave ne, st. petersburg, fl 33701, usa","Geocoded"
2778,"Mirror Lounge","111 3rd St.",NA,"387-9797 2pm-2am, from 6pm Sat, clsd Sun","Baton Rouge","LA","D,(S),(WC)","Bars","","",1995,"4/25/2023 9:22pm","111 3rd St. ,  Baton Rouge ,  LA",-91.1885955,30.4476165,"111 3rd st, baton rouge, la 70801, usa","Geocoded"
5227,"Victor Victoria's","111 8th Ave. N.",NA,"244-7256 3pm-3am","Nashville","TN","D,(CW),(F),(S)","Bars","","",1995,"8/7/2023 2:53pm","111 8th Ave. N. ,  Nashville ,  TN",-86.7818443,36.1585216,"111 8th ave s, nashville, tn 37203, usa","Geocoded"
4142,"Leather Man","111 Christopher St.",NA,"243-5339","New York City","NY","","Erotica","","Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,"4/25/2023 9:23pm","111 Christopher St. ,  New York City ,  NY",-74.0052521,40.7334188,"111 christopher st, new york, ny 10014, usa","Geocoded"
2211,"Foxes Video Showcase","111 Jefferson Davis Hwy.",NA,"(803) 279-7023, 24hrs","Augusta","GA","","Erotica","","",1995,"4/25/2023 9:22pm","111 Jefferson Davis Hwy. ,  Augusta ,  GA",-81.77904,33.561083,"111 jefferson davis hwy, aiken, sc 29801, usa","Geocoded"
5193,"501 Club","111 N. Claybrook",NA,"274-8655 noon-3am, patio; also cruise bar","Memphis","TN","(MW),D,(S),(WC)","Bars,Cruising Areas","","",1995,"8/7/2023 2:52pm","111 N. Claybrook ,  Memphis ,  TN",-90.0180475,35.1421709,"111 n claybrook st, memphis, tn 38104, usa","Geocoded"
677,"Friar Tucks","111 N. Pine St.",NA,"265-9093 dinner nightly, full bar","Nevada City","CA","(WC)","Restaurants & Cafes","","",1995,"4/25/2023 9:22pm","111 N. Pine St. ,  Nevada City ,  CA",-121.018835,39.263115,"111 n pine st, nevada city, ca 95959, usa","Geocoded"
6086,"Concra","112 Ave. Universidad",NA,"Santa Rita, Rio Piedras 753-9443 healthcare & referrals","San Juan","PR","","Info Lines & Services","","",1995,"7/26/2023 12:07pm","112 Ave. Universidad ,  San Juan ,  PR",-66.0552794,18.4029971,"112 av. universidad, san juan, 00925, puerto rico","Geocoded"
6101,"Lime","112 Condado Ave",NA,"from 7pm, from 5pm Sun (""a must"")","San Juan","PR","(*),(YC)","Bars","","",1995,"7/26/2023 12:07pm","112 Condado Ave ,  San Juan ,  PR",-66.0733694,18.4537053,"112 condado ave, san juan, 00907, puerto rico","Geocoded"
5094,"Back Street Video","112 Mathewson",NA,"521-7905","Providence","RI","","Erotica","","",1995,"4/25/2023 9:23pm","112 Mathewson ,  Providence ,  RI",-71.4143429,41.8230286,"112 mathewson st, providence, ri 02903, usa","Geocoded"
2784,"Kixx","112 N. Hollywood",NA,"876-9587 6pm-2am","Houma","LA","(MW),D,(WC)","Bars","","",1995,"4/25/2023 9:22pm","112 N. Hollywood ,  Houma ,  LA",-90.7407109,29.6069028,"112 n hollywood rd, houma, la 70364, usa","Geocoded"
