"ID","title","description","streetaddress","city","state","amenityfeatures","type","unclear_address","Year","uncleartype","notes","lastmodified","full.address","lon","lat","geoAddress","status"
"3563","1099 Club","(Looking up)","1099 S. Virginia","Reno","NV","(PT)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","1099 S. Virginia, Reno, NV",-119.8068565,39.5127131,"1099 s virginia st, reno, nv 89502, usa","Geocoded"
"3560","Outback","(By Maverick)","7350 W. 4th St.","Reno","NV","","Bars/Clubs",NA,1985,"checked","","12/5/2021 12:17pm","7350 W. 4th St., Reno, NV",-119.8818518,39.509804,"7350 w 4th st, reno, nv 89523, usa","Geocoded"
"3564","Virginia St. Book Store","(Cruisy 24 hr. arcade)","961 S. Virginia","Reno","NV","","Book Store,Cruising Areas",NA,1985,"","","1/7/2022 12:09pm","961 S. Virginia, Reno, NV",-119.8080632,39.5152543,"961 s virginia st, reno, nv 89509, usa","Geocoded"
"3561","Rumpus Room","(Something for everyone)","424 E. 4th St.","Reno","NV","(PT),(R),(*)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","424 E. 4th St., Reno, NV",-119.8082584,39.53085,"424 e 4th st, reno, nv 89512, usa","Geocoded"
"2448","Coachman Lounge","(Some L)","911 Main St.","Richmond","IN","(L),(D)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","911 Main St., Richmond, IN",-84.8898975,39.8288697,"911 e main st, richmond, in 47374, usa","Geocoded"
"2449","Wolf's Den","(Novelties)","6 S. 11th St.","Richmond","IN","","Business",NA,1985,"","","12/5/2021 12:17pm","6 S. 11th St., Richmond, IN",-84.8878885,39.8289609,"6 s 11th st, richmond, in 47374, usa","Geocoded"
"5414","Carriage House Book Store","","402 N., Harrison","Richmond","VA","","Book Store",NA,1985,"","","12/10/2021 1:52pm","402 N., Harrison, Richmond, VA",-77.4536816,37.550575,"402 n harrison st, richmond, va 23220, usa","Geocoded"
"5413","Broadway Cafe","(Many L)","1620 W. Broad St.","Richmond","VA","(R),(L)","Restaurant",NA,1985,"","","12/10/2021 1:51pm","1620 W. Broad St., Richmond, VA",-77.4564611,37.5547435,"1620 w broad st, richmond, va 23220, usa","Geocoded"
"5412","Biff's Carytowne Book Store","","2930 W. Cary St.","Richmond","VA","","Book Store",NA,1985,"","","12/10/2021 1:51pm","2930 W. Cary St., Richmond, VA",-77.4784617,37.5525822,"2930 w cary st, richmond, va 23221, usa","Geocoded"
"5416","Dignity","(Church)","815 E. Grace","Richmond","VA","","Religious Institution",NA,1985,"","","12/10/2021 1:54pm","815 E. Grace, Richmond, VA",-77.4353067,37.5400173,"815 e grace st, richmond, va 23219, usa","Geocoded"
"5415","Carytowne Inn","(Disco)(Many L)","3028 W. Cary St.","Richmond","VA","(L),(D),(R)","Restaurant",NA,1985,"","","12/10/2021 1:53pm","3028 W. Cary St., Richmond, VA",-77.4798545,37.5530175,"3028 w cary st, richmond, va 23221, usa","Geocoded"
"5417","M.C.C.","","4500 Kensington Ave.","Richmond","VA","(MCC)","Religious Institution",NA,1985,"","","12/10/2021 1:54pm","4500 Kensington Ave., Richmond, VA",-77.4960998,37.567494,"4500 kensington ave, richmond, va 23221, usa","Geocoded"
"5418","Scandal's","(Some L)(Cabaret)(Disco)(Tops in Richmond)","2001 Franklin","Richmond","VA","(YC),(L),(PT),(S),(D),(*)","Bars/Clubs",NA,1985,"","","12/10/2021 1:54pm","2001 Franklin, Richmond, VA",-77.425091,37.5322231,"2001 e franklin st, richmond, va 23223, usa","Geocoded"
"5419","Upstairs Lounge","(Some YC, OC)","3131 W. Cary St.","Richmond","VA","(D),(YC),(OC)","Bars/Clubs",NA,1985,"","","12/10/2021 1:55pm","3131 W. Cary St., Richmond, VA",-77.4816245,37.5533099,"3131 w cary st, richmond, va 23221, usa","Geocoded"
"3664","Feather's Disco","(Disco)(4 bars, 2 dance floors- 'Tops in area')","77 Kinderkamack Rd.","River Edge","NJ","(YC),(D),(E),(S),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","77 Kinderkamack Rd., River Edge, NJ",-74.0360483,40.9105724,"77 kinderkamack rd, river edge, nj 07661, usa","Geocoded"
"782","5510 Club","","5510 Mission","Riverside","CA","(PT)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","5510 Mission, Riverside, CA",-117.3754942,33.9806005,"riverside, ca, usa","Geocoded"
"784","Night Court","(Some L) (at 7th)","3711 Orange","Riverside","CA","(L),(PT)","Bars/Clubs",NA,1985,"","","2/1/2022 4:26am","3711 Orange, Riverside, CA",-117.3726805,33.9822738,"3711 orange st, riverside, ca 92501, usa","Geocoded"
"783","Menagerie","(Some L)","3581 University Ave.","Riverside","CA","(L),(PT)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","3581 University Ave., Riverside, CA",-117.3729461,33.9813417,"3581 university ave, riverside, ca 92501, usa","Geocoded"
"785","So-Cal, Too","(Books, films)(Rubidoux)","5357 Mission Blvd.","Riverside","CA","","Book Store",NA,1985,"","","1/7/2022 11:55am","5357 Mission Blvd., Riverside, CA",-117.4004575,33.9943774,"5357 mission blvd, riverside, ca 92509, usa","Geocoded"
"1878","Le Club","(Disco) (US 1)","1900 Broadway","Riviera Beach","FL","(D)","Bars/Clubs",NA,1985,"","","1/26/2022 2:05pm","1900 Broadway, Riviera Beach, FL",-80.0544092,26.7783003,"1900 broadway, riviera beach, fl 33404, usa","Geocoded"
"5427","Franklin's on Franklin","","717 Franklin Rd. S.W.","Roanoke","VA","(*),(YC),(D),(E),(R)","Restaurant",NA,1985,"","","12/10/2021 1:58pm","717 Franklin Rd. S.W., Roanoke, VA",-79.946391,37.267094,"717 franklin rd sw, roanoke, va 24011, usa","Geocoded"
"5426","Adult Bookstore","(cruisy arcades) (also Carver & Williamson Rd.)","3747 Williamville","Roanoke","VA","","Cruising Areas,Book Store,Erotic Shop",NA,1985,"","","2/1/2022 4:26am","3747 Williamville, Roanoke, VA",-79.9414266,37.2709704,"roanoke, va, usa","Geocoded"
"5428","Last Straw","(Cruisy)","9 W. Salem","Roanoke","VA","(R)","Restaurant,Cruising Areas",NA,1985,"","","12/10/2021 1:58pm","9 W. Salem, Roanoke, VA",-80.0486339,37.281253,"9th st, salem, va 24153, usa","Geocoded"
"5430","The Park","(Some L, YC)(Disco)","615 Salem Ave.","Roanoke","VA","(*),(L),(YC),(P),(D),(AH)","Bars/Clubs",NA,1985,"","","12/10/2021 1:59pm","615 Salem Ave., Roanoke, VA",-79.9528049,37.2730181,"615 salem ave sw, roanoke, va 24016, usa","Geocoded"
"3297","Broadway Adults Books","(Peeps)","328 S. Broadway","Rochester","MN","","Book Store",NA,1985,"","","12/5/2021 12:17pm","328 S. Broadway, Rochester, MN",-92.4627144,44.0195458,"328 broadway ave s, rochester, mn 55904, usa","Geocoded"
"4023","Allen St. Club","(Disco)","278 Allen St.","Rochester","NY","(*),(L),(D)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","278 Allen St., Rochester, NY",-77.6258384,43.1567326,"278 allen st, rochester, ny 14608, usa","Geocoded"
"4026","Backstreets","(Disco)","16-17 Charlotte St.","Rochester","NY","(D)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","16-17 Charlotte St., Rochester, NY",-77.59856,43.1584006,"16 charlotte st, rochester, ny 14607, usa","Geocoded"
"4024","Avenue Pub","(Fun neighborhood bar- Best Sundays*)","522 Monroe Ave.","Rochester","NY","(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","522 Monroe Ave., Rochester, NY",-77.5930368,43.1464217,"522 monroe ave, rochester, ny 14607, usa","Geocoded"
"4027","Bullwinkle","(WE*)","618 Lake Ave.","Rochester","NY","(M),(OC),(E),(WE),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","618 Lake Ave., Rochester, NY",-77.6303107,43.1762572,"618 lake ave, rochester, ny 14613, usa","Geocoded"
"4028","Chatterley's","(Gift boutique)","667  Monroe Ave.","Rochester","NY","","Business",NA,1985,"","","12/5/2021 12:17pm","667  Monroe Ave., Rochester, NY",-77.5900719,43.1443296,"667 monroe ave, rochester, ny 14607, usa","Geocoded"
"4030","Dignity/ Integrity","(Church)","17 S. Fitzhugh","Rochester","NY","","Religious Institution",NA,1985,"","","12/5/2021 12:17pm","17 S. Fitzhugh, Rochester, NY",-77.6141871,43.1545412,"17 s fitzhugh st, rochester, ny 14614, usa","Geocoded"
"4029","Clinton Ave. Bookstore","","115 N. Clinton","Rochester","NY","","Book Store",NA,1985,"","","12/5/2021 12:17pm","115 N. Clinton, Rochester, NY",-77.6075606,43.1595915,"115 n clinton ave, rochester, ny 14604, usa","Geocoded"
"4032","Flower City News","","1066 E. Main St.","Rochester","NY","","Book Store",NA,1985,"","","1/7/2022 12:14pm","1066 E. Main St., Rochester, NY",-77.5839704,43.1625578,"1066 e main st, rochester, ny 14609, usa","Geocoded"
"4031","Dundalk News","(Peeps)","8 South Ave.","Rochester","NY","","Book Store",NA,1985,"","","1/7/2022 12:13pm","8 South Ave., Rochester, NY",-77.6085327,43.1565414,"8 south ave, rochester, ny 14604, usa","Geocoded"
"4034","Gay Alliance & Empty Closet Press","(Publication) (716)244-8640 & (716)244-9030","713 Monroe Ave.","Rochester","NY","","Publications",NA,1985,"","","1/7/2022 12:11pm","713 Monroe Ave., Rochester, NY",-77.5891633,43.1436263,"713 monroe ave, rochester, ny 14607, usa","Geocoded"
"4033","Friars Inn","(Disco)(Macho)","248 Monroe Ave.","Rochester","NY","(YC),(D),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","248 Monroe Ave., Rochester, NY",-77.5990939,43.149873,"248 monroe ave, rochester, ny 14607, usa","Geocoded"
"4035","Iggy's Study","(Breakfast)","54 Park Ave.","Rochester","NY","(M),(R)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","54 Park Ave., Rochester, NY",-77.5942455,43.1519627,"54 park ave, rochester, ny 14607, usa","Geocoded"
"4037","L.A. Saloon","(Sun. brunch)(Some L)","48 Lake Ave.","Rochester","NY","(R),(PT),(L)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","48 Lake Ave., Rochester, NY",-77.6236979,43.1656334,"48 lake ave, rochester, ny 14608, usa","Geocoded"
"4036","Jim's","(Some YC,L,B)(Disco)(2 bars)","123 North St.","Rochester","NY","(*),(YC),(L),(B),(D),(PT)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","123 North St., Rochester, NY",-77.6027798,43.1616621,"123 north st, rochester, ny 14604, usa","Geocoded"
"4040","Other Place","","1258 E. Main St.","Rochester","NY","(L)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","1258 E. Main St., Rochester, NY",-77.5783523,43.1616286,"1258 e main st, rochester, ny 14609, usa","Geocoded"
"4042","Roman Sauna Baths","","109 Liberty Pole Way","Rochester","NY","(*)","Bathhouses",NA,1985,"","","12/5/2021 12:17pm","109 Liberty Pole Way, Rochester, NY",-77.6042927,43.1597219,"109 liberty pole way, rochester, ny 14604, usa","Geocoded"
"4041","River View Restaurant","","242 South Ave.","Rochester","NY","(L),(D)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","242 South Ave., Rochester, NY",-77.6067364,43.1515822,"242 south ave, rochester, ny 14604, usa","Geocoded"
"4039","North End News","","490 Monroe","Rochester","NY","","Book Store",NA,1985,"","","1/7/2022 12:21pm","490 Monroe, Rochester, NY",-77.593753,43.146836,"490 monroe ave, rochester, ny 14607, usa","Geocoded"
"4043","Rosie's","(Disco)(Cl. Mon.)","201 Monroe","Rochester","NY","(D),(L)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","201 Monroe, Rochester, NY",-77.6004606,43.150311,"201 monroe ave, rochester, ny 14607, usa","Geocoded"
"4044","Silkwood Books","","633 Monroe Ave.","Rochester","NY","","Book Store",NA,1985,"","","12/5/2021 12:17pm","633 Monroe Ave., Rochester, NY",-77.590847,43.1447815,"633 monroe ave, rochester, ny 14607, usa","Geocoded"
"4045","Tara","(Piano bar)","395 Andrews St.","Rochester","NY","(OC),(E)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","395 Andrews St., Rochester, NY",-77.6036087,43.1608681,"395 andrews st, rochester, ny 14604, usa","Geocoded"
"4047","Village Green Books","","766 Monroe Ave.","Rochester","NY","","Book Store",NA,1985,"","","12/5/2021 12:17pm","766 Monroe Ave., Rochester, NY",-77.5875751,43.1433601,"766 monroe ave, rochester, ny 14607, usa","Geocoded"
"4046","Times Square Books","","57 Mortimer St.","Rochester","NY","(M)","Book Store",NA,1985,"","","12/5/2021 12:17pm","57 Mortimer St., Rochester, NY",-77.6084579,43.1576428,"57 mortimer st, rochester, ny 14604, usa","Geocoded"
"2363","Augie's","(Some SM,OC,RT,L)","313 20th St.","Rock Island","IL","(SM),(OC),(RT),(L),(PT),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","313 20th St., Rock Island, IL",-90.5715652,41.5094235,"313 20th st, rock island, il 61201, usa","Geocoded"
"2362","Adult Pleasure Palace","(Books, flicks, peep shows & cruisy arcade)","331 20th St.","Rock Island","IL","","Book Store,Cruising Areas,Erotic Shop",NA,1985,"","","1/7/2022 11:44am","331 20th St., Rock Island, IL",-90.571566,41.50908,"331 20th st, rock island, il 61201, usa","Geocoded"
"2364","J.R.'s","(Disco)","325 20th St.","Rock Island","IL","(YC),(D),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","325 20th St., Rock Island, IL",-90.5717191,41.5092214,"325 20th st, rock island, il 61201, usa","Geocoded"
"4375","Summit Lodge Resort","(614)385-6823 (Pool, sauna & lounge) (Rockbridge 43149)","Rt. 1","Rockbridge","OH","(P),(H)","Hotel",NA,1985,"","","1/31/2022 11:47am","Rt. 1, Rockbridge, OH",-77.4013696,37.2266918,"us-1, united states","Geocoded"
"2360","Office","","513 E. State St.","Rockford","IL","(L),(OC),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","513 E. State St., Rockford, IL",-89.0871622,42.2672727,"513 e state st, rockford, il 61104, usa","Geocoded"
"2359","Bookmart II","","623 7th St.","Rockford","IL","","Book Store",NA,1985,"","","12/5/2021 12:17pm","623 7th St., Rockford, IL",-89.081104,42.2609668,"623 7th st, rockford, il 61104, usa","Geocoded"
"2358","Bookmart I","","519 W. State","Rockford","IL","","Book Store",NA,1985,"","","12/5/2021 12:17pm","519 W. State, Rockford, IL",-89.0975701,42.2726317,"519 w state st, rockford, il 61102, usa","Geocoded"
"2361","Short Stop","(Greasy spoon)","517 E. State St.","Rockford","IL","(M),(C),(AH)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","517 E. State St., Rockford, IL",-89.0869478,42.2672036,"517 e state st, rockford, il 61104, usa","Geocoded"
"794","Casa del Rio","(Mexican)(Guerneville)","17500 Orchard","Russian River","CA","(M),(R)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","17500 Orchard, Russian River, CA",-123.011048270873,38.9116324986166,"russian river, california, usa","Geocoded"
"792","Burdon's","(Guereneville)","15405 River Rd.","Russian River","CA","(M),(R)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","15405 River Rd., Russian River, CA",-122.9867419,38.5090669,"15405 river rd, guerneville, ca 95446, usa","Geocoded"
"799","Fire Mountain Lodge","(Guereneville)","16350 1st St.","Russian River","CA","(H)","Hotel",NA,1985,"","","12/5/2021 12:17pm","16350 1st St., Russian River, CA",-123.011048270873,38.9116324986166,"russian river, california, usa","Geocoded"
"798","Fife's","(Resort)(Bar)(Guereneville)","16467 River Rd.","Russian River","CA","(H),(R),(*)","Hotel,Restaurant,Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","16467 River Rd., Russian River, CA",-123.0036144,38.5011061,"16467 river rd, guerneville, ca 95446, usa","Geocoded"
"797","Fern Grove","(Guereneville)","16650 River Rd.","Russian River","CA","(H),(*)","Hotel",NA,1985,"","","12/5/2021 12:17pm","16650 River Rd., Russian River, CA",-123.0066964,38.50214,"16650 river rd, guerneville, ca 95446, usa","Geocoded"
"796","Embers","(Bar & R)(Guereneville)","16521 Main St.","Russian River","CA","(R),(*)","Bars/Clubs,Restaurant",NA,1985,"","","12/5/2021 12:17pm","16521 Main St., Russian River, CA",-118.2757824,33.8814278,"16521 s main st, gardena, ca 90248, usa","Geocoded"
"801","Highlands Resort","(Cabins & camping)(Video)('BA' pool & hot tub)(Guerneville)","14000 Woodland Dr.","Russian River","CA","(H),(PT),(*)","Hotel",NA,1985,"","","12/5/2021 12:17pm","14000 Woodland Dr., Russian River, CA",-123.011048270873,38.9116324986166,"russian river, california, usa","Geocoded"
"800","Gureneville Station","(Boutique)(Guerneville)","16434 Main St.","Russian River","CA","","Business",NA,1985,"","","12/5/2021 12:17pm","16434 Main St., Russian River, CA",-118.2754891,33.8823021,"16434 s main st, gardena, ca 90248, usa","Geocoded"
"802","Little Bavarian","(German R)(Guerneville)","16632 River Rd.","Russian River","CA","(M),(R)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","16632 River Rd., Russian River, CA",-123.0040364,38.5023488,"16632 river rd, guerneville, ca 95446, usa","Geocoded"
"803","Molly Brown's Saloon","(Guerneville)","14120 Old Cazadero Rd.","Russian River","CA","(C&W),(D),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","14120 Old Cazadero Rd., Russian River, CA",-123.0090034,38.4965572,"14120 old cazadero rd, guerneville, ca 95446, usa","Geocoded"
"805","Rainbow Cattle Co.","(Some W, SM)(Cruisy)(Guerneville)","16220 Main","Russian River","CA","(PT),(W),(SM),(*)","Bars/Clubs,Cruising Areas",NA,1985,"","","12/5/2021 12:17pm","16220 Main, Russian River, CA",-123.011048270873,38.9116324986166,"russian river, california, usa","Geocoded"
"807","River Village","(Cabins, bar & R)(Piano E) (707)869-9066 (Guerneville)","14880 River Road","Russian River","CA","(H),(R),(E),(*)","Hotel,Bars/Clubs,Restaurant",NA,1985,"","","12/5/2021 12:17pm","14880 River Road, Russian River, CA",-122.9830898,38.5159455,"14880 river rd, guerneville, ca 95446, usa","Geocoded"
"809","Rusty Nail","(Some L)(Sun. aft. hamburgers)(Forestville)","9117 River Rd.","Russian River","CA","(D),(L),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","9117 River Rd., Russian River, CA",-122.9028428,38.4983736,"9117 river rd, forestville, ca 95436, usa","Geocoded"
"814","Woods Resort","(Motels & Cabins)(3 bars)(Disco)(Woods Cafe)(2 pools)(Guerneville) (707)869-0111","16881 Armstrong Woods Roads","Russian River","CA","(*),(D),(E),(S),(R)","Hotel,Bars/Clubs,Restaurant",NA,1985,"","","12/5/2021 12:17pm","16881 Armstrong Woods Roads, Russian River, CA",-123.0027566,38.5303025,"16881 armstrong woods rd, guerneville, ca 95446, usa","Geocoded"
"813","The Willows Guest House","(Guerneville)","15905 River Road","Russian River","CA","(H)","Hotel",NA,1985,"","","12/5/2021 12:17pm","15905 River Road, Russian River, CA",-122.9929349,38.5040599,"15905 river rd, guerneville, ca 95446, usa","Geocoded"
"818","Scandals","(Liquor)","7042 Folsom Blvd.","Sacramento","CA","","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","7042 Folsom Blvd., Sacramento, CA",-121.4208411,38.5517861,"7042 folsom blvd, sacramento, ca 95826, usa","Geocoded"
"816","Adult World","(Books)","440 W. Capitol","Sacramento","CA","(M)","Book Store",NA,1985,"","","12/5/2021 12:17pm","440 W. Capitol, Sacramento, CA",-121.5145895,38.5829589,"440 w capitol ave, west sacramento, ca 95605, usa","Geocoded"
"817","Bo Jangles","(Some YV, 'Twinkies', L)(Disco)","7042 Folsom Blvd.","Sacramento","CA","(YC),(L),(D)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","7042 Folsom Blvd., Sacramento, CA",-121.4208411,38.5517861,"7042 folsom blvd, sacramento, ca 95826, usa","Geocoded"
"820","Club Baths of Sacramento","(Bryte)","1537 Sacramento","Sacramento","CA","(WE),(*)","Bathhouses",NA,1985,"","","1/26/2022 1:43pm","1537 Sacramento, Sacramento, CA",-121.4943996,38.5815719,"sacramento, ca, usa","Geocoded"
"823","Earhart's Cafe","(at 'S')","1905 16th St.","Sacramento","CA","(R),(M)","Restaurant",NA,1985,"","","2/1/2022 5:00am","1905 16th St., Sacramento, CA",-121.4893772,38.5678695,"1905 16th st, sacramento, ca 95811, usa","Geocoded"
"821","Continental Motel","(Pool) (W. Sacto.)","1432 W. Capitol Ave.","Sacramento","CA","(H),(*)","Hotel",NA,1985,"","","1/26/2022 1:45pm","1432 W. Capitol Ave., Sacramento, CA",-121.5276176,38.5814816,"1432 w capitol ave, west sacramento, ca 95691, usa","Geocoded"
"819","Broadway, Ltd.","(Disco)(Mixed bag)","1946 Broadway","Sacramento","CA","(R),(D),(WE),(*)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","1946 Broadway, Sacramento, CA",-121.4872194,38.5599352,"1946 broadway, sacramento, ca 95818, usa","Geocoded"
"825","Forum","(Some L)(Liquor)","2840 Auburn","Sacramento","CA","(*),(L)","Bars/Clubs",NA,1985,"","","1/19/2022 5:15pm","2840 Auburn, Sacramento, CA",-121.3959251,38.6316737,"2840 auburn blvd, sacramento, ca 95821, usa","Geocoded"
