"title","status","description","streetaddress","lat","lon","city","state","amenityfeatures","type","Year","unclear_address","notes","full.address","geoAddress"
"Palma Sola 'Rest Stop'","General Coordinates Used","","",27.498928,-82.574819,"Bradenton","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Jetty Park & Beach","General Coordinates Used","(Days)","",28.392218,-80.607713,"Cape Canaveral","FL","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Parking lots on Pierce St. nr. Ft. Harrison","General Coordinates Used","","",27.965853,-82.800103,"Clearwater","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"24 Hour Adult Books","General Coordinates Used","","N. Atlantic Ave.",28.320007,-80.607551,"Cocoa Beach","FL","","Book Store,Erotic Shop",1988,"checked","",NA,NA
"Lori Wilson Park","Found","","",28.337142,-80.609485,"Cocoa Beach","FL","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Merritt Sq. Mall","Found","","Merritt Island",28.35484,-80.685779,"Cocoa Beach","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Boardwalk & beach in front of sightseeing tower","Found","","",29.224086,-81.00469,"Daytona Beach","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"B.C.C.H.R.","General Coordinates Used","(Hotline)","(305)537-3235",26.122439,-80.137317,"Ft. Lauderdale","FL","","Hotlines",1988,"checked","",NA,NA
"B.W.M.T. ","General Coordinates Used","","Box 16492, Ft. L „ 33318",26.122439,-80.137317,"Ft. Lauderdale","FL","","Bars/Clubs",1988,"checked","",NA,NA
"Dignity","General Coordinates Used","","Box 5162, Ft. Lauderdale 33310",26.122439,-80.137317,"Ft. Lauderdale","FL","","Religious Institution",1988,"checked","",NA,NA
"Ocean Walk Apts.","General Coordinates Used","","Ocean Walk Apts.",26.122439,-80.137317,"Ft. Lauderdale","FL","(H)","Hotel",1988,"checked","",NA,NA
"Rose","General Coordinates Used","","9th ",26.122439,-80.137317,"Ft. Lauderdale","FL","(R),(M)","Restaurant",1988,"checked","",NA,NA
"Rose","General Coordinates Used",""," 19th",26.122439,-80.137317,"Ft. Lauderdale","FL","(R),(M)","Restaurant",1988,"checked","",NA,NA
"Waynesart","General Coordinates Used","(Unique statues) (305) 463-1666","",26.122439,-80.137317,"Ft. Lauderdale","FL","","Business",1988,"checked","",NA,NA
"Birch Rd.","General Coordinates Used","","behind Marlin Beach",26.122439,-80.137317,"Ft. Lauderdale","FL","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Galleria Shopping M all","Found","","Burdine's",26.137129,-80.113431,"Ft. Lauderdale","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"South Beach","General Coordinates Used","","",26.122439,-80.137317,"Ft. Lauderdale","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"The Palmettos","General Coordinates Used","","R.R.2, Box 1354-D, Ft. McCoy32637",29.364973,-81.967032,"Ft. McCoy","FL","(H)","Hotel",1988,"checked","",NA,NA
"Gay Switchboard","General Coordinates Used","(813) 945-9551","",26.640628,-81.872308,"Ft. Myers","FL","","Hotlines",1988,"checked","",NA,NA
"Support-line","General Coordinates Used","(Publication)","P.O. Box 5041, Ft. M „ FL 33901",26.640628,-81.872308,"Ft. Myers","FL","","Publications",1988,"checked","",NA,NA
"City Park","Found","","",26.635079,-81.86723,"Ft. Myers","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Ft. Myers Yacht Basin","Found","","",26.647652,-81.869605,"Ft. Myers","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Sunset Park","Found","","",26.622007,-81.875702,"Ft. Myers","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Vanderbilt Beach","General Coordinates Used","","20 mi. S.—Walk 1 mi. S. on beach",26.640628,-81.872308,"Ft. Myers","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"G.R.A.C.","General Coordinates Used","(305)488-3570","Box 226, Ft. Pierce, 33454",27.446706,-80.325606,"Ft. Pierce","FL","","Organization",1988,"checked","",NA,NA
"Jaycee Park","Found","","",26.573736,-81.932036,"Ft. Walton Beach","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Wayside Park","Found","","",30.393574,-86.590793,"Ft. Walton Beach","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Gay Switchboard","General Coordinates Used","(904) 373-GAYS (6-11 pm)","",29.651634,-82.324826,"Gainesville","FL","","Hotlines",1988,"checked","",NA,NA
"SUPPORT","General Coordinates Used","(813) 542-8902","",26.640628,-81.872308,"Ft. Myers","FL","","Hotlines",1988,"checked","",NA,NA
"PLS","General Coordinates Used","(Publication)","RO. Box 15075, 32604",29.651634,-82.324826,"Gainesville","FL","","Publications",1988,"checked","",NA,NA
"Newnan's Lake","Found","","",29.666388,-82.25511,"Gainesville","FL","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"U. of Fla.","Found"," (2nd floor)","Library East",29.650939,-82.341786,"Gainesville","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"U. of Fla.","Found","","Student Union Little Hall",29.646547,-82.347944,"Gainesville","FL","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Young Circle","Found","","",26.01154,-80.143033,"Hollywood","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Holiday Inn","General Coordinates Used","(Navy)(Poolside bar-days)","",25.468722,-80.477557,"Homestead","FL","(M)","Bars/Clubs",1988,"checked","",NA,NA
"Dignity","General Coordinates Used","(Call M.C.C.)","",30.332184,-81.655651,"Jacksonville","FL","","Religious Institution",1988,"checked","",NA,NA
"Gay Hot Line","General Coordinates Used","(904) 384-4000 (6 pm-midnight)","",30.332184,-81.655651,"Jacksonville","FL","","Hotlines",1988,"checked","",NA,NA
"M.C.C.","General Coordinates Used","(904)384-6004","",30.332184,-81.655651,"Jacksonville","FL","(MCC)","Religious Institution",1988,"checked","",NA,NA
"Boone Park","Found","","",30.29639,-81.709973,"Jacksonville","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Friendship Park","Found","","",30.319695,-81.660155,"Jacksonville","FL","Cruisy Area,(AYOR)","Cruising Areas",1988,"checked","",NA,NA
"Hemming Park","Found","","",30.329397,-81.659701,"Jacksonville","FL","Cruisy Area,(AYOR)","Cruising Areas",1988,"checked","",NA,NA
"Boca Chica","Found","(Disco) (Some B)(AH * )","Boca Chica Key, Stock Island",24.573589,-81.685681,"Key West","FL","(M),(D),(B),(AH),(*)","Bars/Clubs",1988,"checked","",NA,NA
"Half Shell Raw Bar","Found","","At foot of Margaret St.",24.561952,-81.800103,"Key West","FL","(M),(R)","Restaurant",1988,"checked","",NA,NA
"Key West Business Guild","Found","","P.O. Box 1208, Key West 33041",24.552568,-81.800562,"Key West","FL","(IGTA)","Travel Service",1988,"checked","",NA,NA
"Las Palmas","Found","","Francis & Southard",24.559216,-81.795133,"Key West","FL","(M),(R),(*)","Restaurant",1988,"checked","",NA,NA
"M.C.C.","General Coordinates Used","","P.O. Box 4325, Key West 33040",24.555059,-81.779987,"Key West","FL","(MCC)","Religious Institution",1988,"checked","",NA,NA
"Papillon Bar","Found","(Cruisy cocktail hour) (Sun. T-D by-the-sea *) ","Simonton & South",24.555418,-81.784172,"Key West","FL","(*)","Cruising Areas,Bars/Clubs",1988,"checked","",NA,NA
"Southern Exposure","General Coordinates Used","(Publication)","P.O. Box 1554, K.W. 33040",24.555418,-81.784172,"Key West","FL","","Publications",1988,"checked","",NA,NA
"Beach on U.S. 1, Mile Marker 36","General Coordinates Used","","",24.555059,-81.779987,"Key West","FL","(P),(BA),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Duval St.","Found","","",24.553851,-81.801316,"Key West","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Fleming St.","General Coordinates Used","","",24.555059,-81.779987,"Key West","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Ft. Zachary Taylor Beach","Found","","",24.555418,-81.784172,"Key West","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Mallory Square at sunset","Found","","",24.559902,-81.807583,"Key West","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Monroe County Beach—Reynolds St. Pier","Found"," (Higgs)","",24.546313,-81.788408,"Key West","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"23 S. Dixie Hwy.","Found","(Some B) (Inquire locally)","",26.614962,-80.057574,"Lake Worth","FL","(M),(B)","Bars/Clubs",1988,"checked","",NA,NA
"Hwy. 27 1 mi. South 'Rest Area'","General Coordinates Used","","",39.115662,-77.563601,"Leesburg","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"High Tide Adult Books","General Coordinates Used","(N. Melbourne)","New Haven Ave.",28.083627,-80.608109,"Melbourne","FL","","Book Store,Erotic Shop",1988,"checked","",NA,NA
"Canova Beach ","Found","(Nights—AYOR)","",28.138409,-80.580189,"Melbourne","FL","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Wickham Park","Found","","N. Melbourne",28.164052,-80.662393,"Melbourne","FL","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"A -l Models & Escorts","General Coordinates Used","(305) 371-5303","",25.76168,-80.19179,"Miami","FL","","Model Agency,Escort Service",1988,"checked","",NA,NA
"BWMT ","General Coordinates Used","(305)822-9850","",25.76168,-80.19179,"Miami","FL","","Bars/Clubs",1988,"checked","",NA,NA
"Gay Helpline","General Coordinates Used","(305) 688-0246","",25.76168,-80.19179,"Miami","FL","","Hotlines",1988,"checked","",NA,NA
"M.C.C . ","Found","(305)573-4156","",25.799279,-80.189857,"Miami","FL","(MCC)","Religious Institution",1988,"checked","",NA,NA
"Switchboard Hotline","General Coordinates Used","","(305) 358-HELP",25.76168,-80.19179,"Miami","FL","","Hotlines",1988,"checked","",NA,NA
"Tom Cat","Found","(At Pussycat Theatre) ","78th & Biscayne",25.846936,-80.184814,"Miami","FL","","Theatre",1988,"checked","",NA,NA
"Bayfront Park Marina","Found","","",25.461951,-80.33652,"Miami","FL","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Biscayne Blvd.","General Coordinates Used","'Hitch-hikers'","",25.76168,-80.19179,"Miami","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Burdine's","Found","Dadeland ","",25.689755,-80.309948,"Miami","FL","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Coconut Grove","General Coordinates Used","","",25.735525,-80.237719,"Miami","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Dade Comm. College","Found","next to Library","",25.776729,-80.192999,"Miami","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Matheson Hammock Beach on Old Cutler Rd.","Found","Turn right at fork","",25.679228,-80.256602,"Miami","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Miami Dade College","Found","S. Campus","Music Bldg. ",25.776729,-80.192999,"Miami","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Miami Dade College","Found","S. Campus","Library",25.776729,-80.192999,"Miami","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Sewell Park","Found","Bushes","",25.785145,-80.224114,"Miami","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"'The Block'","General Coordinates Used","(Hustlers)","nr. Cactus Lounge off Biscayne Blvd.",25.76168,-80.19179,"Miami","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"U. of Miami","General Coordinates Used","","Learning Center Bldg. ",25.717892,-80.274637,"Miami","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"U. of Miami","General Coordinates Used","(Coral Gables)","Brockway Hall",25.717892,-80.274637,"Miami","FL","Cruisy Area,(AYOR)","Cruising Areas",1988,"checked","",NA,NA
"Virginia Beach","Found","","Virginia Key nr. Key Biscayne",25.739964,-80.156813,"Miami","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Woods opp. Fairchild Gardens","Found","","",25.678255,-80.274286,"Miami","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Brig","Found","(W & Levi) (At the Sea Gull)","100 21st St. at Collins",25.795864,-80.127898,"Miami Beach","FL","(W)","Bars/Clubs",1988,"checked","took address for the seagull hotel located on pg162",NA,NA
"Coco's Sidewalk Cafe","Found","","96th & Collins",25.887093,-80.122748,"Miami Beach","FL","(R)","Restaurant",1988,"checked","",NA,NA
"Venetian Manor Apts.","Found","","(305) 534-8451",25.790654,-80.130045,"Miami Beach","FL","(H)","Hotel",1988,"checked","",NA,NA
"21st St. Beach ","General Coordinates Used","","",25.790654,-80.130045,"Miami Beach","FL","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Dignity","General Coordinates Used","","(305)455-8371",26.142036,-81.79481,"Naples","FL","","Religious Institution",1988,"checked","",NA,NA
"M.C.C.","General Coordinates Used","","(813)793-0552",26.142036,-81.79481,"Naples","FL","(MCC)","Religious Institution",1988,"checked","",NA,NA
"Lowdermilk Park at sunset ","Found","","",26.162054,-81.809978,"Naples","FL","Cruisy Area,(AYOR)","Cruising Areas",1988,"checked","",NA,NA
"Naples Pier","Found","(Late—AYOR)","",26.131461,-81.808834,"Naples","FL","Cruisy Area,(AYOR)","Cruising Areas",1988,"checked","",NA,NA
"Vanderbilt Beach","Found","","Park & walk 1/2 mi. S.",26.263907,-81.824499,"Naples","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Halouver Park","Found","","",25.906464,-80.123038,"North Miami Beach","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Blue Parrot Shop","General Coordinates Used","","at ""The P""",28.538383,-81.378927,"Orlando","FL","","Bars/Clubs",1988,"checked","",NA,NA
"Dignity/Orlando","General Coordinates Used","","(305) 894-7508",28.538383,-81.378927,"Orlando","FL","","Religious Institution",1988,"checked","",NA,NA
"Gay Community Services","General Coordinates Used","","(305) 843-GAYS",28.538383,-81.378927,"Orlando","FL","","Community Center/Support Group",1988,"checked","",NA,NA
"M.C.C.","General Coordinates Used","","(305)422-4224",28.538383,-81.378927,"Orlando","FL","(MCC)","Religious Institution",1988,"checked","",NA,NA
"Altemonte Mall","Found","","Mall News",28.666612,-81.377404,"Orlando","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Altemonte Mall","Found","","North end",28.666612,-81.377404,"Orlando","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Colonial Plaza Shopping Mall","Found","","",28.551334,-81.351413,"Orlando","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Eola Park & Drive","General Coordinates Used","( ll pm curfew)","",28.538336,-81.379236,"Orlando","FL","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Fashion Square Shopping Mall","Found","","",28.555765,-81.340593,"Orlando","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","(AYOR—'Fuzz')","on 1-4 Buena Vista",28.538383,-81.378927,"Orlando","FL","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Dignity","General Coordinates Used","","P.O. Box 9244, Pensacola 32503",30.421309,-87.216915,"Pensacola","FL","","Religious Institution",1988,"checked","",NA,NA
"Job Site","General Coordinates Used","(Some W, RT)","Behind Red Carpet",30.421309,-87.216915,"Pensacola","FL","(W),(RT)","Bars/Clubs",1988,"checked","",NA,NA
"Nite Owl","Found","","Intendencia & Jefferson",30.410485,-87.21323,"Pensacola","FL","(BYOB),(M),(L),(AH),(*)","Bars/Clubs",1988,"checked","two locations or just one?",NA,NA
"Beach on Santa Rosa Island","General Coordinates Used","","Ft. Picken's 'BA' Beach",30.421309,-87.216915,"Pensacola","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Gay Dunes Beach","General Coordinates Used","Dunes & Trails","7 mi. W. of Navarre Beach",30.421309,-87.216915,"Pensacola","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Old Chimney nr. bluff on scenic hwy.","Found","","",30.48059,-87.162497,"Pensacola","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Pensacola Beach","Found","","",30.333701,-87.141109,"Pensacola","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Florida Stepping Stones","General Coordinates Used","(Referral service)","P.O. Box 478, RS. 33492",27.144217,-80.200601,"Port Salerno","FL","","Business",1988,"checked","",NA,NA
"Suncoast Rawhides Club","General Coordinates Used","(Social nudists)","Box 2100, St. P 33731",27.767601,-82.640291,"St. Petersburg","FL","","Bars/Clubs",1988,"checked","",NA,NA
"The Line","General Coordinates Used"," (813) 586-GAYS","PO. Box 14-323, St. P. 33733",27.767601,-82.640291,"St. Petersburg","FL","","Organization",1988,"checked","",NA,NA
"Bayshore Dr. from 2nd to Vinay Park","Found","","",27.778733,-82.625794,"St. Petersburg","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Maximo Park","Found","","",27.710614,-82.681829,"St. Petersburg","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Pass-a-Grille Beach below 8th St.","General Coordinates Used","","",27.767601,-82.640291,"St. Petersburg","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Skyway Bridge Park","Found","","",27.681931,-82.677679,"St. Petersburg","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Dignity","General Coordinates Used","","Box 2491, 33578",27.336465,-82.531012,"Sarasota","FL","","Religious Institution",1988,"checked","",NA,NA
"Dominion","General Coordinates Used","(Publication)","P.O. Box 15851, Sarasota, 33579",27.336465,-82.531012,"Sarasota","FL","","Publications",1988,"checked","",NA,NA
"GALA ","General Coordinates Used","","P.O. Box 15851, Sarasota 33579",27.336465,-82.531012,"Sarasota","FL","","Organization",1988,"checked","",NA,NA
"Gulfstream Ave. parking lo t","General Coordinates Used","","Ringling Blvd. & Gulf Stream",27.336465,-82.531012,"Sarasota","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"North Lido Beach Woods ","Found","","",27.319488,-82.581975,"Sarasota","FL","(M),(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Palm Ave.","General Coordinates Used","(Hustlers)","N. Lido Beach",27.336465,-82.531012,"Sarasota","FL","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"M.C.C.","Found","(904)877-5294","",30.438256,-84.280733,"Tallahassee","FL","(MCC)","Religious Institution",1988,"checked","",NA,NA
"Park by P.O. opp. Club Park Ave.","General Coordinates Used","","",30.438256,-84.280733,"Tallahassee","FL","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
