ID,title,status,description,streetaddress,lat,lon,city,state,amenityfeatures,type,Year,unclear_address,uncleartype,notes,lastmodified
3145,Ramada Inn Bar,General Coordinates Used,2 mi. E. on 80 at Jct. I-20 ,,32.352646,-90.877882,Vicksburg,MS,(M),Bars/Clubs,1984,checked,,,5/23/2022 7:06pm
3240,Boulder Hot Springs,Found,(Cruisy baths),,46.199742,-112.095301,Boulder,MT,"(M),(H)","Hotel,Cruising Areas,Bathhouses",1984,checked,,,5/23/2022 7:11pm
3247,Gibson Park,Found,,,47.51029,-111.304544,Great Falls,MT,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,5/24/2022 2:33pm
3245,Sambo's,Found,,3rd & Central,47.507802,-111.316696,Great Falls,MT,"(M),(R),(C),(AH)",Restaurant,1984,checked,,,5/24/2022 2:33pm
3249,Placer Hotel ,Found,Basement T-Room,,46.587345,-112.038844,Helena,MT,Cruisy Area,"Cruising Areas,Hotel",1984,checked,,,5/24/2022 2:55pm
3250,Travelodge,General Coordinates Used,Downstairs T-Room,,46.589145,-112.039106,Helena,MT,Cruisy Area,Cruising Areas,1984,checked,,,5/24/2022 2:57pm
3256,U. of Montana,Found,Recreation Annex,,46.864558,-113.983859,Missoula,MT,Cruisy Area,Cruising Areas,1984,checked,,,5/24/2022 3:11pm
3254,Out in Montana ,General Coordinates Used,(Call for social & other info) (Men's night Tues.) (406) 728-6589,,46.872128,-113.994031,Missoula,MT,,Bars/Clubs,1984,checked,,,5/24/2022 3:07pm
3263,Holiday Inn,General Coordinates Used,T-Room,,40.69933,-99.081678,Kearney,NE,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 8:35am
3273,15th St. ,Found,near State Capitol Grounds,,40.796693,-96.699676,Lincoln,NE,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 8:41am
3271,"Antelope, Pioneer & Van Dorn Parks",Found,T-Rooms,,40.795618,-96.674452,Lincoln,NE,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 8:44am
3272,Centrum Mall,Found,,,40.815622,-96.601696,Lincoln,NE,Cruisy Area,Cruising Areas,1984,checked,,Southeast Community College is now located where the mall once was: https://journalstar.com/news/local/govt-and-politics/lincolns-skywalk-system-once-envisioned-as-massive-mall-now-subject-of-legal-wrangling-and-uncertainty/article_85255810-b71b-51d2-b58d-f7ccfaaf9679.html,5/25/2022 8:52am
3275,U. of Nebraska,Found,Library T-Room,,40.820197,-96.700476,Lincoln,NE,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 9:06am
3274,'O' St.,General Coordinates Used,from 9th to 27th,,40.813616,-96.702595,Lincoln,NE,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 8:37am
3266,Community of Grace Church,General Coordinates Used,(402) 477-1158,,40.813616,-96.702595,Lincoln,NE,,Religious Institution,1984,checked,,,5/25/2022 9:01am
3277,Ta-Ha-Zooka Park,Found,T-Rooms,,42.004972,-97.423264,Norfolk,NE,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 9:13am
3292,'Milk Run' ,Found,"Howard & Jackson Sts., betw. 16th &
18th, Near Bus Depot (Nights)(Hustlers)",,41.254493,-96.205166,Omaha,NE,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 9:24am
3288,Bensom Park,Found,,,41.297608,-96.021068,Omaha,NE,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 9:26am
3289,Carter Lake,Found,,,41.302128,-95.912075,Omaha,NE,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 9:28am
3291,Elmwood Park,Found,T-Room N. end ,,41.253694,-96.005938,Omaha,NE,"Cruisy Area,(AYOR),(WE)",Cruising Areas,1984,checked,,,5/25/2022 9:31am
3290,Hanscom Park,Found,,,41.237834,-95.960366,Omaha,NE,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 9:33am
3281,Hollywood ,Found,(Disco) (Also Chaplin's),401 S. 14th nr. Harney,41.256013,-95.934514,Omaha,NE,"(*),(YC),(D)",Bars/Clubs,1984,checked,,,5/25/2022 9:37am
3293,Westroads Shopping Center Mall,Found,,,41.265563,-96.068305,Omaha,NE,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 10:48am
3295,Driftwood Cafe,General Coordinates Used,inquire locally,,39.096849,-120.032351,Lake Tahoe,NV,(M),Restaurant,1984,checked,,,5/25/2022 10:52am
3314,Boulder Beach,Found,(Lake Mead) ,,35.989565,-115.139108,Las Vegas,NV,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 10:55am
3315,Boulevard Shopping Center ,Found,,,36.124188,-115.135184,Las Vegas,NV,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 10:56am
3316,Fantasy Park,Found,Washington betw. Bruce & Las Vegas,,36.182345,-115.129069,Las Vegas,NV,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 11:01am
3304,Maxine's ,Found,,Nellies & Charleston,36.159091,-115.062381,Las Vegas,NV,"(M),(OC),(L),(D),(S)",,1984,checked,,,5/25/2022 11:04am
3317,Meadows Shopping Center,Found,,,36.172388,-115.196905,Las Vegas,NV,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 11:05am
3309,Peek-O-Rama ,Found,(Books & aracde) (See Talk of the Town),,36.158897,-115.11878,Las Vegas,NV,(*),Book Store,1984,checked,,,5/25/2022 11:10am
3310,Red Barn,Found,(Games & slots),1317 E. Tropicana nr. Maryland Parkway,36.100898,-115.13537,Las Vegas,NV,,Bars/Clubs,1984,checked,,,5/25/2022 11:11am
3301,Gay Switchboard,General Coordinates Used,(702) 733-9990,,36.171563,-115.139101,Las Vegas,NV,,Hotline,1984,checked,,,5/25/2022 11:02am
3306,Nevada Gay Times,General Coordinates Used,(Publication) ,"P.O. Box 7137, L.V. NV 89170",36.171563,-115.139101,Las Vegas,NV,,Publications,1984,checked,,,5/25/2022 11:10am
3307,Nevadans for Human Rights ,General Coordinates Used,,"P.O. Box 7137, L.V. NV 89170",36.171563,-115.139101,Las Vegas,NV,,Organization,1984,checked,,,5/25/2022 11:10am
3318,RIver Trail ,General Coordinates Used,"along Truckee River from M G M Hotel to Cottonwood Park - Best
around Glendale Park T-Room & woods (Sparks)",,36.171563,-115.139101,Las Vegas,NV,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 11:11am
3331,Comstock Hotel & Casino ,Found,(Especially during Gay Rodeo),,39.525927,-119.815876,Reno,NV,Cruisy Area,"Cruising Areas,Hotel",1984,checked,,Has been renamed and repurposed: https://www.emporis.com/buildings/147202/residences-at-riverwalk-towers-reno-nv-usa ,5/25/2022 11:19am
3332,Idlewild Park,Found,,,39.521841,-119.83298,Reno,NV,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 11:21am
3333,River Trail ,General Coordinates Used,along Truckee River from MEM Hotel to Cottonwood Park- Best around Glendale Park T-Room & woods (Sparks),,39.529633,-119.813803,Reno,NV,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 11:24am
3328,Saddle Room,General Coordinates Used,"(W, SM) (Downtstairs at Chute #1)",,39.529633,-119.813803,Reno,NV,"(W),(SM),(D),(*)",Bars/Clubs,1984,checked,,,5/25/2022 11:24am
3335,Hampton Beach ,General Coordinates Used,summers,,42.91131,-70.813482,Hampton,NH,,Cruising Areas,1984,checked,,,5/25/2022 11:25am
3336,Darthmouth College ,Found,Hopkins Center & Baker Library,,43.704441,-72.288693,Hanover,NH,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 11:26am
3337,Whitney's Village Inn,Found,(Ski resort) (Bar) Rt. 16B (603) 383-6886,,44.165638,-71.165541,Jackson,NH,"(*),(M),(H),(R)","Restaurant,Hotel",1984,checked,,,5/25/2022 11:29am
3346,Victory Common,Found,by City Library on Chestnut St.,,42.992828,-71.460304,Manchester,NH,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 11:59am
3342,Continental Club,General Coordinates Used,(Some L) (Disco) Moving - Call (603) 623-8313 for new address,,42.99564,-71.454789,Manchester,NH,"(P),(YC),(L),(D),(*)",Bars/Clubs,1984,checked,,,5/25/2022 11:42am
3345,Mayflower ,General Coordinates Used,,Elm St. nr. Lowell,42.99564,-71.454789,Manchester,NH,"(M),(R),(C),(AH)",Restaurant,1984,checked,,,5/25/2022 11:49am
3347,Main St.,Found,around City Hall,,42.758206,-71.465299,Nashua,NH,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 12:48pm
3352,Hilton Park,Found,Dover Point Rd.,,43.121069,-70.827825,Portsmouth,NH,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 12:58pm
3350,Oracle,Found,,Strawberry Banke Hancock & Marcy,43.077191,-70.752901,Portsmouth,NH,"(M),(PE),(R)",Restaurant,1984,checked,,Confirms the address that goes with the street address description in the guides: https://www.hmdb.org/m.asp?m=23380 ,5/25/2022 1:06pm
3353,Pierce Island ,Found,Dock area,,43.074656,-70.742555,Portsmouth,NH,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 1:08pm
3351,Seaport Club,General Coordinates Used,"(Disco) Rte. 1 Bypass - E. side, just S. of rotary
(Call (603) 436-9451 for directions)",,43.071755,-70.762553,Portsmouth,NH,"(*),(P),(YC),(D),(WE)",Bars/Clubs,1984,checked,,,5/25/2022 1:08pm
3354,'Rest Stop' ,General Coordinates Used,on I-93 N. ,,42.788555,-71.200891,Salem,NH,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 1:09pm
3355,'Rest Stop',General Coordinates Used,on Rte. 12 S.,,43.079494,-72.425823,Walpole,NH,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 1:13pm
3369,Boardwalk,Found,Nr. Convention Hall (Late Nights),,40.223796,-73.998585,Asbury Park,NJ,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 1:46pm
3370,Cookman Ave.,Found,around bars (Late night),,40.216572,-74.008889,Asbury Park,NJ,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 1:47pm
3361,Drake Hotel,Found,,Park & 6th Ave.,40.226775,-74.003241,Asbury Park,NJ,(H),Hotel,1984,checked,,,5/25/2022 1:48pm
3390,Beach opp. N. Carolina Av.,Found,N. of Pier,,39.355963,-74.430157,Atlantic City,NJ,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 2:15pm
3391,Boardwalk,Found,New York Ave T-Room ,,39.352118,-74.443782,Atlantic City,NJ,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,5/25/2022 2:15pm
3392,New York Ave.,General Coordinates Used,& parking lots,,39.373029,-74.436972,Atlantic City,NJ,Cruisy Area,Cruising Areas,1984,checked,,,5/25/2022 2:17pm
3394,Kubell's,Found,Nr. Lighthouse off Atlantic Ave. (Summers - late nights),,39.609458,-74.206422,Barnegat Light,NJ,(M),Bars/Clubs,1984,checked,,,5/25/2022 2:25pm
3395,Belmar Beach,General Coordinates Used,(Betw. 2nd & 3rd),,40.182723,-74.011889,Belmar,NJ,"(WE),(*),Cruisy Area",Cruising Areas,1984,checked,,,5/25/2022 2:28pm
3397,Book Store,General Coordinates Used,next to Branding Iron,,39.791226,-74.929054,Berlin,NJ,Cruisy Area,"Cruising Areas,Book Store",1984,checked,,,5/26/2022 8:03am
3396,Branding Iron ,General Coordinates Used,"(Some W) Rte. 73, 5 mi. from Marlton Cricle",,39.791226,-74.929054,Berlin,NJ,"(W),(R),(D),(*)","Restaurant,Bars/Clubs",1984,checked,,,5/26/2022 8:03am
3398,'Rest Stop' ,General Coordinates Used,on Hwy. 23 N. ,,41.003709,-74.341539,Butler,NJ,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 8:04am
3399,Cooper River Park,Found,behind Hyatt,,39.924673,-75.059563,Camden,NJ,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 8:07am
3400,'Gay Acres' ,General Coordinates Used,Triangle opp. Art Museum,,39.925946,-75.11962,Camden,NJ,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 8:06am
3404,Bamberger's ,Found,Upper Level - T-rooms (Mommouth Mall),,40.287772,-74.055595,Eatontown,NJ,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 8:15am
3405,Hahn's Dept. Store,Found,T-Rooms,,40.287772,-74.055595,Eatontown,NJ,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 8:14am
3406,Monmouth Mall ,Found,Shopping Center,,40.287772,-74.055595,Eatontown,NJ,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 8:16am
3407,Adult Boutique,Found,(Cruisy) Rt. 1 South,,40.50188,-74.4036,Edison,NJ,,"Cruising Areas,Erotic Shop",1984,checked,,This seems to match the description and location: http://playtimeboutique.com/Edison.html,5/26/2022 8:25am
3408,Bamberger's ,Found,T-Room-Downstaris,,40.547383,-74.335652,Edison,NJ,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 8:36am
3409,Menlo Park Mall,Found,,,40.547383,-74.335652,Edison,NJ,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 8:36am
3412,Johnson Park,Found,"T-Room, Parking lot & trails along river",,40.529534,-74.491972,Highland Park,NJ,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 8:43am
3411,Highland Park,General Coordinates Used,Adult Boutique Route 1 S.,,40.495938,-74.424318,Highland Park,NJ,,Erotic Shop,1984,checked,,,5/26/2022 8:41am
3414,Caven Pt. Beach,Found,(Strictly AYOR),,40.695945,-74.077545,Jersey City,NJ,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,5/26/2022 8:43am
3417,Landisville Lounge,General Coordinates Used,Closet Disco (S-WE),North & Auburn,39.525113,-74.938343,Landisville,NJ,"(M),(D),(PT),(S),(WE)",Bars/Clubs,1984,checked,,,5/26/2022 9:10am
3418,W. end of Boardwalk,Found,,,,,Long Branch,NJ,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 9:37am
3420,'Rest Stop' ,General Coordinates Used,on Hwy. 80 W. of Dover,,40.877877,-74.59377,Mine Hill,NJ,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 9:38am
3425,Rutgers Univ. ,Found,Records Hall T-Room & Alexander Library 1st floor T-Room,,40.504985,-74.452461,New Brunswick,NJ,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 9:41am
3427,Big Rock ,Found,at South Mtn. Reservation,,40.762673,-74.288264,Orange,NJ,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 12:56pm
3428,Livingston Mall,Found,(Livingstion),,40.777163,-74.353982,Orange,NJ,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 1:02pm
3429,Bergen ,Found,"Garden St., & Paramus Shopping Centers",,40.916569,-74.073685,Paramus,NJ,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 1:03pm
3431,The Other Half/ The Whole,Found,"(Some macho, W, SM) (Disco)",Kennedy St. at Convery,40.523283,-74.281167,Perth Amboy,NJ,"(*),(W),(SM),(D),(E),(WE)",Bars/Clubs,1984,checked,,,5/26/2022 1:06pm
3434,Princeton U. ,Found,Library - Basement T-Room,,40.343094,-74.655074,Princeton,NJ,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 1:13pm
3433,Peachtree St.,General Coordinates Used,,,40.357298,-74.667223,Princeton,NJ,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 1:12pm
3438,Clinton & State Sts. ,Found,,,40.221098,-74.755444,Trenton,NJ,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 1:22pm
3439,R.R. Station,Found,,,40.218791,-74.754301,Trenton,NJ,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 1:27pm
3441,Adult Book Store,General Coordinates Used,,Hwy. 31,40.758433,-74.979338,Washington,NJ,,Book Store,1984,checked,,,5/26/2022 1:35pm
3445,Woodbridge Center,Found,Mall T-Rooms,,40.554339,-74.30072,Woodbridge,NJ,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 1:44pm
3443,Abraham & Straus ,General Coordinates Used,Lower level T-Room,,40.557599,-74.284602,Woodbridge,NJ,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 1:37pm
3444,Glenside area,General Coordinates Used,(evenings - AYOR) ,,40.557599,-74.284602,Woodbridge,NJ,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,5/26/2022 1:43pm
3461,Greyhound Bus Deport ,Found,,,35.081988,-106.647797,Albuquerque,NM,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 1:51pm
3462,Sandia Park,Found,foot trails,,35.203706,-106.450567,Albuquerque,NM,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 1:56pm
3464,U. of N.M. ,Found,"Geology Bldg. T-Room, Electrical Bldg.
T-Room & gym (north showers)",,35.084319,-106.619781,Albuquerque,NM,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 1:57pm
3463,University Drug Store,Found,,,35.084319,-106.619781,Albuquerque,NM,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 1:57pm
3460,Adult Theatres & Arcades,General Coordinates Used,,4200 Block on Central N.E.,35.075459,-106.564133,Albuquerque,NM,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,5/26/2022 1:49pm
3455,Numbers ,General Coordinates Used,(#'s had no tel # - May be closed) Was Twinkies (Disco)(D)(Wed-Sun),Carlisle & Menaul,35.084386,-106.650422,Albuquerque,NM,(D),Bars/Clubs,1984,checked,,,5/26/2022 1:52pm
3470,'Rest Stop' ,General Coordinates Used,at K.L. Towle Park - 2 mi. E. on US 62,,32.702612,-103.13604,Hobbs,NM,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 1:59pm
3471,'T-Room' ,General Coordinates Used,at Cimmaron West Motel,,32.702612,-103.13604,Hobbs,NM,Cruisy Area,Cruising Areas,1984,checked,,,5/26/2022 2:01pm
3469,The Plaza ,Found,,,35.687428,-105.938512,Santa Fe,NM,"Cruisy Area,(RT)",Cruising Areas,1984,checked,,,5/27/2022 10:11pm
3472,Amelia's ,Found,,222 Central Ave.,42.662524,-73.770332,Albany,NY,"(L),(PT),(*)",Bars/Clubs,1984,checked,,,5/27/2022 10:15pm
3477,Gemini ,Found,,Madison & Dove,42.651253,-73.76557,Albany,NY,"(R),(E)",Restaurant,1984,checked,,,5/27/2022 10:17pm
3484,S.U.N.Y. ,Found,Library T-Room,,42.686809,-73.825057,Albany,NY,Cruisy Area,Cruising Areas,1984,checked,,,5/27/2022 10:20pm
3485,Trailways & Grayhound Bus Depots,Found,,,42.689539,-73.820348,Albany,NY,Cruisy Area,Cruising Areas,1984,checked,,,5/27/2022 10:21pm
3486,Washington Park,Found,,,42.658355,-73.772791,Albany,NY,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,5/27/2022 10:22pm
3483,"Lark, State & Willet Sts.",General Coordinates Used,nr. Washington Park,,42.659254,-73.776606,Albany,NY,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,5/27/2022 10:18pm
3488,Parlee Entertainment Magazine,General Coordinates Used,(Publication),"P.O. Box 430, Babylon, N.Y. 11702
",40.695655,-73.325675,"Babylon, L.I",NY,,Publications,1984,checked,,,5/27/2022 10:23pm
3490,Shore House,General Coordinates Used,Just over the Bayville Bridge,,40.904466,-73.54929,"Bayville, L.I.",NY,,Hotel,1984,checked,,,5/27/2022 10:27pm
3491,Pal Joey's,Found,(Cruisy) (N. Bellmore),,40.691486,-73.54141,"Bellmore, L.I.",NY,"(YC),(PT),(*)","Bars/Clubs,Cruising Areas",1984,checked,,,5/27/2022 10:31pm
3496,Greyhound Depot,Found,,,42.101145,-75.910207,Binghamton,NY,Cruisy Area,Cruising Areas,1984,checked,,,5/27/2022 10:41pm
3497,'Lollypop Heaven' ,General Coordinates Used,Rest Stop on Rte. 81 Northbound,,42.098687,-75.917974,Binghamton,NY,Cruisy Area,Cruising Areas,1984,checked,,,5/27/2022 10:39pm
3762,Brooklyn's 'Promenade' ,General Coordinates Used,just off Montague St.,,40.695221,-73.995855,Brooklyn,NY,Cruisy Area,Cruising Areas,1984,checked,,,5/27/2022 10:50pm
3759,Reservations World ,General Coordinates Used,(Travel) (212) 934-3126 ,,40.678178,-73.944158,Brooklyn,NY,,Travel Service,1984,checked,,,5/27/2022 10:52pm
3514,'Hitch-hikers' ,Found,on Elmwood betw. North & Bryant,,42.902261,-78.877111,Buffalo,NY,Cruisy Area,Cruising Areas,1984,checked,,,5/27/2022 10:53pm
3512,Allentown area,Found,(Elmwood & Allen) ,,42.899406,-78.876479,Buffalo,NY,"Cruisy Area,(*)",Cruising Areas,1984,checked,,,5/27/2022 10:53pm
3499,City Lights,Found,(Disco) (Cl. Mon. & Tues.) ,727 Main St. at Tupper,42.893714,-78.871411,Buffalo,NY,"(*),(YC),(D)",Bars/Clubs,1984,checked,,,5/27/2022 11:04pm
3513,Delaware Park,Found,(Days) ,,42.933772,-78.858974,Buffalo,NY,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,5/28/2022 7:43am
3515,La Salla Park,Found,,,42.888675,-78.890913,Buffalo,NY,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,5/28/2022 7:53am
3516,Park & Irving Sts.,Found,,,42.902252,-78.875024,Buffalo,NY,Cruisy Area,Cruising Areas,1984,checked,,,5/28/2022 7:54am
3517,St. U. of N.Y. at Buffalo,Found,Norton Union,,43.000809,-78.78897,Buffalo,NY,Cruisy Area,Cruising Areas,1984,checked,,,5/28/2022 7:55am
3510,Town Red Hots,Found,,Allen & Elmwood,42.899261,-78.876869,Buffalo,NY,"(M),(R),(C),(AH)",Restaurant,1984,checked,,"Name changed, but this is the restaurant: https://www.towneonallen.com/our-story",5/28/2022 8:04am
3511,Villa Capri,Found,"(Disco) (Some YC, W, SM) ",926 Main St. nr. Allen,42.899148,-78.870203,Buffalo,NY,"(D),(YC),(W),(SM),(*)",Bars/Clubs,1984,checked,,,5/28/2022 8:16am
3519,Woodlawn Beach,Found,Lakeshore Rd.,,42.789146,-78.851962,Buffalo,NY,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,5/28/2022 8:20am
3503,Gay Hotline,General Coordinates Used,"(Mon. -Fri., 6-10pm) (716) 881-5335",,42.886447,-78.878369,Buffalo,NY,,Hotline,1984,checked,,,5/28/2022 7:44am
3518,Washington St. & Oak,General Coordinates Used,nr. Bus Depot ('Hustlers'),,42.886447,-78.878369,Buffalo,NY,Cruisy Area,Cruising Areas,1984,checked,,,5/28/2022 8:19am
3526,Railroad Ave.,Found,"by foot or car.,",,42.091981,-76.80736,Elmira,NY,Cruisy Area,Cruising Areas,1984,checked,,,5/30/2022 12:37pm
3528,Amelia's,Found,(Snacks) ,Cherry Grove,40.66031,-73.089997,Fire Island,NY,(R),Restaurant,1984,checked,,,5/30/2022 12:46pm
3529,Beach Hotel,Found,597-6600 ,Cherry Grove,40.659694,-73.090049,Fire Island,NY,(H),Hotel,1984,checked,,,5/30/2022 12:47pm
3530,Belvedere Hotel,Found,597-6448,Cherry Grove,40.661602,-73.085458,Fire Island,NY,(H),Hotel,1984,checked,,,5/30/2022 12:49pm
3531,Blue Whale Bar,Found,(Disco Tea Dance' 4:30 - 7:30 ★),Boatel Motel,40.665332,-73.06908,Fire Island,NY,,Bars/Clubs,1984,checked,,,5/30/2022 12:50pm
3533,Carousel Guest House,Found,597-6612,"P.O. Box #1, Cherry
Grove, N.Y. 11782",40.660009,-73.090769,Fire Island,NY,(H),Hotel,1984,checked,,,5/30/2022 12:53pm
3536,Ice Palace ,Found,"(Disco) (Some L, M) (WE*) Cherry Grove",,40.659053,-73.089293,Fire Island,NY,"(D),(S),(L),(M),(WE),(*)",Bars/Clubs,1984,checked,,,5/30/2022 1:00pm
3538,Top of the Bay,Found,Cherry Grove,,40.659792,-73.089962,Fire Island,NY,"(R),(OC),(*)",Restaurant,1984,checked,,,5/30/2022 1:06pm
3539,Anywhere,General Coordinates Used,"and everyplace from the time you get on
the ferry, but especially the W. end of the board­ walk at The Pines, and the ""Meat Rack' & Tushes' betw. Cherry Grove & The Pines. Seasonal flights are offered by Pellham Airlines, E. 23rd St. Marina, N.Y.C",,40.66031,-73.089997,Fire Island,NY,Cruisy Area,Cruising Areas,1984,checked,,,5/30/2022 12:46pm
3532,Boatel Motel & Bar,General Coordinates Used,597-6500 The Pines,,40.665319,-73.069304,Fire Island,NY,"(H),(*)",Hotel,1984,checked,,,5/30/2022 12:51pm
3534,Cherry Grove Inn,General Coordinates Used,597-6162 Cherry Grove,,40.659792,-73.089962,Fire Island,NY,(H),Hotel,1984,checked,,,5/30/2022 12:54pm
