"title","status","description","streetaddress","lat","lon","city","state","amenityfeatures","type","Year","notes","unclear_address","full.address","geoAddress"
"Sheraton Plaza Hotel Bar ","General Coordinates Used","1 mi. N. on 45, 78","",34.257607,-88.703386,"Tupelo","MS","(M)","Bars/Clubs,Hotel",1981,"",NA,NA,NA
"Ramada Inn Bar ","General Coordinates Used","2 mi. E. on 80 at Jct. I-20","",32.352646,-90.877882,"Vicksburg","MS","(M)","Bars/Clubs",1981,"",NA,NA,NA
"Diamond S Ranch & Hot Springs","Found","Steambath can be interesting","",46.199742,-112.095301,"Boulder","MT","(M),(H)","Hotel",1981,"",NA,NA,NA
"Adult Shop ","Found","","3rd & Central",47.507802,-111.316696,"Great Falls","MT","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Gibson Park ","Found","","",47.51029,-111.304544,"Great Falls","MT","Cruisy Area,(AYOR)","Cruising Areas",1981,"",NA,NA,NA
"Import Depot ","Found","RR Depot","Old Milwaukee Road",47.507084,-111.308691,"Great Falls","MT","(M),(YC),(R),(D)","Restaurant,Bars/Clubs",1981,"",NA,NA,NA
"Sambo's 3rd & Central","Found","","3rd & Central",47.507802,-111.316696,"Great Falls","MT","(M),(R),(AH),(C)","Restaurant",1981,"",NA,NA,NA
"Placer Hotel ","Found","Basement T-Room","",46.587345,-112.038844,"Helena","MT","Cruisy Area","Cruising Areas,Hotel",1981,"",NA,NA,NA
"Travelodge ","General Coordinates Used","Downstairs T-Room","",46.589145,-112.039106,"Helena","MT","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Red Lion Motor Inn Lodge","Found","(Very M)(Disco)","Hwy.  2 W.",48.198893,-114.317644,"Kalispell","MT","(M),(YC)","Bars/Clubs",1981,"",NA,NA,NA
"Adult Book Store","General Coordinates Used","","E. Main",46.872128,-113.994031,"Missoula","MT","Cruisy Area","Cruising Areas,Book Store,Erotic Shop",1981,"",NA,NA,NA
"North Crow Vacation Ranch ","General Coordinates Used","Write: P.O . Box 3306 San Francisco, CA 94119","",46.872128,-113.994031,"Missoula","MT","","Business,Hotel",1981,"",NA,NA,NA
"North Crow Vacation Ranch ","General Coordinates Used","R.R.1, Box 8 -A Ronan, Mont. 59864 (Also Gay Pack trips - write Box 3306, S.F., CA 94119)","",47.528823,-114.101501,"Ronan","MT","(H)","Hotel",1981,"",NA,NA,NA
"Lincoln Park","Found","","",40.93578,-98.333999,"Grand Island","NE","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Pier Park","Found","","",40.917855,-98.336962,"Grand Island","NE","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"S. Locust St.","General Coordinates Used","","",40.926396,-98.342012,"Grand Island","NE","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Antelope, Pioneer & Van Doren Parks","Found","T-Rooms","",40.795618,-96.674452,"Lincoln","NE","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Gateway Shopping Mall ","Found","Lower concourse T-Rooms","",40.815336,-96.636016,"Lincoln","NE","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"State Capitol Grounds & 15th St. ","Found","(WE*)","",40.806854,-96.698988,"Lincoln","NE","Cruisy Area,(WE),(*)","Cruising Areas",1981,"",NA,NA,NA
"Gay Rap Line ","General Coordinates Used","475-5710","",40.813616,-96.702595,"Lincoln","NE","","Hotlines",1981,"",NA,NA,NA
"Carter Lake","Found","","",41.302128,-95.912075,"Omaha","NE","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Elmwood Park ","Found","T-Room N. end ","",41.253694,-96.005938,"Omaha","NE","Cruisy Area,(WE),(AYOR)","Cruising Areas",1981,"",NA,NA,NA
"Hollywood ","Found","(Disco) ","14th & Harney",41.256013,-95.934514,"Omaha","NE","(M),(D)","Bars/Clubs",1981,"",NA,NA,NA
"Howard & Jackson Sts. ","Found","betw. 16th & 18th (nights)","",41.255015,-95.938467,"Omaha","NE","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Lake Merritt Beach ","Found","(summers)","",41.056826,-95.926844,"Omaha","NE","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Westroads Shopping Center Mall","Found","","",41.265563,-96.068305,"Omaha","NE","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Continental Bus Station ","General Coordinates Used","opp. Diamond Bar","",41.256537,-95.934503,"Omaha","NE","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Back Door ","Found","Round Hill Village","Zephyr Cove",38.985396,-119.943543,"Lake Tahoe","NV","","Bars/Clubs",1981,"",NA,NA,NA
"Fantasy Park ","Found","betw . Bruce & Las Vegas","Washington",36.182345,-115.129069,"Las Vegas","NV","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Fremont St. ","Found","McDonald's to Union Plaza","",36.171248,-115.146163,"Las Vegas","NV","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Lucky Lady Casino","Found","Slots ","3rd & Ogden",36.171372,-115.142149,"Las Vegas","NV","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Maxine's  ","Found","","Nellis & Charleston",36.159091,-115.062381,"Las Vegas","NV","(OC),(M),(L),(D),(S)","Bars/Clubs",1981,"",NA,NA,NA
"Buffalo ","General Coordinates Used","(Opening soon- inquire locally)","",36.171563,-115.139101,"Las Vegas","NV","(W),(SM)","Bars/Clubs",1981,"",NA,NA,NA
"Galliard","General Coordinates Used"," (Resort - H)(Swim pool)(Gym)(Hopes to open in '80) ","P.O. Box 14452, Las Vegas, Nev. 89114",36.171563,-115.139101,"Las Vegas","NV","(P),(H),(R),(D)","Hotel,Bars/Clubs,Restaurant",1981,"",NA,NA,NA
"Idlewild Park","Found","","",39.521841,-119.83298,"Reno","NV","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Knights of Malta ","General Coordinates Used","","Box 7726, Reno 89502",39.529633,-119.813803,"Reno","NV","(P),(SM)","Bars/Clubs",1981,"",NA,NA,NA
"Hampton Beach ","General Coordinates Used","summers","",42.91131,-70.813482,"Hampton","NH","","",1981,"Cruising Area? Pg. 262 in pdf",NA,NA,NA
"Dartmouth College","Found","Hopkins Center ","",43.704441,-72.288693,"Hanover","NH","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Dartmouth College","Found","Baker Library","",43.704441,-72.288693,"Hanover","NH","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Brick Yard Mtn. Inn ","General Coordinates Used","(Very M) Weiss Beach","Rte. 3",43.527855,-71.470351,"Laconia","NH","(AYOR),(M)","Hotel",1981,"",NA,NA,NA
"Victory Common ","Found","by City Library","Chestnut St.",42.992828,-71.460304,"Manchester","NH","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Main & W. Hollis","Found","","",42.757866,-71.463937,"Nashua","NH","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Cafe Muse & Capt. Quig's Bar","General Coordinates Used","","Main St.",44.053681,-71.128404,"North Conway","NH","(M)","Bars/Clubs,Restaurant",1981,"",NA,NA,NA
"Hilton Park","Found","","Dover Point Rd.",43.121069,-70.827825,"Portsmouth","NH","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Pierce Island ","Found","Dock area","",43.074656,-70.742555,"Portsmouth","NH","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Seaport Club ","General Coordinates Used","(Disco)  E. side, just S. of rotary","Rte. 1 Bypass",43.071755,-70.762553,"Portsmouth","NH","(*),(P),(YC),(D),(WE)","Bars/Clubs",1981,"",NA,NA,NA
"Arabian Lounge","General Coordinates Used","Exit 21","I-89",43.644651,-72.310606,"West Lebanon","NH","(M),(R)","Restaurant",1981,"",NA,NA,NA
"Boardwalk ","Found","at 3rd","",40.223796,-73.998585,"Asbury Park","NJ","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Sunset & Ocean Aves.","Found","Boardwalk T-Rooms","",40.227161,-74.010441,"Asbury Park","NJ","Cruisy Area,(*)","Cruising Areas",1981,"",NA,NA,NA
"Belmar Beach ","General Coordinates Used","end of 2nd Ave.","",40.182723,-74.011889,"Asbury Park","NJ","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Bond St. Bar ","General Coordinates Used","","Bond St.",40.216058,-74.011878,"Asbury Park","NJ","(L),(PT)","Bars/Clubs",1981,"",NA,NA,NA
"Beach ","Found","opp. Claridge Hotel","",39.355963,-74.430157,"Atlantic City","NJ","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Boardwalk ","Found"," T-Room ","New York Ave",39.352118,-74.443782,"Atlantic City","NJ","Cruisy Area,(AYOR)","Cruising Areas",1981,"",NA,NA,NA
"New York Ave. ","General Coordinates Used","parking lots","",39.373029,-74.436972,"Atlantic City","NJ","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Kubell's","Found","Nr. Lighthouse ","Atlantic Ave.",39.609458,-74.206422,"Barnegat Light","NJ","(M)","Bars/Clubs",1981,"",NA,NA,NA
"Lambda Book Store ","General Coordinates Used","","P.O. Box 248 Belvidere 07823",40.82982,-75.077675,"Belvidere","NJ","","Book Store",1981,"",NA,NA,NA
"Cooper River Park","Found","","",39.924673,-75.059563,"Camden","NJ","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Mine Hill Tavern ","Found","","Randolph Ave.",40.870228,-74.59985,"Dover","NJ","(PT),(L)","Bars/Clubs",1981,"",NA,NA,NA
"'Rest Stop' ","General Coordinates Used","","Hwy. 80 W.",40.883988,-74.562102,"Dover","NJ","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Hahn's Dept. Store ","Found","T-Rooms","",40.287772,-74.055595,"Eatontown","NJ","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Monmouth Mall ","Found","Shopping Center","",40.287772,-74.055595,"Eatontown","NJ","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Caven Pt. Beach","Found","","",40.695945,-74.077545,"Jersey City","NJ","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Pathway Lounge ","Found","(Latins) ","Grove St. Station",40.719606,-74.042639,"Jersey City","NJ","(RT),(B)","Bars/Clubs",1981,"",NA,NA,NA
"Lambertville House ","Found","","Old Rte. 202",40.365764,-74.945125,"Lambertville","NJ","(M),(H),(R)","Hotel,Restaurant",1981,"",NA,NA,NA
"Adult Books","General Coordinates Used","","Rte. 29",40.365939,-74.942945,"Lambertville","NJ","","Book Store,Erotic Shop",1981,"",NA,NA,NA
"Broadmore ","General Coordinates Used"," Inquire locally","",40.365939,-74.942945,"Lambertville","NJ","(M),(R)","Restaurant",1981,"",NA,NA,NA
"W. end of Boardwalk","Found","","",NA,NA,"Long Branch","NJ","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"'The Wall' Seminary Place","Found","George & Somerset Sts.- nr. Rutgers U.","",40.501357,-74.448095,"New Brunswick","NJ","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Bergen","Found","Garden St., & Paramus Shopping Centers","",40.916569,-74.073685,"Paramus","NJ","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Adult Book Store ","General Coordinates Used","","Rte. 31",40.69371,-75.190176,"Phillipsburg","NJ","Cruisy Area","Book Store,Erotic Shop,Cruising Areas",1981,"",NA,NA,NA
"Princeton U. ","Found","Library - Basement T-Room","",40.343094,-74.655074,"Princeton","NJ","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Peachtree St.","General Coordinates Used","","",40.357298,-74.667223,"Princeton","NJ","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Place of Ones Own ","General Coordinates Used","","Main St.",40.446495,-74.385983,"South River","NJ","(R),(L)","Restaurant",1981,"",NA,NA,NA
"Clinton & State Sts.","Found","","",40.221098,-74.755444,"Trenton","NJ","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"R.R. Station","Found","","",40.218791,-74.754301,"Trenton","NJ","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Willowbrook Shopping Mall ","Found","T-Rooms","",40.887267,-74.261393,"Wayne","NJ","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Woodbridge Mall ","Found","T-Room","",40.554339,-74.30072,"Woodbridge","NJ","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Central Avenue ","Found","'Hitch -hikers' or by car from U. o f N.M. to Heights","",35.075621,-106.566819,"Albuquerque","NM","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Greyhound Bus Depot","Found","","",35.081988,-106.647797,"Albuquerque","NM","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Sandia Park ","Found","foot trails","",35.203706,-106.450567,"Albuquerque","NM","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"U. of N.M. ","Found","Geology Bldg. T-Room","",35.084319,-106.619781,"Albuquerque","NM","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"U. of N.M. ","Found","gym (north showers)","",35.084319,-106.619781,"Albuquerque","NM","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"U. of N.M. ","Found","Electrical Bldg. T-Room","",35.084319,-106.619781,"Albuquerque","NM","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"University Drug Store","Found","","",35.084319,-106.619781,"Albuquerque","NM","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Adult Theatres & Arcades","General Coordinates Used","4200 Block","Central N.E.",35.075459,-106.564133,"Albuquerque","NM","Cruisy Area","Cruising Areas,Theatre",1981,"",NA,NA,NA
"Alley & Street ","General Coordinates Used","behind Heights","",35.084386,-106.650422,"Albuquerque","NM","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Rusty Cork  ","General Coordinates Used"," just N. of 1-40","San Mateo PI.",35.106875,-106.586388,"Albuquerque","NM","(P),(L),(D)","Bars/Clubs",1981,"",NA,NA,NA
"'Rest Stop' ","General Coordinates Used","","I-10 E.",32.350361,-108.708665,"Lordsburg","NM","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"'Walking the Block' ","Found","around La Fonda Hotel (& infamous T -Room)","",35.687428,-105.938512,"Santa Fe","NM","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"The Plaza","Found","","",35.687428,-105.938512,"Santa Fe","NM","Cruisy Area,(RT)","Cruising Areas",1981,"",NA,NA,NA
"Central Ave.","Found","","",42.690174,-73.801604,"Albany","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"S.U.N.Y. ","Found","Library T-Room","",42.686809,-73.825057,"Albany","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Trailways & Greyhound Bus Depots","Found","","",42.689539,-73.820348,"Albany","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Washington Park","Found","","",42.658355,-73.772791,"Albany","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Lark, State & Willet Sts. ","General Coordinates Used","nr. Washington Park","",42.659254,-73.776606,"Albany","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"'Lollypop Heaven' ","General Coordinates Used","Rest Stop","Rte. 81 Northbound",40.668713,-73.527071,"Bellmore","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Courtyard & Bar ","General Coordinates Used","at Ramada Inn","",40.668713,-73.527071,"Bellmore","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Greyhound & R.R. Depots","General Coordinates Used","","",40.668713,-73.527071,"Bellmore","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Y.M.C.A.","General Coordinates Used","","",40.668713,-73.527071,"Bellmore","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Iron Horse Pub ","Found","","7th Ave. & 2nd St.",40.671142,-73.978079,"Brooklyn","NY","(E)","Bars/Clubs",1981,"",NA,NA,NA
"Brooklyn 's 'Promenade' ","General Coordinates Used"," just off Montague Ave.","",40.695221,-73.995855,"Brooklyn","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"'Hitch-hikers' ","Found","betw. North & Bryant","Elmwood ",42.902261,-78.877111,"Buffalo","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Allentown area ","Found","","(Elmwood & Allen) ",42.899406,-78.876479,"Buffalo","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Deco ","Found","(T-Room) Main & Swan","Main & Swan",42.88186,-78.875537,"Buffalo","NY","Cruisy Area,(M),(RT),(R),(AH)","Cruising Areas,Restaurant",1981,"",NA,NA,NA
"Genesee Theatre ","Found","('Back room') ","1600 Genesee",42.909814,-78.821671,"Buffalo","NY","Cruisy Area","Cruising Areas,Theatre",1981,"",NA,NA,NA
"La Salle Park","Found","","",42.888675,-78.890913,"Buffalo","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Park & Irving Sts.","Found","","",42.902252,-78.875024,"Buffalo","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"St. U. of N.Y.","Found","Norton Union","Buffalo ",43.000809,-78.78897,"Buffalo","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Texas Red Hot","Found"," (Also C-AH*) at Allen","Elmwood ",42.927156,-78.877209,"Buffalo","NY","(R),(C),(AH),(*)","Restaurant",1981,"",NA,NA,NA
"Woodlawn Beach","Found","","Lakeshore Rd.",42.789146,-78.851962,"Buffalo","NY","Cruisy Area,(AYOR)","Cruising Areas",1981,"",NA,NA,NA
"Betsy's","General Coordinates Used","(Some L)(Disco) ","Pearl St.",42.887401,-78.875044,"Buffalo","NY","(D),(*),(L)","Bars/Clubs",1981,"",NA,NA,NA
"Washington St. & Oak","General Coordinates Used","nr. Bus Depot ('Hustlers')","",42.886447,-78.878369,"Buffalo","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Nicky's ","General Coordinates Used","","Jericho Tpke.",40.71399,-73.559016,"E. Meadow","NY","","Bars/Clubs",1981,"",NA,NA,NA
"Railroad Ave.","Found","by foot or car","",42.091981,-76.80736,"Elmira","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Beach Hotel","Found","597-6600 ","Cherry Grove",40.659694,-73.090049,"Fire Island","NY","(H)","Hotel",1981,"",NA,NA,NA
"Blue Whale Bar ","Found","(Disco 'Tea Dance' 4:30 - 7:30*)Boatel Motel","",40.665332,-73.06908,"Fire Island","NY","(*)","Bars/Clubs",1981,"",NA,NA,NA
"Pellham Airlines","Found","Seasonal flights are offered ","E. 23rd St. Marina, N.Y.C.",40.738459,-73.98228,"Fire Island","NY","Cruisy Area","Cruising Areas,Travel Service",1981,"",NA,NA,NA
" 'Meat Rack' & 'bushes' ","General Coordinates Used","betw. Cherry Grove & The Pines. ","",40.6476,-73.145947,"Fire Island","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
" The Boardwalk ","General Coordinates Used","especially the W. end","The Pines",40.6476,-73.145947,"Fire Island","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Anywhere and everyplace ","General Coordinates Used","from the time you get on the ferry","",40.66031,-73.089997,"Fire Island","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Cherry Grove Inn ","General Coordinates Used","597-6162","Cherry Grove",40.659792,-73.089962,"Fire Island","NY","(H)","Hotel",1981,"",NA,NA,NA
"Maison Rouge ","General Coordinates Used","","Rte. 9",41.380488,-73.940474,"Garrison","NY","(D)","Bars/Clubs",1981,"",NA,NA,NA
"Badlands ","Found","(Some W , SM) ","Christopher & West Sts.",40.706223,-74.01701,"Greenwich Village","NY","(SM),(W)","Bars/Clubs",1981,"",NA,NA,NA
"Bleecker & Hudson Sts.","Found","","",40.736899,-74.005524,"Greenwich Village","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Christopher St.","Found","expecially at corner of West St.","",40.732422,-74.010231,"Greenwich Village","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Greenwich Ave.","Found","betw. 6th & 7th Sts.","",40.734562,-73.999782,"Greenwich Village","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"International ","Found","(Also called The Stud, International Social Club & Crossworld)","733 G reenw ich at P erry",40.735027,-74.006984,"Greenwich Village","NY","(*),(D)","Bars/Clubs",1981,"",NA,NA,NA
"Metropolitan Theatre ","Found","","235 E. 14th St.",40.732787,-73.985321,"Greenwich Village","NY","Cruisy Area","Cruising Areas,Theatre",1981,"",NA,NA,NA
"Sheridan Square","Found","","",40.7332,-74.002285,"Greenwich Village","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"St. Marks Baths ","Found","(See New St. Marks Baths)","",40.72909,-73.989568,"Greenwich Village","NY","(*)","Bathhouses",1981,"",NA,NA,NA
"Village Garden ","Found","(Japanese R) ","Charles & W. 4th St.",40.734895,-74.003163,"Greenwich Village","NY","(R),(M)","Restaurant",1981,"",NA,NA,NA
"Weehawken St. ","Found","by foot or car","",40.733208,-74.009812,"Greenwich Village","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"West St.","Found","","",40.723629,-74.011577,"Greenwich Village","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Paths Untrodden ","General Coordinates Used","(Book Service)","Box 459, Village Station, N.Y. 10014",40.733572,-74.002742,"Greenwich Village","NY","","Book Store",1981,"",NA,NA,NA
"Long Island Railroad Station & Bus Terminal","Found","","",40.712071,-73.624797,"Hempstead","NY","Cruisy Area,(AYOR)","Cruising Areas",1981,"",NA,NA,NA
"Prime Time","Found","(Disco)(Cl. Mon. & Tues.) N. 3 mi. N. of Mid-Hudson Bridge","Rte. 9W ",41.369261,-73.96625,"Highland","NY","(D),(*)","Bars/Clubs",1981,"",NA,NA,NA
"Cornell U.","Found","C.A. Willard Straight Hall - T-Room","",42.446592,-76.485676,"Ithaca","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"Depot ","Found","(Best late) ","Judo Falls Rd.",42.443961,-76.501881,"Ithaca","NY","(M)","Bars/Clubs",1981,"",NA,NA,NA
"Chautiaqua Mall","Found","","",42.095802,-79.303873,"Jamestown","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
"'Rest Stop' ","General Coordinates Used","nr. exit 28","I-87",43.426181,-73.712341,"Lake George","NY","Cruisy Area","Cruising Areas",1981,"",NA,NA,NA
