ID,title,status,description,streetaddress,lat,lon,city,state,amenityfeatures,type,Year,unclearaddress,uncleartype,notes,lastmodified
1537,'The Block' ,General Coordinates Used,"from 30th to 31st,
betw. 'O ' & Dumbarton (Georgetown)(Late nights)",,38.907192,-77.036871,Washington,D.C.,Cruisy Area,Cruising Areas,1986,checked,,,6/29/2022 7:46pm
1538,Wisconsin Ave. ,General Coordinates Used,'Hitch-hikers',,38.907192,-77.036871,Washington,D.C.,Cruisy Area,Cruising Areas,1986,checked,,,6/29/2022 7:50pm
1540,Spanish River Park,Found,,,26.383382,-80.114047,Boca Raton,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 7:02am
1541,Coquina Beach,Found,,,27.448333,-82.692163,Bradenton,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 7:06am
1542,K-Mart ,General Coordinates Used,T-Room,,27.498928,-82.574819,Bradenton,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 7:06am
1543,Palma Sola 'Rest Stop',General Coordinates Used,,,27.498928,-82.574819,Bradenton,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 7:06am
1547,Adult Book Store,Found,"('Hicks' & cruisy arcade)White Rose Shopping Center, Cocoa Beach Causway ",,28.357659,-80.630735,Cocoa Beach,FL,,"Book Store,Erotic Shop,Cruising Areas",1986,checked,,,6/20/2022 7:08am
1549,Fischer Park,Found,,,28.344686,-80.608667,Cocoa Beach,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 7:08am
1550,Lori Wilson Park,Found,,,28.337142,-80.609485,Cocoa Beach,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 7:09am
1551,Merritt Sq. Mall,Found,T-Rooms— M e rritt Island,,28.35484,-80.685779,Cocoa Beach,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 7:09am
1557,Boardwalk ,Found,beach in front of sightseeing tower,,29.224086,-81.00469,Daytona Beach,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 7:12am
1558,Inn Between Bar,General Coordinates Used,,Old New York Ave.,29.028318,-81.303118,Deland,FL,(M),Bars/Clubs,1986,checked,,,6/20/2022 11:44am
1563,B.C.C.H.R.,General Coordinates Used,(Hotline) (305) 564-5787,,26.122439,-80.137317,Ft. Lauderdale,FL,,Hotline,1986,checked,,,6/20/2022 7:16am
1565,Biltmore Cafe,General Coordinates Used,(24hrs.) AIA at Rio Mar (Ft. L. Bch.),,26.122439,-80.137317,Ft. Lauderdale,FL,(R),Restaurant,1986,checked,,,6/20/2022 7:19am
1568,B.W.M.T. ,General Coordinates Used,,"Box 16492, Ft. L ., 33318",26.122439,-80.137317,Ft. Lauderdale,FL,,Organization,1986,checked,,,6/20/2022 7:16am
1581,Gay Hotline,General Coordinates Used,(305) 564-5787,,26.122439,-80.137317,Ft. Lauderdale,FL,,Hotline,1986,checked,,,6/20/2022 7:21am
1587,Jaybirds Toybox,General Coordinates Used,(Erotica) On the patio in Tacky's,,26.122439,-80.137317,Ft. Lauderdale,FL,(*),Erotic Shop,1986,checked,,,6/20/2022 7:21am
1595,Limo Tour Service ,General Coordinates Used,(305) 946-9259,,26.122439,-80.137317,Ft. Lauderdale,FL,,Business,1986,checked,,,6/20/2022 7:21am
1616,Waynesart,General Coordinates Used,(Unique statues) (305) 463-1666,,26.122439,-80.137317,Ft. Lauderdale,FL,,Business,1986,checked,,,6/20/2022 7:22am
1617,Beach ,General Coordinates Used,& street opp. Marlin Beach Hotel,,26.122439,-80.137317,Ft. Lauderdale,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 7:19am
1618,Birch Rd,General Coordinates Used,behind Marlin Beach (AYOR),,26.122439,-80.137317,Ft. Lauderdale,FL,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/20/2022 7:19am
1619,Galleria Shopping Mall,Found,Burdine's T-Room,,26.137129,-80.113431,Ft. Lauderdale,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 7:21am
1620,South Beach,General Coordinates Used,"T-Room , S.",,26.122439,-80.137317,Ft. Lauderdale,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 7:22am
1621,The Palmettos,General Coordinates Used,,"R.R.2, Box 1354-D, Ft. M cC oy 32637",29.364973,-81.967032,Ft. McCoy,FL,(H),Hotel,1986,checked,,,6/20/2022 7:24am
1624,Gay Switchboard,General Coordinates Used,(813) 945-9551,,26.640628,-81.872308,Ft. Myers,FL,,Hotline,1986,checked,,,6/20/2022 7:25am
1630,SUPPORT ,General Coordinates Used,(813) 542-8902 & Support-line (Publication),"P.O. Box 5041, Ft. M „ FL 33901",26.640628,-81.872308,Ft. Myers,FL,,"Community Center/ Support Group,Publication",1986,checked,,,6/20/2022 7:26am
1631,City Park,Found,,,26.635079,-81.86723,Ft. Myers,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 7:24am
1632,Ft. Myers Yacht Basin,Found,,,26.647652,-81.869605,Ft. Myers,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 7:24am
1633,Jub Park,Found,,,26.672987,-81.8999,Ft. Myers,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 7:25am
1634,Sanibel Island ,Found,"'BA ' beach—Park at Bowman's Beach,
turn R at Water, walk 1-2 miles",,26.460869,-82.152684,Ft. Myers,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 7:25am
1635,Sunset Park,Found,,,26.622007,-81.875702,Ft. Myers,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 7:25am
1638,Jaycee Park,Found,,,26.573736,-81.932036,Ft. Walton Beach,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 7:31am
1639,Wayside Park,Found,,,30.393574,-86.590793,Ft. Walton Beach,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 7:31am
1640,Gaytalk & Dignity ,General Coordinates Used,(904) 373-GAYS (6-11 pm),,29.651634,-82.324826,Gainesville,FL,,"Hotline,Religious Institution",1986,checked,,,6/20/2022 7:31am
1643,M.C.C.,General Coordinates Used,(904)378-2083,,29.651634,-82.324826,Gainesville,FL,(MCC),Religious Institution,1986,checked,,,6/20/2022 7:31am
1646,PLS,General Coordinates Used,(Publication) ,"P.O. Box 15075, 32604",29.651634,-82.324826,Gainesville,FL,,Publication,1986,checked,,,6/20/2022 7:32am
1648,Newnan's Lake ,Found,T-Room,,29.666388,-82.25511,Gainesville,FL,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/20/2022 7:32am
1649,'Rest Stop' ,General Coordinates Used,on 1-75 (exit 21) S.W. of town,,29.651634,-82.324826,Gainesville,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 7:31am
1650,U. of Fla.,Found,"Library East (2nd floor),",,29.650939,-82.341786,Gainesville,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 7:36am
1651,U. of Fla.,Found,Student Union L ittle Hall T-Rooms,,29.646547,-82.347944,Gainesville,FL,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/20/2022 7:36am
1658,South Florida Mustangs,Found,(Square-D),"HO. Box 462, Holly., FL 33022",26.011201,-80.14949,Hollywood,FL,(D),Bars/Clubs,1986,checked,,,6/20/2022 7:40am
1661,Young Circle,Found,,,26.01154,-80.143033,Hollywood,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 7:40am
1666,Dignity/Jacksonville,General Coordinates Used,,"HO. Box 225, Jax. 32201",30.332184,-81.655651,Jacksonville,FL,,Religious Institution,1986,checked,,,6/20/2022 7:42am
1667,Gay Hot Line,General Coordinates Used,(904)384-2234,,30.332184,-81.655651,Jacksonville,FL,,Hotline,1986,checked,,,6/20/2022 7:43am
1674,Friendship Park,Found,,,30.319695,-81.660155,Jacksonville,FL,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/20/2022 7:43am
1675,Hemming Park,Found,,,30.329397,-81.659701,Jacksonville,FL,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/20/2022 7:44am
1698,Fiorini Guest House,General Coordinates Used,,,24.555059,-81.779987,Key West,FL,"(M),(R)",Restaurant,1986,checked,,,6/20/2022 7:50am
1701,Half Shell Raw Bar,Found,At foot of Margaret St.,,24.561952,-81.800103,Key West,FL,"(M),(R)",Restaurant,1986,checked,,,6/20/2022 7:51am
1703,Hurricane Alley Guest House,General Coordinates Used,(Pool) ,"PO. Box 552, Key West 33040",24.555418,-81.784172,Key West,FL,(H),Hotel,1986,checked,,,6/20/2022 7:51am
1706,Key West Business Guild,Found,,"PO. Box 1208, Key West 33041",24.552568,-81.800562,Key West,FL,,"Business,Organization",1986,checked,,,6/20/2022 7:51am
1709,Las Palmas ,Found,,,24.559216,-81.795133,Key West,FL,"(M),(R)",Restaurant,1986,checked,,Francis & Southard,6/20/2022 7:53am
1712,Louie's Backyard,Found,,Vernon St.,24.547393,-81.792863,Key West,FL,"(M),(R)",Restaurant,1986,checked,,,6/20/2022 7:53am
1722,Papillon Bar,Found,(Cruisy cocktail hour) (Sun. T-D by-the-sea *) ,,24.555418,-81.784172,Key West,FL,(*),"Bars/Clubs,Cruising Areas",1986,checked,,Simonton & South,6/20/2022 7:54am
1728,Southern Exposure ,General Coordinates Used,(Publication) ,"PO . Box 1554, K.W . 33040",24.555418,-81.784172,Key West,FL,,Publication,1986,checked,,,6/20/2022 7:55am
1735,Beach ,General Coordinates Used,"on U.S. 1, Mile Marker 36",,24.555059,-81.779987,Key West,FL,"Cruisy Area,(P),(BA)",Cruising Areas,1986,checked,,,6/20/2022 7:48am
1736,Duval St.,Found,,,24.553851,-81.801316,Key West,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 7:49am
1737,Leo's Campground ,Found,Stock Island,,24.571943,-81.74317,Key West,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 7:53am
1738,Mallory Square ,Found,,,24.559902,-81.807583,Key West,FL,Cruisy Area,Cruising Areas,1986,checked,,at sunset,6/20/2022 7:54am
1739,Monroe County Beach,Found,Reynolds St. Pier,,24.546313,-81.788408,Key West,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 7:54am
1743,Silver Dollar,General Coordinates Used,(Inquire locally) ,,26.616756,-80.068448,Lake Worth,FL,(B),Bars/Clubs,1986,checked,,,6/20/2022 8:05am
1745,High Tide Adult Books,General Coordinates Used,(N. Melbourne) ,,28.083627,-80.608109,Melbourne,FL,,"Book Store,Erotic Shop",1986,checked,,N e w H aven A ve.,6/20/2022 8:24am
1746,Saturdays Lounge,General Coordinates Used,"(Disco) (Some W, L) (S-Thu.) (WE*) (1 mi. E. of I-95 on Rt. 192, W. Melbourne",,28.083627,-80.608109,Melbourne,FL,"(P),(D),(W),(L),(S),(WE),(*)",Bars/Clubs,1986,checked,,,6/20/2022 8:26am
1747,Canova Beach ,Found,(Nights-AYOR),,28.138409,-80.580189,Melbourne,FL,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/20/2022 8:22am
1748,Wickham Park,Found,T-Rooms,,28.164052,-80.662393,Melbourne,FL,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/20/2022 8:26am
1749,24 Hour Adult Books,General Coordinates Used,,,28.318069,-80.665984,Merritt Island,FL,,Book Store,1986,checked,,N. Atlantic Ave.,6/20/2022 8:28am
1750,Merritt Island Shopping Center,Found,T-Room,,28.354411,-80.686612,Merritt Island,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 8:27am
1751,A-1 Models & Escorts,General Coordinates Used,(305) 371-5303,,25.76168,-80.19179,Miami,FL,,Escort Service,1986,checked,,,6/20/2022 8:29am
1762,Dade County Coalition Gay Helpline,General Coordinates Used,(305) 757-6333 for info,,25.735525,-80.237719,Miami,FL,,Hotline,1986,checked,,,6/20/2022 8:38am
1766,Fusions ,General Coordinates Used,"(Macho, YC, W, SM) (Disco) (Will be moving) ",,25.76168,-80.19179,Miami,FL,"(*),(YC),(W),(SM),(D),(PT)",Bars/Clubs,1986,checked,,,6/20/2022 8:39am
1775,M.C.C.,Found,,,25.799279,-80.189857,Miami,FL,(MCC),Religious Institution,1986,checked,,N.E. 23rd St. at N.E. 2nd Ct.,6/20/2022 8:39am
1780,Pleasure Chest ,General Coordinates Used,"(Leather, erotica, etc.) At Club Miami",,25.76168,-80.19179,Miami,FL,,Erotic Shop,1986,checked,,,6/20/2022 8:40am
1789,Sunshine Boys,General Coordinates Used,(Escorts) (305) 581-3230,,25.76168,-80.19179,Miami,FL,,Escort Service,1986,checked,,,6/20/2022 8:42am
1790,Tom Cat,Found,(At Pussycat Theatre) ,,25.846936,-80.184814,Miami,FL,,Theatre,1986,checked,,78th & Biscayne,6/20/2022 8:42am
1791,Town & Country,General Coordinates Used,(Escorts) (305) 446-4600,,25.76168,-80.19179,Miami,FL,,Escort Service,1986,checked,,,6/20/2022 8:43am
1796,Bay front Park Marina,Found,,,25.461951,-80.33652,Miami,FL,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/20/2022 8:29am
1797,Biscayne Blvd.,General Coordinates Used,Hitch-hikers,,25.76168,-80.19179,Miami,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 8:29am
1798,Burdine's T-Room,Found,Dadeland,,25.689755,-80.309948,Miami,FL,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/20/2022 8:29am
1799,Coconut Grove,General Coordinates Used,,,25.735525,-80.237719,Miami,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 8:30am
1800,Dade Comm. College,Found,T-Room next to Library,,25.776729,-80.192999,Miami,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 8:38am
1801,Matheson Hammock Beach,Found,"on Old Cutler Rd.—
Turn right at fork",,25.679228,-80.256602,Miami,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 8:39am
1802,Miami Dade College,Found,S. Campus T-Rooms,,25.776729,-80.192999,Miami,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 8:40am
1803,Miami Dade College,Found,Music Bldg. T-Rooms,,25.776729,-80.192999,Miami,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 8:40am
1804,Miami Dade College,Found,& Library T-Rooms,,25.776729,-80.192999,Miami,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 8:40am
1805,Sewell Park,Found,Bushes,,25.785145,-80.224114,Miami,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 8:40am
1806,'The Block' ,General Coordinates Used,"nr. Cactus Lounge off Biscayne Blvd .
(Hustlers)",,25.76168,-80.19179,Miami,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 8:28am
1807,U. of Miami,Found,Learning Center Bldg.,,25.722195,-80.275996,Coral Gables,FL,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/20/2022 7:11am
1808,U. of Miami,Found,Brockway Hall T-Room,,25.713272,-80.277386,Coral Gables,FL,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/20/2022 7:12am
1809,Virginia Beach,Found,Virginia Key nr. Key Biscayne,,25.739964,-80.156813,Miami,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 8:43am
1810,Woods,Found,opp. Fairchild Gardens,,25.678255,-80.274286,Miami,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 8:43am
1814,Hanover Beach,Found,N. end,,25.912265,-80.121278,Miami Beach,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 8:50am
1815,21st St. Beach,General Coordinates Used,,,25.790654,-80.130045,Miami Beach,FL,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/20/2022 8:44am
1817,Lowdermilk Park,Found,at sunset,,26.162054,-81.809978,Naples,FL,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/20/2022 8:51am
1818,Naples Pier ,Found,(Late- AYOR) ,,26.131461,-81.808834,Naples,FL,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/20/2022 10:13am
1819,Vanderbilt Beach,Found,Park & walk 1 1/2 mi. S.,,26.263907,-81.824499,Naples,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 10:13am
1823,Blue Parrot Shop,General Coordinates Used,"at ""The P"" ",,28.538383,-81.378927,Orlando,FL,,Business,1986,checked,,,6/20/2022 10:14am
1826,Dignity/ Orlando,General Coordinates Used,(305) 894-7508,,28.538383,-81.378927,Orlando,FL,,Religious Institution,1986,checked,,,6/20/2022 10:20am
1827,Gay Community Services,General Coordinates Used,(305) 843-GAYS,,28.538383,-81.378927,Orlando,FL,,Community Center/ Support Group,1986,checked,,,6/20/2022 10:21am
1828,Kulture Club,General Coordinates Used,E. Colonial Dr. opp. Hwy. Patrol & Herndon Airport,,28.538383,-81.378927,Orlando,FL,(L),Bars/Clubs,1986,checked,,,6/20/2022 10:23am
1830,M.C.C.,General Coordinates Used,(305) 894-1081,,28.538383,-81.378927,Orlando,FL,(MCC),Religious Institution,1986,checked,,,6/20/2022 10:23am
1839,The Paper,General Coordinates Used,,"PO. Box 8762, Orlando 52856",28.538383,-81.378927,Orlando,FL,,Publication,1986,checked,,,6/20/2022 10:23am
1841,Altemonte Mall,Found,Mall News & North end,,28.666612,-81.377404,Orlando,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 10:13am
1842,Eola Park & Drive,General Coordinates Used,(11pm curfew),,28.538336,-81.379236,Orlando,FL,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/20/2022 10:20am
1843,Fashion Square Shopping Mall,Found,T-Rooms,,28.555765,-81.340593,Orlando,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 10:21am
1844,'Rest Stop' ,General Coordinates Used,on 1-4 Buena Vista (AYOR— Fuzz),,28.538383,-81.378927,Orlando,FL,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/20/2022 10:13am
1845,U.C.F. ,General Coordinates Used,Village Center T-Room,,28.602427,-81.20006,Orlando,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 10:24am
1849,McKenzie Park,General Coordinates Used,,,30.154002,-85.660499,Panama City,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 10:25am
1850,'Rest Stop' ,General Coordinates Used,"next to Gulf Coast College
at foot of bay bridge—E.",,30.176591,-85.805488,Panama City,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 10:24am
1851,Roadside Park ,Found,near Tyndall A.F.B.,,30.951982,-87.095772,Panama City,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 10:27am
1852,New Municipal Pier,General Coordinates Used,T-Rooms,,30.176591,-85.805488,Panama City,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 10:26am
1854,Dignity ,General Coordinates Used,,"P O. Box 9244, Pensacola 32503",30.421309,-87.216915,Pensacola,FL,,Religious Institution,1986,checked,,,6/20/2022 10:29am
1857,Nite Owl ,Found,(BYOB) (AH*) ,,30.410485,-87.21323,Pensacola,FL,"(BYOB),(AH),(*)",Bars/Clubs,1986,checked,,Intendencia & Jefferson,6/20/2022 10:38am
1862,Beach ,General Coordinates Used,"on Santa Rosa Island
3 mi. E. of Navarre Beach",,30.397856,-86.729063,Pensacola,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 10:27am
1863,Old Chimney ,Found,nr. bluff on scenic hwy.,,30.48059,-87.162497,Pensacola,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 10:39am
1864,Pensacola Beach,Found,,,30.333701,-87.141109,Pensacola,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 10:39am
1865,Florida Stepping Stones,General Coordinates Used,(Referral service) ,"PO. Box 478, PS. 33492",27.144217,-80.200601,Port Salerno,FL,,"Business,Escort Service",1986,checked,,,6/20/2022 10:39am
1875,The Line ,General Coordinates Used,(813) 586-4297,"PO. Box 14-323, St. R 33733",27.767601,-82.640291,St. Petersburg,FL,,Bars/Clubs,1986,checked,,,6/20/2022 10:57am
1876,Bayshore Dr.,Found,from 2nd to Vinay Park,,27.778733,-82.625794,St. Petersburg,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 10:55am
1877,Maximo Park,Found,,,27.710614,-82.681829,St. Petersburg,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 10:56am
1878,Pass-a-Grille Beach,General Coordinates Used,below 8th St.,,27.767601,-82.640291,St. Petersburg,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 10:56am
1879,Skyway Bridge Park,Found,,,27.681931,-82.677679,St. Petersburg,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 10:56am
1883,Dominion ,General Coordinates Used,(Publication) ,"P.O. B ox 15851, Sarasota, 33579",27.336465,-82.531012,Sarasota,FL,,Publication,1986,checked,,,6/20/2022 10:41am
1884,Gayline ,General Coordinates Used,(813) 377-6343,,27.336465,-82.531012,Sarasota,FL,,Hotline,1986,checked,,,6/20/2022 10:41am
1891,Gulfstream Ave.,General Coordinates Used,parking lot Ringling Blvd. & Gulf Stream,,27.336465,-82.531012,Sarasota,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 10:41am
1892,North Lido Beach Woods,Found,,,27.319488,-82.581975,Sarasota,FL,"Cruisy Area,(M),(AYOR)",Cruising Areas,1986,checked,,,6/20/2022 10:42am
1893,Palm Ave.,General Coordinates Used,(Hustlers) - N. Lido beach,,27.336465,-82.531012,Sarasota,FL,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/20/2022 10:42am
1894,Club Park Ave.,Found,(Disco) (W-Cruise bar & Grecian Garden) ,115 E. Park Ave.,30.441746,-84.281263,Tallahassee,FL,"(*),(P),(D),(PT),(W),Cruisy Area",Bars/Clubs,1986,checked,,,6/20/2022 10:58am
1895,Florida State U. ,Found,Bellemy Bldg. basement,,30.443447,-84.295803,Tallahassee,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 10:59am
1896,Florida State U. ,Found,3rd floor library,,30.443062,-84.29498,Tallahassee,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 10:59am
1897,Park ,General Coordinates Used,by P.O. opp. Club Park Ave.,,30.438256,-84.280733,Tallahassee,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 10:59am
1898,'Rest Stop' ,General Coordinates Used,on U.S. 27 S.,,30.438256,-84.280733,Tallahassee,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 10:57am
1899,Tallahassee Mall,Found,T-Rooms (Weekday eves.) ,,30.4757,-84.290268,Tallahassee,FL,Cruisy Area,Cruising Areas,1986,checked,,,6/20/2022 10:59am
1901,Bay Area Rights Council,General Coordinates Used,,"PO. Box 947, Tam pa 33601",27.950575,-82.457178,Tampa,FL,,Organization,1986,checked,,,6/20/2022 11:07am
1906,Dignity ,General Coordinates Used,(Church) ,"P.O. Box 3306, Tampa 33601",27.950575,-82.457178,Tampa,FL,,Religious Institution,1986,checked,,,6/20/2022 11:07am
1909,Gay Hotline ,General Coordinates Used,(813) 229-8839,,27.950575,-82.457178,Tampa,FL,,Hotline,1986,checked,,,6/20/2022 11:07am
1910,Gay/ Lesbian Coalition ,General Coordinates Used,(813) 974-GAYS,,27.950575,-82.457178,Tampa,FL,,Organization,1986,checked,,,6/20/2022 11:07am
1918,Pellican's Loft,General Coordinates Used,,,27.950575,-82.457178,Tampa,FL,,Bars/Clubs,1986,checked,,22nd St. & 5th Ave. (Ybor City) ,6/20/2022 11:10am
