ID,Title,Year,status,lat,lon,description,streetaddress,city,state,amenityfeatures,type,unclearaddress,uncleartype,notes,dateadded,lastmodified,Last Modified By
3118,The Concierge Exclusif,1998,General Coordinates Used,41.878114,-87.629798,(312) 849-3604 personalized assistance for visitors,,Chicago,IL,(TA),Travel Agents,checked,,"Listed under ""Chicago-Overview""",,10/5/2024 1:17pm,Amanda Regan
3124,The Gay Connection ,1998,General Coordinates Used,41.878114,-87.629798,"(900) 847-6338 talk and/or meet with other men from the are, at only 99cents per minute",,Chicago,IL,,Men's Services,checked,,"Listed under ""Chicago-Overview""",,10/5/2024 1:16pm,Amanda Regan
3116,Windy City Times,1998,General Coordinates Used,41.878114,-87.629798,(312) 397-0020,,Chicago,IL,,Publications,checked,,"Listed under ""Chicago-Overview""",,10/5/2024 1:16pm,Amanda Regan
3253,Fairview Park,1998,Found,39.845193,-88.992234,in the back,,Decatur,IL,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:15pm,Amanda Regan
3254,Nelson Park,1998,Found,39.835853,-88.919884,nr. rock gardens,,Decatur,IL,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:15pm,Amanda Regan
3255,Fox Valley Gay Association,1998,General Coordinates Used,42.035408,-88.282567,392-6882 7pm-10pm Mon-Fri,,Elgin,IL,,Info Lines & Services,checked,,,,10/5/2024 1:15pm,Amanda Regan
3257,The Caritas B&B Network,1998,General Coordinates Used,42.056459,-87.675267,(800) CARITAS (227-4827)/(312) 857-0801 (OUTSIDE US) see ad in center National section,,Evanston,IL,,Accommodations,checked,,,,10/5/2024 1:15pm,Amanda Regan
3258,Triangular Park,1998,Found,42.046554,-87.674137,Sheridan & Church,,Evanston,IL,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:15pm,Amanda Regan
3262,Triangle Travel & Cruise,1998,General Coordinates Used,41.495867,-87.848661,464-6460,,Frankfort,IL,(TA),Travel Agents,checked,,,,10/5/2024 1:15pm,Amanda Regan
3265,Storey Lake Park,1998,Found,40.988649,-90.409852,,,Galesburg,IL,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:14pm,Amanda Regan
3269,Kankakee River State Park,1998,Found,41.177887,-87.949973,"Rte. 102 (AYOR) across from main entrance, Dan Uze Area",,Kankakee,IL,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:14pm,Amanda Regan
3270,Airie Crown Forest Preserve,1998,Found,41.76473,-87.871334,summers,,LaGrange,IL,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:14pm,Amanda Regan
3275,Illinois State Park,1998,Found, 41.32004,-88.706476,summers,,Marseille,IL,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:13pm,Amanda Regan
3277,The Caritas B&B Network,1998,General Coordinates Used,40.550042,-91.384875,(800) CARITAS (227-4827)/(312) 857-0801 (OUTSIDE US) see ad in center National section,,Nauvoo,IL,,Accommodations,checked,,,,10/5/2024 1:12pm,Amanda Regan
3282,Starved Rock State Park,1998,Found,41.317148,-88.995103,,,Ottawa,IL,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:10pm,Amanda Regan
3286,The Alternative Times,1998,General Coordinates Used,40.693649,-89.588986,688-1930,,Peoria,IL,,Publications,checked,,,,10/5/2024 1:10pm,Amanda Regan
3301,Schiller Park Woods,1998,General Coordinates Used,41.955864,-87.870896,E. of River Rd.,,Schiller Park,IL,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:10pm,Amanda Regan
3311,Lake Springfield,1998,Found,39.707881,-89.601617,,,Springfield,IL,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:09pm,Amanda Regan
3307,Prairie Flame,1998,General Coordinates Used,39.781721,-89.650148,753-2887 covers central IL,,Springfield,IL,,Publications,checked,,,,10/5/2024 1:09pm,Amanda Regan
3312,Illinois Beach State Park,1998,Found,42.425691,-87.804347,trails & by bird sanctuary,,Waukegan ,IL,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:08pm,Amanda Regan
3314,Bell Park,1998,Found,38.864477,-90.043022,,,Wood River,IL,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:08pm,Amanda Regan
3315,Meridian Plaza,1998,General Coordinates Used,40.098714,-85.679148 ,Jackson & Main Sts (AYOR) late,,Anderson,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:08pm,Amanda Regan
3317,Indiana Youth Group,1998,General Coordinates Used,39.165325,-86.526386,(800) 347-8336 (IN-STATE),,Bloomington,IN,,Info Lines & Services,checked,,,,10/5/2024 1:08pm,Amanda Regan
3367,Mill Race Park,1998,Found,39.206418,-85.928901,,,Columbus,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:07pm,Amanda Regan
3368,Lake Country Fairgrounds,1998,Found,41.400879,-87.369957,west side of lake & parking lot,,Crown Point,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:07pm,Amanda Regan
3370,Elliott Park,1998,Found,41.676955,-86.028279,,,Elkhart,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:07pm,Amanda Regan
3371,Main Street,1998,General Coordinates Used,41.681208,-85.965625,,,Elkhart,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:07pm,Amanda Regan
3372,Oxbow Park,1998,Found,41.628971,-85.906093,,,Elkhart,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:07pm,Amanda Regan
3369,Switchboard Concern,1998,General Coordinates Used,41.681208,-85.965625,293-8671 (crisis only) 24hrs,,Elkhart,IN,,Info Lines & Services,checked,,,,10/5/2024 1:07pm,Amanda Regan
3377,The Levee,1998,General Coordinates Used,37.971559,-87.57109,,,Evansville,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:06pm,Amanda Regan
3378,The Mesker Park,1998,Found,37.99634,-87.606021,,,Evansville,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:06pm,Amanda Regan
3379,The Sunset Park,1998,Found,37.96045,-87.572026,,,Evansville,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:06pm,Amanda Regan
3373,Tri-State Alliance,1998,General Coordinates Used,37.961954,-87.470303,"474-4853 info, monthly social group, newsletter",,Evansville,IN,,Info Lines & Services,checked,,,,10/5/2024 1:06pm,Amanda Regan
3387,Foster Park,1998,Found,41.048123,-85.158182,,,Fort Wayne,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:06pm,Amanda Regan
3380,Gay/Lesbian AA,1998,General Coordinates Used,41.079273,-85.139351,"744-1199 7:30pm Tue & Sat, 4 30pm Sun, call for complete schedule",,Fort Wayne,IN,,Info Lines & Services,checked,,,,10/5/2024 1:06pm,Amanda Regan
3386,Open Door Chapel,1998,General Coordinates Used,41.080146,-85.144793,744-1199 7pm Sun,,Fort Wayne,IN,,Spiritual Groups,checked,,,,10/5/2024 1:06pm,Amanda Regan
3388,Pearl St.,1998,General Coordinates Used,41.080146,-85.144793,,,Fort Wayne,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:06pm,Amanda Regan
3390,Marquette Park,1998,Found,41.620781,-87.263387 ,,,Gary,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:05pm,Amanda Regan
3391,Miller Beach,1998,Found,41.620781,-87.263387 ,,,Gary,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:05pm,Amanda Regan
3394,State St. & Sibley Blvd.,1998,General Coordinates Used,41.620344,-87.522701,,,Hammond,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 1:05pm,Amanda Regan
3395,AA Gay/Lesbian,1998,General Coordinates Used,39.768403,-86.158068,632-7864,,Indianapolis,IN,,Info Lines & Services,checked,,,,10/5/2024 1:05pm,Amanda Regan
3413,Aesop's Table,1998,General Coordinates Used,39.768403,-86.158068,"631-0055 11am-9pm, til 10pm Fri-Sat, authentic Mediterranean",,Indianapolis,IN,"(BW),(WC)",Restaurants,checked,,,,10/5/2024 1:05pm,Amanda Regan
3396,Community Real Estate Referrals,1998,General Coordinates Used,39.768403,-86.158068,"(800) 346-5592 gay realtor at your service, no rentals",,Indianapolis,IN,,Info Lines & Services,checked,,,,10/5/2024 1:05pm,Amanda Regan
3397,Fellowship Indianapolis,1998,General Coordinates Used,39.768403,-86.158068,328-8061 social & support groups for lesbians/gay men,,Indianapolis,IN,,Info Lines & Services,checked,,,,10/5/2024 1:05pm,Amanda Regan
3398,Gay/Lesbian Hotline,1998,General Coordinates Used,39.768403,-86.158068,"630-4297 7pm-11pm, resources & crisis counseling",,Indianapolis,IN,,Info Lines & Services,checked,,,,10/5/2024 1:04pm,Amanda Regan
3427,Indianapolis Confidential Connection,1998,General Coordinates Used,39.768403,-86.158068,"791-1234 Meet hot local guys! Record, listen, respond to free ads. Use free code 9966.",,Indianapolis,IN,,Men's Services,checked,,,,10/5/2024 1:04pm,Amanda Regan
3428,Megaphone Indianapolis,1998,General Coordinates Used,39.768403,-86.158068,322-3933 Voice-personals. Meet local men. Free to browse & respond to ads. Use Pub. 555.,,Indianapolis,IN,,Men's Services,checked,,,,10/5/2024 1:04pm,Amanda Regan
3420,Outlines,1998,General Coordinates Used,39.768403,-86.158068,923-8550,,Indianapolis,IN,,Publications,checked,,,,10/5/2024 1:04pm,Amanda Regan
3421,Sarj,1998,General Coordinates Used,39.768403,-86.158068,637-2368/(800) 459-0453,,Indianapolis,IN,,Publications,checked,,,,10/5/2024 1:04pm,Amanda Regan
3419,The Indiana Word,1998,General Coordinates Used,39.768403,-86.158068,725-8840,,Indianapolis,IN,,Publications,checked,,,,10/5/2024 12:16pm,Amanda Regan
3414,The Iron Skillet,1998,General Coordinates Used,39.768403,-86.158068,923-6353 clsd Mon-Tue,,Indianapolis,IN,,Restaurants,checked,,,,10/5/2024 12:16pm,Amanda Regan
3429,Foster Park,1998,Found,40.484607,-86.137651,,,Kokomo,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 12:15pm,Amanda Regan
3430,Highland Park,1998,Found,40.467362,-86.141617,,,Kokomo,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 12:15pm,Amanda Regan
3434,Happy Hollow Park,1998,Found,40.439578,-86.903551,,,Lafayette,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 12:10pm,Amanda Regan
3436,Stoney Run Park,1998,Found,41.359966,-87.2251,,,Leroy,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 12:04pm,Amanda Regan
3437,Spencer Park ,1998,Found,40.762625,-86.324345,,,Logansport,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 12:04pm,Amanda Regan
3438,Clifty St. Park ,1998,Found,38.770954,-85.436219,,,Madison,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 12:03pm,Amanda Regan
3439,Third St. ,1998,General Coordinates Used,43.096271,-89.357879,,,Madison,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 12:02pm,Amanda Regan
3440,Vaughn Dr. ,1998,General Coordinates Used,38.735893,-85.379958,,,Madison,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 12:02pm,Amanda Regan
3442,Deep River Park,1998,Found,41.469297,-87.227995,,,Merrillville,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 12:01pm,Amanda Regan
3441,Indianapolis Confidential Connection,1998,General Coordinates Used,41.482814,-87.332814,"791-1100 Meet hot local guys! Record, listen, respond to free ads. Use free code 9966.",,Merrillville,IN,,Men's Services,checked,,,,10/5/2024 12:02pm,Amanda Regan
3443,Total Eclipse,1998,General Coordinates Used,41.707539,-86.89503,"874-1100 7pm-2am, from 5pm Fri, 7pm-midnight Sun, live shows Th, fish-fry Fri",,Michigan City,IN,"(MW),(D),(TG),(F),(WC)",Bars & Nightclubs,checked,,,,10/5/2024 12:02pm,Amanda Regan
3444,The Battel Park ,1998,Found,41.665581,-86.188208,,,Mishawaka,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 12:01pm,Amanda Regan
3445,The Central Park ,1998,Found,41.665244,-86.178356,,,Mishawaka,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 12:01pm,Amanda Regan
3446,The Country Marketplace,1998,General Coordinates Used,41.661993,-86.158616 ,100 Center & Univ. Park Malls,,Mishawaka,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:59am,Amanda Regan
3447,The Merrifield Park,1998,Found,41.667632,-86.165638,,,Mishawaka,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 12:01pm,Amanda Regan
3448,The Travel Club,1998,General Coordinates Used,38.615326,-87.354461,743-2919 int’l members-only non-profit travel club,,Monroe City,IN,,Travel Agents,checked,,,,10/5/2024 11:59am,Amanda Regan
3451,The Caritas B&B Network,1998,General Coordinates Used,41.700323,-86.509462,(800) CARITAS (227-4827)/(312) 857-0801 (outside US) see ad in center National section,,New Carlisle,IN,,Accommodations,checked,,,,10/5/2024 11:58am,Amanda Regan
3453,Mississinewa Lake Rec. Area,1998,General Coordinates Used,40.718318,-85.946752,,,Peru,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:58am,Amanda Regan
3455,Gearcreek Park,1998,Found,39.827608,-84.919277,aka 'Queercreek',,Richmond,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:57am,Amanda Regan
3456,Community Real Estate Referrals,1998,General Coordinates Used,41.665049,-86.075836,"(800) 346-5592 gay realtor at your service, no rentals",,South Bend,IN,,Info Lines & Services,checked,,,,10/5/2024 11:57am,Amanda Regan
3457,Community Resource Center Helpline,1998,General Coordinates Used,41.665049,-86.075836,"232-2522 9am-5pm Mon-Fri, limited lesbigay info; also 24hr crisis hotline",,South Bend,IN,,Info Lines & Services,checked,,,,10/5/2024 11:57am,Amanda Regan
3464,East Race Area,1998,General Coordinates Used,41.665049,-86.075836,,,South Bend,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:57am,Amanda Regan
3465,Potawatami Park,1998,Found,41.668408,-86.219471,,,South Bend,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:57am,Amanda Regan
3466,Safetyville,1998,General Coordinates Used,41.647072,-86.2658,old Storyland zoo,,South Bend,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:56am,Amanda Regan
3461,Truman's,1998,General Coordinates Used,41.665049,-86.075836,"The 100 Center, Mishawaka 259-2282 8pm-3am, clsd Mon-Tue",,South Bend,IN,"(*),(MW),(D)",Bars & Nightclubs,checked,,,,10/5/2024 11:56am,Amanda Regan
3468,City Park,1998,Found,39.457937,-87.418225,,,Terre Haute,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:56am,Amanda Regan
3469,Court House,1998,Found,41.467355,-87.060318,,,Valparaiso,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:56am,Amanda Regan
3470,George Rodgers Clark Memorial Park,1998,Found,38.679196,-87.53566,,,Vincennes,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:54am,Amanda Regan
3471,Greg Park,1998,Found,38.68604,-87.503101,,,Vincennes,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:54am,Amanda Regan
3472,The Circle ,1998,General Coordinates Used,38.679676,-87.532863,,,Vincennes,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:54am,Amanda Regan
3473,Lion's Park ,1998,General Coordinates Used,40.569138,-86.417752,,,Young America,IN,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:54am,Amanda Regan
3474,Gay/Lesbian Alliance,1998,Found,42.023186,-93.645416,"294-2104 11am-5pm, LGBT Student Services 294-1020",,Ames,IA,,Info Lines & Services,checked,,,,10/5/2024 11:53am,Amanda Regan
3475,Help Central,1998,General Coordinates Used,42.030781,-93.631913,"232-0000 8:30am-4:30pm, community info service, some lesbigay referrals",,Ames,IA,,Info Lines & Services,checked,,,,10/5/2024 11:53am,Amanda Regan
3480,McHose Park,1998,Found,42.040979,-93.887169,,,Boone,IA,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:53am,Amanda Regan
3481,Roadside Park ,1998,Found,42.151205,-94.378837,,,Boone,IA,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:53am,Amanda Regan
3488,Ellis Park,1998,Found,41.998318,-91.690986,,,Cedar Rapids,IA,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:53am,Amanda Regan
3485,Gay/Lesbian Resource Center,1998,General Coordinates Used,41.97788,-91.665623,"366-2055 live 6pm-9pm Mon, 24hr info",,Cedar Rapids,IA,,Info Lines & Services,checked,,,,10/5/2024 11:52am,Amanda Regan
3489,Shavers Park,1998,Found,42.00178,-91.675538,,,Cedar Rapids,IA,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:16am,Amanda Regan
3494,Credit Island Park,1998,Found,41.493904,-90.615846,daytime,,Davenport,IA,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:15am,Amanda Regan
3495,Le Clair Park,1998,Found,41.519003,-90.578256,late,,Davenport,IA,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:15am,Amanda Regan
3496,Community Real Estate Referrals,1998,General Coordinates Used,41.586835,-93.624959,"(800) 346-5592 gay realtor at your service, no rentals",,Des Moines,IA,,Info Lines & Services,checked,,,,10/5/2024 11:15am,Amanda Regan
3514,Gay Loop,1998,General Coordinates Used,41.592515,-93.628085,8th St. btwn. Crocker & Center ,,Des Moines,IA,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:15am,Amanda Regan
3498,Iowa Bareskins,1998,General Coordinates Used,41.586835,-93.624959,288-7862 gay men's naturist (nudist) group,,Des Moines,IA,,Info Lines & Services,checked,,,,10/5/2024 11:14am,Amanda Regan
3499,Iowa Division of Tourism,1998,General Coordinates Used,41.586835,-93.624959,(800) 345-4692,,Des Moines,IA,,Info Lines & Services,checked,,,,10/5/2024 11:14am,Amanda Regan
3500,Out-Reach,1998,General Coordinates Used,41.586835,-93.624959,830-1777 social/support group,,Des Moines,IA,,Info Lines & Services,checked,,,,10/5/2024 11:14am,Amanda Regan
3509,Outword,1998,General Coordinates Used,41.586835,-93.624959,281-0634,,Des Moines,IA,,Publications,checked,,,,10/5/2024 11:14am,Amanda Regan
3515,River Road,1998,General Coordinates Used,41.593613,-93.619578,off 2nd Ave. S. of freeway,,Des Moines,IA,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:14am,Amanda Regan
3517,2nd St.,1998,General Coordinates Used,42.495735,-90.665043,Ice Harbor area,,Dubuque,IA,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:14am,Amanda Regan
3518,Julien Dubuque Monument Park,1998,Found,42.468766,-90.64823 ,,,Dubuque,IA,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:14am,Amanda Regan
3520,Stonewall Resource Center Grinnell College,1998,General Coordinates Used,41.743409,-92.723246,"269-3327 4pm-11pm Mon-Th, til 6pm Fri, lpm-4pm, Sat; also quarterly newsletter",,Grinnell,IA,,Info Lines & Services,checked,,,,10/5/2024 11:13am,Amanda Regan
3521,AA Gay/Lesbian,1998,General Coordinates Used,41.661128,-91.530168,338-9111 (AA#),,Iowa City,IA,,Info Lines & Services,checked,,,,10/5/2024 11:13am,Amanda Regan
3522,Gay/Lesbian/Bisexual People’s Union,1998,Found,41.662708,-91.554977,335-3251 also publishes 'Gay Hawkeye’ newsletter,,Iowa City,IA,,Info Lines & Services,checked,,,,10/5/2024 11:13am,Amanda Regan
3530,Greater Ottumwa Park,1998,Found,41.016048,-92.427897,,,Ottumwa,IA,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:13am,Amanda Regan
3532,Access,1998,General Coordinates Used,42.492786,-92.342577,232-6805 weekly info & support,,Waterloo,IA,,Info Lines & Services,checked,,,,10/5/2024 11:13am,Amanda Regan
3535,Access Line,1998,General Coordinates Used,42.492786,-92.342577,232-6805,,Waterloo,IA,,Publications,checked,,,,10/5/2024 11:12am,Amanda Regan
3537,Cedar Bend Park,1998,Found,42.517452,-92.364704,along the river,,Waterloo,IA,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:12am,Amanda Regan
3539,Roadside Park,1998,Found,39.682026,-96.658313,1 mi. E. on US 77,,Blue Rapids,KS,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:12am,Amanda Regan
3540,Rest Stop,1998,General Coordinates Used,37.752798,-100.017079,7 mi. E. on US 56 late,,Dodge City,KS,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:00am,Amanda Regan
3541,Rest Stop,1998,General Coordinates Used,37.902362,-94.703825,"20 mi. N. on US 69, nr. Pleasanton ",,Fort Scott,KS,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:00am,Amanda Regan
3542,JC Teddy Bears,1998,General Coordinates Used,39.028609,-96.831398,"223-0850 social club for bears, cubs & their admirers, mtgs last Sat of month, guests always welcome",,Junction City,KS,,Info Lines & Services,checked,,,,10/5/2024 11:00am,Amanda Regan
3543,Rest Stop,1998,General Coordinates Used,39.115531,-94.626787,on Hwy. 36,,Kansas City,KS,(AYOR),Cruisy Areas,checked,,,,10/5/2024 11:00am,Amanda Regan
3544,Decca Center AA Support & Counseling,1998,General Coordinates Used,38.971669,-95.23525,841-4138 call for lesbigay mtg info,,Lawrence,KS,,Info Lines & Services,checked,,,,10/5/2024 10:59am,Amanda Regan
3545,KU Queers & Allies,1998,General Coordinates Used,38.971669,-95.23525,864-3091 student group,,Lawrence,KS,,Info Lines & Services,checked,,,,10/5/2024 10:59am,Amanda Regan
3548,Memorial Drive,1998,General Coordinates Used,38.95934,-95.247965,,,Lawrence,KS,(AYOR),Cruisy Areas,checked,,,,10/5/2024 10:59am,Amanda Regan
3549,Riverwall Park,1998,Found,38.973098,-95.216085,,,Lawrence,KS,(AYOR),Cruisy Areas,checked,,,,10/5/2024 10:59am,Amanda Regan
3550,Rest Stop,1998,Found,39.118002,-98.692359,at intersection of Hwys. 18 & 281,,Luray,KS,(AYOR),Cruisy Areas,checked,,,,10/5/2024 10:59am,Amanda Regan
