ID2,title,streetaddress,unclear_address,description,city,state,amenityfeatures,type,unclear type or question,notes,Year,Last Modified
3584,"Gay Connection, The",,checked,"(900)346-MEET talk and/or meet with other men from the area, at only 99 cents per minute",St. Louis,MO,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3585,Gay/Lesbian Hotline,,checked,"367-0084, 6pm-10pm, clsd Sun",St. Louis,MO,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3588,St. Louis Gender Foundation,,checked,997-9897 cross gender info,St. Louis,MO,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3590,Caritas B&B Network,,checked,(312)857-0801,St. Louis,MO,,Accommodations,,,1995,4/25/2023 9:22pm
3635,Lambda Alliance of Gay Men/Lesbian,,checked,994-4551 local & campus social/political org.,Bozeman,MT,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3639,MCC Shepherd of the Plains,,checked,"771-1070, 11am Sun, 7pm Wed",Great Falls,MT,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3642,Gibson Park,,checked,(AYOR),Great Falls,MT,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
3643,Woodland Park,,checked,,Kalispell,MT,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
3652,Ashley Park,,checked,,Grand Island,NE,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
3653,Pier Park,,checked,,Grand Island,NE,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
3658,Youth Talkline,,checked,"473-7932, 7pm-midnight Fri-Sat, lesbigay info & referrals for age 23 & under",Lincoln,NE,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3666,"Antelope, Pioneer & Van Dorn Parks",,checked,(AYOR),Lincoln,NE,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
3668,Ta-Ha-Zooka Park,,checked,,Norfolk,NE,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
3670,Gay/Lesbian Information & Referral Line,,checked,558-5303,Omaha,NE,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3684,Benson Park,,checked,(AYOR),Omaha,NE,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
3685,Carter Lake,,checked,,Omaha,NE,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
3686,Hanscom Park,,checked,,Omaha,NE,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
3687,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Carson City,NV,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3689,Haus Bavaria,,checked,"831-6122 B&B on the north shore, full brkfst",Lake Tahoe,NV,,Accommodations,,,1995,4/25/2023 9:22pm
3691,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Las Vegas,NV,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3693,Gay/Lesbian Switchboard,,checked,733-9990,Las Vegas,NV,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3697,Las Vegas Private B&B,,checked,369-8671/ (800)346-5999,Las Vegas,NV,"(IGTA),(WC)",Accommodations,,,1995,4/25/2023 9:22pm
3720,Boulder Beach,,checked,(Lake Mead),Las Vegas,NV,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
3722,Sunset Park,,checked,,Las Vegas,NV,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
3723,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Reno,NV,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3734,Reno Gay Travel,,checked,(at 1099 Club) 329-1099,Reno,NV,,Travel/Tour Operators,,,1995,4/28/2023 10:40am
3737,Idlewild Park,,checked,,Reno,NV,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
3743,Gay Info Line,,checked,"224-1686, 6pm-8pm, tape Fri-Sat",Concord,NH,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3749,Hampton Beach,,checked,(summers),Hampton,NH,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
3758,Schouler Park,,checked,(AYOR),North Conway,NH,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
3759,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Portsmouth,NH,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3766,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Asbury Park/Ocean Grove,NJ,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3767,"Gay Connection, The",,checked,"(900)468-6338 talk and/or meet with other men from the area, at only 99 cents per minute",Asbury Park/Ocean Grove,NJ,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3773,"Talking Bird, The",,checked,"(The Talking Bird Hotel) 775-9708 lunch & dinner, til 4am Fri-Sat",Asbury Park/Ocean Grove,NJ,,Restaurants & Cafes,,,1995,4/28/2023 10:40am
3778,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Atlantic City,NJ,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3786,Studio Six Video Dance Club,,checked,(upstairs at Brass Rail Bar) 348-3310 10pm-6am,Atlantic City,NJ,"(*),(MW),D,(E),(V)",Bars,,,1995,4/28/2023 10:40am
3787,Shreve Lazar Travel,,checked,(at Billy's Park Casino Hotel) 348-1189/ (800)322-8280,Atlantic City,NJ,(IGTA),Travel/Tour Operators,,,1995,4/28/2023 10:40am
3794,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Cherry Hill,NJ,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3802,Esquire Travel Service,,checked,941-2180/ (800)786-6402,Englewood Cliffs,NJ,,Travel/Tour Operators,,,1995,4/25/2023 9:22pm
3801,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Elizabeth,NJ,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3807,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Hoboken,NJ,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3811,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Jersey City,NJ,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3812,Journal Square,,checked,,Jersey City,NJ,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
3815,W. end of Boardwalk,,checked,(AYOR),Long Branch,NJ,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
3822,Rutgers Univ. Lesbian/Gay & Bisexual Peer-Counseling Hotline,,checked,"932-7886, 7pm-11pm Tues & Fri, call for details",New Brunswick,NJ,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3823,"Den, The",,checked,,New Brunswick,NJ,,Bars,,,1995,4/25/2023 9:22pm
3827,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Orange,NJ,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3828,Intergroup AA,,checked,"(908)668-1882 (AA#), 24hr info & referrals",Orange,NJ,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3830,Big Rock at South Mtn. Reservation,,checked,(AYOR),Orange,NJ,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
3832,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Plainfield,NJ,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3833,"Pillars, The",,checked,753-0922 historic B&B,Plainfield,NJ,(GF),Accommodations,,,1995,4/25/2023 9:22pm
3836,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Princeton,NJ,,Info Lines & Services,,,1995,4/25/2023 9:22pm
3838,Rahway River Park,,checked,(AYOR),Rahway,NJ,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
3847,Franklin Ave. & Boardwalk,,checked,(summers only),Seaside Heights,NJ,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
3853,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Toms River,NJ,,Info Lines & Services,,,1995,4/25/2023 9:23pm
3852,Gay Activist Alliance of New Jersey Helpline,,checked,"692-1794, info & referrals 7:30-10:30pm",Teaneck,NJ,,Info Lines & Services,,,1995,4/25/2023 9:23pm
3856,Clinton & State Sts.,,checked,(AYOR),Trenton,NJ,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
3862,Alternative Erotic Lifestyles,,checked,"345-6484 pansexual S/M group, twice-monthly mtgs.",Albuquerque,NM,,Info Lines & Services,,,1995,4/25/2023 9:23pm
3864,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Albuquerque,NM,,Info Lines & Services,,,1995,4/25/2023 9:23pm
3867,Dave's B&B,,checked,247-8312 hot club,Albuquerque,NM,"(MW),(L),(WC)",Accommodations,,,1995,4/25/2023 9:23pm
3886,AMF Travel,,checked,898-8389/ (800)709-0689,Albuquerque,NM,(IGTA),Travel/Tour Operators,,,1995,4/28/2023 10:41am
3902,AA Gay/Lesbian,,checked,"526-3419, 7pm Wed",Las Cruces,NM,,Info Lines & Services,,,1995,4/25/2023 9:23pm
3907,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Santa Fe,NM,,Info Lines & Services,,,1995,4/25/2023 9:23pm
3924,Earth Walks,,checked,"988-4157, guided tour of American Southwestern culture",Santa Fe,NM,,Travel/Tour Operators,,,1995,4/25/2023 9:23pm
3930,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Albany,NY,,Info Lines & Services,,,1995,4/25/2023 9:23pm
3931,Gay AA,,checked,"(at Community Center) 783-5719, 7:30pm Mon",Albany,NY,,Info Lines & Services,,,1995,4/28/2023 10:41am
3934,Two Rivers Outdoor Club,,checked,449-0758 lesbigay,Albany,NY,,Info Lines & Services,,,1995,4/25/2023 9:23pm
3946,Empire State Plaza,,checked,,Albany,NY,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:23pm
3951,Lesbian/Gay/Bi Resource Line,,checked,"722-8913, 7:30pm-9:30pm Tues & Th info & referrals",Binghamton,NY,,Info Lines & Services,,,1995,4/25/2023 9:23pm
3952,Lesbian/Gay/Bisexual Union,,checked,"(B.U.) 777-2202 info & referrals, mtgs. 8pm Th",Binghamton,NY,,Info Lines & Services,,,1995,4/28/2023 10:41am
3959,"""Oneida"" campground",,checked,,Binghamton,NY,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:23pm
3960,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Buffalo,NY,,Info Lines & Services,,,1995,4/25/2023 9:23pm
3977,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Catskills,NY,,Info Lines & Services,,,1995,4/25/2023 9:23pm
3987,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Fire Island,NY,,Info Lines & Services,,,1995,4/25/2023 9:23pm
3986,AA Lesbian/Gay,,checked,"(at the firehouse, Cherry Grove) 654-1150 (AA#)/669-1124",Fire Island,NY,,Info Lines & Services,,,1995,4/28/2023 10:41am
3994,Fire Island Pines B&B,,checked,"597-6162 expanded cont'l brkfst, hot tub, seasonal",Fire Island,NY,MO,Accommodations,,,1995,4/25/2023 9:23pm
3999,Ice Palace,,checked,"(at the firehouse, Cherry Grove) 587-6600",Fire Island,NY,"(*),(MW),D,(S),(YC)",Bars,,,1995,4/28/2023 10:41am
4010,AA Lesbian/Gay,,checked,273-1541 (AA#),Ithaca,NY,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4011,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Ithaca,NY,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4012,Ithaca Lesbian/Gay Activities Board (IGLAB),,checked,"273-1505, 3rd Th of month, sponsors various events including popular Finger Lakes Lesbian/Gay Picnic",Ithaca,NY,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4013,Lesbigay Info Line,,checked,"(Cornell University) 255-6482, live noon-4pm Mon-Fri, touchtone info & referrals",Ithaca,NY,,Info Lines & Services,,,1995,4/28/2023 10:41am
4014,Pleasant Grove B&B,,checked,387-5420 full brkfst,Ithaca,NY,(GF),Accommodations,,,1995,4/25/2023 9:23pm
4025,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,New York City,NY,,Info Lines & Services,,"Listed under ""N.Y.C. - Overview.""",1995,4/25/2023 9:23pm
4027,"Gay Connection, The",,checked,"(900)448-MEET (6338) talk and/or meet with other men from the area, at only 99 cents per minute",New York City,NY,,Info Lines & Services,,"Listed under ""N.Y.C. - Overview.""",1995,4/25/2023 9:23pm
4029,Gay Switchboard,,checked,"777-1800 touchtone info, live noon-midnight",New York City,NY,,Info Lines & Services,,"Listed under ""N.Y.C. - Overview.""",1995,4/25/2023 9:23pm
4031,New York Reservation Center,,checked,977-3512,New York City,NY,,Info Lines & Services,,"Listed under ""N.Y.C. - Overview.""",1995,4/25/2023 9:23pm
4033,QBNY,,checked,"242-9366 ""the lesbian & gay info line""",New York City,NY,,Info Lines & Services,,"Listed under ""N.Y.C. - Overview.""",1995,4/25/2023 9:23pm
4042,Out,,checked,(800)876-1199 national newsmagazine,New York City,NY,,Publications,,"Listed under ""N.Y.C. - Overview.""",1995,4/25/2023 9:23pm
4045,AA Gay/Lesbian (Intergroup),,checked,647-1680,New York City,NY,,Info Lines & Services,,"Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,4/25/2023 9:23pm
4047,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,New York City,NY,,Info Lines & Services,,"Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,4/25/2023 9:23pm
4048,Edge,,checked,"(at Lesbian/Gay Community Ctr.) (718)723-6620, 2pm-4pm 2nd Sun, physically challenged gays",New York City,NY,,Info Lines & Services,,"Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,4/28/2023 10:41am
4049,Girth & Mirth Club of NY,,checked,"(at Lesbian/Gay Community Ctr.) (914)699-7735, 8:30pm 3rd Sat",New York City,NY,,Info Lines & Services,,"Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,4/28/2023 10:42am
4052,Men of All Colors Together (MACT),,checked,"(at Lesbian/Gay Community Ctr.) 222-9794, 8pm Fri; also phone# for Jacks of Color safe sex party, 1st Sat, 10pm-3am",New York City,NY,,Info Lines & Services,,"Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,4/28/2023 10:42am
4054,Village Playwrights,,checked,"(at Lesbian/Gay Community Ctr.) (718)596-9905, 6pm Tues",New York City,NY,,Info Lines & Services,,"Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,4/28/2023 10:42am
4066,Cactus Club,,checked,call for location 631-1079,New York City,NY,"(MW),D,(CW)",Bars,,"Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,4/25/2023 9:23pm
4081,Lickety Split,,checked,"call for location 281-1703 7pm-4am, every other Th",New York City,NY,"(GF),D",Bars,,"Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,4/25/2023 9:23pm
4096,Saint At Large,,checked,674-8541 4 parties a year,New York City,NY,"(*),D",Bars,,"Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,4/25/2023 9:23pm
4146,Central Park South B&B,,checked,586-0652,New York City,NY,"(MW),(WC)",Accommodations,,"Listed under ""N.Y.C. - Midtown.""",1995,4/25/2023 9:23pm
4176,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,New York City,NY,,Info Lines & Services,,"Listed under ""N.Y.C. - Uptown.""",1995,4/28/2023 10:46am
4200,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,New York City,NY,,Info Lines & Services,,"Listed under ""N.Y.C. - Long Island/ Suffolk County.""",1995,4/25/2023 9:23pm
4202,Gay Men/Lesbians in Brookhaven (GLIB),,checked,"(at Old Haven Presbyterian Church) 286-6867 (touchtone) men's potluck, support group, 6pm 3rd Sun",New York City,NY,,Info Lines & Services,,"Listed under ""N.Y.C. - Long Island/ Suffolk County.""",1995,4/28/2023 10:42am
4206,Harbor Bed & Breakfast,,checked,"(in Sag Harbor) write: 310 E. 12th St., Apt. 4-J, New York City, 10003 (212)505-7869",New York City,NY,(MW),Accommodations,,"Listed under ""N.Y.C. - Long Island/ Suffolk County.""",1995,4/28/2023 10:42am
4215,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,New York City,NY,,Info Lines & Services,,"Listed under ""N.Y.C. - Long Island/Nassau County.""",1995,4/25/2023 9:23pm
4234,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Poughkeepsie,NY,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4238,AA Lesbian/Gay,,checked,232-6720(AA#),Rochester,NY,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4239,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Rochester,NY,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4268,Congress Park,,checked,"summers, after dusk (AYOR)",Saratoga Springs,NY,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
4273,Gay/Lesbian Conference Hotline,,checked,"422-5732, 7:30pm-9:30pm",Syracuse,NY,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4283,Community Real Estate Referral,,checked,(800)346-5592 gay realtor at your service,Utica,NY,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4292,"Community Liason for Support, Ed., & Reform (CLOSER)",,checked,"(at All Souls Epis. Church) 277-7815, 7:30pm Tues, support group",Asheville ,NC,,Info Lines & Services,,,1995,4/28/2023 10:42am
4293,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Asheville ,NC,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4305,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Chapel Hill,NC,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4311,AA Gay/Lesbian,,checked,332-4387 (AA#),Charlotte,NC,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4312,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Charlotte,NC,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4313,Gay/Lesbian Switchboard,,checked,"535-6277, 6:30pm-10:30pm, info, referrals & crisis counseling",Charlotte,NC,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4338,Park on Eastway & Shamrock Drs.,,checked,(AYOR),Charlotte,NC,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
4339,Plaza Road,,checked,(AYOR),Charlotte,NC,"Cruisy Area,(H),(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
4340,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Durham,NC,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4361,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Greensboro,NC,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4376,Deer Park Cabins,,checked,"622-7621 (Duckett House#) 2 priv. log cabins w/kitchens, sleeps up to 8",Hot Springs,NC,,Accommodations,,,1995,4/25/2023 9:23pm
4379,Ft. Macon St. Park Beach,,checked,(summers),Morehead,NC,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:23pm
4380,AA Gay/Lesbian (The Light Group),,checked,783-6144 (AA#),Raleigh ,NC,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4381,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Raleigh ,NC,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4382,Gay/Lesbian Helpline of Wake County,,checked,"821-0055, 7pm-10pm, info, referrals, crisis counseling",Raleigh ,NC,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4401,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Wilmington,NC,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4402,Gay/Lesbian Switchboard,,checked,"675-9222, info, counseling, AIDS resources",Wilmington,NC,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4418,Caritas B&B Network,,checked,(312)857-0801,Fargo ,ND,,Accommodations,,,1995,4/25/2023 9:23pm
4419,FMGA Entertainment,,checked,"232-6023 dance parties twice a month, full bar, call for location",Fargo ,ND,"(MW),D,(WC)",Bars,,,1995,4/25/2023 9:23pm
4423,Broadway,,checked,(nights),Fargo ,ND,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:23pm
4427,South Washington,,checked,(AYOR),Grand Forks,ND,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
4430,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Akron,OH,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4449,AA Lesbian/Gay,,checked,861-9966 (AA#) many mtgs.,Cincinnati ,OH,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4450,Cincinnati Youth Group,,checked,"684-8405/ (800)347-8336, 24hrs, info & referrals",Cincinnati ,OH,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4451,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Cincinnati ,OH,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4452,Gay/Lesbian Community Switchboard,,checked,"651-0070, 7pm-11pm Mon-Fri",Cincinnati ,OH,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4476,Nouveau Midwest,,checked,621-9500,Cincinnati ,OH,,Publications,,,1995,4/25/2023 9:23pm
4478,AA Lesbian/Gay,,checked,241-7387 (AA#) call 9am-5pm Mon-Fri,Cleveland,OH,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4479,Black & White Men Together (BWMT),,checked,371-4597,Cleveland,OH,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4482,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Cleveland,OH,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4484,Lesbian & Gay Hotline,,checked,781-6736,Cleveland,OH,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4483,GLOWS (Gay/Lesbian Older Wiser Seniors),,checked,331-6302 mostly mtgs.,Cleveland,OH,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4534,AA Lesbian/Gay,,checked,253-8501 (AA#),Columbus,OH,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4535,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Columbus,OH,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4539,Columbus Bed & Breakfast,,checked,444-8888 referral service for German Village district,Columbus,OH,(GF),Accommodations,,,1995,4/25/2023 9:23pm
4540,Five Forty-Two,,checked,621-1741 B&B,Columbus,OH,(GF),Accommodations,,,1995,4/25/2023 9:23pm
4547,Garage Disco,,checked,(at Trends Bar) 9pm-2:30am,Columbus,OH,"(*),(MW),D,(A)",Bars,,,1995,4/28/2023 10:42am
4573,AA Gay/Lesbian,,checked,222-2211 (AA#),Dayton,OH,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4574,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Dayton,OH,,Info Lines & Services,,,1995,4/25/2023 9:23pm
4587,Riverside Park,,checked,(summers) (AYOR),Findlay,OH,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:23pm
4600,"1835 House B&B, The",,checked,"353-1856 on the Ohio River, shared baths",Portsmouth,OH,(MW),Accommodations,,,1995,4/25/2023 9:23pm
