"Year","status","description","streetaddress","lat","lon","city","state","amenityfeatures","type","notes","title","unclear_address","full.address","geoAddress"
1989,"General Coordinates Used","","",30.154002,-85.660499,"Panama City","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",30.176591,-85.805488,"Panama City","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","1/2 mi. W. of Ramsgate Harbor Condos","",30.176591,-85.805488,"Panama City","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","nr. Tyndall A.F.B.","",30.951982,-87.095772,"Panama City","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","Rte. 98","",30.158813,-85.660206,"Panama City","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","Ft. Picken's 'BA' Beach","",30.421309,-87.216915,"Pensacola","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","P.O. Box 9244, 32503",30.421309,-87.216915,"Pensacola","FL","","Religious Institution","",NA,NA,NA,NA
1989,"General Coordinates Used","Dunes & Trails 7 mi. W. of Navarre Beach","",30.421309,-87.216915,"Pensacola","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","Behind Red Carpet","",30.421309,-87.216915,"Pensacola","FL","(W),(RT)","Bars/Clubs","",NA,NA,NA,NA
1989,"Found","(Some L) (AH*) Intendencia & Jefferson","",30.410485,-87.21323,"Pensacola","FL","(M),(L),BYOB,(AH),(*)","Bars/Clubs","",NA,NA,NA,NA
1989,"Found","nr. bluff on scenic hwy","",30.48059,-87.162497,"Pensacola","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",30.333701,-87.141109,"Pensacola","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Sun. buffet) (WE*)","3107 E. Cervantes",30.424902,-87.179971,"Pensacola","FL","(D),(S),(WE),(*)","Bars/Clubs","",NA,NA,NA,NA
1989,"General Coordinates Used","(Referral service)","P.O. BOx 478, 33492",27.144217,-80.200601,"Port Salerno","FL","","Travel Agency","",NA,NA,NA,NA
1989,"General Coordinates Used","","P.O. Box 2491, 33578",27.336465,-82.531012,"Sarasota","FL","","Religious Institution","",NA,NA,NA,NA
1989,"General Coordinates Used","(Publication) (813) 365-GALA","P.O. Box 15851, 33579",27.336465,-82.531012,"Sarasota","FL","","Publication","",NA,NA,NA,NA
1989,"General Coordinates Used","parking lot - Ringling Blvd. & Gulf Stream","",27.336465,-82.531012,"Sarasota","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(813) 746-7833","P.O. Box 1144, 33578",27.336465,-82.531012,"Sarasota","FL","(MCC)","Religious Institution","",NA,NA,NA,NA
1989,"Found","","",27.319488,-82.581975,"Sarasota","FL","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","N. Lido Beach (Hustlers)","",27.336465,-82.531012,"Sarasota","FL","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","on US 27 S.","",30.438256,-84.280733,"Tallahassee","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","1839 W. Tennessee",30.448994,-84.313454,"Tallahassee","FL","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","3rd floor Library","",30.443062,-84.29498,"Tallahassee","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","S.W. on Rt. 373","",30.438256,-84.280733,"Tallahassee","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(904)877-5294","",30.438256,-84.280733,"Tallahassee","FL","(MCC)","Religious Institution","",NA,NA,NA,NA
1989,"General Coordinates Used","by P.O. opp. Club Park Ave.","",30.438256,-84.280733,"Tallahassee","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Weekday eves.)","",30.4757,-84.290268,"Tallahassee","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","P.O. Box 947, 33601",27.950575,-82.457178,"Tampa","FL","","Organization","",NA,NA,NA,NA
1989,"General Coordinates Used","","P.O. Box 3306, 33601",27.950575,-82.457178,"Tampa","FL","","Religious Institution","",NA,NA,NA,NA
1989,"General Coordinates Used","(7pm-11pm) (813)229-8839","",27.950575,-82.457178,"Tampa","FL","","Hotline","",NA,NA,NA,NA
1989,"General Coordinates Used","(813) 974-GAYS","",27.950575,-82.457178,"Tampa","FL","","Organization","",NA,NA,NA,NA
1989,"General Coordinates Used","(Leather boutique) At Club 2606","",27.950575,-82.457178,"Tampa","FL","(*)","Bars/Clubs","",NA,NA,NA,NA
1989,"General Coordinates Used","on I-75, Exit 34 (back lot)","",27.099778,-82.454263,"Venice","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Walk 1/2 mi. S.","",27.058503,-82.444011,"Venice","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","1300 block Southern Blvd.","",26.675816,-80.072975,"West Palm Beach","FL","","Book Store","",NA,NA,NA,NA
1989,"Found","","",26.733798,-80.049874,"West Palm Beach","FL","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","from Belvedere Blvd. to Forrest Hill","",26.694282,-80.054084,"West Palm Beach","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(305) 655-7228","",26.715342,-80.053375,"West Palm Beach","FL","(MCC)","Religious Institution","",NA,NA,NA,NA
1989,"Found","","",26.824956,-80.043057,"West Palm Beach","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Summers)","",26.715342,-80.053375,"West Palm Beach","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","Street bordering Ward Memorial Park","",28.594992,-81.316566,"Winter Park","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Library (basement)","",28.592659,-81.346743,"Winter Park","FL","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Navy) (Poolside bar-days)","",25.468722,-80.477557,"Homestead","FL","(M)","Bars/Clubs","",NA,NA,NA,NA
1989,"Found","","",25.906464,-80.123038,"North Miami Beach","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","P.O. Box 226, 33454 (305) 488-3570","",27.446706,-80.325606,"Ft. Pierce","FL","","Organization","",NA,NA,NA,NA
1989,"General Coordinates Used","Canaveral National Seashore- Lot#18-Walk 3 mi. ('BA')","",28.612219,-80.807554,"Titusville","FL","Cruisy Area,(BA)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",27.964576,-82.425952,"Ybor City","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Campbell Causeway ","",27.970749,-82.579284,"Ybor City","FL","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",27.964576,-82.425952,"Ybor City","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","nr. book store","",28.014924,-82.465836,"Ybor City","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","nr. book store","",28.058703,-82.413854,"Ybor City","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Cruisy) (Sultry)","",28.014924,-82.465836,"Ybor City","FL","(*),(PT)","Bars/Clubs,Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","1700-2100",27.944675,-82.480917,"Ybor City","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","from 2nd to Vinay Park","",27.776953,-82.630395,"Pinellis Park","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(813) 586-GAYS","",27.776953,-82.630395,"Pinellis Park","FL","","Hotline","",NA,NA,NA,NA
1989,"Found","","",27.709228,-82.681809,"Pinellis Park","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","below 8th St.","",27.687149,-82.736958,"Pinellis Park","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",27.776953,-82.630395,"Pinellis Park","FL","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Social nudists)","P.O. Box 2100, 33731",27.770303,-82.63552,"Pinellis Park","FL","","Bars/Clubs","",NA,NA,NA,NA
1989,"General Coordinates Used","","999 First Coast Hwy Box 10",30.553434,-81.448516,"Amelia Island","FL","(IGTA)","Travel Agency","",NA,NA,NA,NA
1989,"General Coordinates Used","(A1A at Granada)","",29.285813,-81.055889,"Ormond Beach","FL","","Bars/Clubs","",NA,NA,NA,NA
1989,"General Coordinates Used","(Weekdays, nights)","",33.951935,-83.357567,"Athens","GA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Weekdays, nights)","",33.951935,-83.357567,"Athens","GA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Summers)","",33.94964,-83.378563,"Athens","GA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Main Library (5th & 6th flrs)","",33.954071,-83.37378,"Athens","GA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Science Library main floor)","",33.946037,-83.375308,"Athens","GA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Stegeman Hall gym steam room)","",33.942464,-83.377895,"Athens","GA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Sandy Springs)","",33.92498,-84.380571,"Atlanta","GA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","nr. baggage claim","",33.640728,-84.4277,"Atlanta","GA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(404) 872-1922","",33.748995,-84.387982,"Atlanta","GA","","Business","",NA,NA,NA,NA
1989,"General Coordinates Used","(Cruisy) Ansley Square","",33.748752,-84.387684,"Atlanta","GA","(S),(*)","Bars/Clubs,Cruising Areas","",NA,NA,NA,NA
1989,"Found","nature trails","",33.808157,-84.479202,"Atlanta","GA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Gym) (Cruisy during Hotlanta) ","",33.748995,-84.387982,"Atlanta","GA","(M),(H),(R)","Hotel,Cruising Areas,Restaurant","Peachtree at 14th St. N.E.",NA,NA,NA,NA
1989,"Found","('The Strip') an alley btw. Peachtree & W. Peachtree from 6th to 8th (Hustlers) ","",33.77731,-84.38612,"Atlanta","GA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","P.O. Box 14342, 30324",33.748995,-84.387982,"Atlanta","GA","","Religious Institution","",NA,NA,NA,NA
1989,"General Coordinates Used","(Publication)","P.O. Box 8916, 30306",33.748995,-84.387982,"Atlanta","GA","","Publication","",NA,NA,NA,NA
1989,"Found","Skiles Bldg. (1st floor)","",33.773547,-84.395964,"Atlanta","GA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(404)876-5372","",33.748995,-84.387982,"Atlanta","GA","","Hotline","",NA,NA,NA,NA
1989,"General Coordinates Used","(404) 874-3976","P.O. Box 8528, 30306",33.748995,-84.387982,"Atlanta","GA","","Bars/Clubs","",NA,NA,NA,NA
1989,"General Coordinates Used","(Church) ","P.O. Box 16303, 30324",33.748995,-84.387982,"Atlanta","GA","","Religious Institution","",NA,NA,NA,NA
1989,"Found","","",33.846723,-84.363749,"Atlanta","GA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(404) 875-6965","",33.748995,-84.387982,"Atlanta","GA","","Organization","",NA,NA,NA,NA
1989,"Found","","",33.422991,-84.557279,"Atlanta","GA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","nature trails & botanical gardens (Strictly AYOR)","",33.785086,-84.373803,"Atlanta","GA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Cruisy) Across 5th St. Bridge nr. S. Carolina","",33.473498,-82.010515,"Augusta","GA","(F&S),Cruisy Area","Book Store,Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",33.407798,-82.135132,"Augusta","GA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Uptown)","",32.460976,-84.987709,"Columbus","GA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","& showers at Robin Lake Beach (Summers) 30 mi. N.","",32.845472,-84.848281,"Columbus","GA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",40.087565,-82.948181,"Columbus","GA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Cruisy) (Good late)","3009 Victory Dr.",32.437772,-84.960068,"Columbus","GA","(M),Cruisy Area","Theatre,Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",32.508949,-84.941974,"Columbus","GA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",34.297879,-83.824066,"Gainesville","GA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","by Macon bypass on I-75 N.","",32.840695,-83.632402,"Macon","GA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","in Warner Robbins","",32.840695,-83.632402,"Macon","GA","Cruisy Area","Cruising Areas,Book Store","",NA,NA,NA,NA
1989,"Found","By foot or car","",32.080899,-81.091203,"Savannah","GA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",32.001844,-81.118006,"Savannah","GA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Summers)","",32.000215,-80.845666,"Savannah","GA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Very M) (Disco)","",13.513616,144.800266,"Tumon Bay","GU","(M)","Bars/Clubs","Guam Hilton, San Vitores Rd",NA,NA,NA,NA
1989,"Found","","",13.50531,144.786007,"Tumon Bay","GU","Cruisy Area,(M)","Cruising Areas,Hotel","",NA,NA,NA,NA
1989,"General Coordinates Used","","",13.513616,144.800266,"Tumon Bay","GU","Cruisy Area,(BA)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",13.513616,144.800266,"Tumon Bay","GU","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Some L)","",13.471588,144.776911,"Maite","GU","(D),(AH),(L),(WE),(*)","Bars/Clubs","Route 8 (btw. Agana & Airport)",NA,NA,NA,NA
1989,"Found","Lawn in front","",19.717564,-155.077133,"Hilo, Hawaii","HI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",19.724111,-155.086819,"Hilo, Hawaii","HI","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Downstairs)","",19.724111,-155.086819,"Hilo, Hawaii","HI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Downstairs)","",19.724712,-155.090781,"Hilo, Hawaii","HI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Hilo Art Bldg.","",19.69991,-155.085359,"Hilo, Hawaii","HI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(808)526-0594","",21.309885,-157.85814,"Honolulu, Oahu","HI","(MCC)","Religious Institution","",NA,NA,NA,NA
1989,"Found","(Balcony)","32 N. Hotel St.",21.311479,-157.862246,"Honolulu, Oahu","HI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","640 B Keeaumoku St.",21.294231,-157.842425,"Honolulu, Oahu","HI","(N)","Bars/Clubs","",NA,NA,NA,NA
1989,"Found","opp. Art Academy, King St.","",21.302628,-157.849137,"Honolulu, Oahu","HI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","George Hall & Kuikendall Hall (1st floor)","",21.300309,-157.820232,"Honolulu, Oahu","HI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","5 mi. S. of airport","",21.397396,-157.727218,"Kailua-Kona","HI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",19.639994,-155.996926,"Kailua-Kona","HI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",19.579266,-155.966671,"Kailua-Kona","HI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","Firestone Ctr., Mamalahoa Hwy. ","",19.639994,-155.996926,"Kailua-Kona","HI","(M)","Bars/Clubs","at Palani",NA,NA,NA,NA
1989,"Found","(Nights)","",19.642345,-156.007715,"Kailua-Kona","HI","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",21.397396,-157.727218,"Kailua, Oahu","HI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",20.878333,-156.6825,"Lahaina, Maui","HI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",20.878333,-156.6825,"Lahaina, Maui","HI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Hotline) (808)572-1884","",20.882371,-156.681619,"Lahaina, Maui","HI","","Hotline","",NA,NA,NA,NA
1989,"General Coordinates Used","along Beach Walk","",20.878333,-156.6825,"Lahaina, Maui","HI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","along main hwy","",20.878333,-156.6825,"Lahaina, Maui","HI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",20.878333,-156.6825,"Lahaina, Maui","HI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",20.631622,-156.444792,"Makena, Maui","HI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","Bushes above Hwy","",21.276024,-157.826853,"Waikiki Beach, Oahu","HI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","Bushes below lighthouse","",21.276024,-157.826853,"Waikiki Beach, Oahu","HI","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(808) 926-1000","",21.276024,-157.826853,"Waikiki Beach, Oahu","HI","","Community Center/Support Group","",NA,NA,NA,NA
1989,"General Coordinates Used","(808) 926-2910","",21.276024,-157.826853,"Waikiki Beach, Oahu","HI","","Hotline","",NA,NA,NA,NA
1989,"Found","nr. tennis courts","",21.269304,-157.823231,"Waikiki Beach, Oahu","HI","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Tours & Travel) (808) 947-7666","P.O. Box 88245, 96830 ",21.276024,-157.826853,"Waikiki Beach, Oahu","HI","(IGTA)","Travel Agency","",NA,NA,NA,NA
1989,"General Coordinates Used","(T-shirts, books, mags)","",21.276024,-157.826853,"Waikiki Beach, Oahu","HI","","Book Store","",NA,NA,NA,NA
1989,"General Coordinates Used","Kapiolani Park","",21.276024,-157.826853,"Waikiki Beach, Oahu","HI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","beach","",21.276024,-157.826853,"Waikiki Beach, Oahu","HI","Cruisy Area","Cruising Areas,Hotel","",NA,NA,NA,NA
1989,"General Coordinates Used","('BA'), Rt.#56 at Dirt Road, S. of 12 mi. marker- walk toward beach- rt. at dead end to beach","",22.116944,-159.299444,"Anahola, Kauai","HI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(off Rt.#56)","",22.041632,-159.334407,"Anahola, Kauai","HI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","('BA' beach) (808)828-1606","P.O. Box 776, Kilauea 96754",22.147325,-159.315717,"Anahola, Kauai","HI","(H),(BA),(IGTA),(*)","Hotel","",NA,NA,NA,NA
1989,"General Coordinates Used","","P.O. Box 4500, 96778",19.362521,-154.966741,"Kalapana","HI","(IGTA)","Travel Agency","",NA,NA,NA,NA
1989,"Found","","",20.731438,-156.452933,"Kihei, Maui","HI","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(L only) (808)871-6231","P.O. Box 67, 96753",20.71761,-156.445043,"Kihei, Maui","HI","(H),(B&B),(L),(IGTA)","Hotel","",NA,NA,NA,NA
1989,"General Coordinates Used","(Tour Guide) ","P.O. Box 1834",20.853869,-156.310337,"Makawao, Maui","HI","(IGTA)","Travel Agency","",NA,NA,NA,NA
1989,"Found","nr. archery range","",43.610906,-116.220551,"Boise","ID","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Ski resort (Lodge)","",43.764057,-116.102617,"Boise","ID","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","Downtown- Fairview Ave.","",43.619429,-116.278612,"Boise","ID","(M),(R),(AH)","Restaurant","",NA,NA,NA,NA
1989,"Found","Lockers & sauna","",43.616245,-116.190153,"Boise","ID","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","nr. bars","",43.615019,-116.202314,"Boise","ID","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Leather, Levi & Uniform group)","P.O. Box 506, 83701",43.615019,-116.202314,"Boise","ID","","Bars/Clubs","",NA,NA,NA,NA
1989,"General Coordinates Used","(Can be a little cruisy) 1st & Lee","",43.542728,-111.843107,"Idaho Falls","ID","","Bars/Clubs,Cruising Areas","",NA,NA,NA,NA
1989,"Found","(opp. hospital) & 'The Loop'","",43.500985,-112.042787,"Idaho Falls","ID","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
