"title","status","description","streetaddress","lat","lon","city","state","amenityfeatures","type","Year","unclear_address","notes","full.address","geoAddress"
"'Rest Stop'","General Coordinates Used","by Macon bypass","I-75 N.",32.840695,-83.632402,"Macon","GA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Bull St. Squares","Found","by foot or car","",32.080899,-81.091203,"Savannah","GA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Savannah Beach","Found","(summers)","",32.000215,-80.845666,"Savannah","GA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"River Street","General Coordinates Used","","",32.080899,-81.091203,"Savannah","GA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Binacle Bar","General Coordinates Used","(Rear) On the Pier","",31.218286,-81.361208,"St. Simons Island","GA","(M)","Bars/Clubs",1983,"checked","",NA,NA
"Hilo Courthouse","Found","lawn in front","",19.717564,-155.077133,"Hilo","HI","Cruisy Area","Cruising Areas",1983,"checked","Found on Google search",NA,NA
"Public Library","Found","Downstairs T-Room","",19.724712,-155.090781,"Hilo","HI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"U. of Hawaii","Found","(Hilo Art Bldg.)","",21.29932,-157.817531,"Hilo","HI","Cruisy Area,(YC)","Cruising Areas",1983,"checked","",NA,NA
"Hilo Lagoon Quality Inn","General Coordinates Used","2nd floor T-Room","",19.724111,-155.086819,"Hilo","HI","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"J.C. Penney","General Coordinates Used","T-Room","",19.724111,-155.086819,"Hilo","HI","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Kai Koo Mall","General Coordinates Used","Downstairs T-Room","",19.724111,-155.086819,"Hilo","HI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Ala Moana Beach & Park","Found","(Dressing rooms & showers)(Days only)","",21.289969,-157.847657,"Honolulu","HI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Ala Moana Hotel","Found","2nd floor T-Room","",21.290292,-157.839597,"Honolulu","HI","Cruisy Area,(AYOR)","Cruising Areas,Hotel",1983,"checked","",NA,NA
"Risque Theatre","Found","(Balcony)","32 N. Hotel St. ",21.311479,-157.862246,"Honolulu","HI","Cruisy Area","Cruising Areas,Theatre",1983,"checked","Found on Cinema Treasures: http://cinematreasures.org/theaters/29495",NA,NA
"U of H","Found","(George Hall)","",21.300309,-157.820232,"Honolulu","HI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Kailua Beach Park","Found","","",21.397396,-157.727218,"Kailua","HI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Old Kona Airport St. Pk.","Found","(Nites)","",19.642345,-156.007715,"Kailua-Kona","HI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Dorian's Restaurant ","General Coordinates Used","","",19.639994,-155.996926,"Kailua-Kona","HI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Union Square Liquors","General Coordinates Used","","",19.639994,-155.996926,"Kailua-Kona","HI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"World Square Liquors","General Coordinates Used","","Alii Dr. ",19.639994,-155.996926,"Kailua-Kona","HI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Blue Max, Kimo's, Alex's Hole in the Wall","General Coordinates Used","","",20.878333,-156.6825,"Lahaina","HI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Front St. ","General Coordinates Used","along Beach Walk","",20.915891,-156.695939,"Lahaina","HI","Cruisy Area,(*)","Cruising Areas",1983,"checked","",NA,NA
"Hitch-hikers ","General Coordinates Used","along Main Hwy.","",20.878333,-156.6825,"Lahaina","HI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Makena 'B.A.' Beach","Found","","",20.631622,-156.444792,"Makena","HI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Club Jetty & Kauai Surf Hotel Beach","Found","T-Room (Late)","",21.962709,-159.350198,"Nawiliwili","HI","Cruisy Area","Cruising Areas,Hotel",1983,"checked","",NA,NA
"Poipu Beach","Found","(Rte. 50 to 570; follow to beach)","",21.873332,-159.454201,"Poipu","HI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Diamond Head 'B.A.' Beach","Found","below lighthouse ","",21.261983,-157.805999,"Waikiki","HI","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Diamond Head Bushes","Found","above the Hwy.","",21.261983,-157.805999,"Waikiki","HI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Kapiolani Beach Park","Found","nr. tennis ourts","",21.269304,-157.823231,"Waikiki","HI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Kuhio Beach Park","Found","Waikiki Beach Center Bldg. T-Rooms & showers - Queens Surf","",21.269304,-157.823231,"Waikiki","HI","(*),Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Coco's","General Coordinates Used","Kalakaua & Kapiolani","",21.279346,-157.829185,"Waikiki","HI","(M),(R),(C),(AH)","Restaurant",1983,"checked","",NA,NA
"Gay Info Line","General Coordinates Used","(808) 524-4500","",21.279346,-157.829185,"Waikiki","HI","","Hotlines",1983,"checked","",NA,NA
"Kalakaua Ave.","General Coordinates Used","check out the pedicab drivers","",21.279346,-157.829185,"Waikiki","HI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Vaseline Alley ","General Coordinates Used","next to 80% Straight","",21.279346,-157.829185,"Waikiki","HI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Waikiki Escorts","General Coordinates Used","(Referral #) (808) 923-3353","",21.279346,-157.829185,"Waikiki","HI","(M)","Escort Service",1983,"checked","",NA,NA
"Block ","Found","surrounding Idanha Hotel","",43.617211,-116.205511,"Boise","ID","Cruisy Area","Cruising Areas",1983,"checked","Pictures can be found on Idaho Architecture Project's building: https://www.idahoarchitectureproject.org/properties/idanha-hotel/",NA,NA
"Fort Boise Community Center","Found","","",43.616245,-116.190153,"Boise","ID","Cruisy Area,(*)","Cruising Areas",1983,"checked","",NA,NA
"Riverside Drive","Found","","",43.500985,-112.042787,"Idaho Falls","ID","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Snake River Falls","Found","","",43.496607,-112.043772,"Idaho Falls","ID","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Tautfus Park Zoo","Found","","",43.472007,-112.041336,"Idaho Falls","ID","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Lewis & Clark Motel","Found","","2nd & Main",45.678848,-111.048674,"Lewiston","ID","(M),(H)","Hotel",1983,"checked","",NA,NA
"Pioneer Park","Found","at 3rd Ave. (AYOR WE)","5th St.",46.419486,-117.025451,"Lewiston","ID","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Moscow Hotel ","Found","T-Room","313 S. Main",46.731985,-117.001911,"Moscow","ID","Cruisy Area,(AYOR)","Cruising Areas,Hotel",1983,"checked","",NA,NA
"Moscow Mt. 'Rest Stop'","General Coordinates Used","","Hwy. 95 N.",46.732387,-117.000165,"Moscow","ID","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Northwest Gay Alliance","General Coordinates Used","","P.O. Box 8758, Moscow, Idaho 83843",46.732387,-117.000165,"Moscow","ID","","Organization",1983,"checked","",NA,NA
"U. of Idaho ","General Coordinates Used","(T-Room) (Classroom Center)","",46.728812,-117.012608,"Moscow","ID","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Alpine Villa Townhouse","Found","","Box 456, Ketchum, Id. 83340",43.697129,-114.351717,"Sun Valley","ID","(H),(M)","Hotel",1983,"checked","address states different city than listing in book",NA,NA
"Eastland Mall","Found","","",40.485947,-88.956154,"Bloomington","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Jefferson St. ","General Coordinates Used","by Courthouse Square (nights)","",40.484203,-88.993687,"Bloomington","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Crab Orchard Lake","Found","","",37.729264,-89.115309,"Carbondale","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Illini Union Basement","Found","T-Rooms, E. of bowling alley & Harker Hall - Basement","",40.109413,-88.227169,"Champaign","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Art Institute","Found","(Thursday best)","",41.879585,-87.623713,"Chicago","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Belmont Rocks","Found","S. of Belmont Ave. at lake (Summers)","",41.935181,-87.631544,"Chicago","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Broadway","Found","betw. Belmont & Diversey ('Drags')","",41.937072,-87.644116,"Chicago","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Cenutry Shopping Center","Found","","",41.93338,-87.645539,"Chicago","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"De Paul Univ. ","Found","10th floor T-Room","",41.924189,-87.654166,"Chicago","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Hyde Park","Found","nr. Musuem of Sciences & Industry","",41.790573,-87.583066,"Chicago","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Lincoln Park","Found","'The Bushes' - along lagoon (2500 No.)","",41.92547,-87.648778,"Chicago","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Loyola U.","Found","Basement T-Room - Marquette Hall","",41.996143,-87.656609,"Chicago","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Marshall Fields","Found","2nd Floor T-Room & Furniture Dept. ","",41.884372,-87.627188,"Chicago","IL","Cruisy Area","Cruising Areas",1983,"checked","Found on Google search ",NA,NA
"Montgomery Wards","Found","downtown - 3rd and 4th floor T-Rooms","",41.896496,-87.619679,"Chicago","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Oak St. Beach","Found","nr. food stand at end of Division St. ","",41.903012,-87.622839,"Chicago","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Sears Tower","Found","1st floor T-Room","",41.878876,-87.635915,"Chicago","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"U.I.C.","Found","Douglas Hall","",41.872794,-87.649095,"Chicago","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"U.I.C. ","Found","(2nd floor T-Room) (Stevenson)","",41.872837,-87.650344,"Chicago","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"U.I.C. ","Found","(2nd floor T-Room) (Lincoln)","",41.872467,-87.649326,"Chicago","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Washington ","Found","'Bughouse Square'","",41.899273,-87.630585,"Chicago","IL","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Water Tower Place","Found","1st floor T-Room","",41.89793,-87.622893,"Chicago","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Chicago Profile Escorts","General Coordinates Used","(312) 975-6116","",41.878114,-87.629798,"Chicago","IL","","Escort Service",1983,"checked","",NA,NA
"Clark & Diversity","General Coordinates Used","","",41.878114,-87.629798,"Chicago","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Gay Horizons Community Center","General Coordinates Used","(312) 929-HELP","",41.878114,-87.629798,"Chicago","IL","","Community Center/Support Groups",1983,"checked","",NA,NA
"Hubbard Ave. ","General Coordinates Used","betw. Clark & LaSalle (Some hustlers)","",41.878114,-87.629798,"Chicago","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Pine Grove","General Coordinates Used","betw. Surf & Oakdale","",41.878114,-87.629798,"Chicago","IL","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Weibolt's Dept. Store","General Coordinates Used","(Downtown) (2nd floor T-Room)","",41.878114,-87.629798,"Chicago","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Prairie St. ","General Coordinates Used","(Downtown)","",39.840315,-88.9548,"Decatur","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Monks Mound St. Park","Found","","",38.659368,-90.060521,"East St. Louis","IL","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Northwestern U. ","Found","T-Rooms at Deering Library (1st floor)","",42.053207,-87.675528,"Evanston","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Triangular Park","Found","Sheridan & Church","",42.046554,-87.674137,"Evanston","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Northwestern U. ","General Coordinates Used","Music Bldg. (3rd floor)","",42.056459,-87.675267,"Evanston","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Dunlap Motor Inn","General Coordinates Used","T-Room","",39.733936,-90.22901,"Jacksonville","IL","Cruisy Area","Cruising Areas",1983,"checked","Noted in this newspaper article that this hotel used to be located where the Morgan County Center is located: https://www.myjournalcourier.com/news/article/Doting-on-the-Dunlap-12643920.php",NA,NA
"Airie Crown Forest Preserve","Found","(Summers)","",41.768373,-87.87216,"La Grange","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","","US 51 South",41.36215,-89.041825,"La Salle","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","6 mi. N.","US 67",40.459208,-90.671797,"Macomb","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Illinois State University ","Found","(Williams Hall) (downstairs) T-Room","",40.508237,-88.989917,"Normal","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Illinois State University ","General Coordinates Used","(Media Center)","",40.511678,-88.9927,"Normal","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Illinois State University ","General Coordinates Used","(2nd floor) (Theatre Bldg.)","",40.511678,-88.9927,"Normal","IL","Cruisy Area","Cruising Areas,Theatre",1983,"checked","",NA,NA
"Bradley Park","Found","","",40.703639,-89.623074,"Peoria","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Detweiller Park","Found","(Days)","",40.792304,-89.579344,"Peoria","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","betw. Peoria & Bloomington","I-74",40.693649,-89.588986,"Peoria","IL","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Parking lot ","General Coordinates Used","opp. Sears by river","",40.693649,-89.588986,"Peoria","IL","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"W. Main St. ","General Coordinates Used","betw. 600-1600 blks. - by car or on foot","",40.693649,-89.588986,"Peoria","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Downtown Square Park","Found","","",39.932637,-91.409247,"Quincy","IL","(AYOR),Cruisy Area,(RT)","Cruising Areas",1983,"checked","",NA,NA
"7th St. ","General Coordinates Used","","7th St. ",42.271131,-89.093995,"Rockford","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Market St. ","General Coordinates Used","","Market St. ",42.271131,-89.093995,"Rockford","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Amtrak Station","Found","","",39.802343,-89.651328,"Springfield","IL","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Douglass Park","Found","","",39.806621,-89.666926,"Springfield","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Lake Springfield","Found","","",39.707881,-89.601617,"Springfield","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Adult Book Store","General Coordinates Used","","Roosevelt Rd. ",41.889752,-87.988954,"Villa Park","IL","Cruisy Area","Cruising Areas,Book Store",1983,"checked","",NA,NA
"Illinois Beach St. Park","Found","Trails & bird sancturary  South end","",42.423663,-87.805302,"Waukegan","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"RR Station","Found","at Great Lakes Naval Base ('seafood')","",42.30698,-87.846443,"Waukegan","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","N. nr. Zion","I-94",42.363633,-87.844794,"Waukegan","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Belk Park","Found","","",38.864477,-90.043022,"Wood River","IL","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Outpost","General Coordinates Used","at Rogers Ave.","Lake Shore County Rd.",41.692538,-86.977532,"Beverly Shores","IN","(M),(R)","Restaurant",1983,"checked","",NA,NA
"The Dunes","General Coordinates Used","","Lake Shore County Rd.",41.692538,-86.977532,"Beverly Shores","IN","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"U. of Indiana","Found","(T-Rooms) (Student Union Bldg.)","",39.167135,-86.525569,"Bloomington","IN","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Block ","General Coordinates Used","around Monroe Public Library ","",39.165325,-86.526386,"Bloomington","IN","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Doc Johnson's","General Coordinates Used","(Books 'n' things)","14th & College",39.165325,-86.526386,"Bloomington","IN","(M)","Book Store",1983,"checked","",NA,NA
"Kirkwood Ave. ","General Coordinates Used","","",39.165325,-86.526386,"Bloomington","IN","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Mesker Park","Found","","",37.99634,-87.606021,"Evansville","IN","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Studio Art Theatre","Found","","W. Franklin St. ",37.980841,-87.596296,"Evansville","IN","","Theatre",1983,"checked","Found on Cinema Treasures: http://cinematreasures.org/theaters/20280",NA,NA
"Main St. ","General Coordinates Used","","",37.971559,-87.57109,"Evansville","IN","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"The Levee","General Coordinates Used","","",37.971559,-87.57109,"Evansville","IN","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","10 mi. S.","Hwy. 41",39.248651,-87.381963,"Farmersbury","IN","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Pearl St. ","Found","from Harrison to Ewing","",41.080146,-85.144793,"Ft. Wayne","IN","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Swinney Park ","Found","(days)","",41.074159,-85.162008,"Ft. Wayne","IN","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Arcola 'Rest Stop'","General Coordinates Used","5 mi. W. ","Hwy 30",41.079273,-85.139351,"Ft. Wayne","IN","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Helpline","General Coordinates Used","(219) 744-0484","",41.079273,-85.139351,"Ft. Wayne","IN","","Hotlines",1983,"checked","",NA,NA
"Marquette Park ","Found","W. section","",41.620781,-87.263387,"Gary","IN","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Miller Beach","Found","","",41.600963,-87.261078,"Gary","IN","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"American Legion Park","Found","nr. Library","",39.777298,-86.156793,"Indianapolis","IN","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
