ID,title,description,streetaddress,city,state,amenityfeatures,type,notes,dateadded,lastmodified,Year,full.address,lon,lat,geoAddress,Status
189,Cypress House,(Guest house) (should be a winner),601 Caroline,Key West,FL,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,9/14/2019 6:47pm,9/15/2019 12:14am,1980,"601 Caroline, Key West, FL",-81.8031378,24.5590879,"601 caroline st, key west, fl 33040, usa",Google Verified Location
193,Five-Eleven Eaton St.,,511 Eaton St.,Key West,FL,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,9/14/2019 6:47pm,9/15/2019 1:40am,1980,"511 Eaton St., Key West, FL",-81.8032844,24.5573113,"511 eaton st, key west, fl 33040, usa",Google Verified Location
849,Mermaid Room,La Concha Hotel,430 Duval St.,Key West,FL,,"Hotels,Bars/Clubs",,12/17/2019 9:53am,12/17/2019 9:53am,1975,"430 Duval St., Key West, FL",-81.8035193,24.5559652,"430 duval st, key west, fl 33040, usa",Google Verified Location
2627,Lou's ,,Duval at Caroline,Key West,FL,"(M) - Mixed or partially straight,(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(*) - Very popular",Bars/Clubs,(Unisex) p. 52,,,1975,"Duval at Caroline, Key West, FL",-81.804474,24.558075,unclear_coded_by_hand,Verified Location
1978,Lou's,(unisex),Duval at Caroline ,Key West,FL,"(M) - Mixed or partially straight,(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(*) - Very popular",Bars/Clubs,,,,1976,"Duval at Caroline , Key West, FL",-81.804474,24.558075,unclear_coded_by_hand,Verified Location
2414,Lou's,(Unisex) ,Duval at Caroline ,Key West,FL,"(M) - Mixed - Some Straights,(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(*) - Very popular",Bars/Clubs,,,,1977,"Duval at Caroline , Key West, FL",-81.804474,24.558075,unclear_coded_by_hand,Verified Location
30,Lou's,,,Key West,FL,(M) - Mixed Crowds,Bars/Clubs,,8/31/2019 2:07pm,9/7/2019 1:18pm,1974,", Key West, FL",-81.804474,24.558075,unclear_coded_by_hand,Verified Location
1599,Lou's ,,Duval St.,Key West,FL,(*) - Very popular,Bars/Clubs,,,,1973,"Duval St., Key West, FL",-81.804474,24.558075,unclear_coded_by_hand,Verified Location
95,John Brown's Bar,,224 Duval St.,Key West,FL,,Bars/Clubs,NA,9/25/2019 7:04am,10/28/2019 9:41am,1973,"224 Duval St., Key West, FL",-81.8047257,24.5581153,"224 duval st, key west, fl 33040, usa",Google Verified Location
51,Gallery,,224 Duval,Key West,FL,(M) - Mixed Crowds,Bars/Clubs,NA,9/4/2019 1:28pm,9/4/2019 4:04pm,1970,"224 Duval, Key West, FL",-81.8047257,24.5581153,"224 duval st, key west, fl 33040, usa",Google Verified Location
82,John Brown's Bar,,224 Duval St,Key West,FL,(M) - Mixed Crowds,Bars/Clubs,,8/31/2019 12:07pm,9/9/2019 7:36am,1974,"224 Duval St, Key West, FL",-81.8047257,24.5581153,"224 duval st, key west, fl 33040, usa",Google Verified Location
41,Gallery,,224 Duval,Key West,FL,,Bars/Clubs,NA,8/13/2019 8:31am,8/13/2019 8:52am,1969,"224 Duval, Key West, FL",-81.8047257,24.5581153,"224 duval st, key west, fl 33040, usa",Google Verified Location
56,John Brown's Bar,,224 Duval,Key West,FL,,Bars/Clubs,,8/30/2019 9:00am,8/30/2019 9:09am,1971,"224 Duval, Key West, FL",-81.8047257,24.5581153,"224 duval st, key west, fl 33040, usa",Google Verified Location
58,John Brown's Bar,,224 Duval,Key West,FL,,Bars/Clubs,NA,9/9/2019 7:39am,10/28/2019 9:27am,1972,"224 Duval, Key West, FL",-81.8047257,24.5581153,"224 duval st, key west, fl 33040, usa",Google Verified Location
158,Hurricane Alley Guest House,,5 Simonton,Key West,FL,"""(H) - Hotel, motel, or other overnight accomodations"",(*) - Very popular",Hotels,,10/22/2019 6:51am,10/28/2019 10:02am,1979,"5 Simonton, Key West, FL",-81.8047565,24.561006,"5 simonton st, key west, fl 33040, usa",Google Verified Location
197,Hurricane Alley Guest House,,5 Simonton,Key West,FL,"""(H) - Hotel, motel, or other overnight accomodations"",(*) - Very popular",Hotels,,9/14/2019 6:47pm,9/15/2019 1:44am,1980,"5 Simonton, Key West, FL",-81.8047565,24.561006,"5 simonton st, key west, fl 33040, usa",Google Verified Location
124,Delmonico ' s,(Some G) (Disco),218 Duval Street,Key West,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular,""(G) - Girls, but rarely exclusively""",Bars/Clubs,NA,11/7/2019 2:45pm,11/10/2019 2:21pm,1977,"218 Duval Street, Key West, FL",-81.8049713,24.5582553,"218 duval st, key west, fl 33040, usa",Google Verified Location
155,Delmonico's,(some G) (disco),218 Duval St.,Key West,FL,"(M) - Mixed - Some Straights,(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular,""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,12/3/2019 11:30am,12/18/2019 1:27pm,1978,"218 Duval St., Key West, FL",-81.8049713,24.5582553,"218 duval st, key west, fl 33040, usa",Google Verified Location
712,Delmonico's,,218 Duval St.,Key West,FL,"(D) - Dancing,(YC) - Young and/or collegiate types,""(G) - Girls, but seldom exclusively"",(*) - Very popular",Bars/Clubs,(Disco) Do I add an amenity option for it or is it just dancing? p. 52,12/17/2019 9:53am,12/17/2019 9:53am,1975,"218 Duval St., Key West, FL",-81.8049713,24.5582553,"218 duval st, key west, fl 33040, usa",Google Verified Location
191,Delmonico's,(Disco) (Patio & gardens),218 Duval St.,Key West,FL,"(YC) - Young and/or collegiate types,(*) - Very popular,(D) - Dancing",Bars/Clubs,,9/14/2019 6:47pm,9/15/2019 1:40am,1980,"218 Duval St., Key West, FL",-81.8049713,24.5582553,"218 duval st, key west, fl 33040, usa",Google Verified Location
156,Delmonico's,(Disco) (Patio & gardens),218 Duval St.,Key West,FL,"(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing",Bars/Clubs,,10/22/2019 6:51am,10/28/2019 10:06am,1979,"218 Duval St., Key West, FL",-81.8049713,24.5582553,"218 duval st, key west, fl 33040, usa",Google Verified Location
111,Delmonico's,,218 Duval,Key West,FL,"(YC) - Young and/or collegiate types,""(G) - Girls/Ms, but seldom exclusively"",(D) - Dancing,(*) - Very popular",Bars/Clubs,NA,11/6/2019 6:38am,11/8/2019 1:40pm,1976,"218 Duval, Key West, FL",-81.8049713,24.5582553,"218 duval st, key west, fl 33040, usa",Google Verified Location
81,Delmonico's,,218 Duval St.,Key West,FL,(*) - Very popular,Bars/Clubs,,8/31/2019 12:07pm,9/9/2019 7:36am,1974,"218 Duval St., Key West, FL",-81.8049713,24.5582553,"218 duval st, key west, fl 33040, usa",Google Verified Location
185,Cavanaugh's Boutique,"(Liquid, etc.)",520 Front St.,Key West,FL,,Bars/Clubs,,9/14/2019 6:47pm,9/15/2019 12:14am,1980,"520 Front St., Key West, FL",-81.8052062,24.5605022,"520 front st, key west, fl 33040, usa",Google Verified Location
208,Pigeon House Patio,,303 Whitehead,Key West,FL,"(*) - Very popular,(PE) - Pretty elegant - jacket & tie may be required,(M) - Mixed Crowds - Some Straights",Restaurant,,9/14/2019 6:47pm,9/15/2019 1:49am,1980,"303 Whitehead, Key West, FL",-81.8052517,24.5572716,"303 whitehead st, key west, fl 33040, usa",Google Verified Location
168,Pigeon House Patio,,303 Whitehead,Key West,FL,"(PE) - Pretty elegant - jacket & tie may be required,(M) - Mixed - Some Straights,(*) - Very popular",Restaurant,,10/22/2019 6:51am,10/28/2019 9:54am,1979,"303 Whitehead, Key West, FL",-81.8052517,24.5572716,"303 whitehead st, key west, fl 33040, usa",Google Verified Location
192,El Carique,(Cuban),125 Duval St.,Key West,FL,(M) - Mixed Crowds - Some Straights,Restaurant,,9/14/2019 6:47pm,9/15/2019 1:40am,1980,"125 Duval St., Key West, FL",-81.805377,24.5594981,"125 duval st, key west, fl 33040, usa",Google Verified Location
210,Pleasure Chest,"(Erotica, etc.)",208 Duval St.,Key West,FL,,Book Store,,9/14/2019 6:47pm,9/15/2019 1:50am,1980,"208 Duval St., Key West, FL",-81.8054197,24.558487,"208 duval st, key west, fl 33040, usa",Google Verified Location
49,Captain Tony's,,428 Green St.,Key West,FL,(*) - Very popular,Bars/Clubs,NA,9/4/2019 1:28pm,9/4/2019 4:04pm,1970,"428 Green St., Key West, FL",-81.8055051,24.5588141,"428 greene st, key west, fl 33040, usa",Google Verified Location
94,Captain Tony's,,428 Green St.,Key West,FL,(M) - Mixed Crowds,Bars/Clubs,NA,9/25/2019 7:04am,10/28/2019 9:41am,1973,"428 Green St., Key West, FL",-81.8055051,24.5588141,"428 greene st, key west, fl 33040, usa",Google Verified Location
55,Captain Tony's,,428 Green St,Key West,FL,"(M) - Mixed Crowds,(*) - Very popular",Bars/Clubs,,8/30/2019 9:00am,8/30/2019 9:03am,1971,"428 Green St, Key West, FL",-81.8055051,24.5588141,"428 greene st, key west, fl 33040, usa",Google Verified Location
57,Captain Tony's,,428 Green St.,Key West,FL,"(M) - Mixed Crowds,(*) - Very popular",Bars/Clubs,NA,9/9/2019 7:39am,10/28/2019 9:27am,1972,"428 Green St., Key West, FL",-81.8055051,24.5588141,"428 greene st, key west, fl 33040, usa",Google Verified Location
52,Rudy's,,124 Duval,Key West,FL,(M) - Mixed Crowds,Bars/Clubs,NA,9/4/2019 1:28pm,9/4/2019 4:04pm,1970,"124 Duval, Key West, FL",-81.8056226,24.5593617,"124 duval st, key west, fl 33040, usa",Google Verified Location
42,Rudy's,,124 Duval,Key West,FL,,Bars/Clubs,NA,8/13/2019 8:31am,8/13/2019 8:52am,1969,"124 Duval, Key West, FL",-81.8056226,24.5593617,"124 duval st, key west, fl 33040, usa",Google Verified Location
130,Poor Richard's Buttery,,408 Greene,Key West,FL,"(M) - Mixed - Some Straights,(PE) - Pretty elegant - jacket & tie may be required",Restaurant,NA,11/7/2019 2:51pm,11/10/2019 1:52pm,1977,"408 Greene, Key West, FL",-81.8058895,24.5584665,"408 greene st, key west, fl 33040, usa",Google Verified Location
159,Poor Richard's,,408 Greene St.,Key West,FL,"(M) - Mixed - Some Straights,(PE) - Pretty elegant - jacket & tie may be required",Restaurant,,12/3/2019 11:30am,12/16/2019 1:17pm,1978,"408 Greene St., Key West, FL",-81.8058895,24.5584665,"408 greene st, key west, fl 33040, usa",Google Verified Location
116,Poor Richard's Buttery,,408 Green St.,Key West,FL,"(M) - Mixed or partially straight,(PE) - Pretty elegant - often or tie",Restaurant,NA,11/6/2019 6:38am,11/8/2019 1:40pm,1976,"408 Green St., Key West, FL",-81.8058895,24.5584665,"408 greene st, key west, fl 33040, usa",Google Verified Location
50,Dedek's,,409 Green St.,Key West,FL,(M) - Mixed Crowds,Restaurant,NA,9/4/2019 1:28pm,9/4/2019 3:44pm,1970,"409 Green St., Key West, FL",-81.8060718,24.5586903,"409 greene st, key west, fl 33040, usa",Google Verified Location
151,Affair,,90 Duval St.,Key West,FL,(M) - Mixed - Some Straights,Restaurant,,10/22/2019 6:41am,10/28/2019 9:54am,1979,"90 Duval St., Key West, FL",-81.8060843,24.5602279,"90 duval st, key west, fl 33040, usa",Google Verified Location
161,The Affair,"(Disco) (WE*) (S. R. 33, 5 mi. No. of Lakeland Hospital)",90 Duval St.,Key West,FL,"(M) - Mixed - Some Straights,(WE) - Weekends,(*) - Very popular",Restaurant,,12/3/2019 11:30am,12/18/2019 12:37pm,1978,"90 Duval St., Key West, FL",-81.8060843,24.5602279,"90 duval st, key west, fl 33040, usa",Google Verified Location
204,Leather Loft,"(Clothes, etc.) Behind the Monster",400 Front St.,Key West,FL,,Bars/Clubs,added in Monster address,9/14/2019 6:47pm,9/15/2019 1:48am,1980,"400 Front St., Key West, FL",-81.8062525,24.5594306,"400 front st, key west, fl 33040, usa",Google Verified Location
158,Monster,,400 Front St.,Key West,FL,"(D) - Dancing,(*) - Very popular",Restaurant,,12/3/2019 11:30am,12/16/2019 1:16pm,1978,"400 Front St., Key West, FL",-81.8062525,24.5594306,"400 front st, key west, fl 33040, usa",Google Verified Location
205,Monster,"(Disco) (Several bars, patio & garden) (Cruisy)",400 Front St.,Key West,FL,"(YC) - Young and/or collegiate types,(*) - Very popular,(D) - Dancing","Bars/Clubs,Restaurant,Cruising Areas",,9/14/2019 6:47pm,9/15/2019 10:03pm,1980,"400 Front St., Key West, FL",-81.8062525,24.5594306,"400 front st, key west, fl 33040, usa",Google Verified Location
166,Monster,"(Several bars, patio & garden) (Cruisy)",400 Front St.,Key West,FL,"(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing","Restaurant,Cruising Areas,Bars/Clubs",,10/22/2019 6:51am,12/18/2019 3:40pm,1979,"400 Front St., Key West, FL",-81.8062525,24.5594306,"400 front st, key west, fl 33040, usa",Google Verified Location
213,Rooftop Cafe,(Lunches),310 Front St.,Key West,FL,"(M) - Mixed Crowds - Some Straights,(*) - Very popular",Restaurant,,9/14/2019 6:47pm,9/15/2019 1:51am,1980,"310 Front St., Key West, FL",-81.8063793,24.5591898,"310 front st, key west, fl 33040, usa",Google Verified Location
172,Rooftop Cafe,(Lunches),310 Front St.,Key West,FL,(M) - Mixed - Some Straights,Restaurant,,10/22/2019 6:56am,10/28/2019 9:54am,1979,"310 Front St., Key West, FL",-81.8063793,24.5591898,"310 front st, key west, fl 33040, usa",Google Verified Location
2993,Rooftop Cafe ,(lunches) ,300 block of Front ,Key West,FL,,Restaurant,Coordinates for 300 Front St.,,,1978,"300 block of Front , Key West, FL",-81.806445,24.558865,unclear_coded_by_hand,Verified Location
171,Port of Call,,425 Front St.,Key West,FL,(M) - Mixed - Some Straights,Restaurant,,10/22/2019 6:56am,10/28/2019 9:54am,1979,"425 Front St., Key West, FL",-81.8064874,24.5601113,"425 front st, key west, fl 33040, usa",Google Verified Location
212,Port of Call,,425 Front St.,Key West,FL,(M) - Mixed Crowds - Some Straights,Restaurant,,9/14/2019 6:47pm,9/15/2019 1:51am,1980,"425 Front St., Key West, FL",-81.8064874,24.5601113,"425 front st, key west, fl 33040, usa",Google Verified Location
150,Aboona Bar & Restaurant,(Looks promising),401 Front St.,Key West,FL,,"Bars/Clubs,Restaurant",,12/3/2019 11:24am,12/16/2019 2:08pm,1978,"401 Front St., Key West, FL",-81.8065645,24.5593817,"401 front st, key west, fl 33040, usa",Google Verified Location
153,Billie's,(Bar),401 Front St.,Key West,FL,(M) - Mixed - Some Straights,Restaurant,,10/22/2019 6:41am,10/28/2019 9:54am,1979,"401 Front St., Key West, FL",-81.8065645,24.5593817,"401 front st, key west, fl 33040, usa",Google Verified Location
2799,Mallory Square ,,,Key West,FL,Cruisy Area,Cruising Areas,,,,1978,", Key West, FL",-81.807583,24.559902,unclear_coded_by_hand,Verified Location
1307,Mallory Square at Sunset time,,,Key West,FL,"Cruisy Area,(*) - Very popular",Bars/Clubs,,,,1979,", Key West, FL",-81.807583,24.559902,unclear_coded_by_hand,Verified Location
3087,Mallor Square at Sunset Time,,,Key West,FL,"Cruisy Area,(*) - Very popular",Cruising Areas,,,,1980,", Key West, FL",-81.807583,24.559902,unclear_coded_by_hand,Verified Location
69,Bradford Hotel Bar,,S. 1st St.,Ft. Myers,FL,(M) - Mixed Crowds,"Hotels,Bars/Clubs",NA,9/25/2019 6:51am,10/28/2019 9:29am,1973,"S. 1st St., Ft. Myers, FL",-81.8649695,26.6470751,"first st, fort myers, fl, usa",Google Verified Location
1130,"
  City Park
  ",,,Ft. Myers,FL,Cruisy Area,Cruising Areas,,,,1979,", Ft. Myers, FL",-81.86723,26.635079,unclear_coded_by_hand,Verified Location
3070,City Park,,,Ft. Myers,FL,Cruisy Area,Cruising Areas,,,,1980,", Ft. Myers, FL",-81.86723,26.635079,unclear_coded_by_hand,Verified Location
2622,Red Lion,,1514 Jackson,Ft. Myers,FL,"(D) - Dancing,(*) - Very popular",Bars/Clubs,,,,1975,"1514 Jackson, Ft. Myers, FL",-81.868525,26.644557,unclear_coded_by_hand,Verified Location
117,M.C. C.,,1520 Jackson,Ft. Myers,FL,M.C.C. - Metropolitan Community Church,Church,,10/22/2019 6:12am,10/28/2019 9:58am,1979,"1520 Jackson, Ft. Myers, FL",-81.8685434,26.6443884,"1520 jackson st, fort myers, fl 33901, usa",Google Verified Location
144,M.C.C.,,1520 Jackson,Ft. Myers,FL,,Church,,9/9/2019 2:38pm,9/14/2019 6:52pm,1980,"1520 Jackson, Ft. Myers, FL",-81.8685434,26.6443884,"1520 jackson st, fort myers, fl 33901, usa",Google Verified Location
115,Bradford Hotel Lounge,,2255 S. 1st St.,Ft. Myers,FL,(M) - Mixed - Some Straights,"Hotels,Bars/Clubs",,10/22/2019 6:12am,10/28/2019 9:45am,1979,"2255 S. 1st St., Ft. Myers, FL",-81.8695139,26.6445272,"2255 first st, fort myers, fl 33901, usa",Google Verified Location
90,Bradford Hotel Bar,,2255 S. 1st Street,Ft. Myers,FL,(M) - Mixed - Some Straights,"Hotels,Bars/Clubs",NA,11/5/2019 11:07am,11/10/2019 1:56pm,1977,"2255 S. 1st Street, Ft. Myers, FL",-81.8695139,26.6445272,"2255 first st, fort myers, fl 33901, usa",Google Verified Location
141,Bradford Hotel Lounge,,2255 S. 1st St.,Ft. Myers,FL,(M) - Mixed Crowds - Some Straights,"Hotels,Bars/Clubs",,9/9/2019 2:38pm,9/14/2019 6:52pm,1980,"2255 S. 1st St., Ft. Myers, FL",-81.8695139,26.6445272,"2255 first st, fort myers, fl 33901, usa",Google Verified Location
142,Cara Mia,(DIsco),5306 S. Cleveland,Ft. Myers,FL,"(M) - Mixed Crowds - Some Straights,(D) - Dancing",Restaurant,,9/9/2019 2:38pm,9/14/2019 6:53pm,1980,"5306 S. Cleveland, Ft. Myers, FL",-81.8719789,26.5824991,"5306 s cleveland ave, fort myers, fl 33919, usa",Google Verified Location
1470,Bradford Hotel Lounge,,Main St. ,Ft. Myers,FL,(M) - Mixed Crowds,"Hotels,Bars/Clubs",,,,1972,"Main St. , Ft. Myers, FL",-81.872308,26.640628,unclear_coded_by_hand,Location could not be verified. General city or location coordinates used.
182,Bradford Hotel Lounge,,,Ft. Myers,FL,(M) - Mixed Crowds,"Hotels,Bars/Clubs",,8/29/2019 3:15pm,9/7/2019 1:20pm,1971,", Ft. Myers, FL",-81.872308,26.640628,unclear_coded_by_hand,Location could not be verified. General city or location coordinates used.
1677,Bradford Hotel Lounge,,Main St. ,Ft. Myers,FL,(M) - Mixed Crowds,Bars/Clubs,,,,1970,"Main St. , Ft. Myers, FL",-81.872308,26.640628,unclear_coded_by_hand,Location could not be verified. General city or location coordinates used.
2633,Bradford Hotel Bar,,S. 1st St.,Ft. Myers,FL,(M) - Mixed or partially straight,"Bars/Clubs,Hotels",,,,1975,"S. 1st St., Ft. Myers, FL",-81.872308,26.640628,unclear_coded_by_hand,Location could not be verified. General city or location coordinates used.
2172,Bradford Hotel Bar,,S. 1st St,Ft. Myers,FL,(M) - Mixed or partially straight,"Hotels,Bars/Clubs",,,,1976,"S. 1st St, Ft. Myers, FL",-81.872308,26.640628,unclear_coded_by_hand,Location could not be verified. General city or location coordinates used.
21,Waffle House,(after hours),,Ft. Myers,FL,"(M) - Mixed Crowds,""(C) - Coffee, soft drinks and sometimes snacks""",Restaurant,,8/31/2019 2:07pm,9/7/2019 1:18pm,1974,", Ft. Myers, FL",-81.872308,26.640628,unclear_coded_by_hand,Location could not be verified. General city or location coordinates used.
327,Bradford Hotel Lounge,,,Ft. Myers,FL,,"Bars/Clubs,Hotels",,8/19/2019 12:23am,9/7/2019 1:23pm,1968,", Ft. Myers, FL",-81.872308,26.640628,unclear_coded_by_hand,Location could not be verified. General city or location coordinates used.
2681,Waffle House,,S. 1st at Hanson,Ft. Myers,FL,"(M) - Mixed or partially straight,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,,,1975,"S. 1st at Hanson, Ft. Myers, FL",-81.872308,26.640628,unclear_coded_by_hand,Location could not be verified. General city or location coordinates used.
