ID,title,status,description,lat.lon,streetaddress,notes,city,state,amenityfeatures,type,dateadded,lastmodified,Year
2343,Cumberland Avenue around the Huddle ,General City Coordinates Used,,"35.960638,-83.920739",,,Knoxville,TN,Cruisy Area,Cruising Areas,,,1977
2403,Battle Ax Lounge ,Found,(Holiday Inn Downtown) ,"35.954265,-83.915648",2000 Chapman Hwy. at Blount ,,Knoxville,TN,(M),"Bars/Clubs,Hotels",,,1977
2581,Colony,General City Coordinates Used,,"35.960638,-83.920739",S.W. Union St.,,Knoxville,TN,"(YC),(D),(*)",,,,1975
2907,Gay St. – No. of Andrew Johnson Hotel ,General City Coordinates Used,,"35.960638,-83.920739",,,Knoxville,TN,Cruisy Area,Cruising Areas,,,1978
2748,Battle Ax Lounge ,Found,Holiday Inn Downtown ,"35.954265,-83.915648",,,Knoxville,TN,(M),"Bars/Clubs,Hotels",,,1978
2718,Europa,Found,(Disco) ,"35.959845,-83.921637",216 W. Main at Gay ,,Knoxville,TN,"(YC),(D),(*)",Bars/Clubs,,,1978
2905,Cumberland Ave. around the Huddle ,General City Coordinates Used,,"35.960638,-83.920739",,,Knoxville,TN,Cruisy Area,Cruising Areas,,,1978
3247,Battle Ax Lounge,Found,Holiday Inn Downtown,"35.954265,-83.915648",,,Knoxville,TN,(M),"Hotels,Bars/Clubs",,,1980
3249,Gay St. ,General City Coordinates Used,"N. of Andrew Johnson Hotel
","35.960638,-83.920739",,,Knoxville,TN,Cruisy Area,Cruising Areas,,,1980
3250,U. of Tenn. ,Found,Library T-Room,"35.955093,-83.929763",,,Knoxville,TN,Cruisy Area,Cruising Areas,,,1980
3248,Cumberland Ave.,General City Coordinates Used,"around the Huddle
","35.960638,-83.920739",,,Knoxville,TN,Cruisy Area,Cruising Areas,,,1980
129,Riverside Park,Found,,"35.136067,-90.063676",,,Memphis,TN,Cruisy Area,Cruising Areas,9/7/2019 11:27am,9/7/2019 1:18pm,1974
127,Overton Park,Found,,"35.14619,-89.988516",,,Memphis,TN,Cruisy Area,Cruising Areas,9/7/2019 11:27am,9/7/2019 1:18pm,1974
306,French Quarter,Found,"(Weekends, after hours) (Basement)","35.143579,-90.05491",,,Memphis,TN,(*),Bars/Clubs,8/22/2019 4:07am,9/7/2019 1:31pm,1968
304,Ambassador ,General City Coordinates Used,"(20 miles north of Memphis near Millington-you must have member introduce you. On Hwy 51)
","35.149534,-90.04898",,,Memphis,TN,"(D),(P),(*)",Bars/Clubs,8/22/2019 4:07am,9/7/2019 1:23pm,1968
307,Oasis,Found,Tennessee Hotel," 35.14253,-90.051117",,3rd renamed S.B.B. King Blvd in 2015.,Memphis,TN,"(M),(RT)","Bars/Clubs,Hotels",8/22/2019 4:07am,9/7/2019 1:31pm,1968
353,Oasis,Found,Tennessee Hotel," 35.14253,-90.051117",,3rd renamed S.B.B. King Blvd in 2015.,Memphis,TN,"(M),(RT)","Bars/Clubs,Hotels",8/13/2019 9:48am,9/7/2019 1:30pm,1966
352,French Quarter,Found,"(weekends - after hours) (basement)
","35.143579,-90.05491",,,Memphis,TN,(*),Bars/Clubs,8/13/2019 9:48am,9/7/2019 1:30pm,1966
385,Frank's Shobar,Found,,"35.135979,-90.020704",,,Memphis,TN,,Bars/Clubs,8/14/2019 1:03am,9/7/2019 1:30pm,1965
386,Oasis,Found,," 35.14253,-90.051117",,3rd renamed S.B.B. King Blvd in 2015.,Memphis,TN,"(M),(RT)",Bars/Clubs,8/14/2019 1:03am,9/7/2019 1:21pm,1965
732,Midtown Adult Theatre ,Found,(Cruisy),"35.143958,-90.015667",Poplar & Cleveland,,Memphis,TN,,Theatre,,,1979
1242,Riverside Park,Found,,"35.136067,-90.063676",,,Memphis,TN,Cruisy Area,Cruising Areas,,,1979
1353,Chez Escorts ,General City Coordinates Used,Call (901) 522-1973,"35.149534,-90.04898",,,Memphis,TN,,Business,,,1979
1354,Kelsey’s ,Found,(Some G) (C or BYOB – AH*),"35.138695,-90.012108",1474 Madison at McNeil,,Memphis,TN,,Bars/Clubs,,,1979
1241,Overton Park,Found,,"35.14619,-89.988516",,,Memphis,TN,Cruisy Area,Cruising Areas,,,1979
1453,Overton Park,Found,,"35.14619,-89.988516",,,Memphis,TN,Cruisy Areas,Cruising Areas,,,1972
1454,Riverside Park ,Found,,"35.136067,-90.063676",,,Memphis,TN,Cruisy Areas,Cruising Areas,,,1972
1555,Riverside Park,Found,,"35.136067,-90.063676",,,Memphis,TN,Cruisy Areas,Cruising Areas,,,1973
1554,Overton Park ,Found,,"35.14619,-89.988516",,,Memphis,TN,Cruisy Areas,Cruising Areas,,,1973
2118,Overton Park,Found,,"35.14619,-89.988516",,,Memphis,TN,Cruisy Area,Cruising Areas,,,1976
2116,Court Square,Found,,"35.146028,-90.051783",,,Memphis,TN,Cruisy Area,Cruising Areas,,,1976
2117,Riverside Park,Found,,"35.136067,-90.063676",,,Memphis,TN,Cruisy Area,Cruising Areas,,,1976
2229,"Adult Book Store on Summer Avenue, just east of Overton Park ",General City Coordinates Used,,"35.149534,-90.04898",,,Memphis,TN,Cruisy Area,"Cruising Areas,Book Store",,,1977
2347,Riverside Park,Found,,"35.136067,-90.063676",,,Memphis,TN,Cruisy Area,Cruising Areas,,,1977
2452,Body Shop ,Found,(‘drags’) (upstairs) ,"35.138951,-90.016378",Madison & Cleveland,,Memphis,TN,"(B),(RT),(D),(E)",Bars/Clubs,,,1977
2346,Overton Park,Found,,"35.14619,-89.988516",,,Memphis,TN,Cruisy Area,Cruising Areas,,,1977
2609,Court Square,Found,,"35.146028,-90.051783",,,Memphis,TN,Cruisy Area,,,,1975
2610,Overton Park,Found,,"35.14619,-89.988516",,,Memphis,TN,Cruisy Area,,,,1975
2611,Riverside Park,Found,,"35.136067,-90.063676",,,Memphis,TN,Cruisy Area,Cruising Areas,,,1975
2909,Overton Park ,Found,,"35.14619,-89.988516",,,Memphis,TN,Cruisy Area,Cruising Areas,,,1978
2908,Riverside Park ,Found,,"35.136067,-90.063676",,,Memphis,TN,Cruisy Area,Cruising Areas,,,1978
2972,"Adult Book Store on Summer Ave., just E. of Overton Park ",General City Coordinates Used,,"35.149534,-90.04898",,,Memphis,TN,Cruisy Area,"Cruising Areas,Book Store",,,1978
3253,Riverside Park,Found,,"35.136067,-90.063676",,,Memphis,TN,Cruisy Area,Cruising Areas,,,1980
3251,Midtown Adult Theatre,Found,(Cruisy),"35.143958,-90.015667",Poplar & Cleveland,,Memphis,TN,,"Theatre,Cruising Areas",,,1980
3252,Overton Park,Found,,"35.14619,-89.988516",,,Memphis,TN,Cruisy Area,Cruising Areas,,,1980
1243,Centennial Park – nr. the lake,Found,,"36.149026,-86.811991",,,Nashville,TN,Cruisy Area,Cruising Areas,,,1979
1244,"‘Figure 8’ – 6th to 8th, betw. Church & Commerce",Found,,"36.161515,-86.782241",,coordinates for the middle of this 2 block radius. ,Nashville,TN,Cruisy Area,Cruising Areas,,,1979
1061,Purple Onion Book Store ,Found,(Cruisy) ,"36.110927,-86.745188",Nollensville & Thompson Lane,,Nashville,TN,(*),Book Store,,,1979
1409,Your Own Thing,General City Coordinates Used,,"36.149026,-86.811991",Commerce St.,,Nashville,TN,"(YC),(D),(*)",Bars/Clubs,,,1972
2121,'Figure 8' - 8th to 6th between Commerce & Church,Found,,"36.161515,-86.782241",,,Nashville,TN,Cruisy Area,Cruising Areas,,,1976
2119,Centennial Park - near the lake,Found,,"36.149026,-86.811991",,,Nashville,TN,Cruisy Area,Cruising Areas,,,1976
2453,Cabaret ,Found,Printers Alley (touristy) ,"36.16398,-86.778356",,,Nashville,TN,"(M),(S)",Bars/Clubs,,,1977
2349,“Figure 8” – 8th to 6th between Commerce & Church ,Found,,"36.161515,-86.782241",,,Nashville,TN,Cruisy Area,Cruising Areas,,,1977
2350,Hundred Oaks Shopping Center ,Found,,"36.109743,-86.765348 ",,,Nashville,TN,Cruisy Area,Cruising Areas,,,1977
2454,Tool Room ,Found,"(Some W, YC, B) "," 36.161891,-86.775176",2nd & Broadway ,,Nashville,TN,,Bars/Clubs,,,1977
2348,Centennial Park – near the Lake ,Found,,"36.149026,-86.811991",,,Nashville,TN,Cruisy Area,Cruising Areas,,,1977
2551,B & R Lounge,General City Coordinates Used,,"36.162664,-86.781602",4th Ave.,,Nashville,TN,(G),Cruising Areas,,,1975
2613,'Figure 8',Found,,"36.161515,-86.782241","from 8th to 6th Sts., between Church & Commerce",,Nashville,TN,Cruisy Area,Cruising Areas,,,1975
2580,Delta Queen,General City Coordinates Used,May be closing,"36.162664,-86.781602",6th & Broad,,Nashville,TN,(S),,,,1975
2582,Other Side ,Found,,"36.153473,-86.773854",5th & Lea Sts.,,Nashville,TN,"(YC),(D),(B),(G),(*)",,,,1975
2612,Centennial Park,Found,near the lake,"36.149026,-86.811991",,,Nashville,TN,Cruisy Area,,,,1975
2719,Cabaret ,Found,Printers Alley (Touristy) ,"36.16398,-86.778356",,,Nashville,TN,"(M),(S)",Bars/Clubs,,,1978
2916,Centennial Park – nr. the Lake ,Found,,"36.149026,-86.811991",,,Nashville,TN,Cruisy Area,Cruising Areas,,,1978
2910,‘Figure 8’ – 8th to 6th betw. Commerce & Church ,Found,,"36.161515,-86.782241",,,Nashville,TN,Cruisy Area,Cruising Areas,,,1978
2913,Hundred Oaks Shopping Center ,Found,,"36.109743,-86.765348 ",,,Nashville,TN,Cruisy Area,Cruising Areas,,,1978
3256,'Figure 8' ,Found,"6th to 8th, betw. Church & Commerce","36.161515,-86.782241",,,Nashville,TN,Cruisy Area,Cruising Areas,,,1980
3255,Centennial Park,Found,nr. the lake,"36.149026,-86.811991",,,Nashville,TN,Cruisy Area,Cruising Areas,,,1980
3254,Purple Onion Book Store,Found,(Cruisy),"36.110927,-86.745188",Nollensville & Thompson Lake,,Nashville,TN,,"Book Store,Cruising Areas",,,1980
124,Mostly by car around Filmore & E. 10th St.,Found,,"35.203212,-101.835334",,,Amarillo,TX,Cruisy Area,Cruising Areas,9/7/2019 11:27am,9/7/2019 1:18pm,1974
308,Back Door Lounge,General City Coordinates Used,,"35.221997,-101.831297",,,Amarillo,TX,(*),Bars/Clubs,8/23/2019 3:36am,9/7/2019 1:23pm,1968
1355,Greyhound Bus Depot ,General City Coordinates Used,,"35.221997,-101.831297",,,Amarillo,TX,"Cruisy Area,(HOT)",Bars/Clubs,,,1979
1245,Elmwood Park – W. 11th betw. Jackson & Washington,Found,,"35.20238,-101.845944",,,Amarillo,TX,Cruisy Area,Cruising Areas,,,1979
1455,Mostly by car around Fillmore & E. 10th ,Found,,"35.203212,-101.835334",,,Amarillo,TX,Cruisy Areas,Cruising Areas,,,1972
1556,"
  Mostly by car around Fillmore
  & E. 10 Sts.
  ",Found,,"35.203212,-101.835334",,,Amarillo,TX,Cruisy Areas,Cruising Areas,,,1973
2120,Bus depot and vicinity,General City Coordinates Used,,"35.221997,-101.831297",,,Amarillo,TX,Cruisy Area,Cruising Areas,,,1976
2351,Elwood Park – W. 11th between Jackson and Washington  ,Found,,"35.20238,-101.845944",,,Amarillo,TX,Cruisy Area,Cruising Areas,,,1977
2352,Greyhound Bus Depot ,General City Coordinates Used,,"35.221997,-101.831297",,,Amarillo,TX,"Cruisy Area,(HOT)",Cruising Areas,,,1977
2583,Bus Depot,General City Coordinates Used,,"35.221997,-101.831297",,,Amarillo,TX,Cruisy Area,Cruising Areas,,,1975
2912,Greyhound Bus Depot ,General City Coordinates Used,,"35.221997,-101.831297",,,Amarillo,TX,"Cruisy Area,(HOT)",Cruising Areas,,,1978
2915,Elmwood Park – W. 11th betw. Jackson & Washington,Found,,"35.20238,-101.845944",,,Amarillo,TX,Cruisy Area,Cruising Areas,,,1978
3260,Elmwood Park,Found,"W. 11th betw. Jackson & Washington
","35.20238,-101.845944",,,Amarillo,TX,Cruisy Area,Cruising Areas,,,1980
3261,Greyhound Bus Depot,General City Coordinates Used,,"35.221997,-101.831297",,,Amarillo,TX,"Cruisy Area,(AYOR)",Cruising Areas,,,1980
125,'Pete's on the Drag' -- cars in front of campus,Found,,"30.288467,-97.74201",,,Austin,TX,Cruisy Area,Cruising Areas,9/7/2019 11:27am,9/7/2019 1:18pm,1974
128,Pease Park -- footpath off Lamar betw. 16th & 24th,Found,,"30.28142,-97.751673",,,Austin,TX,Cruisy Area,Cruising Areas,9/7/2019 11:27am,9/7/2019 1:18pm,1974
280,Red River Lounge,Found,,"30.269303,-97.736154",,,Austin,TX,(*),Bars/Clubs,8/13/2019 3:39pm,9/7/2019 1:33pm,1969
279,Chandelier,General City Coordinates Used,,"30.267153,-97.743061",,,Austin,TX,"(P),(D)",Bars/Clubs,8/13/2019 2:05pm,9/7/2019 1:24pm,1969
1357,"
  New Apartment 
  ",Found,"(Some W, OC) (No neon – looks like a private house – use rear door)  ","30.295704,-97.744195 ","2828 Rio Grande, nr. Guadalupe & 29th ",,Austin,TX,"(*),(PT)",Bars/Clubs,,,1979
1073,"
  JoJo’s 
  ",Found,La Quinta Motor Inn,"30.232625,-97.740587",1605 E. Oltorf at I-35 ,,Austin,TX,"(M),(R),(C),(AH)",Restaurant,,,1979
1359,"‘Hippie Hollow’ –  ‘B.A.’ Beach on Lake Travis, off Hwy. 620  ",Found,,"30.414491,-97.886873",,,Austin,TX,"Cruisy Area,(*)",Bars/Clubs,,,1979
1356,Austin Country ,Found,(Disco) ," 30.267572,-97.736546",705 Red River at E. 7th ,,Austin,TX,"(*),(YC),(D),(S)",Bars/Clubs,,,1979
1251,"
  Zilker Park –
  Sunken Garden 
  ",Found,,"30.263531,-97.768131",,,Austin,TX,Cruisy Area,Cruising Areas,,,1979
1249,‘Pete’s on the  Drag’ – cars in front of campus   ,Found,," 30.288467,-97.74201",,"General Coodinates for ""the Drag""",Austin,TX,Cruisy Area,Cruising Areas,,,1979
1358,"
  Northern News
  ",Found,,"30.350186,-97.721866",7221 Northwest Dr. at Hwy. 290,,Austin,TX,,Bars/Clubs,,,1979
1250,"
  U. of Texas –
  Admin. Bldg. T-Room
  ",Found,,"30.279359,-97.742969",,,Austin,TX,Cruisy Area,Cruising Areas,,,1979
1360,"
  Pease Park –
  footpath off Lamar, bet. 16th & 24th 
  ",Found,,"30.28142,-97.751673",,,Austin,TX,"Cruisy Area,(AYOR)",Bars/Clubs,,,1979
1456,Pease Park,Found,Footpath off Lamar bet. 16th & 24th,"30.28142,-97.751673",,,Austin,TX,Cruisy Areas,Cruising Areas,,,1972
1557,"
  Pease Park – Footpath off Lamar bet. 16th & 24th
  ",Found,,"30.28142,-97.751673",,,Austin,TX,Cruisy Areas,Cruising Areas,,,1973
1558,‘Pete’s on the Drag’  – cars in front of campus  ,Found,," 30.288467,-97.74201",,"General Coodinates for ""the Drag""",Austin,TX,Cruisy Areas,Cruising Areas,,,1973
1715,Pearl Street Warehouse,Found,($1.00 admission),"30.280302,-97.740933",18th & Lavaca,,Austin,TX,"(YC),(D),(*)",Bars/Clubs,,,1970
2129,U. of Texas - Administration Bldg. & . Student Union,Found,,"30.279359,-97.742969",,,Austin,TX,Cruisy Area,Cruising Areas,,,1976
2125,Pease Park - footpath off Lamar btw. 16th and 24th (caution),Found,,"30.28142,-97.751673",,,Austin,TX,Cruisy Area,Cruising Areas,,,1976
2128,Continental & Greyhound Bus Depots,General City Coordinates Used,,"30.267153,-97.743061",,,Austin,TX,Cruisy Area,Cruising Areas,,,1976
2126,'Pete's on the Drag' cars in front of campus,Found,,"30.288467,-97.74201",,,Austin,TX,Cruisy Area,Cruising Areas,,,1976
2130,'Hippie Hollow' - great summer 'BA' beach on Lake Travis,Found,,"30.41351,-97.886849",,,Austin,TX,Cruisy Area,Cruising Areas,,,1976
2127,Zilker Park - Sunken Gardens (caution),Found,,"30.263531,-97.768131",,,Austin,TX,Cruisy Area,Cruising Areas,,,1976
2195,Denny's,General City Coordinates Used,,"30.267153,-97.743061",On I-35,,Austin,TX,"(M),(R),(C),(AH)",Restaurant,,,1976
2196,Dobbs House,Found,,"30.295405,-97.742799",Guadalupe & 29th,,Austin,TX,"(M),(R),(C),(AH)",Restaurant,,,1976
2359,“Pete’s on the Drag” – cars in front of Campus ,Found,,"30.288467,-97.74201",,,Austin,TX,Cruisy Area,Cruising Areas,,,1977
2360,“Rest Stops” on I-35 North ,General City Coordinates Used,,"30.267153,-97.743061",,,Austin,TX,Cruisy Area,Cruising Areas,,,1977
2456,New Apartment ,Found,"(Some W, OC) (Cruisy) (No neon-looks like a private house – park in back and use rear door) ","30.295704,-97.744195","2828 Rio Grande, nr. Guadalupe & 29th ",,Austin,TX,,Bars/Clubs,,,1977
2357,“Hippie Hollow” – great summer “BA” Beach on Lake Travis – off Highway 620,Found,,"30.41351,-97.886849",,,Austin,TX,Cruisy Area,Cruising Areas,,,1977
2362,Zilker Park – Sunken Garden ,Found,,"30.263531,-97.768131",,,Austin,TX,"Cruisy Area,(AYOR)",Cruising Areas,,,1977
2356,Continental & Greyhound Depots,General City Coordinates Used,,"30.267153,-97.743061",,,Austin,TX,Cruisy Area,Cruising Areas,,,1977
2455,Austin Country ,Found,(Some G) (C-AH) ," 30.267572,-97.736546",600 E. 7th at Red River ,,Austin,TX,"(*),(HIP),(YC),(D)",Bars/Clubs,,,1977
2361,University of Texas Administrative Bldg.,Found,,"30.279359,-97.742969",,,Austin,TX,Cruisy Area,Cruising Areas,,,1977
2358,Pease Park – footpath off Lamar between 16th & 24th ,Found,,"30.28142,-97.751673",,,Austin,TX,"Cruisy Area,(AYOR)",Cruising Areas,,,1977
2614,Pease Park,Found,,"30.28142,-97.751673",Foorpath off Lamar between 16th & 24th,,Austin,TX,"Cruisy Area,(HOT)",Cruising Areas,,,1975
2570,Dobbs House,Found,,"30.295405,-97.742799",Guadalupe & 29th,,Austin,TX,"(M),(C),(AH),(R)",Restaurant,,,1975
2569,Denny's,General City Coordinates Used,,"30.267153,-97.743061",On I-35,,Austin,TX,"(M),(C),(AH),(R)",Restaurant,,,1975
2585,Student Union Bldg. - University of Texas,Found,,"30.279359,-97.742969",,,Austin,TX,Cruisy Area,Cruising Areas,,,1975
2584,'Pete's on the Drag',Found,cars in front of campus,"30.288467,-97.74201",,,Austin,TX,Cruisy Area,Cruising Areas,,,1975
2721,New Apartment ,Found,"(some W, OC) (No neon - looks like a private house - use rear door) ","30.295704,-97.744195",2828 Rio Grande nr. Guadalupe & 29th ,,Austin,TX,"(PT),(D)",Bars/Clubs,,,1978
2924,U. of Texas p- Administration Bldg. ,Found,,"30.279359,-97.742969",,,Austin,TX,Cruisy Area,Cruising Areas,,,1978
2917,"Hippie Hollow – great summer ‘B.A.’ Beach on Lake Travis, off Hwy. 620",Found,,"30.41351,-97.886849",,,Austin,TX,Cruisy Area,Cruising Areas,,,1978
2918,Pease Park – footpath off Lamar betw. 16th & 24th ,Found,,"30.28142,-97.751673",,,Austin,TX,"(AYOR),Cruisy Area",Cruising Areas,,,1978
2921,‘Pete’s on the Drag’ – cars in front of campus ,Found,,"30.288467,-97.74201",,,Austin,TX,Cruisy Area,Cruising Areas,,,1978
3010,JoJo’s ,Found,La Quinta Motor Inn ,"30.233011,-97.739845",1603 E. Oltorf at I-35  ,,Austin,TX,"(M),(C),(AH)","Hotels,Bars/Clubs",,,1978
2920,‘Rest Stops’ on I-35,General City Coordinates Used,,"30.267153,-97.743061",,,Austin,TX,Cruisy Area,Cruising Areas,,,1978
2919,Zilker Park – Sunken Garden ,Found,,"30.263531,-97.768131",,,Austin,TX,Cruisy Area,Cruising Areas,,,1978
2720,Austin Country ,Found,(some G) (Disco) ," 30.267572,-97.736546",600 E. 7th at Red River ,,Austin,TX,"(D),(WE),(G)",Bars/Clubs,,,1978
3266,'Hippie Hallow',Found,B.A. beach in Lake Travis off Hwy 620,"30.41351,-97.886849",,,Austin,TX,"Cruisy Area,(*)",Cruising Areas,,,1980
3267,Pease Park,Found,"footpath off Lamar, betw. 16th & 24th (Not what it used to be)","30.28142,-97.751673",,,Austin,TX,"Cruisy Area,(AYOR)",Cruising Areas,,,1980
3268,Pete's on the Drag,Found,"cars in front of campus
","30.288467,-97.74201",,,Austin,TX,Cruisy Area,Cruising Areas,,,1980
3269,U. of Texas,Found,Admin Bldg. & Student Union (2 floor) T-Rooms,"30.279359,-97.742969",,,Austin,TX,Cruisy Area,Cruising Areas,,,1980
3265,Austin Country,Found,(Disco)," 30.267572,-97.736546",705 Red River at E. 7th,,Austin,TX,"(*),(YC),(D),(S)",Bars/Clubs,,,1980
1254,Seawall ,General City Coordinates Used,,"27.800583,-97.396381",,,Corpus Christi,TX,Cruisy Area,Cruising Areas,,,1979
1255,T-Heads,General City Coordinates Used,,"27.800583,-97.396381",,,Corpus Christi,TX,Cruisy Area,Cruising Areas,,,1979
1559,Seawall on Shoreline Dr. nr. new museum ,General City Coordinates Used,,"27.800583,-97.396381",,,Corpus Christi,TX,Cruisy Areas,Cruising Areas,,,1973
2132,Seawall,General City Coordinates Used,,"27.800583,-97.396381",,,Corpus Christi,TX,"(HOT),Cruisy Area",Cruising Areas,,,1976
2133,T-Heads,General City Coordinates Used,,"27.800583,-97.396381",,,Corpus Christi,TX,Cruisy Area,Cruising Areas,,,1976
2197,Mr. Perky's ,Found,,"27.795129,-97.391997",Downtowner Motor Inn,See: https://cardboardamerica.org/2016/12/01/downtowner/,Corpus Christi,TX,"(M),(R),(C),(AH)","Restaurant,Hotels",,,1976
2364,Seawall ,General City Coordinates Used,,"27.800583,-97.396381",,,Corpus Christi,TX,"Cruisy Area,(HOT)",Cruising Areas,,,1977
2365,T-Heads,General City Coordinates Used,,"27.800583,-97.396381",,,Corpus Christi,TX,Cruisy Area,Cruising Areas,,,1977
2404,Mr. Perky’s ,Found,Downtowner Motor Inn,"27.795129,-97.391997",,See: https://cardboardamerica.org/2016/12/01/downtowner/,Corpus Christi,TX,"(M),(C),(AH)","Bars/Clubs,Hotels",,,1977
2553,The Seawall,General City Coordinates Used,,"27.800583,-97.396381",,,Corpus Christi,TX,(HOT),Cruising Areas,,,1975
2571,Mr. Perky's,Found,,"27.795129,-97.391997",Downtowner Motor Inn,See: https://cardboardamerica.org/2016/12/01/downtowner/,Corpus Christi,TX,"(M),(C),(AH),(R)","Hotels,Restaurant",,,1975
2926,"
  T-Heads
  ",General City Coordinates Used,,"27.800583,-97.396381",,,Corpus Christi,TX,Cruisy Area,Cruising Areas,,,1978
2925,"
  Seawall 
  ",General City Coordinates Used,,"27.800583,-97.396381",,,Corpus Christi,TX,"Cruisy Area,(HOT)",Cruising Areas,,,1978
3276,T-Heads,General City Coordinates Used,,"27.800583,-97.396381",,,Corpus Christi,TX,Cruisy Area,Cruising Areas,,,1980
3275,Seawall,General City Coordinates Used,,"27.800583,-97.396381",,,Corpus Christi,TX,"Cruisy Area,(AYOR)",Cruising Areas,,,1980
294,Hotel Waverly,Found,,"36.850182,-75.97557",,,Virginia Beach,VA,(H),Hotels,8/13/2019 4:45pm,9/7/2019 1:33pm,1969
323,Hotel Waverly,Found,,"36.850182,-75.97557",,,Virginia Beach,VA,(H),Hotels,8/23/2019 3:58am,9/7/2019 1:31pm,1968
354,Hotel Waverly,Found,,"36.850182,-75.97557",,"The guide actually says ""22nd * Ocean"". I think that has to be a typo because that doesn't make any sense as an address.",Virginia Beach,VA,(H),Hotels,8/13/2019 9:57am,9/7/2019 1:22pm,1966
