"ID","title","amenityfeatures","description","streetaddress","type","city","state","Year","unclearaddress","uncleartype","notes","Last.Modified","full.address","lon","lat","geoAddress","status"
2376,"Evansville Book Mart","","(Cruisy)","201 S. Fulton Ave.","Book Store,Cruising Areas","Evansville","IN",1987,NA,"","","4/25/2022 12:08pm","201 S. Fulton Ave., Evansville, IN",-87.5810657,"37.9756778","201 s fulton ave, evansville, in 47708, usa","Geocoded"
2377,"Other Side II","(YC),(D),(L),(WE)","(Some YC, L)(Disco)(WE*)","4209 E. Morgan","Bars/Clubs","Evansville","IN",1987,NA,"","","4/25/2022 12:08pm","4209 E. Morgan, Evansville, IN",-87.4989449,"37.9910352","4209 e morgan ave, evansville, in 47715, usa","Geocoded"
2379,"Swinging Door","(WE),(L),(D)","(Disco)(WE*)","2130 W. Maryland St.","Bars/Clubs","Evansville","IN",1987,NA,"","","4/25/2022 12:08pm","2130 W. Maryland St., Evansville, IN",-87.5969411,"37.9854982","2130 w maryland st, evansville, in 47712, usa","Geocoded"
2388,"Henry's","(R),(M)","","536 W. Main St.","Restaurant","Ft. Wayne","IN",1987,NA,"","","4/25/2022 12:08pm","536 W. Main St., Ft. Wayne, IN",-85.14743,"41.079291","536 w main st, fort wayne, in 46802, usa","Geocoded"
2389,"Leo's Up the Street","(D),(YC),(*)","(Disco)","226 W. Main St.","Bars/Clubs","Ft. Wayne","IN",1987,NA,"","","4/25/2022 12:08pm","226 W. Main St., Ft. Wayne, IN",-85.142439,"41.080228","226 w main st, fort wayne, in 46802, usa","Geocoded"
2390,"New World Church & Outreach Centr.","","","222 E. Leith St.","Religious Institution,Community Center/Support Group","Ft. Wayne","IN",1987,NA,"","","4/25/2022 12:08pm","222 E. Leith St., Ft. Wayne, IN",-85.1347991,"41.0595995","222 e leith st, fort wayne, in 46806, usa","Geocoded"
2391,"Old Forge","(S),(D),(L),(*)","","243 Pearl St.","Bars/Clubs","Ft. Wayne","IN",1987,NA,"","","4/25/2022 12:08pm","243 Pearl St., Ft. Wayne, IN",-85.1431612,"41.0804109","243 pearl st, fort wayne, in 46802, usa","Geocoded"
2397,"Sibley Courtyard Inn","(H),(*)","(Health Club)","629 Sibley Blvd.","Bathhouses","Hammond","IN",1987,NA,"","","4/25/2022 12:08pm","629 Sibley Blvd., Hammond, IN",-87.5348766,"41.6225284","629 sibley blvd, calumet city, il 60409, usa","Geocoded"
2399,"Body Works","","(Baths)","303 N. Senate Ave.","Bathhouses","Indianapolis","IN",1987,NA,"","","4/25/2022 12:08pm","303 N. Senate Ave., Indianapolis, IN",-86.1629079,"39.7717089","303 n senate ave, indianapolis, in 46204, usa","Geocoded"
2400,"Club 508","(D),(S),(L)","","508 S. Alabama","Bars/Clubs","Indianapolis","IN",1987,NA,"","","4/25/2022 12:08pm","508 S. Alabama, Indianapolis, IN",-86.1535342,"39.7598684","508 s alabama st, indianapolis, in 46225, usa","Geocoded"
2401,"Club Body Center","(IGHC),(*)","","620 N. Capitol","Bathhouses","Indianapolis","IN",1987,NA,"","","6/16/2022 1:41am","620 N. Capitol, Indianapolis, IN",-86.1618586,"39.7761992","620 n capitol ave, indianapolis, in 46204, usa","Geocoded"
2402,"Club 21","(S)","(Game room)","2101 N. Talbot","Bars/Clubs","Indianapolis","IN",1987,NA,"","","4/25/2022 12:08pm","2101 N. Talbot, Indianapolis, IN",-86.15471,"39.795611","2101 n talbott st, indianapolis, in 46202, usa","Geocoded"
2404,"501 Club","(SM),(PT)","(Should click)","501 S. College","Bars/Clubs","Indianapolis","IN",1987,NA,"","","4/25/2022 12:08pm","501 S. College, Indianapolis, IN",-86.1459299,"39.7597389","501 s college ave, indianapolis, in 46203, usa","Geocoded"
2407,"Jimmy's Bar & R","(*),(PE),(L)","(Some L)","922 N. Pennsylvania","Bars/Clubs,Restaurant","Indianapolis","IN",1987,NA,"","","4/25/2022 12:08pm","922 N. Pennsylvania, Indianapolis, IN",-86.1562766,"39.7799644","922 n pennsylvania st, indianapolis, in 46204, usa","Geocoded"
2409,"Legends","(S),(*)","(Cabaret)","2147 N. Talbott St.","Bars/Clubs","Indianapolis","IN",1987,NA,"","","4/25/2022 12:08pm","2147 N. Talbott St., Indianapolis, IN",-86.15472,"39.7971086","2147 n talbott st, indianapolis, in 46202, usa","Geocoded"
2410,"Our Place","(D),(*)","(Disco)(Cruisy)","231 E. 16th","Bars/Clubs,Cruising Areas","Indianapolis","IN",1987,NA,"","","7/13/2022 8:35am","231 E. 16th, Indianapolis, IN",-86.1526206,"39.7882815","231 e 16th st, indianapolis, in 46202, usa","Geocoded"
2411,"Shirley's One Way","(D),(L),(PT)","","1341 N. Capitol","Bars/Clubs","Indianapolis","IN",1987,NA,"","","4/25/2022 12:08pm","1341 N. Capitol, Indianapolis, IN",-86.16109,"39.7858149","1341 n capitol ave, indianapolis, in 46202, usa","Geocoded"
2412,"SP's","(R),(E),(*)","(Cabaret)","3901 Millersville Rd.","Restaurant","Indianapolis","IN",1987,NA,"","","4/25/2022 12:08pm","3901 Millersville Rd., Indianapolis, IN",-86.128008,"39.8266338","3901 millersville rd, indianapolis, in 46205, usa","Geocoded"
2413,"Talbott Street","(D),(YC),(*)","(Disco)(Cruisy)('Tops')","2145 N. Talbott","Bars/Clubs,Cruising Areas","Indianapolis","IN",1987,NA,"","","4/25/2022 12:08pm","2145 N. Talbott, Indianapolis, IN",-86.1547076,"39.7970071","2145 n talbott st, indianapolis, in 46202, usa","Geocoded"
2414,"Ten","(L),(D),(R),(*)","","1218 N. Pennsylvania","Restaurant,Bars/Clubs","Indianapolis","IN",1987,NA,"","","4/25/2022 12:08pm","1218 N. Pennsylvania, Indianapolis, IN",-86.1560592,"39.7837148","1218 n pennsylvania st, indianapolis, in 46202, usa","Geocoded"
2416,"Tomorrows","(R),(M)","(Sun. brunch)(Sundays*)","2301 N. Meridian","Restaurant","Indianapolis","IN",1987,NA,"","","4/25/2022 12:08pm","2301 N. Meridian, Indianapolis, IN",-86.1567158,"39.7993435","2301 n meridian st, indianapolis, in 46208, usa","Geocoded"
2418,"Uptown Connection","(R),(M),(OC)","(Sundays*)","822 N. Illinois","Restaurant","Indianapolis","IN",1987,NA,"","","4/25/2022 12:08pm","822 N. Illinois, Indianapolis, IN",-86.1597159,"39.7786117","822 n illinois st, indianapolis, in 46204, usa","Geocoded"
2419,"Varsity Lounge","(R),(M),(OC)","(R-days)(Some OC)(Nights & Sun. brunch) 1517 N. Pennsylvania","1517 N. Pennsylvania","Restaurant","Indianapolis","IN",1987,NA,"","","4/25/2022 12:08pm","1517 N. Pennsylvania, Indianapolis, IN",-86.155526,"39.7878772","1517 n pennsylvania st, indianapolis, in 46202, usa","Geocoded"
2434,"Scandinavian Book Stores","(F&S)","(Cruisy)","105 Pine Lake Ave.","Book Store,Cruising Areas","La Porte","IN",1987,NA,"","","4/25/2022 12:08pm","105 Pine Lake Ave., La Porte, IN",-86.7298101,"41.6150198","105 pine lake ave, la porte, in 46350, usa","Geocoded"
2435,"Scandinavian Book Stores","(F&S)","(Cruisy)","1506 Lincolnway","Book Store,Cruising Areas","La Porte","IN",1987,NA,"","","4/25/2022 12:08pm","1506 Lincolnway, La Porte, IN",-86.7280831,"41.607377","1506 lincolnway, la porte, in 46350, usa","Geocoded"
2442,"Ron's Adult Book Store","","","2016 S. Western Ave.","Book Store,Erotic Shop","Marion","IN",1987,NA,"","","4/25/2022 12:08pm","2016 S. Western Ave., Marion, IN",-85.6743681,"40.5425779","2016 s western ave, marion, in 46953, usa","Geocoded"
2443,"Trix Unlimited","(PT),(D),(*)","(Glen Park)","5060 S. Broadway","Bars/Clubs","Merrillville","IN",1987,NA,"","","4/25/2022 12:08pm","5060 S. Broadway, Merrillville, IN",-87.3364827,"41.5265076","5060 broadway, gary, in 46408, usa","Geocoded"
2445,"Terrace Lounge","","","1534 N. U.S. Hwy 421","Bars/Clubs","Michigan City","IN",1987,NA,"","","4/25/2022 12:08pm","1534 N. U.S. Hwy 421, Michigan City, IN",-86.8939737,"41.6726946","us-421, michigan city, in, usa","Geocoded"
2450,"Adult News","","","203 Wiser","Book Store","Muncie","IN",1987,NA,"","","7/13/2022 8:44am","203 Wiser, Muncie, IN",-85.3863599,"40.1933767","muncie, in, usa","Geocoded"
2451,"Carriage House","(M),(R)","","247 Kilgore","Restaurant","Muncie","IN",1987,NA,"","","4/25/2022 12:08pm","247 Kilgore, Muncie, IN",-85.3982715,"40.1903556","247 w kilgore ave, muncie, in 47305, usa","Geocoded"
2452,"Mark III","(D),(YC)","(Disco)","107 E. M ain St.","Bars/Clubs","Muncie","IN",1987,NA,"","","4/25/2022 12:08pm","107 E. M ain St., Muncie, IN",-85.3861737,"40.1934037","107 e main st, muncie, in 47305, usa","Geocoded"
2455,"Coachman Lounge","(D),(L)","(Some L)","911 Main St.","Bars/Clubs","Richmond","IN",1987,NA,"","","4/25/2022 12:08pm","911 Main St., Richmond, IN",-84.8898975,"39.8288697","911 e main st, richmond, in 47374, usa","Geocoded"
2456,"Wolf's Den","","(Novelties)","6 S. 11th St.","Bars/Clubs","Richmond","IN",1987,NA,"","","4/25/2022 12:08pm","6 S. 11th St., Richmond, IN",-84.8878885,"39.8289609","6 s 11th st, richmond, in 47374, usa","Geocoded"
2457,"Fraternity House","(R),(S),(D),(YC),(*)","(Disco)","3421 W. Sample St.","Restaurant,Bars/Clubs","South Bend","IN",1987,NA,"","","4/25/2022 12:08pm","3421 W. Sample St., South Bend, IN",-86.2969644,"41.664975","3421 w sample st, south bend, in 46619, usa","Geocoded"
2458,"Little Denmark Book Store","","","3002 Western Ave.","Book Store","South Bend","IN",1987,NA,"","","4/25/2022 12:08pm","3002 Western Ave., South Bend, IN",-86.2913317,"41.671799","3002 western ave, south bend, in 46619, usa","Geocoded"
2459,"Paradise Adult Bookstore","(F&S)","","207 N. Main","Book Store,Erotic Shop","South Bend","IN",1987,NA,"","","4/25/2022 12:08pm","207 N. Main, South Bend, IN",-86.2522657,"41.6780843","207 n main st, south bend, in 46601, usa","Geocoded"
2460,"Pleasure Land Bookstore","","","918 S. Michigan","Book Store,Erotic Shop","South Bend","IN",1987,NA,"","","4/25/2022 12:08pm","918 S. Michigan, South Bend, IN",-86.2496211,"41.6645943","918 s michigan st, south bend, in 46601, usa","Geocoded"
2461,"Sea Horse","(D),(S),(L),(*)","(Some L)(No sign) at Brookfield","1902 Western Ave.","Bars/Clubs","South Bend","IN",1987,NA,"","","4/25/2022 12:08pm","1902 Western Ave., South Bend, IN",-86.2779834,"41.6719065","1902 western ave, south bend, in 46619, usa","Geocoded"
2467,"Book-a-Rama","","","425 Wabash Ave.","Book Store","Terre Haute","IN",1987,NA,"","","4/25/2022 12:08pm","425 Wabash Ave., Terre Haute, IN",-87.4115906,"39.4662482","425 wabash ave, terre haute, in 47807, usa","Geocoded"
2468,"R-Place","(D),(S),(PT),(*)","","684 Lafayette Ave.","Bars/Clubs","Terre Haute","IN",1987,NA,"","","4/25/2022 12:08pm","684 Lafayette Ave., Terre Haute, IN",-87.4078569,"39.4804581","684 lafayette ave, terre haute, in 47807, usa","Geocoded"
2471,"Vieux Carre","(M),(R),(D),(E)","","26 N. 1st St.","Restaurant,Bars/Clubs","Vincennes","IN",1987,NA,"","","4/25/2022 12:08pm","26 N. 1st St., Vincennes, IN",-87.5324378,"38.6811367","26 n 1st st, vincennes, in 47591, usa","Geocoded"
2480,"Lucullan's","(M),(R)","(Mon. only-Downstairs)","400 Main St.","Restaurant","Ames","IA",1987,NA,"","","4/25/2022 12:13pm","400 Main St., Ames, IA",-93.615567,"42.0248441","400 main st, ames, ia 50010, usa","Geocoded"
2481,"Music Video Bar","","(Mon. only-Downstairs)","400 Main St.","Bars/Clubs","Ames","IA",1987,NA,"","","4/25/2022 12:13pm","400 Main St., Ames, IA",-93.615567,"42.0248441","400 main st, ames, ia 50010, usa","Geocoded"
2482,"Pleasure Palace Adult Books","","(Cruisy arcade)","117 Kellogg","Book Store,Cruising Areas,Erotic Shop","Ames","IA",1987,NA,"","","4/25/2022 12:13pm","117 Kellogg, Ames, IA",-93.6139468,"42.0236412","117 kellogg ave, ames, ia 50010, usa","Geocoded"
2487,"Travelers Motel","(H),(M),(V)","(XXX movies)","433 14th St.","Hotel,Theatre","Bettendorf","IA",1987,NA,"","","4/25/2022 12:14pm","433 14th St., Bettendorf, IA",-90.512694,"41.52695","433 14th st, bettendorf, ia 52722, usa","Geocoded"
2488,"852 Club","(D),(V),(PT),(*)","","852 Washington","Bars/Clubs","Burlington","IA",1987,NA,"","","4/25/2022 12:14pm","852 Washington, Burlington, IA",-91.1100855,"40.8125137","852 washington st, burlington, ia 52601, usa","Geocoded"
2489,"Venus News","","(Cruisy)","219 S. Main","Cruising Areas,Book Store","Burlington","IA",1987,NA,"","","7/13/2022 8:45am","219 S. Main, Burlington, IA",-91.102791,"40.806447","219 s main st, burlington, ia 52601, usa","Geocoded"
2490,"Arcade Theatre","","Times II","1415 1st Ave. S.E.","Theatre","Cedar Rapids","IA",1987,NA,"","","4/25/2022 12:15pm","1415 1st Ave. S.E., Cedar Rapids, IA",-91.653107,"41.9873596","1415 1st ave se, cedar rapids, ia 52402, usa","Geocoded"
2492,"Danish Book World & Arcade","","","6th St. S.W.","Book Store,Business","Cedar Rapids","IA",1987,NA,"","","4/25/2022 12:15pm","6th St. S.W., Cedar Rapids, IA",-91.6763639,"41.917231","6th st sw, cedar rapids, ia 52404, usa","Geocoded"
2493,"Warehouse Saloon","(*),(D),(L)","(Disco)(Some L)","525 H St. S.W.","Bars/Clubs","Cedar Rapids","IA",1987,NA,"","","4/25/2022 12:15pm","525 H St. S.W., Cedar Rapids, IA",-91.6559147,"41.9631947","a st sw, cedar rapids, ia 52404, usa","Geocoded"
2499,"Centennial Video Center","","(Cruisy*)","921 S. 4th St.","Business,Cruising Areas","Clinton","IA",1987,NA,"","","7/13/2022 8:35am","921 S. 4th St., Clinton, IA",-90.193205,"41.836241","921 s 4th st, clinton, ia 52732, usa","Geocoded"
2500,"The Bookstore","","","133 S. 5th Ave.","Book Store","Clinton","IA",1987,NA,"","","4/25/2022 12:16pm","133 S. 5th Ave., Clinton, IA",-90.1955422,"41.8447397","133 s 5th st, clinton, ia 52732, usa","Geocoded"
2501,"Ernie's Book Store","(OC)","(Cruisy)","2305 W. Broadway","Book Store,Cruising Areas","Council Bluffs","IA",1987,NA,"","","4/25/2022 12:17pm","2305 W. Broadway, Council Bluffs, IA",-95.8785053,"41.2615088","2305 w broadway, council bluffs, ia 51501, usa","Geocoded"
2502,"Good Times Too","","(Adult books)","117 N. 16th St.","Book Store,Erotic Shop","Council Bluffs","IA",1987,NA,"","","4/25/2022 12:17pm","117 N. 16th St., Council Bluffs, IA",-95.8672466,"41.263419","117 n 16th st, council bluffs, ia 51501, usa","Geocoded"
2503,"Off Broadway","","(Books, etc.) 3216 1st Ave.","3216 1st Ave.","Book Store","Council Bluffs","IA",1987,NA,"","","4/25/2022 12:17pm","3216 1st Ave., Council Bluffs, IA",-95.8752877,"41.2607386","1st ave, council bluffs, ia, usa","Geocoded"
2504,"Club 506","(D),(YC),(*)","(Disco)","506 Brady St.","Bars/Clubs","Davenport","IA",1987,NA,"","","4/25/2022 12:18pm","506 Brady St., Davenport, IA",-90.5742751,"41.524897","506 n brady st, davenport, ia 52803, usa","Geocoded"
2505,"M.C.C.","(MCC)","","1618 W. 3rd St.","Religious Institution","Davenport","IA",1987,NA,"","","4/25/2022 12:18pm","1618 W. 3rd St., Davenport, IA",-90.599699,"41.52265","1618 w 3rd st, davenport, ia 52802, usa","Geocoded"
2509,"Barn Door","(C&W),(D),(*)","(Cruisy) nr. 4th","323 Court St.","Bars/Clubs,Cruising Areas","Des Moines","IA",1987,NA,"","","4/25/2022 12:26pm","323 Court St., Des Moines, IA",-91.102067,"40.8125626","323 court st, burlington, ia 52601, usa","Geocoded"
2510,"Blazing Saddles","(W)","(Should click)","416 E. 5th St.","Bars/Clubs","Des Moines","IA",1987,NA,"","","4/25/2022 12:26pm","416 E. 5th St., Des Moines, IA",-93.6116395,"41.5902717","416 e 5th st, des moines, ia 50309, usa","Geocoded"
2511,"Brass Garden","(YC),(PT),(*),(D)","(Disco)","112 E. 4th St.","Bars/Clubs","Des Moines","IA",1987,NA,"","","4/25/2022 12:26pm","112 E. 4th St., Des Moines, IA",-93.6114432,"41.5861198","112 e 4th st, des moines, ia 50309, usa","Geocoded"
2513,"Gallery Book Store","(F&S)","","908 6th Ave.","Book Store","Des Moines","IA",1987,NA,"","","4/25/2022 12:26pm","908 6th Ave., Des Moines, IA",-93.62612,"41.5936752","908 6th ave, des moines, ia 50309, usa","Geocoded"
2516,"La Cage","(D)","","416 E. Walnut","Bars/Clubs","Des Moines","IA",1987,NA,"","","4/25/2022 12:26pm","416 E. Walnut, Des Moines, IA",-93.611448,"41.5886098","416 e walnut st, des moines, ia 50309, usa","Geocoded"
2518,"Surprises","(D),(L),(*)","(Disco)(Some L)","1216 Forest Ave.","Bars/Clubs","Des Moines","IA",1987,NA,"","","4/25/2022 12:26pm","1216 Forest Ave., Des Moines, IA",-93.6337737,"41.6038969","1216 forest ave, des moines, ia 50314, usa","Geocoded"
2524,"D.J.'s Bistro","(YC),(D),(R)","(Disco)(Use rear door) (Nights only)","951 Main St.","Restaurant,Bars/Clubs","Dubuque","IA",1987,NA,"","","4/25/2022 12:26pm","951 Main St., Dubuque, IA",-90.6680585,"42.5019445","951 main st, dubuque, ia 52001, usa","Geocoded"
2529,"Pleasure Palace Adult Books","","","315 Kirkwood Ave.","Erotic Shop,Book Store","Iowa City","IA",1987,NA,"","","4/25/2022 12:26pm","315 Kirkwood Ave., Iowa City, IA",-91.5312842,"41.6491786","315 kirkwood ave, iowa city, ia 52240, usa","Geocoded"
2530,"Six Twenty Club","(YC),(*),(D),(L),(PT)","(Some YC)(Disco)","620 Madison St.","Bars/Clubs","Iowa City","IA",1987,NA,"","","4/25/2022 12:26pm","620 Madison St., Iowa City, IA",-91.5377831,"41.6537385","620 s madison st, iowa city, ia 52240, usa","Geocoded"
2533,"Good Life","(M)","","111 S. Delaware","Bars/Clubs","Mason City","IA",1987,NA,"","","4/25/2022 12:32pm","111 S. Delaware, Mason City, IA",-93.1992246,"43.1504822","111 s delaware ave, mason city, ia 50401, usa","Geocoded"
2534,"Centennial Video","","(Cruisy arcade)","210 Iowa Ave.","Business,Cruising Areas","Muscatine","IA",1987,NA,"","","4/25/2022 12:32pm","210 Iowa Ave., Muscatine, IA",-91.0462413,"41.421469","210 iowa ave, muscatine, ia 52761, usa","Geocoded"
2536,"Rowdie's","(S),(PT),(M),(L)","(Some M, L)","1127 4th St.","Bars/Clubs","Sioux City","IA",1987,NA,"","","4/25/2022 12:33pm","1127 4th St., Sioux City, IA",-96.3950255,"42.4943719","1127 4th st, sioux city, ia 51101, usa","Geocoded"
2537,"Danish Book World","","nr. Crossroad Ctr.","1507 La Port Rd.","Book Store","Waterloo","IA",1987,NA,"","","4/25/2022 12:33pm","1507 La Port Rd., Waterloo, IA",-92.3223548,"42.4717519","1507 la porte rd, waterloo, ia 50702, usa","Geocoded"
2538,"M.C.C. Church of the New Hope","(MCC)","(319) 234-1981","712 Jefferson","Religious Institution","Waterloo","IA",1987,NA,"","","4/25/2022 12:33pm","712 Jefferson, Waterloo, IA",-92.339324,"42.493153","712 jefferson st, waterloo, ia 50701, usa","Geocoded"
2539,"Old Dutch Mill","(*),(PT),(L),(D)","(Some L)","823 Franklin","Bars/Clubs","Waterloo","IA",1987,NA,"","","4/25/2022 12:34pm","823 Franklin, Waterloo, IA",-92.3303531,"42.4992977","823 franklin st, waterloo, ia 50703, usa","Geocoded"
2545,"Wagon Wheel","(M),(PT)","(Best Fri.)","212 W. Main","Bars/Clubs","Independence","KS",1987,NA,"","","4/25/2022 12:47pm","212 W. Main, Independence, KS",-95.7087349,"37.2236296","212 w main st, independence, ks 67301, usa","Geocoded"
2547,"Big Mama's","","","1633 Southwest Blvd.","Bars/Clubs","Kansas City","KS",1987,NA,"","","4/25/2022 12:47pm","1633 Southwest Blvd., Kansas City, KS",-94.6331639,"39.058442","1633 southwest blvd, kansas city, ks 66103, usa","Geocoded"
2548,"Birds of a Feather","(D),(L)","(Some L)(Wed.-Sun.*)","2550 W. 47th St.","Bars/Clubs","Kansas City","KS",1987,NA,"","","4/25/2022 12:47pm","2550 W. 47th St., Kansas City, KS",-94.6160735,"39.0443202","2550 w 47th ave, kansas city, ks 66103, usa","Geocoded"
2549,"M.C.C.","(MCC)","","1310-A E. 123rd Terrace","Religious Institution","Kansas City","KS",1987,NA,"","","4/25/2022 12:47pm","1310-A E. 123rd Terrace, Kansas City, KS",-94.7951058,"38.9032314","1310 e 123rd terrace a, olathe, ks 66061, usa","Geocoded"
2550,"View on the Hill","(D),(PT),(P)","","204 Orchard","Bars/Clubs","Kansas City","KS",1987,NA,"","","4/25/2022 12:47pm","204 Orchard, Kansas City, KS",-94.6224834,"39.1056151","204 orchard st, kansas city, ks 66101, usa","Geocoded"
2552,"Spinsters Books","(L)","(Many L)","801 1/2 Massachusetts, Suite D","Book Store","Lawrence","KS",1987,NA,"","","4/25/2022 12:47pm","801 1/2 Massachusetts, Suite D, Lawrence, KS",-95.236151,"38.96926","801 1/2 massachusetts st d, lawrence, ks 66044, usa","Geocoded"
2560,"M.C.C.","(MCC)","","7725 W. 87th St.","Religious Institution","Overland Park","KS",1987,NA,"","","4/25/2022 12:47pm","7725 W. 87th St., Overland Park, KS",-94.6756761,"38.9706126","7725 w 87th st, overland park, ks 66212, usa","Geocoded"
2565,"Alpha Omega Book Store","","","730 S. Kansas","Book Store","Topeka","KS",1987,NA,"","","4/25/2022 12:47pm","730 S. Kansas, Topeka, KS",-95.6740752,"39.0490607","730 s kansas ave, topeka, ks 66603, usa","Geocoded"
2566,"Bare Essentials","(D),(L),(PT)","(Some L)","916 Kansas Ave.","Bars/Clubs","Topeka","KS",1987,NA,"","","4/25/2022 12:47pm","916 Kansas Ave., Topeka, KS",-95.6750948,"39.046595","916 s kansas ave, topeka, ks 66612, usa","Geocoded"
2568,"Lambda","(P),(PT),(L),(YC),(D),(*)","(Some L)(Disco)","624 S. Kansas Ave.","Bars/Clubs","Topeka","KS",1987,NA,"","","4/25/2022 12:47pm","624 S. Kansas Ave., Topeka, KS",-95.6732264,"39.0508795","624 s kansas ave, topeka, ks 66603, usa","Geocoded"
2570,"Town Crier Books","","","3937 S.W. Gage Ctr. Dr.","Book Store","Topeka","KS",1987,NA,"","","4/25/2022 12:47pm","3937 S.W. Gage Ctr. Dr., Topeka, KS",-95.725629,"39.0434532","3937 sw gage center dr, topeka, ks 66604, usa","Geocoded"
