"ID2","title","description","streetaddress","type","amenityfeatures","city","state","Year","unclear_address","unclear.type.or.question","notes","Last.Modified","full.address","lon","lat","geoAddress"
4351,"Chatterton's Book Store","","520 E. Colorado","Book Store","","Pasadena","CA",1981,NA,"","","3/17/2022 3:10pm","520 E. Colorado, Pasadena, CA",-118.1394853,34.1456216,"520 e colorado blvd, pasadena, ca 91101, usa"
4352,"Daily Double","","3739 E. Colorado Blvd.","Restaurant","(L),(R)","Pasadena","CA",1981,NA,"","","3/17/2022 3:10pm","3739 E. Colorado Blvd., Pasadena, CA",-118.0718698,34.1464871,"3739 e colorado blvd, pasadena, ca 91107, usa"
4353,"Nardi's","","665 E. Colorado Blvd.","Bars/Clubs","(M),(RT)","Pasadena","CA",1981,NA,"","","3/17/2022 3:10pm","665 E. Colorado Blvd., Pasadena, CA",-118.1366907,34.1460593,"665 e colorado blvd, pasadena, ca 91101, usa"
4354,"Office","","3755 E. Colorado Blvd.","Bars/Clubs","(PT),(*)","Pasadena","CA",1981,NA,"","","3/17/2022 3:10pm","3755 E. Colorado Blvd., Pasadena, CA",-118.0714125,34.1465204,"3755 e colorado blvd, pasadena, ca 91107, usa"
4355,"Vermie","(Many L)(Disco)","3772 E. Foothill Blvd.","Bars/Clubs","(L),(D),(*)","Pasadena","CA",1981,NA,"","","3/17/2022 3:10pm","3772 E. Foothill Blvd., Pasadena, CA",-118.0708637,34.1500587,"3772 e foothill blvd, pasadena, ca 91107, usa"
4359,"Alibi East","(Disco)","225 S. San Antonio","Bars/Clubs","(D),(PT),(WE),(*)","Pomona","CA",1981,NA,"","","3/17/2022 3:10pm","225 S. San Antonio, Pomona, CA",-117.7372915,34.0577915,"225 s san antonio ave, pomona, ca 91766, usa"
4360,"Back Pocket","(Adult books, etc.)","10541 MIlls Ave.","Book Store","","Pomona","CA",1981,NA,"","","3/17/2022 3:10pm","10541 MIlls Ave., Pomona, CA",-117.717199,34.0623417,"10541 s mills ave, montclair, ca 91763, usa"
4361,"Belinda Terrace","","408 Pomona Mall West","Bars/Clubs","(OC)","Pomona","CA",1981,NA,"","","3/17/2022 3:10pm","408 Pomona Mall West, Pomona, CA",-117.7467141,34.0576389,"408 e pomona mall st, pomona, ca 91766, usa"
4362,"Robbie's","(Disco)","390 Pomona Mall East","Bars/Clubs","(YC),(D),(E),(*)","Pomona","CA",1981,NA,"","","3/17/2022 3:10pm","390 Pomona Mall East, Pomona, CA",-117.7472518,34.0577355,"390 e pomona mall st, pomona, ca 91766, usa"
4363,"Tender Trap","","667 W. Holt","Bars/Clubs","(S),(WE)","Pomona","CA",1981,NA,"","","3/17/2022 3:10pm","667 W. Holt, Pomona, CA",-117.7606328,34.0623504,"667 w holt ave, pomona, ca 91768, usa"
4367,"Bogey's","","1748 Market St.","Bars/Clubs","(D),(PT),(*)","Redding","CA",1981,NA,"","","3/17/2022 3:10pm","1748 Market St., Redding, CA",-122.3900927,40.5816624,"1748 market st, redding, ca 96001, usa"
4369,"Lost & Found","(Disco)(Has had problems)","2105 Artesia Blvd.","Bars/Clubs","(D)","Redondo Beach","CA",1981,NA,"","","3/17/2022 3:10pm","2105 Artesia Blvd., Redondo Beach, CA",-118.374386,33.8730418,"2105 artesia blvd, redondo beach, ca 90278, usa"
4370,"Paddleboard II","(Good days)(Also C - AH - WE)","1417 S. Pacific Coast Hwy.","Bars/Clubs","(PT),(C),(AH),(WE),(*)","Redondo Beach","CA",1981,NA,"","","3/17/2022 3:10pm","1417 S. Pacific Coast Hwy., Redondo Beach, CA",-118.3855927,33.8218866,"1417 s pacific coast hwy, redondo beach, ca 90277, usa"
4371,"Stop Inn","","1995 Artesia","Hotel","(PT)","Redondo Beach","CA",1981,NA,"","","3/17/2022 3:10pm","1995 Artesia, Redondo Beach, CA",-118.3770724,33.8730728,"1995 artesia blvd, redondo beach, ca 90278, usa"
4373,"Answer","(Cruisy)","1640 Main St.","Cruising Areas,Bars/Clubs","(W),(D)","Redwood City","CA",1981,NA,"","","3/17/2022 3:10pm","1640 Main St., Redwood City, CA",-122.2228147,37.4779066,"1640 main st, redwood city, ca 94063, usa"
4376,"Cruisers","","2651 El Camino Real","Restaurant","(R),(*)","Redwood City","CA",1981,NA,"","","3/17/2022 3:10pm","2651 El Camino Real, Redwood City, CA",-122.2158617,37.4724404,"2651 el camino real, redwood city, ca 94061, usa"
4379,"Blue Angel West","(Dull)","5472 Mission Blvd.","Bars/Clubs","","Riverside","CA",1981,NA,"","","3/17/2022 3:10pm","5472 Mission Blvd., Riverside, CA",-117.4034226,33.9955182,"5472 mission blvd, riverside, ca 92509, usa"
4380,"Circus Room","(A 'mixed bag')","3800 7th St.","Bars/Clubs","","Riverside","CA",1981,NA,"","","3/17/2022 3:10pm","3800 7th St., Riverside, CA",-117.3587296,33.9771246,"3800 seventh st, riverside, ca 92507, usa"
4381,"5510 Club","","5510 Mission","Bars/Clubs","(PT),(*)","Riverside","CA",1981,NA,"","","3/17/2022 3:10pm","5510 Mission, Riverside, CA",-117.3754942,33.9806005,"riverside, ca, usa"
4386,"Fern Grove","","6650 Main St.","Hotel","(H)","Guerneville","CA",1981,NA,"","","3/17/2022 3:10pm","6650 Main St., Guerneville, CA",-122.9999215,38.5019863,"main st, guerneville, ca 95446, usa"
4387,"Fife's","(Resort)","16467 River Rd.","Hotel","(H)","Guerneville","CA",1981,NA,"","","3/17/2022 3:10pm","16467 River Rd., Guerneville, CA",-123.0036144,38.5011061,"16467 river rd, guerneville, ca 95446, usa"
4388,"Hexagon House","","16881 Armstrong Woods Road","Restaurant,Hotel","(M),(R),(H)","Guerneville","CA",1981,NA,"","","3/17/2022 3:10pm","16881 Armstrong Woods Road, Guerneville, CA",-123.0027566,38.5303025,"16881 armstrong woods rd, guerneville, ca 95446, usa"
4389,"Le Chalet","(French R)","16632 River Rd.","Restaurant","(R),(M)","Guerneville","CA",1981,NA,"","","3/17/2022 3:10pm","16632 River Rd., Guerneville, CA",-123.0040364,38.5023488,"16632 river rd, guerneville, ca 95446, usa"
4390,"Rainbow Cattle Co.","(Looks promising)","16220 Main","Bars/Clubs","(PT)","Guerneville","CA",1981,NA,"","","3/17/2022 3:10pm","16220 Main, Guerneville, CA",-122.9977633,38.5022603,"16220 main st, guerneville, ca 95446, usa"
4391,"Russian River Lodge","(Resort)(Swim pool)(707) 887-1623","7871 Trenton Rd.","Hotel","(H)","Russian River","CA",1981,NA,"","","3/17/2022 3:10pm","7871 Trenton Rd., Russian River, CA",-122.8886257,38.4897594,"7871 trenton rd, forestville, ca 95436, usa"
4392,"Rusty Nail","(Some L)(Sunday afternoon hamburgers)","9117 River Rd.","Restaurant","(D),(L)","Forestville","CA",1981,NA,"","","3/17/2022 3:10pm","9117 River Rd., Forestville, CA",-122.9028428,38.4983736,"9117 river rd, forestville, ca 95436, usa"
4393,"Sleepy Hollow","","14220 Mill St.","Hotel","(H)","Guerneville","CA",1981,NA,"","","3/17/2022 3:10pm","14220 Mill St., Guerneville, CA",-123.0008209,38.5042098,"14220 mill st, guerneville, ca 95446, usa"
4397,"Ben's Books","","717 Tower Ct.","Book Store","","Sacramento","CA",1981,NA,"","","3/17/2022 3:10pm","717 Tower Ct., Sacramento, CA",-121.5072105,38.5803133,"tower brg, sacramento, ca, usa"
4398,"Bo Jangles","(Some YC, 'twinkies', L)(Disco)","7042 Folsom Blvd.","Bars/Clubs","(*),(YC),(L),(D),(C),(AH)","Sacramento","CA",1981,NA,"","","3/17/2022 3:10pm","7042 Folsom Blvd., Sacramento, CA",-121.4208411,38.5517861,"7042 folsom blvd, sacramento, ca 95826, usa"
4399,"Club Baths of Sacramento","('Dullsville')","1537 Sacramento","Bathhouses","","Bryte","CA",1981,NA,"","","3/17/2022 3:10pm","1537 Sacramento, Bryte, CA",-121.5385614,38.5904398,"1537 sacramento ave, west sacramento, ca 95605, usa"
4400,"Continental Motel","","1432 W. Capitol Ave.","Hotel","(H),(*)","Sacramento","CA",1981,NA,"","","3/17/2022 3:10pm","1432 W. Capitol Ave., Sacramento, CA",-121.5276176,38.5814816,"1432 w capitol ave, west sacramento, ca 95691, usa"
4402,"Crescent Moon","","1704 Broadway","Bars/Clubs","(L)","Sacramento","CA",1981,NA,"","","3/17/2022 3:10pm","1704 Broadway, Sacramento, CA",-121.490902,38.5609774,"1704 broadway, sacramento, ca 95818, usa"
4404,"Frank's Underpass","(Disco)","1946 Broadway","Bars/Clubs","(D),(PT)","Sacramento","CA",1981,NA,"","","3/17/2022 3:10pm","1946 Broadway, Sacramento, CA",-121.4872194,38.5599352,"1946 broadway, sacramento, ca 95818, usa"
4405,"Hide & Seek","(Disco)(Liquor)(Open days - sometimes cruisy)","825 Sunset","Bars/Clubs,Cruising Areas","(D),(*)","Bryte","CA",1981,NA,"","","3/17/2022 3:10pm","825 Sunset, Bryte, CA",-121.5416232,38.5946272,"bryte, west sacramento, ca 95605, usa"
4406,"Hut","(Disco)(Liquor)(WE only)(Cruisy)","2400 W. Capitol","Cruising Areas,Bars/Clubs","(D),(WE)","Sacramento","CA",1981,NA,"","","3/17/2022 3:10pm","2400 W. Capitol, Sacramento, CA",-121.5424305,38.5802397,"2400 w capitol ave, west sacramento, ca 95691, usa"
4408,"Incredible Edible","","2990 Bradshaw","Restaurant","(R)","Sacramento","CA",1981,NA,"","","3/17/2022 3:10pm","2990 Bradshaw, Sacramento, CA",-121.3369622,38.5705037,"riverwood shopping center, 2990 bradshaw rd, sacramento, ca 95827, usa"
4409,"Incredible Edible","","Soon on Fulton Ave.","Restaurant","(R)","Sacramento","CA",1981,NA,"","","3/17/2022 3:10pm","Soon on Fulton Ave., Sacramento, CA",-121.401552,38.6042426,"fulton ave, sacramento, ca, usa"
4410,"M.C.C.","","2741 34th St.","Religious Institution","MCC","Sacramento","CA",1981,NA,"","","3/21/2022 5:48pm","2741 34th St., Sacramento, CA",-121.4695482,38.5525923,"2741 34th st, sacramento, ca 95817, usa"
4412,"Parking Lot","(Perhaps the largest gay complex in USA)(Many L)(Disco)(Game room)(Piano bar E)(2 swim pools)(Men's & women's saunas)(See ad previous page)","2804 Auburn Blvd.","Bars/Clubs","(*),(YC),(L),(D)","Sacramento","CA",1981,NA,"","","3/17/2022 3:10pm","2804 Auburn Blvd., Sacramento, CA",-121.396686,38.6310111,"2804 auburn blvd, sacramento, ca 95821, usa"
4413,"Sacramento Women's Center","(Book store)","2104 Capitol Ave.","Book Store","","Sacramento","CA",1981,NA,"","","3/17/2022 3:10pm","2104 Capitol Ave., Sacramento, CA",-121.4798147,38.5727083,"2104 capitol ave, sacramento, ca 95816, usa"
4414,"Steam Works","(Baths)(Co-Ed on Sun., Mon., Thurs.)(Jacuzzi, pool)","2551 5th St.","Bathhouses","(*)","Sacramento","CA",1981,NA,"","","3/17/2022 3:10pm","2551 5th St., Sacramento, CA",-121.5074172,38.5646632,"2551 5th st, sacramento, ca 95818, usa"
4417,"Way Station","(Gay counseling and help)","1403 'I' St.","Community Center/Support Group","","Sacramento","CA",1981,NA,"","","3/17/2022 3:10pm","1403 'I' St., Sacramento, CA",-121.4870641,38.5799469,"1403 i st, sacramento, ca 95814, usa"
4418,"Whistle Stop","","Old Town 115 Embarcadero","Restaurant","(R)","Sacramento","CA",1981,NA,"","","3/21/2022 5:55pm","Old Town 115 Embarcadero, Sacramento, CA",-121.4943996,38.5815719,"sacramento, ca, usa"
4431,"Big Mary's","(Some L)","940 E. Baseline","Bars/Clubs","(L)","San Bernardino","CA",1981,NA,"","","3/17/2022 3:10pm","940 E. Baseline, San Bernardino, CA",-117.266886,34.121668,"940 e baseline st, san bernardino, ca 92410, usa"
4432,"Grand Central","(Some L)(Disco)(Closed Mon.)","345 W. 7th St.","Bars/Clubs","(*),(YC),(L),(D),(PT)","San Bernardino","CA",1981,NA,"","","3/17/2022 3:10pm","345 W. 7th St., San Bernardino, CA",-117.2906196,34.111847,"345 w 7th st, san bernardino, ca 92401, usa"
4433,"Skylark","(Some W, SM)(Liquor)(Cruisy)","917 Inland Center Dr.","Bars/Clubs,Cruising Areas","(*),(W),(SM),(D),(PT)","San Bernardino","CA",1981,NA,"","","3/17/2022 3:10pm","917 Inland Center Dr., San Bernardino, CA",-117.3032688,34.0823888,"917 inland center dr, san bernardino, ca 92408, usa"
4438,"A Different Drum","(Liquor)(Go go boys)","3175 India St.","Bars/Clubs","(*)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","3175 India St., San Diego, CA",-117.174979,32.736467,"3175 india st, san diego, ca 92103, usa"
4439,"Apartment","","756 Ventura Pl.","Bars/Clubs","(*),(L),(D)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","756 Ventura Pl., San Diego, CA",-117.2515595,32.7722365,"756 ventura pl, san diego, ca 92109, usa"
4441,"Bee Jay's","(liquor)","1614 5th Ave.","Restaurant","(W),(OC),(R)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","1614 5th Ave., San Diego, CA",-117.1604848,32.7221722,"1614 fifth ave, san diego, ca 92101, usa"
4442,"Book Mark","","4077 Adams Avenue","Bars/Clubs,Book Store","","San Diego","CA",1981,NA,"","","3/21/2022 8:38am","4077 Adams Avenue, San Diego, CA",-117.1076692,32.7630457,"4077 adams ave, san diego, ca 92116, usa"
4444,"Caliph Piano Bar","","3102 5th Ave.","Bars/Clubs","(*),(M)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","3102 5th Ave., San Diego, CA",-117.1605676,32.7378506,"3102 fifth ave, san diego, ca 92103, usa"
4445,"Chee Chee Club","","959 Broadway","Bars/Clubs","(PT)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","959 Broadway, San Diego, CA",-117.1715919,32.7156471,"959 broadway, san diego, ca 92101, usa"
4447,"Club 540","(Good days)(Some military)","540 W. 'C' St.","Bars/Clubs","(PT)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","540 W. 'C' St., San Diego, CA",-117.1592365,32.7168138,"540 c st, san diego, ca 92101, usa"
4448,"Club Kettner","(Baths)(Should be a winner)","1730 Kettner Blvd.","Bars/Clubs,Bathhouses","","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","1730 Kettner Blvd., San Diego, CA",-117.169482,32.7232866,"1730 kettner blvd, san diego, ca 92101, usa"
4449,"Club San Francisco","","3463 University Ave.","Bars/Clubs","(PT),(C)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","3463 University Ave., San Diego, CA",-117.1190758,32.7495688,"3463 university ave, san diego, ca 92104, usa"
4450,"Copy Cat","","4945 El Cajon Blvd.","Bars/Clubs","(M)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","4945 El Cajon Blvd., San Diego, CA",-117.088066,32.756321,"4945 el cajon blvd, san diego, ca 92115, usa"
4451,"Crypt","(Leather, 'toys', books, erotica, ect.)","733 4th Ave.","Bars/Clubs","(*)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","733 4th Ave., San Diego, CA",-117.160776,32.713006,"733 fourth ave, san diego, ca 92101, usa"
4452,"Dave's Club","(Baths)(Outdoor pool)(Tues. & Wed.)","4969 Santa Monica","Bathhouses","(P),(YC),(*)","Ocean Beach","CA",1981,NA,"","","3/17/2022 3:10pm","4969 Santa Monica, Ocean Beach, CA",-117.249952,32.7471634,"4969 santa monica ave, san diego, ca 92107, usa"
4453,"Denny's","","2445 El Cajon Blvd.","Restaurant","(M),(R),(C),(AH)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","2445 El Cajon Blvd., San Diego, CA",-117.1378957,32.7549981,"2445 el cajon blvd, san diego, ca 92104, usa"
4454,"Depot","(Some W)","1005 Kettner","Bars/Clubs","(W),(*)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","1005 Kettner, San Diego, CA",-117.1691161,32.7158921,"1005 kettner blvd, san diego, ca 92101, usa"
4455,"Diablo's","(Disco)","2533 El Cajon Blvd.","Bars/Clubs","(D),(L),(PT)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","2533 El Cajon Blvd., San Diego, CA",-117.1367358,32.7549252,"2533 el cajon blvd, san diego, ca 92104, usa"
4456,"Different Drum","","3175 India St.","Bars/Clubs","(*),(PT)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","3175 India St., San Diego, CA",-117.174979,32.736467,"3175 india st, san diego, ca 92103, usa"
4457,"Downtown Travel","","127 West 'C' St.","Bars/Clubs","","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","127 West 'C' St., San Diego, CA",-117.1633607,32.7162544,"127 w c st, san diego, ca 92101, usa"
4459,"Farmhouse","","2830 Lytton","Restaurant","(*),(R)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","2830 Lytton, San Diego, CA",-117.210907,32.7435763,"2830 lytton st, san diego, ca 92110, usa"
4461,"Gay Center","(Soc. Serv.)","2250 'B' St.","Community Center/Support Group","","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","2250 'B' St., San Diego, CA",-117.1433644,32.7180867,"2250 b st, san diego, ca 92102, usa"
4462,"Gents Turkish Bath","","540 'F' St.","Bathhouses","(M),(RT)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","540 'F' St., San Diego, CA",-117.1548777,32.7138283,"540 f st, san diego, ca 92101, usa"
4463,"Hole","(Some FFA)(Liquor)(Crypt leather & erotica)","2820 Lytton St.","Bars/Clubs","(SM),(W),(FFA),(*)","Point Loma","CA",1981,NA,"","","3/17/2022 3:10pm","2820 Lytton St., Point Loma, CA",-117.2106313,32.7436,"2820 lytton st, san diego, ca 92110, usa"
4464,"Hotel Newport","","4961 Newport Ave.","Hotel","(H)","Ocean Beach","CA",1981,NA,"","","3/17/2022 3:10pm","4961 Newport Ave., Ocean Beach, CA",-117.250572,32.7462635,"4961 newport ave, san diego, ca 92107, usa"
4465,"Hut","(Also C - AH)","2581 University Ave.","Bars/Clubs","(*),(PT),(C),(AH)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","2581 University Ave., San Diego, CA",-117.1360842,32.7482849,"2581 university ave, san diego, ca 92104, usa"
4466,"International Male","(Clothes)(Cruisy)","2802 Midway Dr.","Business,Cruising Areas","","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","2802 Midway Dr., San Diego, CA",-117.2037612,32.7489039,"2802 midway dr, san diego, ca 92110, usa"
4467,"Iron Spur Saloon","(Some W, YC)(Cruisy) also Way Station","2734 Lytton St.","Bars/Clubs,Cruising Areas,Restaurant","(*),(W),(YC),(R),(E)","San Diego","CA",1981,NA,"","","3/21/2022 5:56pm","2734 Lytton St., San Diego, CA",-117.2100129,32.7429279,"2734 lytton st, san diego, ca 92110, usa"
4468,"Jail House Motel","","2350 San Diego Ave.","Hotel","(H)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","2350 San Diego Ave., San Diego, CA",-117.1926836,32.7506773,"2350 san diego ave, san diego, ca 92110, usa"
4469,"Kung Food","(Vegetarian R)","2949 5th Ave.","Restaurant","(M)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","2949 5th Ave., San Diego, CA",-117.1599994,32.7361683,"2949 fifth ave, san diego, ca 92103, usa"
4470,"Loft","","3610 5th Ave.","Bars/Clubs","","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","3610 5th Ave., San Diego, CA",-117.1608725,32.7435968,"3610 fifth ave, san diego, ca 92103, usa"
4472,"Lyric Book Store","","852 5th Ave.","Book Store","(*)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","852 5th Ave., San Diego, CA",-117.1605279,32.7143492,"852 fifth ave, san diego, ca 92101, usa"
4473,"Matador","","4633 Mission","Bars/Clubs","(D),(*)","Pacific Beach","CA",1981,NA,"","","3/17/2022 3:10pm","4633 Mission, Pacific Beach, CA",-117.2355851,32.8024577,"pacific beach, san diego, ca, usa"
4474,"M.C.C.","","1355 Fern St.","Religious Institution","MCC","San Diego","CA",1981,NA,"","","3/21/2022 5:48pm","1355 Fern St., San Diego, CA",-117.1290949,32.7200448,"1355 fern st, san diego, ca 92102, usa"
4475,"Nickelodeon","","4321 Fairmount Ave.","Restaurant","(R)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","4321 Fairmount Ave., San Diego, CA",-117.1007081,32.7556791,"4321 fairmount ave, san diego, ca 92105, usa"
4476,"Pacific Fitness Center","(Gym-Health Club)","2223 El Cajon Blvd.","Gym","(*)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","2223 El Cajon Blvd., San Diego, CA",-117.140722,32.754849,"2223 el cajon blvd, san diego, ca 92104, usa"
4477,"Park Fifth Ave. Hotel","(Looks promising)","2309 5th Ave.","Bars/Clubs,Hotel","(H)","San Diego","CA",1981,NA,"","","3/21/2022 8:27am","2309 5th Ave., San Diego, CA",-117.1600951,32.7295062,"2309 fifth ave, san diego, ca 92101, usa"
4478,"Press Room Saloon","(M - days)","956 2nd Ave.","Bars/Clubs","(M)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","956 2nd Ave., San Diego, CA",-117.1633618,32.7162545,"956 2nd ave, san diego, ca 92101, usa"
4479,"Quel Fromage","","523 University Ave.","Restaurant","(M),(R)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","523 University Ave., San Diego, CA",-117.1600522,32.7480939,"523 university ave, san diego, ca 92103, usa"
4480,"Rendezvous","","1355 5th Ave.","Restaurant","(R)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","1355 5th Ave., San Diego, CA",-117.1599822,32.7195381,"1355 fifth ave, san diego, ca 92101, usa"
4481,"Safari","(Looks promising)","3365 5th Ave.","Bars/Clubs","(YC),(PT)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","3365 5th Ave., San Diego, CA",-117.1600417,32.7405968,"3365 fifth ave, san diego, ca 92103, usa"
4482,"Saloon III","","2236 Fern St.","Bars/Clubs","","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","2236 Fern St., San Diego, CA",-117.1298073,32.7293304,"2236 fern st, san diego, ca 92104, usa"
4484,"Show Biz","","1421 University","Bars/Clubs","(M),(S)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","1421 University, San Diego, CA",-117.1610838,32.715738,"san diego, ca, usa"
4485,"Tool Box Movies","","1061 University Ave.","Bars/Clubs","(P)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","1061 University Ave., San Diego, CA",-117.1538414,32.7481491,"1061 university ave, san diego, ca 92103, usa"
4486,"Vulcan Steam Baths","","805 W. Cedar","Bathhouses","(*)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","805 W. Cedar, San Diego, CA",-117.170476,32.7217636,"805 w cedar st, san diego, ca 92101, usa"
4487,"West Coast Production Co.","(WCPC)(3 bars)(Disco)(Cruisy)(Liquor)","1845 Hancock","Bars/Clubs,Cruising Areas","(YC),(D)","San Diego","CA",1981,NA,"","","3/17/2022 3:10pm","1845 Hancock, San Diego, CA",-117.1854034,32.7425478,"1845 hancock st, san diego, ca 92110, usa"
4505,"Adonis Book Store","","384 Ellis St.","Book Store","(*)","San Francisco","CA",1981,NA,"","MRivera added descriptions, types, ammenities, addresses for all SF entrties","3/17/2022 3:10pm","384 Ellis St., San Francisco, CA",-122.4125433,37.7851247,"384 ellis st, san francisco, ca 94102, usa"
