"ID","title","description","streetaddress","city","state","amenityfeatures","type","unclearaddress","uncleartype","notes","Year","lastmodified","full.address","lon","lat","geoAddress","status"
969,"Festus","(Looks promising)","4149 18th St.","San Francisco","CA","(C&W)","Bars/Clubs",NA,"","",1986,"2/13/2022 3:02pm","4149 18th St., San Francisco, CA",-122.4360035,37.7606565,"4149 18th st, san francisco, ca 94114, usa","Geocoded"
4375,"Phase IV","","4153 Loraine","Cleveland","OH","(M),(R)","Restaurant",NA,"","",1986,"4/8/2022 12:53pm","4153 Loraine, Cleveland, OH",-81.7142017,41.479689,"4153 lorain ct, cleveland, oh 44113, usa","Geocoded"
4327,"Crazy Ladies Bookstore","","4168 Hamilton Ave.","Cincinnati","OH","","Book Store",NA,"","",1986,"4/8/2022 12:53pm","4168 Hamilton Ave., Cincinnati, OH",-84.539646,39.1627208,"4168 hamilton ave, cincinnati, oh 45223, usa","Geocoded"
3470,"Little Angus","","4181 Broadway","Kansas City","MO","(R)","Restaurant",NA,"","",1986,"3/16/2022 1:00am","4181 Broadway, Kansas City, MO",-94.5882986,39.0508155,"4181 broadway blvd, kansas city, mo 64111, usa","Geocoded"
1270,"Paradise","(Disco)","4206 N . West Lane","Stockton","CA","(YC),(D),(*)","Bars/Clubs",NA,"","",1986,"2/12/2022 2:04am","4206 N . West Lane, Stockton, CA",-121.2860581,37.9916511,"4206 west ln, stockton, ca 95208, usa","Geocoded"
3789,"Pussycat I","(Books)","4207 Central Ave. N.E .","Albuquerque","NM","(M)","Book Store,Erotic Shop",NA,"","",1986,"3/18/2022 12:12pm","4207 Central Ave. N.E ., Albuquerque, NM",-106.5971197,35.079163,"4207 central ave ne, albuquerque, nm 87108, usa","Geocoded"
2401,"Other Side II","(Some YC, L) (Disco) (WE*)","4209 E. Morgan","Evansville","IN","(YC),(L),(D),(WE),(*)","Bars/Clubs",NA,"","",1986,"3/2/2022 5:56pm","4209 E. Morgan, Evansville, IN",-87.4989371,37.991001,"4209 e morgan ave, evansville, in 47715, usa","Geocoded"
114,"Connection","(Cruisy) (Some W) (Disco)","4211 N. 7th St.","Phoenix","AZ","(*),(W),(YC)","Bars/Clubs,Cruising Areas",NA,"","",1986,"6/7/2022 1:25pm","4211 N. 7th St., Phoenix, AZ",-112.0648,33.4969979,"4211 n 7th st, phoenix, az 85014, usa","Geocoded"
1756,"Celebrations","(Some B)","4215 N.W. 167th St.","Miami","FL","(S),(B)","Bars/Clubs",NA,"","",1986,"2/17/2022 7:03pm","4215 N.W. 167th St., Miami, FL",-80.2694823,25.9259972,"4215 nw 167th st, miami gardens, fl 33055, usa","Geocoded"
486,"Stud","(Patio) (Some OC)","4216 Melrose Ave.","Hollywood","CA","(*),(B),(W),(OC)","Bars/Clubs",NA,"","",1986,"1/31/2022 2:47pm","4216 Melrose Ave., Hollywood, CA",-118.2924245,34.083452,"4216 melrose ave, los angeles, ca 90029, usa","Geocoded"
3785,"Madame Lovejoy's","(Books-Cruisy arcade)","4217 Central Ave. N.E.","Albuquerque","NM","","Book Store,Cruising Areas",NA,"","",1986,"6/7/2022 1:32pm","4217 Central Ave. N.E., Albuquerque, NM",-106.5967556,35.0791725,"4217 central ave ne, albuquerque, nm 87108, usa","Geocoded"
574,"Gauntlet II","(Some SM, W, FFA) (Patio)","4219 Santa Monica Blvd.","Silverlake","CA","(*),(SM),(W),(FFA)","Bars/Clubs",NA,"","",1986,"2/1/2022 2:15pm","4219 Santa Monica Blvd., Silverlake, CA",-118.2840632,34.0912127,"4219 santa monica blvd, los angeles, ca 90029, usa","Geocoded"
141,"Taylor's","(DW's R)","4223 N. 7th St.","Phoenix","AZ","(*),(R),(E)","Restaurant",NA,"","",1986,"1/26/2022 6:54pm","4223 N. 7th St., Phoenix, AZ",-112.0650494,33.4973253,"4223 n 7th st, phoenix, az 85014, usa","Geocoded"
989,"Off the Beaten Path","","4230 18th St.","San Francisco","CA","(R)","Restaurant",NA,"","",1986,"2/13/2022 3:02pm","4230 18th St., San Francisco, CA",-122.4368372,37.7609919,"4230 18th st, san francisco, ca 94114, usa","Geocoded"
954,"Boot Den","(Shoes)","4240 18th St.","San Francisco","CA","","Business",NA,"","",1986,"2/13/2022 3:02pm","4240 18th St., San Francisco, CA",-122.4367812,37.7609259,"4240 18th st, san francisco, ca 94114, usa","Geocoded"
1546,"A-I-A Adult Books","","4285 N . Atlantic Ave.","Cocoa Beach","FL","","Book Store",NA,"","",1986,"2/15/2022 6:44pm","4285 N . Atlantic Ave., Cocoa Beach, FL",-80.6077712,28.3575382,"4285 n atlantic ave, cocoa beach, fl 32931, usa","Geocoded"
1265,"Santa Rosa In n","(Some L)","4302 Santa Rosa A ve.","Santa Rosa","CA","(*),(YC),(D),(L),(PT)","Bars/Clubs",NA,"","",1986,"2/12/2022 1:55am","4302 Santa Rosa A ve., Santa Rosa, CA",-122.712358,38.3735645,"4302 santa rosa ave, santa rosa, ca 95407, usa","Geocoded"
594,"Uptown","(Adding R)","4306 N. Figueroa","Silverlake","CA","(OC),(R)","Restaurant",NA,"","",1986,"2/1/2022 2:28pm","4306 N. Figueroa, Silverlake, CA",-118.208005,34.0945874,"4306 n figueroa st, los angeles, ca 90065, usa","Geocoded"
4404,"Lion's Den Bookstore","(Peeps)","4309 Westerville Rd.","Columbus","OH","(F&S)","Book Store",NA,"","",1986,"4/8/2022 12:53pm","4309 Westerville Rd., Columbus, OH",-82.9378014,40.0592216,"4309 westerville rd, columbus, oh 43231, usa","Geocoded"
3612,"Body Shop","(Disco) (Should click)","4310 S. Paradise Rd.","Las Vegas","NV","(YC),(D)","Bars/Clubs",NA,"","",1986,"3/16/2022 11:49pm","4310 S. Paradise Rd., Las Vegas, NV",-115.1530702,36.1113874,"4310 paradise rd, las vegas, nv 89109, usa","Geocoded"
4538,"Mainline","(Some W, SM, Uniforms)","4315 N. Western","Oklahoma City","OK","(*),(W),(SM)","Bars/Clubs",NA,"","",1986,"4/8/2022 2:14pm","4315 N. Western, Oklahoma City, OK",-97.5302178,35.5152434,"4315 n western ave, oklahoma city, ok 73118, usa","Geocoded"
917,"Ring","","4321 Fairmount","San Diego","CA","(R)","Restaurant",NA,"","",1986,"2/7/2022 11:42am","4321 Fairmount, San Diego, CA",-117.1007081,32.7556791,"4321 fairmount ave, san diego, ca 92105, usa","Geocoded"
5337,"Steak 'n' Eggs","(Cruisy)","4321 Montrose","Houston","TX","(M),(R)","Restaurant,Cruising Areas",NA,"","",1986,"6/7/2022 1:28pm","4321 Montrose, Houston, TX",-95.3908889,29.7334447,"4321 montrose blvd, houston, tx 77006, usa","Geocoded"
5431,"Perfect Blend","(Some L)","4326 Gardendale","San Antonio","TX","(L),(S),(PT)","Bars/Clubs",NA,"","",1986,"4/20/2022 2:05pm","4326 Gardendale, San Antonio, TX",-98.5687067,29.525193,"4326 gardendale, san antonio, tx 78240, usa","Geocoded"
910,"M.C.C.","","4333 30th St.","San Diego","CA","(MCC)","Religious Institution",NA,"","",1986,"6/7/2022 12:44pm","4333 30th St., San Diego, CA",-117.1297383,32.7561452,"4333 30th st, san diego, ca 92104, usa","Geocoded"
4943,"Chateau Book Store","","4343 Dorchester Rd.","N. Charleston","SC","","Book Store",NA,"","",1986,"4/12/2022 7:02pm","4343 Dorchester Rd., N. Charleston, SC",-80.0072622,32.8527672,"4343 dorchester rd, north charleston, sc 29405, usa","Geocoded"
3496,"Agape Church","","4346 Gibson","St. Louis","MO","","Religious Institution",NA,"","",1986,"3/16/2022 1:00am","4346 Gibson, St. Louis, MO",-90.1994042,38.6270025,"st. louis, mo, usa","Geocoded"
1623,"Candy Corner","(Disco)","4350 Fowler Ave.","Ft. Myers","FL","(D),(PT),(S),(*)","Bars/Clubs",NA,"","",1986,"2/15/2022 9:29pm","4350 Fowler Ave., Ft. Myers, FL",-81.8629438,26.5996397,"4350 fowler st, fort myers, fl 33901, usa","Geocoded"
634,"Wellington's","","4354 Lankershim Blvd.","N. Hollywood","CA","(R),(*)","Restaurant",NA,"","",1986,"2/2/2022 2:49pm","4354 Lankershim Blvd., N. Hollywood, CA",-118.3648325,34.1492267,"4354 lankershim blvd, north hollywood, ca 91602, usa","Geocoded"
588,"Silver Dollar Saloon","(Disco)","4356 Sunset Blvd.","Silverlake","CA","(*),(D)","Bars/Clubs",NA,"","at Fountain",1986,"2/1/2022 2:25pm","4356 Sunset Blvd., Silverlake, CA",-118.2842979,34.0956924,"4356 sunset blvd, los angeles, ca 90029, usa","Geocoded"
589,"Silver Saddle Spa","(Baths) (Some W, SM)","4356 Sunset Blvd.","Silverlake","CA","(*),(W),(SM)","Bathhouses",NA,"","",1986,"2/1/2022 2:26pm","4356 Sunset Blvd., Silverlake, CA",-118.2842979,34.0956924,"4356 sunset blvd, los angeles, ca 90029, usa","Geocoded"
642,"Connection","","4363 Sepulveda","West Los Angeles","CA","(L),(D),(V)","Bars/Clubs,Theatre",NA,"","",1986,"2/2/2022 2:53pm","4363 Sepulveda, West Los Angeles, CA",-118.4681716,34.1494975,"4363 sepulveda blvd, sherman oaks, ca 91403, usa","Geocoded"
4377,"Positions","","4377 State Rd.","Cleveland","OH","(L),(*)","Bars/Clubs",NA,"","",1986,"4/8/2022 12:53pm","4377 State Rd., Cleveland, OH",-81.7066186,41.4351652,"4377 state rd, cleveland, oh 44109, usa","Geocoded"
4837,"M.C.C.","(May be moving)","4401 5th Ave.","Pittsburgh","PA","(MCC)","Religious Institution",NA,"","",1986,"6/7/2022 12:44pm","4401 5th Ave., Pittsburgh, PA",-79.951759,40.446927,"4401 fifth ave, pittsburgh, pa 15213, usa","Geocoded"
3199,"Club Incognito","(Some L)","4401 E. 7 Mile Rd.","Detroit","MI","(L)","Bars/Clubs",NA,"","",1986,"3/12/2022 3:19pm","4401 E. 7 Mile Rd., Detroit, MI",-83.0596309,42.4333953,"4401 seven mile e, detroit, mi 48234, usa","Geocoded"
4207,"Van's Love Boutique","('Toys,' etc.)","4409-A N. Tryon","Charlotte","NC","","Erotic Shop",NA,"","",1986,"3/25/2022 1:51pm","4409-A N. Tryon, Charlotte, NC",-80.7922573,35.2596512,"4409 n tryon st a, charlotte, nc 28213, usa","Geocoded"
3602,"Village Inn","","4416 Dodge St.","Omaha","NE","(M),(R),(C),(AH)","Restaurant",NA,"","",1986,"3/16/2022 2:55pm","4416 Dodge St., Omaha, NE",-95.9794239,41.2598875,"4416 dodge st, omaha, ne 68131, usa","Geocoded"
3778,"Adam's Den","(Unisex) (Disco)","4418 Central Ave. N.E.","Albuquerque","NM","(D)","Bars/Clubs",NA,"","",1986,"3/17/2022 8:08pm","4418 Central Ave. N.E., Albuquerque, NM",-106.6057974,35.0798915,"4418 central ave ne, albuquerque, nm 87106, usa","Geocoded"
454,"Club Los Angeles Baths & Health Club","","4424 Melrose Ave.","Hollywood","CA","(CBC),(P),(*)","Bathhouses",NA,"","",1986,"6/8/2022 7:25am","4424 Melrose Ave., Hollywood, CA",-118.2972821,34.083405,"4424 melrose ave, los angeles, ca 90029, usa","Geocoded"
4705,"D-Gem Lounge","","4425 N. Front St.","Harrisburg","PA","(*),(L),(D)","Bars/Clubs",NA,"","",1986,"4/12/2022 6:00pm","4425 N. Front St., Harrisburg, PA",-76.8991917,40.3269559,"4425 n front st, harrisburg, pa 17110, usa","Geocoded"
1902,"B.J.","(Disco)","4427 W. Kennedy","Tampa","FL","(YC),(L),(D),(PT),(*)","Bars/Clubs",NA,"","",1986,"2/22/2022 7:00pm","4427 W. Kennedy, Tampa, FL",-82.5193707,27.9451293,"4427 w kennedy blvd, tampa, fl 33609, usa","Geocoded"
4223,"Swedish Erotica Bookstore","","4431 Bragg Blvd.","Fayetteville","NC","","Book Store,Erotic Shop",NA,"","",1986,"6/7/2022 1:11pm","4431 Bragg Blvd., Fayetteville, NC",-78.9489074,35.0846056,"4431 bragg blvd, fayetteville, nc 28303, usa","Geocoded"
4220,"Executive Book Store","","4431 Bragg Blvd.","Fayetteville","NC","","Book Store",NA,"","",1986,"3/25/2022 1:51pm","4431 Bragg Blvd., Fayetteville, NC",-78.9489074,35.0846056,"4431 bragg blvd, fayetteville, nc 28303, usa","Geocoded"
5173,"Gaspipe","(Head shop)","4435 Maples","Dallas","TX","","Bars/Clubs",NA,"","",1986,"4/20/2022 2:05pm","4435 Maples, Dallas, TX",-96.822421,32.8109495,"4435 maple ave, dallas, tx 75219, usa","Geocoded"
570,"El Chavo","(Mexican)","4441 Sunset Blvd.","Silverlake","CA","(M),(R)","Restaurant",NA,"","",1986,"2/1/2022 2:12pm","4441 Sunset Blvd., Silverlake, CA",-118.2860516,34.0977664,"4441 sunset blvd, los angeles, ca 90027, usa","Geocoded"
872,"Box Office","(Disco)","4450 Alvarado Canyon Rd.","San Diego","CA","(L),(S),(D),(*)","Bars/Clubs",NA,"","",1986,"2/6/2022 6:54pm","4450 Alvarado Canyon Rd., San Diego, CA",-117.0984982,32.7802482,"4450 alvarado canyon rd, san diego, ca 92120, usa","Geocoded"
4381,"Sneakers","(L only)","4488 State Rd.","Cleveland","OH","(L),(OC)","Bars/Clubs",NA,"","",1986,"4/8/2022 12:53pm","4488 State Rd., Cleveland, OH",-81.7072453,41.4322678,"4488 state rd, cleveland, oh 44109, usa","Geocoded"
3791,"R.S. Express","(Disco)","4500 Central Ave. N.E.","Albuquerque","NM","(YC),(D)","Bars/Clubs",NA,"","",1986,"3/18/2022 12:12pm","4500 Central Ave. N.E., Albuquerque, NM",-106.6057974,35.0798915,"4500 central ave ne, albuquerque, nm 87106, usa","Geocoded"
5570,"M.C.C.","","4500 Kensington Ave.","Richmond","VA","(MCC)","Religious Institution",NA,"","",1986,"6/7/2022 12:44pm","4500 Kensington Ave., Richmond, VA",-77.4960979,37.5674925,"4500 kensington ave, richmond, va 23221, usa","Geocoded"
1920,"Rumors","","4502 S. Dale Mabry","Tampa","FL","(M),(L),(PT),(W)","Bars/Clubs",NA,"","",1986,"2/22/2022 7:14pm","4502 S. Dale Mabry, Tampa, FL",-82.505841,27.902595,"4502 s dale mabry hwy, tampa, fl 33611, usa","Geocoded"
4315,"La Cage Aux Follies","(May be closing)","4503 Tuscarawas","Canton","OH","","Bars/Clubs",NA,"","",1986,"4/8/2022 12:53pm","4503 Tuscarawas, Canton, OH",-81.4285637,40.796417,"4503 tuscarawas st w, canton, oh 44708, usa","Geocoded"
569,"Eat 'n High","","4514 Fountain","Silverlake","CA","(M),(R)","Restaurant",NA,"","",1986,"2/1/2022 2:12pm","4514 Fountain, Silverlake, CA",-118.2702036,34.0869409,"silver lake, los angeles, ca, usa","Geocoded"
562,"Bunk House","","4519 Santa M onica","Silverlake","CA","(PT)","Bars/Clubs",NA,"","",1986,"2/1/2022 2:05pm","4519 Santa M onica, Silverlake, CA",-118.2870227,34.0910081,"4519 santa monica blvd, los angeles, ca 90029, usa","Geocoded"
3479,"Submarine","(Sandwiches) (Open late nights)","4532 Main St.","Kansas City","MO","(M),(R)","Restaurant",NA,"","",1986,"3/16/2022 1:00am","4532 Main St., Kansas City, MO",-94.5867789,39.04461,"4532 main st, kansas city, mo 64111, usa","Geocoded"
445,"Kepler's Book Store","","4546 El Camino Real","Los Altos","CA","","Book Store",NA,"","",1986,"1/31/2022 12:39pm","4546 El Camino Real, Los Altos, CA",-122.1145804,37.4008902,"4546 el camino real, los altos, ca 94022, usa","Geocoded"
476,"M.B. Club","","4550 Melrose Ave.","Hollywood","CA","(P),(F&S),(OC)","Bars/Clubs",NA,"","",1986,"1/31/2022 2:40pm","4550 Melrose Ave., Hollywood, CA",-118.2997041,34.0834053,"4550 melrose ave, los angeles, ca 90029, usa","Geocoded"
446,"Back East","(Looks promising)","4579 Melrose Ave.","Hollywood","CA","(R)","Restaurant",NA,"","",1986,"1/31/2022 2:20pm","4579 Melrose Ave., Hollywood, CA",-118.300106,34.083714,"4579 melrose ave, los angeles, ca 90029, usa","Geocoded"
3509,"Genesis II","(Disco) (Men on Fri.)","4592 Manchester","St. Louis","MO","(L),(D),(*)","Bars/Clubs",NA,"","at Kingshighway",1986,"3/16/2022 2:11pm","4592 Manchester, St. Louis, MO",-90.2645166,38.6255849,"4592 manchester ave, st. louis, mo 63110, usa","Geocoded"
5540,"Cue","(Some L) (Disco)","4601 Killam","Norfolk","VA","(*),(YC),(L),(D),(R),(PT)","Restaurant,Bars/Clubs",NA,"","",1986,"4/21/2022 11:38pm","4601 Killam, Norfolk, VA",-76.29858,36.885804,"4601 killam ave, norfolk, va 23508, usa","Geocoded"
3620,"Gipsy II","(Disco)","4605 Paradise Rd.","Las Vegas","NV","(*),(YC),(D)","Bars/Clubs",NA,"","",1986,"3/16/2022 11:49pm","4605 Paradise Rd., Las Vegas, NV",-115.1518372,36.1059248,"4605 paradise rd, las vegas, nv 89169, usa","Geocoded"
915,"Pecs","(Some W) (6am--WE*)","4612 Park Blvd.","San Diego","CA","(W),(PT),(WE),(*)","Bars/Clubs",NA,"","",1986,"6/7/2022 2:26pm","4612 Park Blvd., San Diego, CA",-117.1466731,32.7613985,"4612 park blvd, san diego, ca 92116, usa","Geocoded"
5246,"Agape M.C.C.","(Church)","4616 S.E. Loop 820","Ft. Worth","TX","(MCC)","Religious Institution",NA,"","",1986,"6/7/2022 12:30pm","4616 S.E. Loop 820, Ft. Worth, TX",-97.2525849,32.6607005,"4616 se loop 820, forest hill, tx 76140, usa","Geocoded"
339,"Red Lantern","(Some W, SM, OC) (Curisy) (WE*)","4618 E. Belmont","Fresno","CA","(W),(SM),(OC),(PT),(WE),(*)","Bars/Clubs",NA,"","",1986,"6/7/2022 2:26pm","4618 E. Belmont, Fresno, CA",-119.7446733,36.750218,"4618 e belmont ave, fresno, ca 93702, usa","Geocoded"
4835,"Holiday Bar","(Cruisy)","4620 Forbes Ave.","Pittsburgh","PA","(*),(W),(YC)","Bars/Clubs,Cruising Areas",NA,"","",1986,"6/7/2022 1:26pm","4620 Forbes Ave., Pittsburgh, PA",-79.94765,40.444238,"4620 forbes ave, pittsburgh, pa 15213, usa","Geocoded"
477,"Meat Rack","","4621 Santa Monica Blvd.","Hollywood","CA","(*),(P),(F&S)","Bars/Clubs",NA,"","",1986,"1/31/2022 2:40pm","4621 Santa Monica Blvd., Hollywood, CA",-118.2900495,34.0911254,"4621 santa monica blvd, los angeles, ca 90029, usa","Geocoded"
212,"Tisza's Disco","(Hwy. 71 N., just N. of N.W. Arkansas Mall)","4630 N. College","Fayetteville","AR","(*),(D)","Bars/Clubs",NA,"","",1986,"1/27/2022 1:05pm","4630 N. College, Fayetteville, AR",-94.1440479,36.1354153,"4630 n college ave, springdale, ar 72764, usa","Geocoded"
909,"Matador","","4633 Mission","Pacific Beach","CA","(YC),(PT),(*)","Bars/Clubs",NA,"","",1986,"2/7/2022 11:16am","4633 Mission, Pacific Beach, CA",-117.2355851,32.8024577,"pacific beach, san diego, ca, usa","Geocoded"
3619,"Gelo's Lounge","","4633 Paradise Rd.","Las Vegas","NV","(PT),(*)","Bars/Clubs",NA,"","",1986,"3/16/2022 11:49pm","4633 Paradise Rd., Las Vegas, NV",-115.1517766,36.1054408,"4633 paradise rd, las vegas, nv 89169, usa","Geocoded"
3628,"R&R Assordid Sundries","(Cards & gifts)","4637 Paradise Rd.","Las Vegas","NV","","Business",NA,"","",1986,"3/16/2022 11:49pm","4637 Paradise Rd., Las Vegas, NV",-115.151703,36.1052679,"4637 paradise rd, las vegas, nv 89169, usa","Geocoded"
3613,"Buffalo","(Sun. beer bust)","4640 Paradise Rd.","Las Vegas","NV","(W),(*)","Bars/Clubs",NA,"","",1986,"3/16/2022 11:49pm","4640 Paradise Rd., Las Vegas, NV",-115.1495674,36.1059945,"4640 paradise rd, las vegas, nv 89169, usa","Geocoded"
2266,"Chicago Cabaret","","4726 N. Western","Chicago","IL","(P),(L),(D)","Bars/Clubs",NA,"","",1986,"2/27/2022 6:28pm","4726 N. Western, Chicago, IL",-87.6892742,41.9676291,"4726 n western ave, chicago, il 60625, usa","Geocoded"
1069,"Peg's Place","","4737 Geary","San Francisco","CA","(L),(OC),(D),(PT)","Bars/Clubs",NA,"","",1986,"2/13/2022 3:02pm","4737 Geary, San Francisco, CA",-122.4703196,37.7804941,"4737 geary blvd, san francisco, ca 94118, usa","Geocoded"
2280,"Man's World","(Baths)","4740 N. Western","Chicago","IL","(P),(OC)","Bathhouses",NA,"","",1986,"2/27/2022 6:35pm","4740 N. Western, Chicago, IL",-87.6892742,41.9680162,"4740 n western ave, chicago, il 60625, usa","Geocoded"
3414,"I.H.O.P","","4755 N. Frontage Rd.","Jackson","MS","(M),(R),(C),(AH)","Restaurant",NA,"","off I-55",1986,"3/16/2022 12:26am","4755 N. Frontage Rd., Jackson, MS",-90.4427041,32.3594107,"4755 i-20 frontage, bolton, ms 39041, usa","Geocoded"
4609,"Can We Talk Tavern","","4801 S.E. Hawthorne","Portland","OR","","Bars/Clubs",NA,"","",1986,"4/9/2022 1:09pm","4801 S.E. Hawthorne, Portland, OR",-122.6129758,45.5121943,"4801 se hawthorne blvd, portland, or 97215, usa","Geocoded"
4571,"Zipper's","(Disco) (Liquor)","4812 E. 33rd St.","Tulsa","OK","(*),(YC),(D)","Bars/Clubs",NA,"","at Yale",1986,"4/8/2022 2:14pm","4812 E. 33rd St., Tulsa, OK",-95.9233259,36.1153295,"4812 e 33rd st, tulsa, ok 74135, usa","Geocoded"
5237,"Venus Adult Theatre & Books","","4812 Montana","El Paso","TX","(*)","Book Store,Theatre,Erotic Shop",NA,"","",1986,"6/7/2022 12:57pm","4812 Montana, El Paso, TX",-106.43098,31.783335,"4812 montana ave, el paso, tx 79903, usa","Geocoded"
408,"Dodd's Book Store","","4818 E. 2nd St.","Long Beach","CA","(M)","Book Store",NA,"","",1986,"1/31/2022 12:15pm","4818 E. 2nd St., Long Beach, CA",-118.1376665,33.761255,"4818 2nd st, long beach, ca 90803, usa","Geocoded"
5231,"Eros Adult Book Store","(Cruisy *)","4828 Montana","El Paso","TX","(*)","Book Store,Erotic Shop,Cruising Areas",NA,"","",1986,"6/7/2022 1:31pm","4828 Montana, El Paso, TX",-106.430265,31.783338,"4828 montana ave, el paso, tx 79903, usa","Geocoded"
597,"Big Horn","(Liquor)","4882 Lankershim Blvd.","N. Hollywood","CA","(L),(D),(PT),(OC)","Bars/Clubs",NA,"","",1986,"2/2/2022 2:11pm","4882 Lankershim Blvd., N. Hollywood, CA",-118.3712497,34.1598543,"4882 lankershim blvd, north hollywood, ca 91601, usa","Geocoded"
688,"Jubilee","(Disco-WE)","4900 Bancroft","Oakland","CA","(L),(D),(WE)","Bars/Clubs",NA,"","",1986,"2/3/2022 11:31pm","4900 Bancroft, Oakland, CA",-122.207205,37.7719487,"4900 bancroft ave, oakland, ca 94601, usa","Geocoded"
5311,"Kindred Spirits","(Disco)","4902 Richmond","Houston","TX","(L),(PT),(D),(*)","Bars/Clubs",NA,"","",1986,"4/20/2022 2:05pm","4902 Richmond, Houston, TX",-95.4589015,29.732297,"4902 richmond ave., houston, tx 77027, usa","Geocoded"
1832,"Odds and Ends Club","","4910 Edgewater Dr.","Orlando","FL","(L),(S)","Bars/Clubs",NA,"","",1986,"2/18/2022 1:50pm","4910 Edgewater Dr., Orlando, FL",-81.4079151,28.6040887,"4910 edgewater dr, orlando, fl 32810, usa","Geocoded"
615,"Lodge","(Cruisy) (Liquor)","4923 Lankershim Blvd.","N. Hollywood","CA","(D),(PT),(*)","Bars/Clubs,Cruising Areas",NA,"","",1986,"6/7/2022 1:26pm","4923 Lankershim Blvd., N. Hollywood, CA",-118.3722493,34.1604104,"4923 lankershim blvd, north hollywood, ca 91601, usa","Geocoded"
2269,"Different Strokes","","4923 N. Clark St.","Chicago","IL","","Bars/Clubs",NA,"","",1986,"2/27/2022 6:29pm","4923 N. Clark St., Chicago, IL",-87.667649,41.9724386,"4923 n clark st, chicago, il 60640, usa","Geocoded"
1192,"Interlude","","4942 Stevens Creek","San Jose","CA","(E),(D),(R),(L)","Restaurant,Bars/Clubs",NA,"","",1986,"2/10/2022 10:07pm","4942 Stevens Creek, San Jose, CA",-121.9892985,37.3227187,"4942 stevens creek blvd, san jose, ca 95129, usa","Geocoded"
885,"Dave's Baths","","4969 Santa Monica","Ocean Beach","CA","(IGHC)","Bathhouses",NA,"","",1986,"2/6/2022 9:12pm","4969 Santa Monica, Ocean Beach, CA",-117.2499504,32.7471734,"4969 santa monica ave, san diego, ca 92107, usa","Geocoded"
