"ID","title","amenityfeatures","description","streetaddress","unclear_address","city","state","type","uncleartype","notes","Year","Last.Modified","full.address","lon","lat","geoAddress","status"
6191,"Brass Connection","(*),(M),(D),(E),(YC),(WC)","322-7777 7pm-2am; also restaurant open lunch, dinner & late night Fri-Sat, American, some veggie","722 E. Pike St.",NA,"Seattle","WA","Bars","","",1996,"4/25/2023 9:20pm","722 E. Pike St. ,  Seattle ,  WA",-122.322517,47.6141841,"722 e pike st, seattle, wa 98122, usa","Geocoded"
698,"Camp Palm Springs","(MO),(SW),(N),(WC),(IGTA)","322-2267/ (800) 793-0063 spa","722 San Lorenzo Rd.",NA,"Palm Springs","CA","Accommodations","","",1996,"4/25/2023 9:20pm","722 San Lorenzo Rd. ,  Palm Springs ,  CA",-116.5406641,33.809651,"722 e san lorenzo rd, palm springs, ca 92264, usa","Geocoded"
4694,"Mullane's","(BW),(WC)","381-1331 11:30am-11pm, clsd Sun","723 Race St.",NA,"Cincinnati","OH","Restaurants & Cafes","","",1996,"4/25/2023 9:20pm","723 Race St. ,  Cincinnati ,  OH",-84.5155274,39.1039507,"723 race st, cincinnati, oh 45202, usa","Geocoded"
1897,"Duval Suites","(MW),(N)","293-6600/(800) 648-3780","724 Duval St.",NA,"Key West","FL","Accommodations","","",1996,"4/25/2023 9:20pm","724 Duval St. ,  Key West ,  FL",-81.8008927,24.5529892,"724 duval st, key west, fl 33040, usa","Geocoded"
5414,"Scarab","(*),(M),(D),(YC)","375-7878 8pm-2am, clsd Sun","724 Franklin",NA,"Reading","PA","Bars","","",1996,"4/25/2023 9:20pm","724 Franklin ,  Reading ,  PA",-75.923143,40.3333981,"724 franklin st, reading, pa 19602, usa","Geocoded"
2485,"The Concierge Exclusif","","(312) 849- 3604, personalized assistance for visitors","724 W. California Terr. Ste. 1-3",NA,"Chicago","IL","Info Lines & Services","","",1996,"4/25/2023 9:20pm","724 W. California Terr. Ste. 1-3 ,  Chicago ,  IL",-87.647716,41.9385819,"724 w california terrace 1 3, chicago, il 60657, usa","Geocoded"
1774,"Blue Dolphin","(MO),(SW),(IGTA)","565-8437/(800)839-2583 intimate hotel w/ a European flair","725 N. Birch Rd.",NA,"Fort Lauderdale","FL","Accommodations","","",1996,"4/25/2023 9:20pm","725 N. Birch Rd. ,  Fort Lauderdale ,  FL",-80.1061919,26.1333259,"725 n birch rd, fort lauderdale, fl 33304, usa","Geocoded"
1244,"Nob Hill Lambourne","(GF)","433-2287/(800) 274-8466 luxurious, private, tastefully appointed business accomodations","725 Pine St.",NA,"San Francisco","CA","Accommodations","","",1996,"4/25/2023 9:20pm","725 Pine St. ,  San Francisco ,  CA",-122.4077447,37.7910543,"725 pine st, san francisco, ca 94108, usa","Geocoded"
1882,"Authors of Key West","(*),(GF),(SW)","294-7381","725 White St.",NA,"Key West","FL","Accommodations","","",1996,"4/25/2023 9:20pm","725 White St. ,  Key West ,  FL",-81.7924932,24.5581645,"725 white st, key west, fl 33040, usa","Geocoded"
2977,"Parkview Guest House","(MW)","945-7875","726 Frenchmen St.",NA,"New Orleans","LA","Accommodations","","",1996,"4/25/2023 9:20pm","726 Frenchmen St. ,  New Orleans ,  LA",-90.0581098,29.9650973,"726 frenchmen st, new orleans, la 70116, usa","Geocoded"
1225,"Beyond the Bay","(IGTA)","441-3440/(800) 542-1991","726 Polk St.",NA,"San Francisco","CA","Travel/Tour Operators","","",1996,"4/25/2023 9:20pm","726 Polk St. ,  San Francisco ,  CA",-122.419007,37.783819,"726 polk st, san francisco, ca 94109, usa","Geocoded"
2036,"Kremlin","(M),(D),(S)","673-3150 9:30pm-4am Th-Sat","727 Lincoln Rd.",NA,"Miami Beach/South Beach","FL","Bars","","",1996,"4/25/2023 9:20pm","727 Lincoln Rd. ,  Miami Beach/South Beach ,  FL",-80.1357243,25.7909094,"727 lincoln rd, miami beach, fl 33139, usa","Geocoded"
128,"Charlie's","(*),(MW),(D),(CW),(WC)","265-0224 noon-1am, Sun brunch, patio, volleyball","727 W. Camelback Rd.",NA,"Phoenix","AZ","Bars","","",1996,"4/25/2023 9:20pm","727 W. Camelback Rd. ,  Phoenix ,  AZ",-112.0836713,33.5089763,"727 w camelback rd, phoenix, az 85013, usa","Geocoded"
3059,"Florentine Club","(GF)","221-0360 call for events","728 Austin Pl.",NA,"Shreveport","LA","Bars","","",1996,"4/25/2023 9:20pm","728 Austin Pl. ,  Shreveport ,  LA",-93.7543111,32.5063106,"728 austen pl, shreveport, la 71101, usa","Geocoded"
4471,"The Pride Connection","","242-7840, 10am-9pm, noon-6pm Sun, lesbigay","728 South Ave.",NA,"Rochester","NY","Bookstores/Retail Shops","","",1996,"4/25/2023 9:20pm","728 South Ave. ,  Rochester ,  NY",-77.6045105,43.141037,"728 south ave, rochester, ny 14620, usa","Geocoded"
1270,"Nob Hill Theater","","781-9468","729 Bush St.",NA,"San Francisco","CA","Erotica","","",1996,"4/25/2023 9:20pm","729 Bush St. ,  San Francisco ,  CA",-122.4092852,37.7897875,"729 bush st, san francisco, ca 94108, usa","Geocoded"
3720,"Partners","(MW),(NH),(D),(CW)","781-6453 3pm-1:30 am, clsd Sun","729 Main St.",NA,"Joplin","MO","Bars","","",1996,"4/25/2023 9:20pm","729 Main St. ,  Joplin ,  MO",NA,NA,"NA","Geocoded"
1913,"The Mermaid and the Alligator","(GF),(SW),(N)","294-1894/(800) 773-1894 full brkfst","729 Truman Ave.",NA,"Key West","FL","Accommodations","","",1996,"4/25/2023 9:20pm","729 Truman Ave. ,  Key West ,  FL",-81.7957461,24.5535924,"729 truman ave, key west, fl 33040, usa","Geocoded"
1900,"Incentra Carriage House Inn","(GF),(SW),(WC)","296-5565/(800) 636-7432 3 houses surrounding lush garden & pool","729 Whitehead St.",NA,"Key West","FL","Accommodations","","",1996,"4/25/2023 9:20pm","729 Whitehead St. ,  Key West ,  FL",-81.8017469,24.552483,"729 whitehead st, key west, fl 33040, usa","Geocoded"
2956,"The Biscuit Palace","","525-9949, B&B, apts., in the French Quarter","730 Dumaine",NA,"New Orleans","LA","Accommodations","","",1996,"4/25/2023 9:20pm","730 Dumaine ,  New Orleans ,  LA",-90.0640023,29.9600129,"730 dumaine st, new orleans, la 70116, usa","Geocoded"
6076,"The Garage","(*),(M),(NH),(F),(WC)","623-0303 8am-2am","731 Granby St.",NA,"Norfolk","VA","Bars","","",1996,"4/25/2023 9:20pm","731 Granby St. ,  Norfolk ,  VA",-76.2888307,36.8553077,"731 granby st, norfolk, va 23510, usa","Geocoded"
4498,"Tu Tu Venue","(MW)","475-8888 4pm-1am, clsd Sun; also full bar","731 Jay St.",NA,"Syracuse","NY","Restaurants & Cafes","","",1996,"4/25/2023 9:20pm","731 Jay St. ,  Syracuse ,  NY",-76.1474244,43.0481221,"syracuse, ny, usa","Geocoded"
4355,"Eros Cinema","","221-2450","732 8th Ave.",NA,"Greenwich Village/ Chelsea","NY","Erotica","","",1996,"4/25/2023 9:20pm","732 8th Ave. ,  Greenwich Village/ Chelsea ,  NY",-73.9879427,40.7593364,"732 8th ave, new york, ny 10036, usa","Geocoded"
4383,"Eros I Cinema","","221-2450","732 8th Ave.",NA,"N.Y.C - Midtown","NY","Erotica","","",1996,"4/25/2023 9:20pm","732 8th Ave. ,  N.Y.C - Midtown ,  NY",-73.9879427,40.7593364,"732 8th ave, new york, ny 10036, usa","Geocoded"
780,"BVD's","(M),(D),(S)","622-7502 10am-2am","732 Holt Ave.",NA,"Pomona","CA","Bars","","",1996,"4/25/2023 9:20pm","732 Holt Ave. ,  Pomona ,  CA",-117.7619384,34.061891,"732 w holt ave, pomona, ca 91768, usa","Geocoded"
5712,"Anthony's By The Sea","(GF),(SW)","729-6100 quiet retreat on 2/3 of an acre hidden by live oaks, full brkfst","732 S. Pearl St.",NA,"Rockport","TX","Accommodations","","",1996,"6/9/2023 9:26am","732 S. Pearl St. ,  Rockport ,  TX",-97.0562722,28.0185855,"732 s pearl st, rockport, tx 78382, usa","Geocoded"
1341,"Sawyer's News","","542-1311, 7am-9pm, til 10pm Fri-Sat, general news & bookstan","733 4th St.",NA,"Santa Rosa","CA","Bookstores/Retail Shops","","",1996,"4/25/2023 9:20pm","733 4th St. ,  Santa Rosa ,  CA",-122.7114976,38.4418897,"733 4th st, santa rosa, ca 95404, usa","Geocoded"
6289,"733 Restaurant & Lounge","(MW),(D),(V),(S)","6pm-2am","733 Commerce St.",NA,"Tacoma","WA","Bars","","",1996,"4/25/2023 9:20pm","733 Commerce St. ,  Tacoma ,  WA",-122.4398519,47.2559427,"733 commerce st, tacoma, wa 98402, usa","Geocoded"
526,"Le Parc Hotel de Luxe","(GF),(F),(SW),(IGTA)","(310) 855-8888","733 N. West Knoll Dr.",NA,"West Hollywood","CA","Accommodations","","",1996,"4/25/2023 9:20pm","733 N. West Knoll Dr. ,  West Hollywood ,  CA",-118.3778782,34.0842397,"733 n w knoll dr, west hollywood, ca 90069, usa","Geocoded"
6448,"Sherlock's Home","(GF)","","733 Pennsylvania Ave.",NA,"Sheboygan","WI","Bars","","",1996,"4/25/2023 9:20pm","733 Pennsylvania Ave. ,  Sheboygan ,  WI",-87.7127011,43.7496239,"733 pennsylvania ave, sheboygan, wi 53081, usa","Geocoded"
3641,"Club Metro","(MW),(D),(F),(E),(WC)","489-0002 4pm-1am, from 2pn wknds","733 Pierce Butler Rte.",NA,"St. Paul","MN","Bars","","",1996,"6/9/2023 9:26am","733 Pierce Butler Rte. ,  St. Paul ,  MN",-93.130413,44.965228,"733 pierce butler rte, st paul, mn 55104, usa","Geocoded"
76,"Triangle Tours","(IGTA)","786-3707/(800)779-3701","733 W. 4th Ave. Ste. 817",NA,"Anchorage","AK","Travel/Tour Operators","","",1996,"4/25/2023 9:20pm","733 W. 4th Ave. Ste. 817 ,  Anchorage ,  AK",-149.8966909,61.2189282,"733 w 4th ave #817, anchorage, ak 99501, usa","Geocoded"
6322,"Polo","(M),(D),(S),(PC),(WC)","522-3146 3pm-3am","733-R 7th Ave.",NA,"Huntington","WV","Bars","","",1996,"4/25/2023 9:20pm","733-R 7th Ave. ,  Huntington ,  WV",-82.4449724,38.4160852,"733 7th ave r, huntington, wv 25701, usa","Geocoded"
2263,"Shahan's Saloon","(MW),(NH)","523-1535 4pm-4am, from 1pm wknds, patio","735 Ralph McGill",NA,"Atlanta","GA","Bars","","",1996,"4/25/2023 9:20pm","735 Ralph McGill ,  Atlanta ,  GA",-84.362308,33.765326,"735 ralph mcgill blvd ne, atlanta, ga 30312, usa","Geocoded"
4780,"ACME Art Company","","299-4003, 1pm-7pm Wed-Sat, alternative art space, call for hours; also Café Ashtray Fri","737 N. High St.",NA,"Columbus","OH","Bookstores/Retail Shops","","",1996,"4/25/2023 9:20pm","737 N. High St. ,  Columbus ,  OH",-83.0037504,39.9774491,"737 n high st, columbus, oh 43215, usa","Geocoded"
2517,"Leslie's Adult Books","","751-9672, 24hrs","738 N. Clark St.",NA,"Chicago","IL","Erotica","","",1996,"4/25/2023 9:20pm","738 N. Clark St. ,  Chicago ,  IL",-87.6316048,41.8960136,"738 n clark st, chicago, il 60654, usa","Geocoded"
1364,"AA Gay/Lesbian","","389-1444 (AA#) 8pm Fri","739 E. Main",NA,"Ventura","CA","Info Lines & Services","","",1996,"4/25/2023 9:20pm","739 E. Main ,  Ventura ,  CA",-119.2894113,34.2810726,"739 e main st, ventura, ca 93001, usa","Geocoded"
796,"Golden Gate Books","","364-6913, 24hrs","739 El Camino Real",NA,"Redwood City","CA","Erotica","","",1996,"4/25/2023 9:20pm","739 El Camino Real ,  Redwood City ,  CA",-122.2350991,37.4867949,"739 el camino real, redwood city, ca 94063, usa","Geocoded"
541,"La Plaza","(M),(D),(MRC-L),(S)","(213) 939-0703 8pm-2am","739 N. La Brea Ave.",NA,"West Hollywood","CA","Bars","","",1996,"4/25/2023 9:20pm","739 N. La Brea Ave. ,  West Hollywood ,  CA",-118.3443457,34.0845845,"739 n la brea ave, los angeles, ca 90038, usa","Geocoded"
6089,"Our Own Community Press","","625-0700, monthly","739 Yarmouth St.",NA,"Norfolk","VA","Publications","","",1996,"4/25/2023 9:20pm","739 Yarmouth St. ,  Norfolk ,  VA",-76.2940471,36.8551079,"739 yarmouth st, norfolk, va 23510, usa","Geocoded"
3010,"Rawhide 2010","(*),(M),(NH),(L)","525-8106 24hrs","740 Burgundy",NA,"New Orleans","LA","Bars","","",1996,"4/25/2023 9:20pm","740 Burgundy ,  New Orleans ,  LA",-90.0666934,29.9605424,"740 burgundy st, new orleans, la 70116, usa","Geocoded"
3002,"Good Friends Bar","(*),(GF),(P)","566-7191 24hrs, good cocktails; also Queens Head Pub, 6pm-3am Wed-Sun","740 Dauphine",NA,"New Orleans","LA","Bars","","",1996,"4/25/2023 9:20pm","740 Dauphine ,  New Orleans ,  LA",-90.0657538,29.9599669,"740 dauphine st, new orleans, la 70116, usa","Geocoded"
443,"The Club 740","(M),(D),(MRC-L),(E)","437-7705 6pm-2am","740 E. Broadway",NA,"Long Beach","CA","Bars","","",1996,"4/25/2023 9:20pm","740 E. Broadway ,  Long Beach ,  CA",-118.182685,33.7690578,"740 e broadway, long beach, ca 90802, usa","Geocoded"
2513,"Envoy Travel","(IGTA)","787-2400/ (800) 443-6869","740 N. Rush St.",NA,"Chicago","IL","Travel/Tour Operators","","",1996,"4/25/2023 9:20pm","740 N. Rush St. ,  Chicago ,  IL",-87.6257164,41.8960431,"740 n rush st, chicago, il 60611, usa","Geocoded"
2092,"Secrets","(MW),(D),(S)","898-5603 2pm-2am, clsd Mon-Tue","745 Bennett Rd.",NA,"Orlando","FL","Bars","","",1996,"4/25/2023 9:20pm","745 Bennett Rd. ,  Orlando ,  FL",-81.3331945,28.5551058,"745 bennett rd, orlando, fl 32803, usa","Geocoded"
2815,"Teller's Restaurant & Bar","(GF),(E),(WC)","843-4111 11am-2am, 'Gay Family Night' Tue","746 Massachusetts Ave.",NA,"Lawrence","KS","Bars","","",1996,"4/25/2023 9:20pm","746 Massachusetts Ave. ,  Lawrence ,  KS",-95.2355995,38.9695626,"746 massachusetts st, lawrence, ks 66044, usa","Geocoded"
2506,"Ka-Boom","(GF),(D)","River North 243-4800 from 9pm Th-Sat","747 N. Green",NA,"Chicago","IL","Bars","","",1996,"6/9/2023 9:27am","747 N. Green ,  Chicago ,  IL",-87.64863,41.8958631,"747 n green st, chicago, il 60642, usa","Geocoded"
5402,"Out","","243-3350","747 South Ave.",NA,"Pittsburgh","PA","Publications","","",1996,"4/25/2023 9:20pm","747 South Ave. ,  Pittsburgh ,  PA",-79.8834648,40.441639,"747 south ave, pittsburgh, pa 15221, usa","Geocoded"
4022,"Aldo's","(GF),(D)","460-9824","749 Marin Ave.",NA,"Lyndhurst","NJ","Bars","","",1996,"4/25/2023 9:20pm","749 Marin Ave. ,  Lyndhurst ,  NJ",-74.115847,40.804214,"749 marin ave, lyndhurst, nj 07071, usa","Geocoded"
4781,"An Open Book","(WC)","291-0080 11am-10pm, til 6pm Sun, lesbigay","749 N. High St.",NA,"Columbus","OH","Bookstores/Retail Shops","","",1996,"4/25/2023 9:20pm","749 N. High St. ,  Columbus ,  OH",-83.0038759,39.9777393,"749 n high st, columbus, oh 43215, usa","Geocoded"
4783,"M.J. Originals","","291-2787, 10am-6pm, 1pm-5pm Sun","749 N. High St.",NA,"Columbus","OH","Bookstores/Retail Shops","","",1996,"4/25/2023 9:20pm","749 N. High St. ,  Columbus ,  OH",-83.0038759,39.9777393,"749 n high st, columbus, oh 43215, usa","Geocoded"
1234,"Amsterdam Hotel","(GF)","673-3277/(800) 637-3444 charming European-style hotel","749 Taylor St.",NA,"San Francisco","CA","Accommodations","","",1996,"4/25/2023 9:20pm","749 Taylor St. ,  San Francisco ,  CA",-122.4124163,37.7893775,"749 taylor st, san francisco, ca 94108, usa","Geocoded"
2550,"Cornelia's","","248-8333, clsd Mon, dinner nightly; also full bar","750 Cornelia Ave.",NA,"Chicago","IL","Restaurants & Cafes","","",1996,"4/25/2023 9:20pm","750 Cornelia Ave. ,  Chicago ,  IL",-87.6489975,41.9456153,"750 w cornelia ave, chicago, il 60657, usa","Geocoded"
969,"F. St. Bookstore","","236-0841, 24hrs","751 4th Ave.",NA,"San Diego","CA","Erotica","","",1996,"4/25/2023 9:20pm","751 4th Ave. ,  San Diego ,  CA",-117.1608036,32.7133051,"751 fourth ave, san diego, ca 92101, usa","Geocoded"
299,"Tin Lizzie","(M),(NH)","966-2029 noon-2am, from 2pm wknds","752 St. Clair",NA,"Costa Mesa","CA","Bars","","",1996,"4/25/2023 9:20pm","752 St. Clair ,  Costa Mesa ,  CA",-117.8881252,33.6777276,"752 st clair st, costa mesa, ca 92626, usa","Geocoded"
1571,"Video Expo","","562-5867","754 Chapel St.",NA,"New Haven","CT","Erotica","","",1996,"4/25/2023 9:20pm","754 Chapel St. ,  New Haven ,  CT",-72.9233788,41.304711,"754 chapel st, new haven, ct 06510, usa","Geocoded"
1737,"Floresta Historic B&B","(MW),(SW)","391-1451","755 Alamanda St.",NA,"Boca Raton","FL","Accommodations","","",1996,"4/25/2023 9:20pm","755 Alamanda St. ,  Boca Raton ,  FL",-80.1014507,26.3514627,"755 alamanda st, boca raton, fl 33486, usa","Geocoded"
6295,"Jerry's Mecca Theater","","272-4700","755 Broadway",NA,"Tacoma","WA","Erotica","","",1996,"4/25/2023 9:20pm","755 Broadway ,  Tacoma ,  WA",-122.4406308,47.2561088,"755 broadway, tacoma, wa 98402, usa","Geocoded"
4428,"EconoLodge - Smithtown/Hauppauge","(GF)","724-9000/(800) 553-2666","755 Rte. 347",NA,"N.Y.C. - Long Island/Suffolk County","NY","Accommodations","","",1996,"4/25/2023 9:20pm","755 Rte. 347 ,  N.Y.C. - Long Island/Suffolk County ,  NY",-73.1312402,40.8692136,"ny-347, new york, usa","Geocoded"
4001,"Gatsby's","(*),(MW),(D),(E),(S),(YC),(WC)","(off Rte. 70) 663-8744 8:30pm-3am","760 Cuthbert Blvd.",NA,"Cherry Hill","NJ","Bars","","",1996,"6/9/2023 9:28am","760 Cuthbert Blvd. ,  Cherry Hill ,  NJ",-75.0560496,39.9319357,"760 cuthbert blvd, cherry hill, nj 08002, usa","Geocoded"
5436,"The Rainbow Room","(*),(MW),(D),(F),(S),(V)","320-0230 11am-2am, clsd Sun","761 W. 4th St.",NA,"Williamsport","PA","Bars","","",1996,"4/25/2023 9:20pm","761 W. 4th St. ,  Williamsport ,  PA",-77.01643,41.2396175,"761 w 4th st, williamsport, pa 17701, usa","Geocoded"
456,"Cha Cha Cha","(WC)","436-3900 Caribbean, plenty veggie","762 8th",NA,"Long Beach","CA","Restaurants & Cafes","","",1996,"4/25/2023 9:20pm","762 8th ,  Long Beach ,  CA",-118.1827147,33.7763549,"762 e 8th st, long beach, ca 90813, usa","Geocoded"
6059,"Culpepper Travel","(IGTA)","824-1258/ (800) 542-4881","763 Madison Rd. Ste. 208-B",NA,"Culpepper","VA","Travel/Tour Operators","","",1996,"4/25/2023 9:20pm","763 Madison Rd. Ste. 208-B ,  Culpepper ,  VA",-78.017065,38.456977,"763 madison rd 208 b, culpeper, va 22701, usa","Geocoded"
4180,"Village Green Bookstore","","884-1200, 9am-11pm, til midnight Fri-Sat","765A Elmwood Ave.",NA,"Buffalo","NY","Bookstores/Retail Shops","","",1996,"4/25/2023 9:20pm","765A Elmwood Ave. ,  Buffalo ,  NY",-78.8767006,42.9177315,"765 elmwood ave, buffalo, ny 14222, usa","Geocoded"
1760,"7-69 Restaurant & Lounge","","253-4361 5pm-3am","769 Alabama",NA,"Daytona Beach","FL","Bars","","",1996,"4/25/2023 9:20pm","769 Alabama ,  Daytona Beach ,  FL",-81.0621406,29.2116063,"769 alabama st, daytona beach, fl 32114, usa","Geocoded"
5965,"Utah Stonewall Center","","539-8800, 1pm-9:30pm, clsd Sun, archives, library, call for details","770 S. 300 W.",NA,"Salt Lake City","UT","Info Lines & Services","","",1996,"4/25/2023 9:20pm","770 S. 300 W. ,  Salt Lake City ,  UT",-111.9001991,40.7523934,"770 s 300 w, salt lake city, ut 84101, usa","Geocoded"
4784,"Pink Pyramid","","297-1500, noon-10pm, til 6pm Sun, clsd Wed, lesbigay bookstore","772 N. High St.",NA,"Columbus","OH","Bookstores/Retail Shops","","",1996,"4/25/2023 9:20pm","772 N. High St. ,  Columbus ,  OH",-83.0033217,39.9782035,"772 n high st, columbus, oh 43215, usa","Geocoded"
4788,"GayBeat","","297-1500, 297-1502 (fax) monthly, statewide newspaper","772 N. High St. Ste. 103",NA,"Columbus","OH","Publications","","",1996,"4/25/2023 9:20pm","772 N. High St. Ste. 103 ,  Columbus ,  OH",-83.0033217,39.9782035,"772 n high st #103, columbus, oh 43215, usa","Geocoded"
4779,"L'Antibes","(WC)","291-1666 dinner from 5pm, clsd Sun-Mon, French; also full bar","772 N. High St. Ste. 106",NA,"Columbus","OH","Restaurants & Cafes","","",1996,"4/25/2023 9:20pm","772 N. High St. Ste. 106 ,  Columbus ,  OH",-83.0032112,39.9781831,"772 n high st #106, columbus, oh 43215, usa","Geocoded"
691,"The Abbey West","(M),(SW),(IGTA)","320-4333/ (800) 223-4073 B&B, priv. patios, gym, hot tub","772 Prescott Circle",NA,"Palm Springs","CA","Accommodations","","",1996,"4/25/2023 9:20pm","772 Prescott Circle ,  Palm Springs ,  CA",-116.5488162,33.8341027,"772 n prescott dr, palm springs, ca 92262, usa","Geocoded"
5089,"The Mpowerment Project","","97402 683-4303, many social/support activities for gay & bi men","775 Monroe St.",NA,"Eugene","OR","Info Lines & Services","","",1996,"6/9/2023 9:28am","775 Monroe St. ,  Eugene ,  OR",-123.1047162,44.0513259,"775 monroe st, eugene, or 97402, usa","Geocoded"
3297,"Fran's Place","(MW),(NH),(D),(WC)","598-5618 1pm-2am","776 Washington",NA,"Lynn","MA","Bars","","",1996,"4/25/2023 9:20pm","776 Washington ,  Lynn ,  MA",-70.9417232,42.4608069,"776 washington st, lynn, ma 01902, usa","Geocoded"
774,"Sunquest Travel Co.","","588-8747","789 Hudis St.",NA,"Rohnert Park","CA","Travel/Tour Operators","","",1996,"6/9/2023 9:29am","789 Hudis St. ,  Rohnert Park ,  CA",-122.6968377,38.3639825,"789 hudis st, rohnert park, ca 94928, usa","Geocoded"
3008,"Oz","(M),(D),(YC),(WC)","593-9491 24hrs","800 Bourbon St.",NA,"New Orleans","LA","Bars","","",1996,"4/25/2023 9:20pm","800 Bourbon St. ,  New Orleans ,  LA",-90.0647321,29.9594705,"800 bourbon st, new orleans, la 70116, usa","Geocoded"
1953,"Caroline St. Books & Café","","294-3931, 10am-10pm, til 6pm Sun","800 Caroline St.",NA,"Key West","FL","Bookstores/Retail Shops","","",1996,"4/25/2023 9:20pm","800 Caroline St. ,  Key West ,  FL",-81.8007005,24.5602338,"800 caroline st, key west, fl 33040, usa","Geocoded"
3031,"St. Ann's Café & Deli","(*),(MW)","529-4421 24hrs","800 Dauphine",NA,"New Orleans","LA","Restaurants & Cafes","","",1996,"4/25/2023 9:20pm","800 Dauphine ,  New Orleans ,  LA",-90.0656078,29.9601025,"800 dauphine st, new orleans, la 70116, usa","Geocoded"
5780,"San Antonio Mining Co. (SAMC)","(*),(MW),(D),(S),(V),(WC)","533-9516 3pm-2am, patio","800 E. San Antonio Ave.",NA,"El Paso","TX","Bars","","",1996,"4/25/2023 9:20pm","800 E. San Antonio Ave. ,  El Paso ,  TX",-106.4815635,31.7592294,"800 e san antonio ave, el paso, tx 79901, usa","Geocoded"
